"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c002M02N43","IT2F-AHP knowledge retention analysis","Technology-enable Practice","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","An IT2F-AHP was used for the interpretation of participant feedback on the ARCS questionnaire","Interval type-2 fuzzy AHP method applied to evaluate knowledge retention from participant survey responses","Page 17","TP13","Criteria-based Performance Evaluation and Ranking"
"c003M01N09","Immersive virtual model","Technology-enable Practice","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The selected apartment living room was recreated as an immersive virtual model.","Virtualized residential environment in which building-system interactions are represented.","Methods, Section II.A, p. 117; Results, Figs. 2-4, p. 118","TP01","Model-based Knowledge Representation and Simulation"
"c003M01N10","Graphical indicators","Technology-enable Practice","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","Graphical indicators represented energy costs, indoor temperature, and system states and were modified automatically according to user choices.","Interactive thermometer, piggy-bank, cost, temperature, and building-system-state display.","Methods, p. 117; Results, Figs. 5-6, p. 119","TP04","Interactive Consequence Learning and Digital Feedback"
"c003M01N11","Developed immersive training tool","Technology-enable Practice","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The work developed the virtual model, simulation feedback, and assessment instruments for an immersive training activity.","Developed digital tool intended to increase awareness of energy-related behavioural consequences.","Abstract, p. 116; Results, p. 118; Conclusions, p. 120","TP04","Interactive Consequence Learning and Digital Feedback"
"c003M02N10","Immersive training activity in a CAVE","Technology-enable Practice","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","...a research activity with the goal of creating a training tool that will be utilized in a CAVE to optimize summer energy use in residential buildings was performed.","The core new practice developed and described in the paper.","Page 1-2","TP03","Situated Experiential Learning through Extended Reality"
"c003M02N11","Pre-experimental survey","Technology-enable Practice","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","A pre- experimental survey with sixty- six questions to be completed before the beginning of training session was developed...","A tool used to collect baseline data from participants before the training.","Page 2","TP13","Criteria-based Performance Evaluation and Ranking"
"c003M02N13","Energy simulation process","Technology-enable Practice","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","Those 12 scenarios were simulated in the EnergyPlus software to determine electrical consumption...","The digital process used to generate the knowledge (tips) that will be transferred to participants.","Page 2","TP01","Model-based Knowledge Representation and Simulation"
"c004M01N16","immersive VR training system","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The study designed, developed, deployed, and tested an immersive VR application for excavation safety and hazard identification.","An immersive VR application providing excavation-hazard training and assessment.","Sections 3–3.4, pp. 888–890","TP03","Situated Experiential Learning through Extended Reality"
"c004M01N17","office-scenario VR tutorials","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The office scenario provided tutorials for learning and practising interaction and navigation with Oculus Quest controllers.","An implemented VR tutorial module preparing participants to navigate and interact in the virtual environment.","Sections 3.1 and 4.3, pp. 888 and 893","TP03","Situated Experiential Learning through Extended Reality"
"c004M01N18","Site A questioning-based VR training","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","At Site A, participants answered questions about critical hazards and received immediate textual feedback, photos, and videos.","The implemented VR training module using questions and immediate feedback at hazard locations.","Sections 3.1 and 3.4, pp. 888–890","TP04","Interactive Consequence Learning and Digital Feedback"
"c004M01N19","Site A pre-training practical assessment","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","Before training, participants identified, evaluated, and responded orally to seven hazards in Site A.","A VR-based pre-training assessment of applied hazard performance.","Sections 4.2.1 and 4.3, pp. 891–893","TP13","Criteria-based Performance Evaluation and Ranking"
"c004M01N21","Google Forms safety knowledge test","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","A ten-question knowledge test was administered through Google Forms before, immediately after, and four weeks after training.","A digitally administered assessment of safety knowledge covering the seven critical hazards.","Sections 5.2.1 and 5.3, pp. 895–896","TP13","Criteria-based Performance Evaluation and Ranking"
"c004M02N17","Immersive VR Excavation Safety Simulator","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The training solution presented in this work was an immersive VR application deployed on Oculus Quest","The interactive digital simulation system combining training and practical performance assessment","Page 6, Section 3","TP03","Situated Experiential Learning through Extended Reality"
"c004M02N18","VR Introductory Interaction Tutorial","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The office scenario offered tutorials for participants to learn and practice interaction and navigation","The module for learning VR controller interaction and navigation","Page 6, Section 3.1","TP03","Situated Experiential Learning through Extended Reality"
"c004M02N19","VR Site A Instructional Training Scenario","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The Site A scenario offered a site to assess pre-training practical performance and deliver actual training content","The module delivering questioning-based hazard identification instruction","Page 6, Section 3.1","TP03","Situated Experiential Learning through Extended Reality"
"c004M02N20","VR Site A Baseline Practical Assessment","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","Site A offered an excavation site where participants were exposed to seven types of hazards. Participants were instructed to...identify, evaluate and respond","The assessment module measuring pre-training practical performance","Page 9, Section 4.2.1","TP13","Criteria-based Performance Evaluation and Ranking"
"c004M02N21","VR Site B Post-Training Practical Assessment","Technology-enable Practice","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The Site B scenario was a different excavation site that included similar hazards found in Site A, which allowed for assessing post-training practical performance","The assessment module measuring post-training practical performance","Page 6, Section 3.1","TP13","Criteria-based Performance Evaluation and Ranking"
"c005M01N21","integrated AR and VR-based bridge construction safety training program","Technology-enable Practice","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The study designed and tested a safety training program integrating AR and VR for bridge-construction hazards.","The overarching implemented training process containing sequential AR and VR components.","Abstract and Sections 1.3, 4.3, and 6, PDF pages 1, 5, 18–19, and 22","TP03","Situated Experiential Learning through Extended Reality"
"c005M01N22","AR model","Technology-enable Practice","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The camera-based AR model displayed hazard scenes on trainees’ smartphones after they scanned targets on the hazard sheet.","An implemented smartphone-accessed model containing three scenes and twelve hazards.","Sections 3.3.1 and 4.3, PDF pages 13–16 and 18–19","TP03","Situated Experiential Learning through Extended Reality"
"c005M01N23","VR model","Technology-enable Practice","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The VR model replicated bridge-construction activities and allowed trainees to navigate, inspect, recognize, and assess hazards.","An implemented immersive virtual bridge-construction environment available in Arabic and English.","Sections 3.3.2 and 4.3, PDF pages 15–19","TP03","Situated Experiential Learning through Extended Reality"
"c005M02N25","AR-based hazard training model","Technology-enable Practice","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The AR model was developed using Unity Game Engine (2019.4.17f1), Blinder, and Unity's animation assets and to be operated on the Android Operating System. The produced augmented reality (AR) model is a camera-based model that could be accessed using the trainees' smartphones.","Camera-based smartphone application using AR technology to display 3D hazard models when scanning target images.","Page 13-14","TP03","Situated Experiential Learning through Extended Reality"
"c005M02N26","VR-based immersive safety training model","Technology-enable Practice","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The VR model replicated bridge construction activities including excavation, concrete pouring, pier cap installation, and rigging and lifting activities. This model was created with Oculus Quest in mind and was built using the Unity game engine to create the virtual environment and imitate the site layout.","Immersive virtual reality training using Oculus Quest headsets to simulate bridge construction activities and hazard scenarios.","Page 15-16","TP03","Situated Experiential Learning through Extended Reality"
"c005M02N28","Pre-training hazard identification assessment","Technology-enable Practice","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The test was divided into two sections: a pre-training assessment of trainees' knowledge and a post-training assessment of trainees' increment in knowledge. The same test was administered to all the trainees before and after the training.","Baseline assessment of hazard identification skills administered before the AR/VR training.","Page 17-18","TP13","Criteria-based Performance Evaluation and Ranking"
"c006M01N15","workload measurement using wearable sensors","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","The third initiative and Section 4 describe workload measurement using wearable sensors.","The implemented process for measuring and estimating construction workers' physical workload.","Sections 1.2 and 4, pp. 9710–9712","TP06","Worker Activity and State Capture through Wearable Sensors and Cameras"
"c006M01N16","posture measurement using a lumbar load measuring device","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","A lumbar load measuring device with multiple IMU sensors was used to measure posture and workload.","The sensor-based subprocess that captures bodily posture for lumbar-load estimation.","Section 1.2, p. 9710; Section 4, pp. 9711–9712","TP06","Worker Activity and State Capture through Wearable Sensors and Cameras"
"c006M01N17","video recording of work status using a wearable camera","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","Researchers recorded work status and the work situation on video using a wearable camera.","The digital observation subprocess used to capture work activity and support manual-load estimation.","Section 1.2, p. 9710; Section 4, p. 9712","TP06","Worker Activity and State Capture through Wearable Sensors and Cameras"
"c006M01N18","dedicated web application","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","A dedicated web application was developed to streamline questionnaires and tabulate and analyse the data.","A web application for questionnaire administration, tabulation and analysis.","Section 3, p. 9711","TP13","Criteria-based Performance Evaluation and Ranking"
"c006M02N24","Smartsuit fitting sessions","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","We began by holding multiple passive assistive suit fitting events to help many people understand the benefits of assistive suits. We visited actual work sites, allowed workers to experience the assistive suits, and lent them to those who showed interest.","Experiential learning events where workers try on and test passive assistive suits (Smartsuit).","Page 2, Section 1.2","TP14","Ambiguous Technology-enable Practice"
"c006M02N25","Physical performance web application","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","A dedicated web application (Fig.6) has been developed separately for the purpose of streamlining questionnaires and is used to tabulate and analyse the data.","Digital software system for collecting, tabulating, and analyzing physical performance questionnaire data.","Page 3, Section 3","TP13","Criteria-based Performance Evaluation and Ranking"
"c006M02N26","Video recording of work posture","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","To collect workload data and determine the presence or absence of manual loads, we were present at each worker's worksite and recorded video footage of the work situation using a wearable camera (Fig. 4).","Visual documentation method using wearable cameras to capture work postures and manual load activities.","Page 2, Section 1.2; Page 4, Section 4","TP06","Worker Activity and State Capture through Wearable Sensors and Cameras"
"c006M02N27","Workload measurement system","Technology-enable Practice","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","Based on these processes, the workload is estimated by combining the posture information obtained from the wearable sensor and the hand weight obtained from the captured video.","Integrated system combining IMU sensor data and video analysis to estimate total workload.","Page 4, Section 4","TP06","Worker Activity and State Capture through Wearable Sensors and Cameras"
"c007M01N35","Storing knowledge using the data warehousing technology","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Storing knowledge using data warehousing technology was evaluated as KS1.","Technology-supported knowledge-storage activity in the AHP framework.","Knowledge Management Process Factors, p. 286; Results, p. 293","TP10","Database-supported Project Knowledge Archiving"
"c007M01N36","Storing lesson learned into the database","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Storing lesson learned into the database was evaluated as KS6.","Database-supported retention of codified lessons learned.","Knowledge Management Process Factors, p. 286; Results, p. 293","TP10","Database-supported Project Knowledge Archiving"
"c007M01N37","Disseminating knowledge within the company using updated technology","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Disseminating knowledge using updated technology was evaluated as KD4.","Technology-supported internal knowledge-dissemination activity.","Knowledge Management Process Factors, p. 285; Results, pp. 293–295","TP14","Ambiguous Technology-enable Practice"
"c007M02N28","Project Knowledge Database","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Storing lesson learned into the database (KS6)","Digital system for knowledge storage","Page 12","TP10","Database-supported Project Knowledge Archiving"
"c007M02N29","BIM/3D Modeling Practice","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","using BIM 3D modelling helps in presenting design ideas effectively","3D modeling for design and construction management","Page 9","TP01","Model-based Knowledge Representation and Simulation"
"c007M02N30","SMCC Communication Tools Practice","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber) are also being developed rapidly and have become popular and easily accessible to SMCCs","Digital messaging and communication platforms","Page 3","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"c007M02N31","Construction Simulation Practice","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","new generation engineers have become more familiar with construction simulation software (e.g., Navisworks, Revit and SketchUp)","Digital tools for construction simulation and visualisation","Page 4","TP01","Model-based Knowledge Representation and Simulation"
"c007M02N59","SMCC KU Practices","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KU criterion ranked first with the highest priority vector value","Knowledge utilisation practices in KMP","Page 20","TP14","Ambiguous Technology-enable Practice"
"c007M02N60","SMCC KD Practices","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KD had the second-highest priority vector value","Knowledge dissemination practices in KMP","Page 20","TP14","Ambiguous Technology-enable Practice"
"c007M02N61","SMCC KS Practices","Technology-enable Practice","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KS consists of six sub-criteria","Knowledge storage practices in KMP","Page 12","TP14","Ambiguous Technology-enable Practice"
"c008M01N23","construction accident type text classification framework","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","The study constructed and tested a deep-learning NLP framework for automatic classification of construction accident reports.","A complete automated workflow that preprocesses accident narratives, learns features, and predicts accident types.","PDF pp. 4–10, Methodology through Conclusions","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M01N24","text cleaning","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","The implemented framework checks missing data, standardizes formats, and removes noise, faulty data, duplicates, punctuation, and numbers.","A preprocessing operation intended to improve corpus completeness and standardization.","PDF pp. 4–5, Text Cleaning","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M01N25","phrase extraction","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","The study used phrase extraction based on mutual information and information entropy to segment text and identify informative phrases.","An adaptive segmentation process using internal coherence and external boundaries to extract meaningful phrase strings.","PDF pp. 5 and 7–8, Segmentation and Text Preprocessing","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M01N26","Word2Vec pretraining","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","CBOW Word2Vec generated pretrained vectors for segmented text, and the resulting vectors were used in the CNN embedding layer.","A process that transforms segmented textual expressions into dense machine-processable vectors.","PDF pp. 6 and 8, Input Layer and Using Pretraining Word Vector","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M01N27","CNN text classification","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","A multilayer, multisize CNN learned text features and produced probabilities for five accident types.","Automated classification of accident narratives using convolution, pooling, fully connected, and softmax layers.","PDF pp. 5–8, CNN Model","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M01N28","model testing and performance evaluation","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","The CNN was tested against SVM, logistic regression, and naive Bayes using precision, recall, F1-score, ROC, and AUC.","The evaluation stage used to measure and compare classification performance.","PDF pp. 7–10, Model Testing and Classification Performance","TP13","Criteria-based Performance Evaluation and Ranking"
"c008M02N19","SVM model","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","three representative shallow learning comparison models, namely, SVM, NB, and LR","Support Vector Machine model used as comparison method in text classification","Page 7","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M02N20","Logistic regression model","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","three representative shallow learning comparison models, namely, SVM, NB, and LR","Logistic Regression model used as comparison method in text classification","Page 7","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M02N21","Naive Bayes model","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","three representative shallow learning comparison models, namely, SVM, NB, and LR","Naive Bayes model used as comparison method in text classification","Page 7","TP07","Algorithmic Pattern Discovery and Prediction"
"c008M02N23","TextRank algorithm","Technology-enable Practice","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","the TextRank algorithm and the phrase extraction technology based on mutual information and information entropy were used to segment words and extract keywords","Algorithm used for comparison in word segmentation and keyword extraction","Page 7","TP07","Algorithmic Pattern Discovery and Prediction"
"c009M01N24","GenAI-based bid preparation system","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","The proof-of-concept system integrates extraction, semantic retrieval, generation, an interface, and human review.","The implemented AI-assisted system for automating selected bid-preparation activities.","PDF pages 5–15","TP08","Generative Knowledge Synthesis and Content Production"
"c009M01N25","Content Review and Extraction","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","The system accepts a PDF RFP and extracts predefined requirements for review and Bid/No-Bid decision-making.","The implemented requirements-extraction stage of the system.","PDF pages 10–13","TP07","Algorithmic Pattern Discovery and Prediction"
"c009M01N26","Closest Bid Matching","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","The system retrieves and ranks the three historical proposals most similar to the extracted requirements.","The implemented semantic retrieval and similarity-matching stage.","PDF pages 11–14","TP09","Semantic Knowledge Structuring and Retrieval"
"c009M01N27","Proposal Generation (Methodology section)","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","GPT-4o generates a new methodology section using extracted requirements and retrieved examples.","The implemented generation stage that creates a methodology draft.","PDF pages 12–14","TP08","Generative Knowledge Synthesis and Content Production"
"c009M02N30","Requirements extraction system","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","The first section of the system is the requirements extraction process","Component that extracts key requirements from uploaded RFPs","Page 11","TP07","Algorithmic Pattern Discovery and Prediction"
"c009M02N33","Vector database storage system","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","Embeddings were stored in a Pinecone vector database","System storing vector embeddings for semantic retrieval","Page 7","TP09","Semantic Knowledge Structuring and Retrieval"
