"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c001M01N37","VR headsets","Digital Technology","E","Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings","Historical scenes are restored interactively on VR headsets.","Wearable virtual-reality display hardware.","Page 6, Section 3.3","TE02","Human–Computer Interaction and Immersive Technologies"
"c001M01N38","Artificial intelligence","Digital Technology","E","Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings","AI predicts site visitation 48 hours ahead and dynamically plans walking paths.","Computational technology used for visitor prediction and route planning.","Page 5, Section 3.2","TE01","Artificial Intelligence and Intelligent Computation"
"c001M01N39","NetEase Yaotai architecture","Digital Technology","E","Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings","The Red Journey module is constructed using NetEase Yaotai architecture.","A metaverse architecture supporting the virtual-village module.","Page 2, Section 2.2.2","TE02","Human–Computer Interaction and Immersive Technologies"
"c001M02N18","FARO Focus S350 3D laser scanner","Digital Technology","E","Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings","FARO Focus S350 realizes millimeter-level point cloud modeling","Hardware device for high-precision 3D laser scanning","Page 2","TE03","Cyber-Physical Systems, IoT, and Smart Environments"
"c001M02N23","IoT-based heritage site crowd flow sensors","Digital Technology","E","Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings","AR Guidance + IoT Crowd Monitoring for Functional Adaptation Rate 60%","Internet of Things sensors for real-time visitor flow monitoring","Table 5","TE05","Imaging, Sensing, and Perception Technologies"
"c002M01N36","Unity3D","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","Unity3D was used to prepare the immersive AR and VR visualizations.","The software environment used to develop the immersive safety demonstrations.","Section 3, page 7; Section 3.4, pages 14–16","TE02","Human–Computer Interaction and Immersive Technologies"
"c002M01N37","augmented reality","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","Augmented reality was one of the two XR technologies implemented in the training comparison.","Technology that superimposed virtual visualizations into physical space.","Sections 3 and 3.4, pages 7 and 14–17; Discussion, page 23","TE02","Human–Computer Interaction and Immersive Technologies"
"c002M01N38","virtual reality","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","Virtual reality was one of the two XR technologies implemented in the training comparison.","Technology that presented models and interactions within a virtual space.","Sections 3 and 3.4, pages 7 and 14–17; Discussion, pages 22–23","TE02","Human–Computer Interaction and Immersive Technologies"
"c002M01N39","Microsoft Hololens 2","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","Microsoft Hololens 2 was used for AR training.","The head-mounted display used for augmented-reality visualization.","Section 3.4, pages 15–17","TE02","Human–Computer Interaction and Immersive Technologies"
"c002M01N40","Samsung Odyssey VR headset","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","Samsung Odyssey VR headset was used for VR training.","The head-mounted display used for virtual-reality visualization.","Section 3.4, pages 15–17","TE02","Human–Computer Interaction and Immersive Technologies"
"c002M02N30","Unity3D game engine software","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","The safety team prepared an immersive environment for demonstration of concepts using Unity3D","Game engine used for creating immersive visualizations and animations","Page 7","TE02","Human–Computer Interaction and Immersive Technologies"
"c002M02N31","Building Information Models (BIM) library","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment","Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform","3D digital representations of building structures used as base for XR visualizations","Page 4","TE04","Data, Information, and Knowledge Systems"
"c003M01N12","AutoCAD 2023","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The apartment floor plan was created in AutoCAD version 2023.","Computer-aided design software used to prepare the floor plan.","Methods, Section II.A, p. 117","TE04","Data, Information, and Knowledge Systems"
"c003M01N13","Rhinoceros 7","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The AutoCAD floor plan was imported into Rhinoceros version 7 to build the 3D model.","Three-dimensional modelling software.","Methods, Section II.A, p. 117","TE04","Data, Information, and Knowledge Systems"
"c003M01N14","Unity 2018.4.14f1","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The 3D model was imported into Unity for rendering, materials, lighting, and first-person camera control.","Real-time rendering and interaction-development software.","Methods, Section II.A, p. 117","TE02","Human–Computer Interaction and Immersive Technologies"
"c003M01N16","EnergyPlus","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The twelve interaction scenarios were simulated in EnergyPlus.","Building-energy simulation software.","Methods, Section II.A, p. 117","TE09","Ambiguous Digital Technology(*)"
"c003M01N17","TechViz XL 2023","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The integrated virtual model was presented through the CAVE environment using TechViz XL 2023.","Software used to present the virtual model in the CAVE environment.","Methods, p. 117","TE02","Human–Computer Interaction and Immersive Technologies"
"c003M01N18","CAVE system","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The model was presented through a projection-based CAVE environment at DICEA.","Projection-based immersive virtual-reality system.","Introduction, p. 116; Methods, p. 117","TE02","Human–Computer Interaction and Immersive Technologies"
"c003M01N19","C# scripts","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","C# scripts automatically modified the indicators according to choices in the virtual environment.","Software scripts controlling dynamic indicator updates.","Results, p. 119","TE08","Rule-Based, Decision and Expert Systems"
"c003M01N20","Visual Studio 2007","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The C# scripts were developed using Visual Studio version 2007.","Software development environment used for the indicator-control scripts.","Results, p. 119","TE09","Ambiguous Digital Technology(*)"
"c003M01N21","CAVE projection hardware","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The setup used an aluminium framework, two walls, a floor, and short-range and ultrashort-range projectors.","Physical projection and display equipment forming the CAVE setup.","Methods, p. 117","TE02","Human–Computer Interaction and Immersive Technologies"
"c003M01N22","CAVE workstation","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The CAVE workstation used an Intel Xeon processor, 128 GB RAM, and two NVIDIA RTX A6000 graphics cards.","Computing hardware powering the CAVE environment.","Methods, p. 117","TE09","Ambiguous Digital Technology(*)"
"c003M02N15","Unity software","Digital Technology","E","Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment","The 3D model was then imported into Unity (ver. 2018.4.14f1) for rendering...","The software engine used to render the virtual environment and manage player controls.","Page 2","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M01N22","immersive virtual reality","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The implemented training solution was an immersive VR application.","A form of VR using immersive hardware to place users in a virtual environment.","Sections 2 and 3, pp. 885 and 888","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M01N23","Oculus Quest","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The immersive application was deployed on the standalone Oculus Quest head-mounted display.","A standalone head-mounted display used to deploy the VR training application.","Section 3, p. 888","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M01N24","Oculus Quest wireless controllers","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","Two Oculus Quest wireless controllers enabled participant interaction with virtual environments.","Controllers enabling grabbing, viewing, measuring, tagging, and menu interaction.","Section 3.2, p. 889","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M01N25","Oculus Quest motion tracking system and sensors","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","Embedded motion tracking and sensors translated real-world participant movement into virtual movement.","Technology supporting tracked navigation and viewing in the virtual environment.","Section 3.2, pp. 889–890","TE05","Imaging, Sensing, and Perception Technologies"
"c004M01N26","Unity version 2019.1.10f1","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The virtual environments were modelled and rendered using Unity version 2019.1.10f1.","Software used to model and render the implemented virtual environments.","Section 3.1, p. 888","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M01N27","Terrain Unity plugin","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The Terrain plugin was used to create site terrain, location, depth, width, and texture.","A Unity plugin used to create terrain features of the virtual excavation sites.","Section 3.1, p. 888","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M01N28","Google Forms","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The safety knowledge test was administered through Google Forms.","A digital form platform used to administer the knowledge tests.","Section 5.2.1, p. 895","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M02N23","Unity Real-time 3D Rendering Engine","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","The virtual environments were modelled and rendered using Unity (version 2019.1.10f1)","The software engine for modelling, rendering, and running the virtual environments","Page 6, Section 3.1","TE02","Human–Computer Interaction and Immersive Technologies"
"c004M02N25","Unity Asset Store Construction Site Models","Digital Technology","E","Immersive Virtual Reality Training For Excavation Safety And Hazard Identification","An extensive range of virtual objects was obtained from Unity Asset Store and imported into Unity","The commercial source of 3D assets used to model construction scenarios","Page 6, Section 3.1","TE04","Data, Information, and Knowledge Systems"
"c005M01N24","AR technology","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The training program integrated augmented reality with virtual reality.","Virtual objects superimposed on the real world through the camera-based model.","Abstract and Sections 1.3 and 3.3, PDF pages 1, 5, and 11–16","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M01N25","VR technology","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The training program used virtual reality to immerse trainees in a simulated bridge-construction environment.","Immersive virtual-reality technology used for site navigation and practical hazard learning.","Abstract and Sections 3.3.2 and 4.3, PDF pages 1 and 15–19","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M01N26","Unity Game Engine","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","Unity Game Engine was used to develop the AR model and create the VR environment.","Game engine used to build both implemented digital models.","Sections 3.3.1–3.3.2, PDF pages 13 and 16","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M01N27","Blender","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","Blender was used in AR development and for VR structural adjustments and character animation.","Three-dimensional modeling and animation software used in model development.","Sections 3.3.1–3.3.2, PDF pages 13 and 16","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M01N28","Android Operating System","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The AR model was developed to operate on the Android Operating System.","Mobile operating platform for the AR model.","Section 3.3.1, PDF page 13","TE07","Mobile, Social and Communication Technologies"
"c005M01N29","Adobe Photoshop","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","Adobe Photoshop was used to develop the AR host.","Image-editing software used to create the AR host images.","Section 3.3.1, PDF page 13","TE05","Imaging, Sensing, and Perception Technologies"
"c005M01N30","Vuforia Augmented Reality SDK","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","Vuforia transformed the host images into targets and supplied the AR camera.","Software development kit used for AR image targets and camera access.","Section 3.3.1, PDF page 13","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M01N31","C#","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","AR buttons and animations and VR hazard canvases were programmed using C# scripts.","Programming language used for AR and VR interactions.","Sections 3.3.1–3.3.2, PDF pages 13 and 15–16","TE09","Ambiguous Digital Technology(*)"
"c005M01N32","trainees’ smartphones","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","Trainees accessed the AR software and scanned the hazard sheet using their smartphones.","Learner-owned mobile devices used to operate the camera-based AR model.","Sections 3.3.1 and 4.3, PDF pages 13–16 and 18–19","TE07","Mobile, Social and Communication Technologies"
"c005M01N33","Oculus Touch","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The right Oculus Touch vibrated near hazards and the controllers interfaced with model buttons and canvases.","Handheld VR controller used for feedback, interface selection, and interaction.","Sections 3.3.2 and 4.3, PDF pages 15 and 19","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M01N34","Oculus Quest","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The VR model was created with Oculus Quest in mind and used an Oculus-developed camera rig.","Head-mounted VR platform targeted by the virtual environment.","Section 3.3.2, PDF page 16","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M01N35","Revit","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","Revit was used to model structural pieces based on a real pier and pier cap from a visited bridge.","Building-modeling software used to create structural elements for the VR model.","Section 3.3.2, PDF page 16","TE04","Data, Information, and Knowledge Systems"
"c005M01N36","Visual Studio","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The VR model was written in C# using Visual Studio.","Development environment used to program the VR model.","Section 3.3.2, PDF page 16","TE09","Ambiguous Digital Technology(*)"
"c005M01N37","Maximo","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","Object motions and worker-walking animations were added using Maximo.","Animation resource used for motions in the VR environment.","Section 3.3.2, PDF page 16","TE02","Human–Computer Interaction and Immersive Technologies"
"c005M02N41","OVRPlayerController VR camera rig","Digital Technology","E","Enhancing Bridges' Safety Training Using Augmented Reality And Virtual Reality","The primary camera was then replaced by OVRPlayerController, which included OVRCameraRig. OVRCameraRig is developed by Meta corporation to develop VR games targeting Oculus quest and Oculus quest 2 virtual reality headsets.","VR camera rig and player controller component for Oculus Quest developed by Meta Corporation.","Page 16","TE02","Human–Computer Interaction and Immersive Technologies"
"c006M01N19","multiple IMU sensors","Digital Technology","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","The lumbar load measuring device was equipped with multiple IMU sensors.","Inertial measurement sensors incorporated in the lumbar-load measuring device.","Sections 1.2 and 4, pp. 9710–9712","TE05","Imaging, Sensing, and Perception Technologies"
"c006M01N20","wearable camera","Digital Technology","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","A wearable camera was used to record video footage of the work situation.","A body-worn camera used to record workers and their work context.","Section 1.2, p. 9710","TE05","Imaging, Sensing, and Perception Technologies"
"c006M02N30","Web application","Digital Technology","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","A dedicated web application (Fig.6) has been developed separately for the purpose of streamlining questionnaires.","Software platform for digital data collection and analysis of physical performance questionnaires.","Page 3, Section 3","TE02","Human–Computer Interaction and Immersive Technologies"
"c006M02N31","Smartsuit","Digital Technology","E","Fundamental Knowledge Acquisition By Using Wearable Sensor For “Keiroka” Of Construction Industry","'Smartsuit' which is based on logical and scientific evidence, among the numerous passive assistance suits (Fig. 5).","Passive assistive suit hardware embodying the KEIROKA concept, designed to extend healthy working life.","Page 2, Section 2","TE03","Cyber-Physical Systems, IoT, and Smart Environments"
"c007M01N38","data warehousing technology","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Data warehousing technology is the technology specified by KS1.","Technology for storing and organizing company knowledge.","Knowledge Management Process Factors, p. 286","TE04","Data, Information, and Knowledge Systems"
"c007M01N39","database","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","KS activities include database access, screening and storage of lessons learned.","Digital repository for screened knowledge and lessons learned.","Knowledge Management Process Factors, p. 286","TE04","Data, Information, and Knowledge Systems"
"c007M01N40","communication tools","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Zalo, Line and Viber are widely used, readily available communication tools.","Third-party digital applications supporting communication.","Introduction, p. 277; Discussion, p. 296","TE07","Mobile, Social and Communication Technologies"
"c007M02N32","Building Information Modeling (BIM)","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","using BIM 3D modelling helps in presenting design ideas effectively","3D modeling technology for construction projects","Page 9","TE04","Data, Information, and Knowledge Systems"
"c007M02N33","ICT","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","partnership with researchers in the information and communications technology (ICT) industry to enhance the use of the new technology","Information and communications technology","Page 2","TE07","Mobile, Social and Communication Technologies"
"c007M02N35","Navisworks","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","construction simulation software (e.g., Navisworks, Revit and SketchUp)","Construction simulation software","Page 4","TE02","Human–Computer Interaction and Immersive Technologies"
"c007M02N36","Revit","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","construction simulation software (e.g., Navisworks, Revit and SketchUp)","Building design and construction software","Page 4","TE04","Data, Information, and Knowledge Systems"
"c007M02N37","SketchUp","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","construction simulation software (e.g., Navisworks, Revit and SketchUp)","3D modeling and construction software","Page 4","TE02","Human–Computer Interaction and Immersive Technologies"
"c007M02N38","Zalo","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber)","Vietnamese messaging and communication platform","Page 3","TE07","Mobile, Social and Communication Technologies"
"c007M02N39","Line","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber)","Messaging and communication platform","Page 3","TE07","Mobile, Social and Communication Technologies"
"c007M02N40","Viber","Digital Technology","E","Leveraging The Knowledge Management Process For Sustainable Development In Small- And Medium-Sized Construction Companies: The Analytic Hierarchy Process Method","Available and free communication tools (e.g., Zalo, Line and Viber)","Messaging and communication platform","Page 3","TE07","Mobile, Social and Communication Technologies"
"c008M01N29","natural language processing","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","The framework integrates NLP to process and analyze accident narrative text.","Computer-based processing and analysis of human-language data.","PDF pp. 1–5, Abstract, Introduction, and Methodology","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N30","deep learning","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","Deep learning was used for automatic feature extraction and representation learning from complex safety texts.","A machine-learning approach using multilayer neural-network architectures.","PDF pp. 2–6 and 9–10","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N32","Word2Vec","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","Word2Vec CBOW was used to pretrain word vectors for the embedding layer.","A shallow feedforward word-embedding model representing word co-occurrence in dense vectors.","PDF pp. 5–6 and 8","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N34","Jieba","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","The Jieba package in Python was used for text-corpus preprocessing.","Not mentioned","PDF p. 7, Text Preprocessing Process","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N35","gensim","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","The gensim library implemented Word2Vec to generate the embedding-layer word-vector matrix.","Not mentioned","PDF p. 7, Text Preprocessing Process","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N36","TensorFlow","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","TensorFlow 2.6.0 formed part of the experimental environment used to construct the CNN model.","Not mentioned","PDF p. 8, Hyperparameter Settings","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N37","Keras","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","Keras 2.7.0 formed part of the experimental environment used to construct the CNN model.","Not mentioned","PDF p. 8, Hyperparameter Settings","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N38","mutual information","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","Mutual information measured the interdependence of adjacent words for phrase formation.","A statistical measure of correlation between words.","PDF p. 5, Mutual Information","TE01","Artificial Intelligence and Intelligent Computation"
"c008M01N39","information entropy","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","Left and right adjacency entropy was used to determine phrase boundaries and semantic completeness.","A statistical measure of uncertainty in adjacent characters or words.","PDF p. 5, Information Entropy","TE01","Artificial Intelligence and Intelligent Computation"
"c008M02N26","Jieba package","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","use the Jieba package in Python language for text corpus preprocessing","Python package used for Chinese text preprocessing and segmentation","Page 7","TE01","Artificial Intelligence and Intelligent Computation"
"c008M02N27","Python language","Digital Technology","E","Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports","Python language was used to crawl the accident data from 2013 to 2021 on the websites","Programming language used for data crawling and model development","Page 7","TE09","Ambiguous Digital Technology(*)"
"c009M01N28","GPT-4o","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","GPT-4o was used to extract requirements and generate methodology content.","The proprietary large language model employed in the proof of concept.","PDF pages 7–14","TE01","Artificial Intelligence and Intelligent Computation"
"c009M01N29","OpenAI text-embedding-ada-002","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","The model converted document chunks and queries into dense vector embeddings.","The OpenAI embedding model used for semantic representation.","PDF pages 7 and 10–12","TE01","Artificial Intelligence and Intelligent Computation"
"c009M01N30","Pinecone vector database","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","Document embeddings were stored in Pinecone for real-time semantic similarity searches.","The vector database used to store and retrieve embedded bid content.","PDF pages 7 and 10–14","TE04","Data, Information, and Knowledge Systems"
"c009M01N31","Vector embeddings","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","Historical chunks and new requirements were encoded into a common semantic vector space.","Dense vector representations used for semantic retrieval.","PDF pages 7 and 10–13","TE01","Artificial Intelligence and Intelligent Computation"
"c009M01N32","Cosine similarity","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","Cosine similarity was used to identify and rank the closest historical proposals.","The similarity measure used to compare embedded requirements and proposal chunks.","PDF pages 7 and 11–14","TE01","Artificial Intelligence and Intelligent Computation"
"c009M01N33","Few-shot prompting","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","Retrieved methodology examples were supplied to GPT-4o to improve relevance, style, and factual grounding.","A prompting technique that supplies relevant past proposal examples as context.","PDF pages 7 and 10–14","TE01","Artificial Intelligence and Intelligent Computation"
