node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c203M01N04,CE metrics,Explicit Knowledge,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,Embed CE metrics into performance dashboards to align operational goals with sustainability outcomes for fostering information dissemination activities.,Structured metrics used to evaluate and guide green circular economy workflows,"Page 17, Line 441"
c204M01N06,Knowledge Investment (KI) Metric,Explicit Knowledge,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,KI captures the level of innovation intensity and is measured as capitalized R&D expenditures.,The ratio of total knowledge-related expenditure to total operating cost.,"Page 1, Source 11; Page 5, Source 147"
c204M01N07,Absorptive Capacity (AC) Function,Explicit Knowledge,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,AC reflects the efficiency of organizational learning and is modeled as an evolving function.,"A firm's dynamic capability to recognize, assimilate, and apply external knowledge.","Page 1, Source 11; Page 2, Source 50"
c204M01N08,Coordination Cost (CC) Index,Explicit Knowledge,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,CC captures transactional and organizational frictions that diminish distributable value.,The ratio of interorganizational coordination overhead to total operational budget.,"Page 2, Source 51; Page 5, Source 150"
c204M01N09,Knowledge Level (KL) Index,Explicit Knowledge,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"KL was constructed as a weighted composite index normalized to [0, 1].","A normalized index of expertise integrating patents, certifications, and technical scores.","Page 5, Source 163; Page 6, Source 202"
c204M01N10,Knowledge Complementarity (KC) Threshold,Explicit Knowledge,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Synergy benefits dominate up to a certain KC level, after which coordination inefficiencies outweigh shared knowledge advantages.",The level of domain overlap and alignment between partner knowledge bases.,"Page 11, Source 561, Source 563"
c205M01N01,Multi-source heterogeneous quality data,Explicit Knowledge,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"The data layer includes the integration of multi-source heterogeneous data such as text data, table data and image data","Heterogeneous documentation, relational database rows, and multi-modal image files detailing quality indicators","Page 2, Source 105"
c205M01N02,Aerospace quality knowledge subset (QS1),Explicit Knowledge,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,obtain the knowledge subset (QS1) related to user needs. Knowledge subsets provide basic data for subsequent personalized recommendations.,"A culled, contextually relevant sub-graph matching an engineer's target problem domain","Page 5, Source 211-212"
c205M02N02,Technical Standard,Explicit Knowledge,I,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The system pushes 'quality standards' and 'technical specifications' to users.,Codified norms or requirements for quality management.,"Section III.D.1, III.D.4"
c205M02N03,Operation Guide,Explicit Knowledge,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System automatically pushes 'related operation guides' based on task rules.,Step‑by‑step instructions for device maintenance or quality tasks.,Section III.D.1
c205M02N04,Experimental Data Reference,Explicit Knowledge,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System pushes 'corresponding experimental data reference' when a measurement parameter is missing.,Previously collected experimental results used for comparison.,Section III.D.4
c205M02N05,Statistics of Failure Cases,Explicit Knowledge,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System pushes 'statistics of similar failure cases' to supplement incomplete data.,Aggregated data on past failures.,Section III.D.4
c205M02N08,Keyword Extraction Result,Explicit Knowledge,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Keyword extraction identifies 'representative and general words' from domain texts.,Set of keywords derived from aerospace quality documents.,Section III.B.1
c205M02N09,Summary Statistic,Explicit Knowledge,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Summary statistics 'identify representative themes and core content' from literature.,"Aggregated information such as frequency distribution, co‑occurrence, trends.",Section III.B.2
c206M01N01,Regulatory standards (NR-35),Explicit Knowledge,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Training in regulatory standards using immersive virtualization aiming at improving student knowledge retention,Specific written legal framework detailing mandatory corporate safety metrics for technical fields in Brazil,"Page 1, Abstract; Page 2, Introduction"
c206M01N02,"National standards, dissertations, and articles",Explicit Knowledge,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Theoretical Reference: use of literature through research on similar methods already applied in immersive training,Collected published technical reference materials establishing baseline scientific context,"Page 1, Abstract; Page 4, Method"
c207M01N03,2D Construction Drawings,Explicit Knowledge,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"reading and interpreting construction drawings, in which a 3D object is displayed in a 2D image.","Standardized, codified engineering drawings representing three-dimensional assets in two-dimensional space.","PAGE 3, Lines 159-165"
c207M01N04,Digital Step-by-Step Instructions,Explicit Knowledge,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The instructions are step-by-step descriptions of the work that needs to be done.,Codified digital text manuals describing manufacturing operations line by line.,"PAGE 5, Lines 239"
c207M01N05,3D CAD Model,Explicit Knowledge,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The company already used a CAD model for the product that is being developed; this CAD model is a 3D model that can be important in unity to visualize the product,A digital three-dimensional computer-aided design layout of a manufacturing component.,"PAGE 5, Lines 232-233"
c207M02N05,Written instructions (transcribed),Explicit Knowledge,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,Step‑by‑step text generated from expert narration via speech recognition.,Not mentioned,Page 5: 'transcription ... can be used to create new instructions based on the step‑by‑step plan'
c208M01N01,General Knowledge Base (GKB),Explicit Knowledge,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"One of the key-elements of the framework is the General Knowledge Base, alternatively named GKB. It plays a central role since the other modules are built upon it",High-level ontological model proposed acting as overarching ontology defined following the structure of WordNet,"Page 5, Lines 155-162"
c208M01N02,Local Knowledge Base (LKB),Explicit Knowledge,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base, but it is free to evolve on its own",A restricted localized knowledge repository deployed on an agent that expands safely through contextual learning without polluting the GKB,"Page 6, Lines 172-174"
c208M01N03,WordNet,Explicit Knowledge,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,with general concepts and multimedia representations (in our case WordNet and ImageNet).,A dictionary containing lexical-semantic connections between abstract concepts where the fundamental unit is a synset,"Page 5, Lines 142-164"
c208M01N04,ImageNet,Explicit Knowledge,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Besides, visual features extracted from images contained in ImageNet have been imported in the General Knowledge Base.",A hierarchical image database providing visual feature references for general concepts,"Page 6, Line 167; Page 23, Line 778"
c208M01N05,Ontologies,Explicit Knowledge,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Another common approach to knowledge acquisition in intelligent systems relies on semantics-based techniques, such as production rules and ontologies.",Formal structures used for knowledge management and representation of robots and cognitive architectures,"Page 4, Lines 91-92"
c208M02N04,Semantic concepts (WordNet synsets),Explicit Knowledge,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"WordNet is a dictionary containing lexical-semantic connections between abstract concepts. The fundamental unit is a synset, i.e., a set of terms having the same meaning.",Codified lexical-semantic units representing abstract concepts.,"p.6, Sect. 3.1"
c209M01N01,Market knowledge,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Firms engage external inputs to inform early-stage decision-making and identify market opportunities.,Specific piece of codified information describing trends and consumer parameters,"Page 1, Page 15"
c209M01N02,Likes/Dislikes/Preferences,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Social media helps identify unmet needs and uncover user preferences such as likes and dislikes.,Specific metric-based user reactions tracked on digital platforms,"Page 3, Page 4"
c209M01N03,New ideas,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Firms institutionalise mechanisms to capture ideas through internal platforms and external sources.,Codified descriptions of product innovations submitted by contributors,"Page 1, Page 7"
c209M01N04,Product concepts,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Submissions ranging from product concepts to design are reviewed internally.,Highly structured documents outlining full product visual or technical configurations,"Page 13, Page 14"
c209M01N05,Codified disclosure protocols,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Secondary sources emphasised codified disclosure protocols and internal governance mechanisms.,Written rules and policy guidelines regulating data sharing zones,"Page 15, Page 16"
c209M02N01,Idea submissions,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Submissions ranging from product concepts to design and packaging suggestions are systematically collected,Codified product ideas entered into internal platforms,"Page 13, Section 4.4.1"
c209M02N02,Customer feedback,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"reviews, comments, feedback, and discussions on social media about our product",Written consumer opinions and evaluations,"Page 13, Section 4.3.4"
c209M02N03,User-generated content,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,the creation and exchange of user-generated content (UGC),Content created by users on social media platforms,"Page 3, Section 2.1"
c209M02N05,Design suggestions,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,design and packaging suggestions,Codified design improvement inputs,"Page 13, Section 4.4.1"
c209M02N06,Feature refinements,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"tweaks ... camera resolution, screen refresh rates",Specific product feature improvement suggestions,"Page 12, Section 4.2.1"
c209M02N07,Breakthrough ideas,Explicit Knowledge,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,breakthrough ideas,Radical innovation concepts,"Page 12, Section 4.2.1"
c210M01N01,Aviation equipment quality case studies,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.,"A set of documents compiled based on problem overview, causes, corrective measures, and lessons learned.","Page 1, Source 13; Page 2, Source 77"
c210M01N02,Quality problem zeroing report,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Organize the quality problem zeroing report of aviation equipment and form a set of aviation equipment quality case studies as data input,Not mentioned,"Page 2, Source 61"
c210M01N03,Technical closure reports,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"Using quality issue technical closure reports and management closure reports as inputs, extract information such as problem occurrence phenomena...",Not mentioned,"Page 2, Source 69"
c210M01N04,Management closure reports,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Using quality issue technical closure reports and management closure reports as inputs,Not mentioned,"Page 2, Source 69"
c210M02N01,Quality problem case set,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.,A collection of aviation equipment quality problem zeroing reports and closure reports.,"Page 1, Page 2"
c210M02N03,Knowledge graph of aviation equipment quality issues,Explicit Knowledge,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,integrate quality issue triplets and construct a knowledge graph of aviation equipment quality issues.,A structured representation of quality issue entities and their relationships.,"Page 1, Page 4"
c211M01N05,Circular economy mandates,Explicit Knowledge,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"setting up the guidelines for organizations to prepare for extended producer responsibility, following carbon reducing norms and circular economy mandates.",Written regulatory guidelines and environmental compliance laws,PAGE 15
c211M02N01,past decisions,Explicit Knowledge,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"knowledge warehouse helps to assess past decisions, identify lacunas",Past decisions refer to previously made choices or outcomes recorded in the supply chain context.,"Page 15, lines 1-3"
