node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c202M02N16,MAR application software,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,The MAR application ... user interface in AR was developed to control the IoT components.,The custom-built mobile app for AR guidance.,Page 4-5 (3.1 Intervention)
c203M01N12,Big data analytics (BDA),Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)",Advanced data processing algorithms used to extract patterns from large datasets,"Page 2, Line 29"
c203M01N13,Internet of things (IoT),Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)",Network of physical objects embedded with sensors for tracking real-time material flows,"Page 2, Line 29"
c203M01N14,Artificial intelligence (AI),Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)",Cognitive computer systems simulating human analysis and smart production decisions,"Page 2, Line 29"
c203M01N15,Blockchain,Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Although some conceptual frameworks suggest that technologies such as AI, BDA, IoT and blockchain can enhance knowledge transformation","Decentralized, immutable digital ledger systems used for lifecycle tracing","Page 2, Line 40"
c203M02N04,"Digital technologies (IoT, AI, BDA, blockchain)",Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"'Digital technologies, including IoT, blockchain, AI and BDA, are widely recognized as critical enablers of the CE implementation.' (p.5)",Specific Industry 4.0 technologies adopted by firms.,p.5
c204M01N15,Fuzzy TOPSIS Technique,Digital Technology,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Knowledge level was constructed as a weighted composite index normalized to [0, 1], calculated using the Fuzzy TOPSIS technique.",An algorithmic multi-criteria decision-making method mapping qualitative parameters to fuzzy sets.,"Page 5, Source 163"
c205M02N26,Natural Language Processing,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Natural language processing technology' is used for text extraction and transformation.,Computational technique for analyzing human language.,"Section II.A.2, II.B"
c205M02N27,Deep Learning,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"Deep learning algorithms are 'combined with user portrait, context information modeling' for personalized recommendation.",Machine learning method using neural networks.,"Section I, Section IV.B"
c205M02N28,Word Embedding Model,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Word embedding model' is used to calculate similarity scores between query and knowledge base terms.,Model that maps words to dense vector representations.,Section III.D.2
c205M02N29,Image Recognition Technology,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Image recognition technology' transforms visual information into structured knowledge.,AI technique to identify objects and features in images.,"Section II.A.2, II.B"
c205M02N30,Graph Database,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Data layer includes integration of multi‑source data 'organized and stored in the form of relational database and graph database'.,Database optimized for storing graph‑structured data.,Section II.A.2
c205M02N31,Relational Database,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Same as above – both relational and graph databases are used.,Traditional table‑based database.,Section II.A.2
c205M02N32,TextRank Algorithm,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,TextRank is a 'statistics‑based' method for keyword extraction.,Graph‑based ranking algorithm for text processing.,Section III.B.1
c205M02N33,TF-IDF,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,TF‑IDF is used as a statistics‑based method for keyword extraction.,Term frequency‑inverse document frequency metric.,Section III.B.1
c205M02N34,Topic Model (LDA),Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Topic models (such as LDA)' are used for summary statistics.,Latent Dirichlet Allocation for discovering abstract topics.,Section III.B.2
c205M02N35,Cluster Analysis,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Cluster analysis' is used to classify and summarize different types of knowledge.,Unsupervised technique to group similar items.,Section III.B.2
c205M02N36,Mixed-connection Neural Network,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The fuzzy matching push section mentions a 'quality prediction model based on mixed‑connection neural networks'.,Neural network architecture combining different connectivity patterns.,Section III.D.3
c206M01N10,Laser scanning equipment,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Laser scanning equipment captures the details of the environment,Active physical scanner generating geospatial point vectors,"Page 5, Figure 1"
c206M01N11,Virtual reality software,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Programming in Virtual Reality software. All movements equal to the real thing for total immersion,Development engine environment compiling mechanics and behaviors,"Page 5, Figure 1"
c206M01N12,Immersive virtualization glasses,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Did you feel vertigo while using immersive virtualization glasses?,Physical stereoscopic sensory display hardware worn by the participant,"Page 12, Results"
c206M02N18,Joysticks,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Manual controls (joysticks) are used to operate the system.,Not mentioned,p.10
c206M02N19,Point clouds,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Point clouds represent the environment obtained through laser scanning.,Not mentioned,p.7
c207M01N12,Vuzix M400,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The prototype that was made for capturing knowledge used the Vuzix m400.,Assisted Reality glasses featuring a small integrated eye-screen and noise-filtering microphones.,"PAGE 2, Lines 71; PAGE 5, Lines 217"
c207M01N13,Magic Leap 2,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"For instruction, the second option mentioned in the introduction was chosen, an AR solution with a complete set of glasses, in this case the Magic Leap 2.",An optical see-through mixed reality headset utilizing a transparent display screen and an external computing pack.,"PAGE 2, Lines 74; PAGE 5, Lines 232"
c207M01N14,Python Library whisper_timestamped,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"Using the Python programming language, a transcription can be obtained from the video that has been created. The Python library 'whisper_timestamped' is used for this.",An open-source script library that generates precise time-stamps for transcribed voice tokens.,"PAGE 5, Lines 223-224"
c207M01N15,Unity,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The instructions were further implemented with the Unity program. A CAD model of the plastic product was integrated into Unity,A software design engine used to render and link dynamic spatial instructions to 3D virtual models.,"PAGE 5, Lines 234"
c207M02N14,Whisper model,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,Speech recognition model used to transcribe video instructions.,'multi‑lingual speech recognition models that achieve state‑of‑the‑art results',Page 5: 'The Python library whisper_timestamped ... uses the Whisper models from OpenAI'
c208M01N14,Growing Hierarchical Self-Organizing Maps (GHSOM),Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"It makes use of growing hierarchical self-organizing maps (GHSOM) which have been first presented in [45, 46].",An artificial neural-network model featuring a hierarchical architecture of growing self-organizing maps to handle structural expansion,"Page 8, Lines 242-243"
c208M01N16,Genetic algorithm,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Moreover, a genetic algorithm has been developed for the fine tuning of parameters tau1 and tau2 in the GHSOM architecture.",An evolutionary optimization routine designed to decrease semantic heterogeneity across generated visual map nodes,"Page 11, Lines 368-407; Page 14, Lines 485"
c208M01N17,Ordered-Weighted Averaging (OWA) operators,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"For the combination function to take place, Ordered-Weighted averaging (OWA) operators have been used [48].",A parameterized family of mathematical aggregation functions useful for computing choice profiles under data uncertainty,"Page 9, Lines 276-277"
c208M01N18,IBM Watson Speech Recognition engine,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"by replacing the Speech Recognition engine, with a more sophisticated one, by using a service for speech recognition, known as IBM Watson.",An external cloud-based digital service utilized to bypass embedded processing constraints on speech files,"Page 21, Line 692"
c208M02N10,WordNet,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,WordNet is a dictionary containing lexical-semantic connections between abstract concepts.,Lexical database of English words grouped into synsets.,"p.6, Sect. 3.1"
c208M02N11,ImageNet,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,...visual features extracted from images contained in ImageNet have been imported in the General Knowledge Base.,Large-scale hierarchical image database.,"p.6, Sect. 3.1"
c209M01N20,Social media analytics tools,Digital Technology,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Firms began to extract value through more formalised, analytics-supported processes.",Software tools used to parse text data and cluster keywords,"Page 1, Page 18"
c209M01N21,Sentiment monitoring tools,Digital Technology,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Annual Report noted deployment of AI-assisted sentiment monitoring tools.,Digital tracking programs used to measure text emotional charge and public tone,Page 16
c210M01N10,BERT-BILSTM-CRF model,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,This article adopts the BERT-BILSTM-CRF model for entity recognition of quality problem elements.,Deep learning neural model utilized for Named Entity Recognition.,"Page 1, Source 15; Page 3, Source 118"
c210M01N11,BERT model relation classifier,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"The relationship classification network architecture is shown in Figure 4 and consists of three parts: semantic encoding layer, feature extraction layer, and classification layer.",Neural network architecture configured with two fully connected layers and a Softmax output layer for categorization.,"Page 3, Source 126; Page 4, Source 138"
c210M01N12,Mongo database,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,The system uses the Mongo database... Mongo database is used for storing structured data,NoSQL document store system utilized for managing persistent raw records.,"Page 5, Source 206, 207"
c210M01N13,Jena TDB,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Jena TDB is used for storing knowledge graph triplet data,A native high-performance triple store engine layout.,"Page 5, Source 206, 207"
c210M01N14,ES search engine,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,the ES retrieval engine is used for segmenting and indexing quality problem case information,An inverted index component used for handling fast textual lookup queries.,"Page 5, Source 206, 207"
c210M01N15,Redis,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Redis stores login user tokens and training task information.,In-memory cache configuration optimized for handling token states and queues.,"Page 5, Source 206, 207"
c210M02N12,Knowledge graph,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"Knowledge graph technology can organize complex information in the real world in a structured manner through entities, relationships, and attributes.",Technology for representing knowledge as a network of entities and relations.,Page 2
c211M01N08,Metaverse,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Metaverse technology considered to be a sophisticated integration of the physical and virtual ecosystem which is empowered by virtual reality (VR), augmented reality (AR), DT and blockchain","An immersive digital ecosystem integrating AR, VR, and physical properties",PAGE 2
c211M01N09,Digital twins,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,DT considered to be a prominent tool to drive the metaverse concept in the circular supply chain practices.,Digital replicas of physical assets used for tracking and simulation,PAGE 2
c211M01N10,Artificial Intelligence,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Blending tacit knowledge from experts with AI in immersive platforms,Advanced computing software used to process data and power simulations,PAGE 12
c211M02N16,digital twin (DT),Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,DT considered to be a prominent tool to drive the metaverse concept,Virtual replica of physical assets or processes.,"Page 2, lines 22-23"
c211M02N17,virtual reality (VR),Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"empowered by virtual reality (VR), augmented reality (AR), DT and blockchain",Immersive computer-generated simulation.,"Page 2, line 7"
c211M02N19,avatar,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,avatar-based stakeholder collaboration,Digital representation of a user in virtual environment.,"Page 15, line 17"
