node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c101M02N09,Willingness to recommend format,Tacit Knowledge,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,Willingness to recommend: 87.5% AI-enhanced vs. 63.3% standard.,Intention to endorse the video format to peers.,"Page 5-6, Secondary outcomes"
c101M02N12,Pediatric surgery residents (PGY 1-2),Knowledge Holder,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,Junior residents PGY 1-2 comprised 8.3% (n=20) of participants.,Trainee group.,"Page 5, Table 1"
c101M02N13,Professional studio video production,Traditional Human-central Practice,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,"Traditional studio production includes rental ($500-2,000), equipment ($1,000-5,000), and videographer services ($500-1,500).","Non-AI, infrastructure-heavy video creation.","Page 6, Table 3 – Economic comparison"
c101M02N14,Green screen chroma keying,Traditional Human-central Practice,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,"Green screen requires even lighting, six-foot separation, wardrobe restrictions, and extensive post-production color matching.",Traditional visual effect technique.,"Page 2, Green screen chroma keying"
c101M02N15,Textbook-based learning,Traditional Human-central Practice,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,Secondary outcome: perceived improvement compared with textbook-based learning (84.2% AI-enhanced vs. 59.2% standard).,"Non-digital, reading-based study method.","Page 6, Secondary outcomes"
c101M02N16,AI-enhanced video production workflow,Technology-enable Practice,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,"AI processing performed on still frames: masking, inpainting using FLUX models, frame assembly in DaVinci Resolve.",Digital process for background enhancement while preserving presenter.,"Page 3-4, AI-Enhanced video production"
c101M02N17,Standard video editing (DaVinci Resolve),Technology-enable Practice,E,Educational impact and cost efficiency of AI-enhanced videos in pediatric surgery training: a quasi-experimental study,"Basic editing including trimming silences, removing pauses, color adjustment, and overlay of illustrations using DaVinci Resolve.",Conventional editing applied to both conditions.,"Page 3, Video production – Standard video production"
c102M01N01,Standard Baduanjin routine definitions,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,A movement animation data repository containing the eight styles of movements realizes the unified mapping of standard movement keyframes.,Codified postural definitions and movement sequences from authoritative resources.,"PAGE 2, PAGE 6"
c102M01N02,Historical and rehabilitative knowledge cards,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The system constructs a rehabilitation interaction process centered on knowledge card feedback... describing historical background and rehabilitative effects.,"Virtual cards containing historical, cultural, and rehabilitative information issued to the user.","PAGE 2, PAGE 4"
c102M01N03,Baduanjin physical coordination skill,Tacit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Limb coordination disorder affects people's ability to perform daily activities... Baduanjin has auxiliary therapeutic effects on cardiorespiratory and musculoskeletal rehabilitation.,"The uncodified bodily skill, movement accuracy, and fluid sequence physical posture.","PAGE 1, PAGE 2"
c102M01N05,Healthy adult volunteers,Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,...and 48 healthy adult volunteers randomized into experimental and control groups.,Healthy individuals participating in the comparative trial to evaluate experience metrics.,PAGE 7
c102M01N06,Professional teachers,Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Relying on the oral teaching of the dissemination of the way requires a large number of professional teachers.,Human domain experts and traditional inheritors of the physical martial art style.,PAGE 2
c102M01N07,Traditional text and graphic training methods,Traditional Human-central Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The comparison system used non-interactive instructional materials consisting of static images and text.,Legacy instructional approach relying on text-based UI manuals or books with automated page turning.,"PAGE 4, PAGE 7"
c102M01N08,The Wonderful Journey Based on Baduanjin (TWJB) system,Technology-enable Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"This study presents The Wonderful Journey Based on Baduanjin (TWJB), a gamified virtual rehabilitation system that integrates somatosensory interaction.",The newly introduced gamified multi-layered virtual rehabilitation system environment.,"PAGE 1, PAGE 3"
c102M01N09,Kinect V2 sensor,Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The system employs the Kinect V2... selected due to its stable 25-joint tracking at 30 Hz.,A depth and skeletal tracking camera hardware peripheral.,"PAGE 3, PAGE 5"
c102M01N10,Cascadeur software,Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,All motion sequences are manually created as 3D keyframe animations using Cascadeur.,A physics-based keyframe animation tool supporting inverse kinematics.,PAGE 6
c102M01N11,Dynamic Time Warping algorithm rules,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The motion recognition module applies Dynamic Time Warping (DTW) to match the real-time motion sequence.,Mathematical algorithms used to evaluate real-time physical posture deviations against templates.,PAGE 6
c102M01N12,Monotony and high repetitiveness,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Traditional rehabilitation approaches often suffer from low adherence due to their monotony and high repetitiveness.,The structural boring nature of traditional medical physical exercise programs.,"PAGE 1, PAGE 2"
c102M01N13,Scarcity of professional training resources,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"However, these resources are currently very scarce, which makes it difficult to popularize.",The severe human resource bottleneck concerning qualified physical trainers.,PAGE 2
c102M01N14,High treatment cost,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The traditional rehabilitation treatment often has the defects such as boring, high treatment cost.",Financial limitations associated with long-term face-to-face medical sessions.,PAGE 2
c102M01N15,Lack of real-time interactive feedback,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Traditional exercise rehabilitation methods often have problems such as a single form of intervention and lagging feedback.,The structural deficit of static materials which cannot visually correct physical user errors instantly.,"PAGE 1, PAGE 3"
c102M02N01,Baduanjin movement instructions,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The system organizes a movement animation data repository containing the eight styles of movements, realizing unified mapping of standard movement keyframes, movement semantics and voice commands",Codified step-by-step descriptions of the eight traditional Baduanjin routines,Section 1
c102M02N02,Cultural historical background,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Each card presents historical context, intangible cultural heritage (ICH) knowledge, and the corresponding rehabilitative effect","Written information about the origin, historical period (Southern Song dynasty), and cultural significance of Baduanjin",Section 3.2.4
c102M02N03,Health benefits and rehabilitative effects,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Each card presents... the corresponding rehabilitative effect. For example, after performing the 'Drumming and Cursing Cao' movement, the card highlights its role in promoting blood circulation and strengthening the arms","Scientific insights into therapeutic benefits (e.g., cardiopulmonary function, pain relief, balance improvement)",Section 3.2.3
c102M02N04,Quiz questions and answers,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,A knowledge quiz session allows users to answer Baduanjin-related questions to test and reinforce their understanding,"Structured test items assessing recall of movement facts, cultural heritage, and rehabilitative knowledge",Section 3.2.4
c102M02N05,Standardized Baduanjin animation asset library,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,A complete Baduanjin animation asset library was constructed based on authoritative movement references. Each of the eight traditional routines was analyzed and segmented into semantically meaningful keyframes,"Repository of 3D keyframe animations for all eight Baduanjin movements, manually created using Cascadeur",Section 3.4
c102M02N06,Movement semantics and voice commands mapping,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Unified mapping of standard movement keyframes, movement semantics and voice commands","Codified linkages between movement names, animation clips, and verbal instructions",Section 1
c102M02N07,DTW distance thresholds and scoring metrics,Explicit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,D_min ≤ δ1 ⇒ Good; δ1 < D_min ≤ δ2 ⇒ Pass; D_min > δ2 ⇒ Fail. Score = α·(1−D̂)+β·QuizAcc+γ·NPCInteract,Quantitative criteria for motion quality classification and composite rehabilitation scoring,"Section 3.3.2, 3.3.5"
c102M02N08,Embodied cognition of correct movement execution,Tacit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The TWJB system effectively enhances users' self-perception of movement accuracy and execution initiative through virtualized body synchronized feedback,"Internal understanding and feel of how to perform movements correctly, developed through mirroring and real-time feedback",Section 6
c102M02N09,Real-time motion coordination skill,Tacit Knowledge,I,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,System captures and evaluates user performance in real time... helping users to focus their corrections,Ability to smoothly execute whole-body movement sequences while adjusting based on immediate feedback,Section 3.2.3
c102M02N10,Self-perception of movement accuracy,Tacit Knowledge,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Enhances users' self-perception of movement accuracy,User's subjective awareness of how precisely their movements match the standard form,Section 6
c102M02N11,Situational awareness during training,Tacit Knowledge,I,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The user avatar captures the user's skeletal motion data... and mimics the user's movements in real time, which is displayed in the virtual environment","Understanding one's own body position, movement quality, and progress relative to the virtual instructor",Section 3.2.1
c102M02N12,Patients with mild physical coordination disorders,Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The participant pool included 30 adult patients with mild physical coordination disorders (randomized into experimental and control groups of 15),Individuals diagnosed with limb coordination disorders affecting daily activities,Section 4
c102M02N14,Virtual instructor (Liu Miaozhen),Knowledge Holder,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The accompanying avatar 'Liu Miaozhen' is a virtual character with a dual identity, not only as an experienced Baduanjin non-legacy culture inheritor, but also as the user's movement guide","NPC that demonstrates movements, provides voice instructions, explains cultural history, and gives feedback",Section 3.2.1
c102M02N17,Oral teaching,Traditional Human-central Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Current dissemination forms include: oral teaching, books and literature, audio-visual video, art performance",Face-to-face instruction where a teacher demonstrates and a learner imitates,Section 2.1
c102M02N19,Audio-visual video watching,Traditional Human-central Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Books and literature, audio-visual video",Watching pre-recorded demonstrations without interactivity or feedback,Section 2.1
c102M02N20,Static UI prompts (comparison system),Traditional Human-central Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The comparison system used non-interactive instructional materials consisting of static images and text,"Users complete training by reading static textual instructions through the UI, lacking virtual avatars and gamification","Section 3.2, Section 4"
c102M02N21,Pre-recorded video demonstrations,Traditional Human-central Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Video-based instruction could provide more dynamic guidance, but it was excluded from the control group because it lacks real-time feedback and interactivity",Video demonstrations used as an alternative non-interactive method,Section 4
c102M02N22,TWJB system (gamified virtual rehabilitation system),Technology-enable Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The Wonderful Journey Based on Budaunjin (TWJB), a gamified virtual rehabilitation system that integrates somatosensory interaction with the traditional Chinese exercise Budaunjin","Integrated platform with embodied narrative scenarios, avatar-guided mechanisms, real-time motion capture, dynamic feedback, and interactive knowledge cards","Abstract, Section 3"
c102M02N23,Real-time motion capture and feedback module,Technology-enable Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The system captures and evaluates user performance in real time, offering visual comparison with Liu Miaozhen's demonstration and auditory feedback to ensure movement accuracy","Component that tracks skeletal data, evaluates via DTW, and delivers multimodal corrections",Section 3.2.3
c102M02N24,Gamified knowledge cards collection,Technology-enable Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Each time the user completes the correct movement, a virtual card will be collected, and these cards not only provide relevant knowledge, but also motivate the user to continue",Interactive mechanism where users unlock digital cards containing cultural and health information after each correct movement,"Section 3.2.1, 3.2.4"
c102M02N25,Knowledge quiz game,Technology-enable Practice,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,A knowledge quiz session allows users to answer Baduanjin-related questions to test and reinforce their understanding. Correct answers are rewarded with extra points and virtual prizes,Gamified assessment where users place collected cards into appropriate positions or answer multiple-choice questions,Section 3.2.4
c102M02N29,Unity3D,Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Strong compatibility with Unity3D,"Cross-platform game engine used for rendering virtual environments, avatars, and UI",Section 3.1
c102M02N30,Dynamic Time Warping (DTW) algorithm,Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The motion recognition module applies Dynamic Time Warping (DTW) to match the real-time motion sequence P with predefined reference templates Q,Algorithm that calculates temporal alignment cost across joints to classify motion quality as Good/Pass/Fail,Section 3.3.2
c102M02N31,Skeletal tracking (25 joints),Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Microsoft Kinect V2 sensor... tracks 25 skeletal joints at a frame rate of 30Hz,"Real-time capture of 3D coordinates (x,y,z) for each joint with tracking confidence values",Section 3.3.1
c102M02N32,Double exponential smoothing filter,Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,A double exponential smoothing filter is applied to each joint trajectory to mitigate sensor noise and reduce temporal jitter,Preprocessing technique to enhance signal stability and reduce false positives during gesture recognition,Section 3.3.1
c102M02N33,Final IK (inverse kinematics rig),Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The user avatar is animated using an IK rig (Final IK),Inverse kinematics tool for real-time avatar animation based on captured skeletal data,Section 3.3.4
c102M02N34,RT-Voice SDK,Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"RT-Voice SDK is used to vocalize joint-specific guidance, synchronized with visual cues at 60 fps and an 80 ms response latency",Software development kit for text-to-speech and voice feedback integration,Section 3.3.4
c102M02N35,Cascadeur,Digital Technology,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The animation sequences were produced using Cascadeur, a physics-based keyframe animation tool that supports inverse kinematics (IK), center-of-mass alignment, and trajectory prediction",Professional 3D animation software used to create standardized Baduanjin movement assets,Section 3.4
c102M02N36,Availability of professional teachers and scientific training system,Organizational Dependency,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Relying on the oral teaching... requires a large number of professional teachers and scientific training system. However, these resources are currently very scarce",Prerequisite for traditional oral dissemination; scarcity makes popularization difficult,Section 2.1
c102M02N37,Low patient compliance,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Traditional exercise rehabilitation methods often have problems such as... leading to insufficient patient compliance and thus affecting the rehabilitation effect,Patients' unwillingness or inability to adhere to prescribed rehabilitation regimens,Section 1
c102M02N38,Boredom due to monotony,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Traditional exercise rehabilitation methods often have problems such as a single form of intervention, high repetitiveness... the practice method of traditional Baduanjin is single and lacks of interest, which makes people easily feel boring","Loss of engagement from repetitive, unchanging training content","Section 1, Section 2.1"
c102M02N39,Lagging feedback,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,Traditional exercise rehabilitation methods often have problems such as... lagging feedback,"Delayed or absent performance information, preventing real-time correction",Section 1
c102M02N40,Passive learning,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"In the comparison system, users passively receive Baduanjin-related knowledge by reading a scrolling user interface or a book with automatic page-turning","Learning without interactivity, active participation, or adaptive feedback",Section 3.2.4
c102M02N41,Scarcity of professional teachers,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Relying on the oral teaching... requires a large number of professional teachers and scientific training system. However, these resources are currently very scarce",Insufficient number of qualified instructors to meet public demand,Section 2.1
c102M02N43,Short training period (study limitation),Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The relatively limited sample size of subjects and the short training period are not yet sufficient to assess the sustained effect of the system in long-term intervention,Each TWJB session lasted approximately 25 minutes; insufficient for longitudinal retention assessment,Section 6
c102M02N44,Small sample size (study limitation),Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,The relatively limited sample size of subjects,"78 total participants (30 patients, 48 healthy adults); limits generalizability",Section 6
c102M02N45,Action recognition not using deep learning,Limitation,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"The action recognition algorithm is still based on traditional skeleton matching, and deep learning models have not yet been introduced to improve recognition accuracy and feedback sensitivity",Current DTW-based approach lacks deep learning enhancements for greater precision,Section 6
c103M01N01,Robot Knowledge / Process Steps,Explicit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing the manufacturing steps, cards with the steps were placed in the correct order.",16 distinct process steps printed on cards representing the robot workflow.,"Page 1, Page 2"
c103M01N02,Criteria for Robot Use / Compound Specificities,Explicit Knowledge,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing the criteria for using the robot, teams guessed whether certain compounds could be used with the robot.","Stability, viscosity, and usual dosage constraints governing which compounds fit the robot.","Page 1, Page 2"
