"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c216M01N64","doctoral student contributing to ReviveXR development","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","A doctoral student applied expertise in 3D modeling, animation, programming, lighting, and texture creation.","Developer contributing technical and design expertise.","Section 2.3, PDF page 5","KH10","Researchers, Analysts, and Knowledge Developers"
"c216M01N67","participants with prior overdose-witnessing experience","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","Thirty-six percent of participants had witnessed an overdose.","Participants possessing experience of witnessing an overdose.","Section 3, PDF page 7","KH15","Other (*) – Insufficient Evidence of a Knowledge-Holding Role"
"c216M01N68","ReviveXR field-test participants providing usability feedback","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","Participants shared experiences and perspectives through semi-structured interviews.","Participants holding experiential usability knowledge.","Sections 2.5 and 3.6, PDF pages 6-7 and 12-13","KH04","Customers, Users, and Service Recipients"
"c216M02N20","People who use drugs (PWUD)","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","The study recruited a diverse sample representing people who use drugs, their family members...","Individuals with lived experience of drug use who may witness or experience overdose.","Page 6, Section 2.5","KH04","Customers, Users, and Service Recipients"
"c216M02N21","Bystanders at overdose events","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","Data suggests that in a vast majority of opioid overdose deaths, there was a potential bystander present, but unfortunately, naloxone was not administered.","Individuals present at overdose events who could act but lack training/confidence.","Page 3, Section 1","KH15","Other (*) – Insufficient Evidence of a Knowledge-Holding Role"
"c216M02N22","Laypersons (non‑professional responders)","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","In 2018, the U.S. Surgeon General issued a call to action for training laypersons who encounter people at risk for opioid overdose.","Non‑professional individuals who may encounter opioid overdose victims in community settings.","Page 3, Section 1","KH15","Other (*) – Insufficient Evidence of a Knowledge-Holding Role"
"c216M02N23","Traditional human instructors","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","When comparing ReviveXR to traditional overdose‑reversal training methods (many of them utilizing... live instructors with plastic mannequins).","Human trainers who deliver in‑person naloxone and CPR training.","Page 12, Section 3.6","KH11","Educators, Trainers, and Mentors"
"c216M02N24","AI‑generated virtual instructor","Knowledge Holder","E","Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr","Simultaneously, a virtual instructor in the background delivered an immersive tutorial in managing overdose situations.","AI‑generated entity providing instructional guidance within the MR environment.","Page 5, Section 2.3","KH11","Educators, Trainers, and Mentors"
"c217M01N06","nursing educators","Knowledge Holder","E","Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment","The study examines knowledge-sharing behavior among nursing educators and reports their sharing of resources, content, experience, and insights.","Educators participating in nursing education who possess and share teaching knowledge.","PDF pp. 1, 3, and 6-7, Abstract, Section 2.1, and Section 2.2","KH11","Educators, Trainers, and Mentors"
"c218M01N12","Pediatric neuro-oncology experts","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","Respondents described interacting with experts and receiving effective feedback from them.","Experts possessing pediatric neuro-oncology knowledge and experience.","Journal p. 474; PDF p. 5, Qualitative Results","KH06","Domain Experts and Expert Reviewers"
"c218M01N13","NOTS professors","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","A respondent valued the fruitful comments and supportive attitude of the professors.","Course faculty providing subject knowledge, comments, and support.","Journal p. 474; PDF p. 5, Qualitative Results","KH11","Educators, Trainers, and Mentors"
"c218M01N14","NOTS peer participants","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","Participants reported international interaction and effective feedback from peers.","Course participants who contributed professional experience and peer feedback.","Journal p. 474; PDF p. 5, Qualitative Results","KH12","Peer Knowledge Contributors"
"c218M01N15","2022 and 2023 NOTS participants","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","A total of 153 participants were enrolled and 83 completed the online evaluation.","Participants possessing experience-based perceptions of the NOTS online course.","Journal pp. 470 and 472; PDF pp. 1 and 3","KH04","Customers, Users, and Service Recipients"
"c218M02N21","NOTS multidisciplinary providers","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care","Clinical professionals from multiple specialties who form the participant teams","Page 2","KH05","Scientific, Engineering, and Technical Professionals"
"c218M02N22","Pediatric oncologists","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","with most working in the fields of pediatric oncology (41.1%, n = 63)","Specialist physicians in childhood cancer care","Page 3","KH05","Scientific, Engineering, and Technical Professionals"
"c218M02N23","Neurosurgeons","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","most working in the fields of...neurosurgery (24.8%, n = 38)","Specialist surgeons for CNS procedures","Page 3","KH05","Scientific, Engineering, and Technical Professionals"
"c218M02N24","Radiation oncologists","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","most working in the fields of...radiation oncology (11.8%, n = 18)","Specialist physicians in radiation treatment planning","Page 3","KH05","Scientific, Engineering, and Technical Professionals"
"c218M02N25","Pathologists","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","most working in the fields of...pathology (7.8%, n = 12)","Specialists in tissue diagnosis and molecular pathology","Page 3","KH05","Scientific, Engineering, and Technical Professionals"
"c218M02N26","Radiologists","Knowledge Holder","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","most working in the fields of...radiology (6.5%, n = 10)","Specialists in medical imaging interpretation","Page 3","KH05","Scientific, Engineering, and Technical Professionals"
"c219M01N15","two domain experts (internal medicine nursing educators)","Knowledge Holder","E","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Extracted knowledge was manually verified by two domain experts identified as internal medicine nursing educators; expert input also supported iterative refinement.","Two internal medicine nursing educators who validated extracted entities and relationships and contributed to refinement of the knowledge base.","PDF p. 2, Methods §2.1","KH06","Domain Experts and Expert Reviewers"
"c219M02N15","Internal medicine nursing educators","Knowledge Holder","E","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","The extracted knowledge was manually verified by two domain experts (internal medicine nursing educators) for relevance and accuracy against the curriculum syllabus, with discrepancies resolved through discussion","Domain experts who verify extracted knowledge and ensure curriculum relevance","Page 2, Section 2.1","KH06","Domain Experts and Expert Reviewers"
"c219M02N16","Information technology specialists","Knowledge Holder","E","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Its development followed an iterative testing protocol: an alpha version was evaluated by information technology specialists to address technical issues, with each module undergoing 10-20 test cycles to ensure functional reliability","Technology experts who test the alpha version and address technical issues","Page 4, Section 3.1","KH05","Scientific, Engineering, and Technical Professionals"
"c219M02N17","Multidisciplinary team","Knowledge Holder","E","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","As shown in Figure 2, the user interface of the KG-DTPNursing platform (Figure 2) was designed by a multidisciplinary team","Design team responsible for platform interface and development","Page 4, Section 3.1","KH14","Organizational and Inter-organizational Collectives"
"c221M01N08","Translators of ancient traditional medicine texts","Knowledge Holder","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Translators convert ancient medical texts into English, and the implementation reports that the manuscript content was expertly translated.","Actors possessing the linguistic expertise required to translate ancient traditional medicine material.","Sections II-A and IV, pages 2 and 5","KH05","Scientific, Engineering, and Technical Professionals"
"c221M02N09","Traditional medicine practitioners","Knowledge Holder","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Doctors provide traditional medical knowledge and prescriptions, derived from ancient texts","Qualified indigenous medicine doctors who develop and prescribe treatments","Page 2","KH01","Community and Cultural Knowledge Custodians"
"c221M02N11","Medicinal recipe contributors","Knowledge Holder","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Medicine providers contribute medicinal recipes","Stakeholders who supply traditional medicinal recipes to the platform","Page 2","KH01","Community and Cultural Knowledge Custodians"
"c221M02N12","Specialized traditional medicine manufacturers","Knowledge Holder","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Manufacturers produce specialized medicinal products","Producers who manufacture medicines based on traditional recipes","Page 2","KH02","Skilled Trades and Craft Practitioners"
"c221M02N13","Therapy and healing practitioners","Knowledge Holder","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Therapists, all committed to preserving and advancing traditional healing practices","Healthcare practitioners providing therapeutic treatments in traditional medicine","Page 1","KH01","Community and Cultural Knowledge Custodians"
"c222M01N12","osteosarcoma literature annotators","Knowledge Holder","I","Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion","Approximately 400 papers were manually annotated, and the paper later discusses the efforts of the annotators.","People who manually labeled osteosarcoma entities and relationships in selected papers.","Sections 2.3 and 4, PDF pages 2–3 and 10","KH10","Researchers, Analysts, and Knowledge Developers"
"c224M01N09","experts who developed the training content","Knowledge Holder","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","The assessment items were determined by the experts who developed the contents of the training program.","Experts responsible for producing the course content and determining assessment items.","PDF p. 3, Methods—Data Collection","KH11","Educators, Trainers, and Mentors"
"c224M01N10","experts who validated the assessment items","Knowledge Holder","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","The assessment items were validated by a group of experts in the field of the training program.","Subject experts who reviewed the assessment items.","PDF p. 3, Methods—Data Collection","KH06","Domain Experts and Expert Reviewers"
"c224M02N04","Hospital Medicine Department Nurses","Knowledge Holder","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","This study included 168 nurses from the medicine department of a hospital in northern Portugal.","Primary participants in the study; active practitioners who hold both explicit theoretical knowledge and tacit clinical skills.","Participants section; Results section","KH03","Frontline and Operational Practitioners"
"c224M02N05","Postgraduate Master's Prepared Nurses","Knowledge Holder","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","Nurses with a master's degree exhibited a higher level of basic knowledge... mean initial assessment scores of 69.15 (SD 12.77).","Subgroup of nurses holding a Master's degree; demonstrated statistically higher baseline theoretical knowledge.","Results section","KH03","Frontline and Operational Practitioners"
"c224M02N06","Undergraduate Bachelor's Prepared Nurses","Knowledge Holder","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","Those with a bachelor's degree had a mean score of 62.52 (SD 13.62; t143 = -2.037, P = .02).","Subgroup of nurses holding a Bachelor's degree; form the majority (74.4%) of the sample.","Results section","KH03","Frontline and Operational Practitioners"
"c225M01N09","experts who developed the training content","Knowledge Holder","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","The assessment items were determined by the experts who developed the contents of the training program.","Experts responsible for producing the course content and determining assessment items.","PDF p. 3, Methods—Data Collection","KH11","Educators, Trainers, and Mentors"
"c225M02N09","Royal Malaysia Police (PDRM) disaster field operations team","Knowledge Holder","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""five leading agencies, including the PDRM (Royal Malaysian Police)""","Leading agency in disaster management","Page 3","KH09","Public Authorities, Regulators, and Standard-Setting Bodies"
"c225M02N10","Fire and Rescue Department of Malaysia (JBPM) emergency response unit","Knowledge Holder","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""JBPM (Fire and Rescue Department of Malaysia)""","Leading agency in disaster management","Page 3","KH09","Public Authorities, Regulators, and Standard-Setting Bodies"
"c225M02N11","Malaysian Civil Defence Force (APM) disaster relief squad","Knowledge Holder","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""APM (Malaysian Civil Defence Force)""","Leading agency in disaster management","Page 3","KH09","Public Authorities, Regulators, and Standard-Setting Bodies"
"c225M02N12","Ministry of Health Malaysia (KKM) medical emergency response team","Knowledge Holder","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""KKM (Ministry of Health Malaysia)""","Leading agency in disaster management","Page 3","KH09","Public Authorities, Regulators, and Standard-Setting Bodies"
"c225M02N13","National Disaster Management Agency (NADMA) coordination and planning department","Knowledge Holder","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""NADMA [2, 3]""","National Disaster Management Agency, leading agency","Page 3","KH09","Public Authorities, Regulators, and Standard-Setting Bodies"
"c227M01N08","Unit for development","Knowledge Holder","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","The Unit for development was responsible for internal infrastructure such as the Registry and had full administrative access.","Regional unit responsible for developing internal infrastructure, including the Registry.","p. 8, Table 2","KH14","Organizational and Inter-organizational Collectives"
"c227M01N09","Contract administrators","Knowledge Holder","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Contract administrators negotiated standards, received monthly reports, and were expected to notice divergences and enforce compliance.","Regional personnel responsible for care contracts, production, reimbursement, reporting, and compliance.","pp. 5 and 8, Section 4.1 and Table 2","KH13","Commercial and Value-Chain Professionals"
"c227M01N10","Care managers","Knowledge Holder","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Care managers managed care personnel, received reports, and could request direct Registry access.","Managers responsible for care personnel and local care-unit operations.","p. 8, Table 2","KH07","Operational, Project, and Middle Managers"
"c227M01N11","Care personnel","Knowledge Holder","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Care personnel provided scheduled care and reported information through clinical systems, although they were generally unaware of comparative wait times.","Personnel who provide care according to schedules and contribute source data.","pp. 8-9, Table 2 and Section 5","KH03","Frontline and Operational Practitioners"
"c227M02N14","Compliance monitoring officers","Knowledge Holder","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Compliance managers were to judge on a case-by-case basis... compliance officers struggled to assess whether 80% was a reasonable cutoff for intervention.","Regional officers overseeing wait time compliance","Page 12","KH09","Public Authorities, Regulators, and Standard-Setting Bodies"
"c227M02N16","Care guarantee support unit staff","Knowledge Holder","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","The care guarantee unit, i.e., the unit responsible for informing and assisting patients in receiving care within the stipulated wait time guarantee.","Unit providing patient assistance with care guarantee","Page 12","KH03","Frontline and Operational Practitioners"

