node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c209M02N40,IBM SPSS Statistics Version 26.0,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Data analysis was performed using IBM SPSS Statistics for Windows, Version 26.0","Statistical analysis software for data management, analysis, and reporting.","Page 4, Statistical analysis"
c210M01N20,WeChat,Digital Technology,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,WeChat was used to deliver educational messages and obtain feedback that messages had been read.,"A multifunctional social communication application supporting real-time text, voice, and video communication.",PDF pp. 3 and 6; Intervention methods and Discussion
c210M01N21,Text and video messaging,Digital Technology,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The discussion identifies text and video as multimedia elements incorporated into the intervention.,Digital messaging modalities used for multimodal educational delivery.,PDF p. 6; Discussion
c210M02N30,Nurses' personal mobile devices,Digital Technology,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The proliferation of mobile electronic devices has catalysed the evolution of nursing education methodologies,Not mentioned,Page 2
c211M01N16,internet technology,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Internet technology is identified as the technical foundation for online health communities.,The enabling technological foundation for online health communities.,"Section 2.1, PDF page 2"
c211M02N11,T-MMOE stress detection deep learning model,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,We developed a new deep learning model based on the MMOE (Multi-gate Mixture-of-Experts) multi-task learning framework to fully exploit these associations and perform joint analysis of comment stress and post topics,Deep learning model for automated stress level detection and stressor classification,"Page 7, Section 4.2"
c211M02N12,BERTopic text topic modeling tool,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"BERTopic is a topic modeling technique that leverages BERT's capabilities for semantic text comprehension, and employs clustering algorithms to identify topics within documents",Topic modeling tool for semantic document clustering and topic identification,"Page 6, Section 4.1"
c211M02N13,Sentence-BERT document embedding model,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Each document was converted into a context-aware vector representation (document embedding) using Sentence-BERT (SBERT),Pre-trained transformer model for generating semantic document embeddings,"Page 6, Section 4.1"
c212M01N19,Artificial Intelligence,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The experimental group used artificial intelligence technologies throughout all stages of training.,"Computational technology used for simulation, assistance, adaptation, and personalization in the experimental training.","PDF pp. 1 and 4, Abstract and Methods and Materials, Procedure"
c212M01N20,HoloHuman,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,HoloHuman displayed a human model on an examination table for interactive examination and digital analysis.,An augmented-reality application displaying an interactive human model.,"PDF pp. 4-5, Methods and Materials, Procedure"
c212M01N21,HoloLens headset,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Students and moderators interacted with the model and interface through the HoloLens headset.,Head-mounted hardware used to interact with the augmented-reality model and interface.,"PDF pp. 1 and 4, Abstract and Methods and Materials, Procedure"
c212M01N22,Scenario Generator,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The Scenario Generator created unique virtual scenarios from parameters including difficulty, subject matter, and ethical dilemmas.",An algorithm that generates virtual learning scenarios from predefined parameters.,"PDF p. 4, Methods and Materials, Fig. 1"
c212M01N23,AI Entity Constructor,Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The AI Entity Constructor developed entities with characteristics such as emotions, knowledge, and goals that evolved through learner interaction.",A tool for developing adaptive artificial-intelligence entities with varying characteristics.,"PDF p. 4, Methods and Materials, Fig. 1"
c212M02N24,Augmented Reality (AR),Digital Technology,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The AR application 'HoloHuman' displays a human model on an examination table. AR learning enhances outcomes in professional knowledge, cognitive and practical skills, social skills, innovation, competence, and creativity.","Visualization technology overlaying digital information and 3D models onto the real world through headsets, enabling interactive examination of anatomical structures.",Page 4
c213M01N28,blockchain technology,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"Blockchain provides decentralized model exchange, immutability, traceability, and consensus.",Decentralized distributed-ledger technology underlying the architecture.,"Sections 2.3 and 5, pp. 3-5"
c213M01N29,federated learning,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Federated learning permits local model training and collaborative model development without direct data exchange.,Privacy-preserving decentralized machine-learning method.,"Sections 4-6, pp. 4-8"
c213M01N30,predictive digital twins,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Predictive digital twins use data and predictive analytics to forecast future states and support decisions.,Predictive virtual representations embedded in the integrated healthcare architecture.,"Abstract and Section 5, pp. 1 and 4-5"
c213M01N31,logistic regression,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Logistic regression was one of four classification algorithms implemented in the cases.,Linear classification algorithm evaluated at healthcare-provider nodes.,"Sections 3 and 6, pp. 3 and 6-8"
c213M01N32,decision tree,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Decision tree was one of four classification algorithms implemented in the cases.,Tree-based classification algorithm evaluated at healthcare-provider nodes.,"Sections 3 and 6, pp. 3-4 and 6-8"
c213M01N33,random forest,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Random forest was one of four classification algorithms implemented in the cases.,Ensemble classification algorithm evaluated at healthcare-provider nodes.,"Sections 3 and 6, pp. 4 and 6-8"
c213M01N34,gradient boosting,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Gradient boosting was one of four classification algorithms implemented in the cases.,Sequential ensemble classification algorithm evaluated at healthcare-provider nodes.,"Sections 3 and 6, pp. 4 and 6-8"
c213M01N35,blockchain smart contracts for healthcare model access and use,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Providers can establish smart contracts defining the conditions under which shared models may be accessed or used.,Blockchain programs governing healthcare-provider model-sharing agreements.,"Section 5.1, p. 5"
c213M02N17,Blockchain Network,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,blockchain technology...enables secure data storage and sharing across multiple stakeholders,Decentralised distributed ledger for immutable and transparent model storage,Section 2
c213M02N18,Blockchain Smart Contracts,Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"Smart contracts, a key feature of blockchain, automate transactions, connect stakeholders, and enable secure, transparent data sharing",Automated agreements specifying conditions for model access,Section 2.3
c213M02N19,InterPlanetary File System (IPFS),Digital Technology,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,blockchain-based solutions can be integrated with off-chain storage such as InterPlanetary File System (IPFS) for decentralized storage,Decentralised off-chain storage for large data files,Section 2.3
c214M01N22,virtual reality,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",VR provides immersive and risk-free simulations of hazardous scenarios.,Immersive simulation technology used for experiential safety training.,"Abstract and Sections 4.1–4.2, PDF pages 1 and 5–6"
c214M01N23,large language models,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","LLMs generate personalized content, answer questions, and evaluate learner responses.","Language models used for tutoring, personalization, and assessment.","Sections 4.1, 4.3, and 4.4, PDF pages 5–8"
c214M01N24,retrieval-augmented generation,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",RAG retrieves localized domain content to improve response precision and mitigate hallucination.,Retrieval architecture combining stored domain content with language-model generation.,"Sections 3 and 4.3, PDF pages 4 and 6–7"
c214M01N26,HTC VIVE Pro Eye,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The training used an HTC VIVE Pro Eye head-mounted display.,Head-mounted display used to deliver the immersive environment.,"Section 4.2, PDF page 6"
c214M01N27,3D scanner or CAD,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The physical training environment was captured using a 3D scanner or CAD.,Tools used to obtain physical-layout data for the VR model.,"Section 4.2, PDF page 6"
c214M01N28,Langchain-Chatchat,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The RAG-based Langchain-Chatchat application was implemented.,Application framework used to implement the retrieval-based AI tutor.,"Section 4.3, PDF page 6"
c214M01N29,ChatGLM,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",ChatGLM was used in the AI tutoring and assessment systems.,Language model used for tutoring and learner assessment.,"Sections 4.3–4.4, PDF pages 6–7"
c214M01N31,semantic vector database,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Segmented documents were vectorized and embedded in a semantic vector database.,Vector store supporting semantic retrieval of domain documents.,"Section 4.3, PDF page 7"
c214M01N32,MySQL database,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","User requests, server responses, and timestamps were recorded in real time in MySQL.",Intermediary database for communication and interaction logging.,"Section 4.3, PDF page 7"
c214M01N33,Windows Speech Recognition,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Windows Speech Recognition converted users' spoken input into text.,Speech-to-text technology enabling verbal interaction inside VR.,"Section 4.3, PDF page 7"
c214M01N34,prompt engineering,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Prompt engineering delivered retrieved content and user queries to the LLM and supported assessment.,Structured prompting used for response generation and evaluation.,"Sections 4.3–4.4, PDF pages 7–8"
c214M02N31,LLMs integrated into AIVR for personalized tutoring,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Recent advancements such as large language models (LLMs) and virtual reality (VR) have opened new possibilities for enhancing professional training experiences,AI models for natural language processing and generation used within the AIVR system,"Section 1, Page 1"
c214M02N33,Unity 3D platform for VR environment construction,Digital Technology,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The collected data was then processed and used to create an accurate VR model within the Unity 3D platform,VR development engine used for building the nuclear training environment,"Section 4.2, Page 6"
c215M01N14,broad learning system,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BLS is an incremental flat network capable of handling both sample and model increments.,An incremental flat-network learning architecture.,"Pages 2-3, Sections I and II-B"
c215M01N15,flat network architecture,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,The flat architecture avoids memory-intensive layer stacking and supports efficient updating.,A non-deep network structure organized with mapping and enhancement nodes.,"Pages 2-3, Sections I and II"
c215M01N16,Moore-Penrose pseudoinverse,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,BLS computes output weights analytically using the Moore-Penrose generalized inverse.,A generalized inverse used to solve model weights analytically.,"Pages 3-6, Sections II-B and III"
c215M01N17,block matrix pseudoinverse calculation,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Efficient block pseudoinverse calculations incorporate new data without retraining from scratch.,Partitioned-matrix calculations used to update a previous pseudoinverse.,"Pages 6 and 11, Sections III-C and V-C"
c215M01N18,sparse backward propagation,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,The system replaces the unsupervised sparse autoencoder with sparse backward propagation.,A gradient-based mechanism for updating feature-node and enhancement-node parameters.,"Pages 4-5, Section III and Algorithm 1"
c215M01N19,wearable devices,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,The framework is designed for biosignals collected from wearable devices and potential wearable deployment.,Wearable platforms that collect biosignals and can host cuffless BP estimation.,Abstract and Sections I and VI-C
c215M02N22,Moore-Penrose generalized inverse matrix computation,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"W = A^+ Y, A^+ = (λ_b I + A A^+)^{-1} A^+",Specific pseudoinverse algorithm used to calculate model weights in BLS.,Page 3
c215M02N23,Ridge regression with L2 regularization,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"Ridge regression provides an analytical solution and the PPR term is quadratic, the loss function of BpBLS can also be solved analytically",Regularization technique used to ensure pseudoinverse can be found when in ill-conditioned state.,Page 4
c215M02N24,Pulse Pressure Regularization (PPR) loss term,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,We propose PPR to capture the BP knowledge,Pulse Pressure Regularization method that embeds physiological constraints into the learning system.,Page 4
c215M02N25,Morphological and spectral feature extraction algorithms,Digital Technology,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"For traditional machine learning approaches, features such as morphological, frequency domain, and time-frequency domain features are first extracted",Algorithms used to extract handcrafted features from biosignals.,Page 1
c216M01N36,mixed reality blending virtual overdose scenarios with physical surroundings,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,ReviveXR merged virtual and physical worlds through mixed reality.,Technology combining virtual overdose elements with physical awareness.,"Sections 1 and 2.3, PDF pages 4-5"
c216M01N37,Apple Vision Pro spatial-computing headset,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,ReviveXR used the Apple Vision Pro spatial computing headset.,Headset used to deliver ReviveXR.,"Sections 2.3 and 2.5, PDF pages 4-6"
c216M01N38,Unity game engine for the ReviveXR environment,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The ReviveXR environment was built in Unity.,Real-time platform used to build the simulation.,"Section 2.3, PDF pages 4-5"
c216M01N40,ReviveXR hand-movement detection for simulated 911 calls,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The revised program detected hand movements simulating a 911 call.,Movement recognition for the emergency-call action.,"Section 2.4, PDF page 5"
c216M01N41,ReviveXR haptic feedback for correctly performed actions,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Haptic responses were triggered when actions were performed correctly.,Tactile headset response to correct simulated actions.,"Section 3.6 and Table 5, PDF pages 12-13"
c216M01N42,AI-generated ReviveXR training person and voice,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The introduction was updated with an AI-generated person and voice.,Artificially generated instructor and voice in round 2.,"Sections 2.4 and 4, PDF pages 5 and 14"
c216M01N43,immersive video used in ReviveXR overdose training,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,ReviveXR combined mixed reality with immersive video.,Video component supporting the interactive experience.,"Section 2.3, PDF page 5"
c216M02N34,Unity real‑time 3D development engine,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Unity is a versatile development platform and game engine that enables the creation of interactive 2D and 3D experiences...,Software platform used to build the ReviveXR MR environment.,"Page 4‑5, Section 2.3"
c216M02N35,Mixed Reality (MR) spatial computing technology,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The advantage of MR over VR is that it allows users to see and interact with virtual objects while simultaneously... see their real‑world surroundings.,Core technology merging virtual and physical worlds for immersive training.,"Page 4, Section 1"
c216M02N38,AI‑generated instructor voiceover guidance,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The initial introduction video was updated with an AI‑generated person and voice to provide training guidance.,AI‑generated audio/visual instruction replacing human instructor presence in Round 2.,"Page 5, Section 2.4"
c216M02N39,MR headset haptic feedback system,Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Participants appreciated the haptic feedback that triggered when they performed correctly.,Physical vibration/feedback technology that triggers on correct action completion.,"Page 12‑13, Section 3.6, Table 5"
c216M02N40,Virtual 911 phone simulation (removed in R2),Digital Technology,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"The virtual phone used for calling 911 was removed, and the program was updated to detect hand movements simulating making the call.",Digital simulation of a phone interface for practising emergency calls (used only in Round 1).,"Page 5, Section 2.4"
c217M02N16,Nursing Education LMS Software,Digital Technology,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"The quantitative indicators of the technological environment were evaluated using several items in the questionnaire, focusing on the frequency of use of learning management systems (LMS).",Specific software system underlying the LMS practice.,Page 5
c217M02N17,Nursing Education Video Conferencing Software,Digital Technology,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"Figure 2 illustrates the distribution of usage for three key technological tools: LMS (A), video conferencing (B), and online teaching platforms (C).",Specific software underlying video conferencing practices.,Page 5
c217M02N18,Nursing Education Online Teaching Software,Digital Technology,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"Figure 2 illustrates the distribution of usage for three key technological tools: LMS (A), video conferencing (B), and online teaching platforms (C).",Specific software underlying online teaching platforms.,Page 5
c217M02N35,Digital Collaboration Platforms for Nursing,Digital Technology,I,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"The effectiveness of technological environments (e.g., digital collaboration platforms) needs to be adapted to organizational culture.",Digital infrastructure enabling collaborative knowledge sharing.,Page 2
c218M01N28,Cure4Kids online learning platform,Digital Technology,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Invited teams were enrolled into the prerequisite modules in Cure4Kids.,The named digital platform used to host the prerequisite NOTS modules.,"Journal p. 471; PDF p. 2, Methods—Participant Engagement"
c218M02N44,MAXQDA 24 analysis software,Digital Technology,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,An inductive approach was applied to the qualitative analysis of open text questions using MAXQDA 24,Qualitative data analysis tool used for coding open‑ended evaluation responses,Page 2
c218M02N45,Downloadable offline files,Digital Technology,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,downloadable files for offline learning and alternatives to video,Digital files that can be saved and accessed without continuous internet,Page 6
c218M02N46,Neuro-oncology video lectures,Digital Technology,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"self-paced formats (e.g., pre-recorded lectures and videos)",Multimedia video files that form the core of asynchronous learning,Page 4
c219M01N21,knowledge graph,Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,The knowledge graph forms the platform's core and visually represents knowledge points and their interconnections.,Graph-based semantic representation of entities and their relationships.,"PDF pp. 1–2, Background and Methods §2.1"
c219M01N22,Web Ontology Language (OWL),Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,An ontology-based approach using OWL created the visual knowledge model.,Ontology language used to define the knowledge model.,"PDF p. 2, Methods §2.1"
c219M01N23,Protégé (V5.5.0),Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Validated knowledge was structured into the ontology model using Protégé V5.5.0.,"Ontology-editing software used to define classes, properties, and hierarchies.","PDF p. 2, Methods §2.1"
c219M01N24,rule-based matching,Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Rule-based matching was combined with NLP to identify entities and relationships.,Computational method used in knowledge extraction.,"PDF p. 2, Methods §2.1"
c219M01N25,natural language processing (NLP),Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,NLP was used to identify entities and relationships and to generate the knowledge graph.,Language-processing techniques supporting extraction and graph generation.,"PDF p. 2, Methods §2.1"
c219M01N26,web crawling (Python),Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,The knowledge graph was generated using techniques including web crawling in Python.,Python-based web collection technique used during graph generation.,"PDF p. 2, Methods §2.1"
c219M01N27,Neo4j graph database,Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,RDF triples were stored in Neo4j for visualization and querying.,Graph database used to store and query the structured knowledge.,"PDF p. 2, Methods §2.1"
c219M01N29,intelligent recommendation feature,Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,The platform suggests relevant materials based on individual learning needs.,Recommendation function that provides learning materials based on learner needs.,"PDF p. 7, Discussion §4"
c219M02N32,Python (web crawling),Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,The knowledge graph was generated by using techniques such as web crawling (Python) and NLP,Programming language used for web crawling,"Page 2, Section 2.1"
c219M02N33,RDF triples,Digital Technology,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,This model was subsequently transformed into RDF triples and stored in a Neo4j graph database for visualization and querying,Format for representing knowledge as entity-relationship-entity triplets,"Page 2, Section 2.1"
c221M01N14,Llama2-13B LLM fine-tuned on ancient medicine recipe books,Digital Technology,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform",The proof of concept custom-trained the Llama2-13B large language model using ancient medicine recipe books.,The large language model fine-tuned for the implemented traditional-medicine knowledge base.,"Section IV, Implementation and Evaluation, page 5"
