node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c207M01N25,insufficient patient interactions,Environmental Dependency,E,Virtual Reality In Training And Assessment Among Clinical Students And Lecturers At A Nigerian University: A Phenomenological Study,Insufficient patient interactions are identified as an obstacle to traditional clinical training.,Inadequate opportunities for students to interact with real patients.,"PDF p. 2, Introduction"
c207M02N52,COVID-19 social distancing mandates,Environmental Dependency,E,Virtual Reality In Training And Assessment Among Clinical Students And Lecturers At A Nigerian University: A Phenomenological Study,"""restriction of physical contact during and in the aftermath of the COVID-19 outbreak""","Public health regulations requiring physical distancing, which limited traditional hands-on clinical training and created demand for alternative educational methods.","Page 2, Introduction"
c207M02N53,Hospital clinical training site capacity,Environmental Dependency,E,Virtual Reality In Training And Assessment Among Clinical Students And Lecturers At A Nigerian University: A Phenomenological Study,"""restricted access to clinical facilities, insufficient patient interactions""","Limited availability of hospital and clinical settings for student training, including constraints on patient availability for educational purposes.","Page 2, Introduction"
c207M02N54,Nigerian healthcare education funding constraints,Environmental Dependency,E,Virtual Reality In Training And Assessment Among Clinical Students And Lecturers At A Nigerian University: A Phenomenological Study,"""resource-limited countries, such as Nigeria""","National-level financial constraints affecting healthcare education in Nigeria, limiting investment in educational infrastructure and technology.","Page 2, Introduction"
c207M02N56,Geographic distribution of teaching hospitals,Environmental Dependency,E,Virtual Reality In Training And Assessment Among Clinical Students And Lecturers At A Nigerian University: A Phenomenological Study,"""regardless of their geographical location"" as access concern","Spatial distribution of clinical training facilities across Nigeria, affecting student access to quality clinical training experiences.","Page 3, Introduction"
c207M02N57,Nigerian economic infrastructure limitations,Environmental Dependency,I,Virtual Reality In Training And Assessment Among Clinical Students And Lecturers At A Nigerian University: A Phenomenological Study,"""resource-limited countries"" and ""Nigerian context"" of technological infrastructure","Systemic economic and infrastructure constraints in Nigeria including limited technological resources, funding, and support systems for education.","Page 9, Discussion"
c207M02N58,Post-pandemic educational transformation pressures,Environmental Dependency,E,Virtual Reality In Training And Assessment Among Clinical Students And Lecturers At A Nigerian University: A Phenomenological Study,"""COVID-19 pandemic has highlighted the crucial role of educational technology""",Systemic pressures from the COVID-19 pandemic driving transformation of educational delivery methods and accelerating technology adoption in healthcare education.,"Page 9, Discussion"
c208M02N25,Distance learning educational context,Environmental Dependency,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,the advent of distance learning are some of the barriers to APRN students' ability to become competent,Educational delivery mode (remote learning) that affects how knowledge is transmitted and acquired,Page 1
c209M02N47,Cadaver resource scarcity,Environmental Dependency,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"cadaver resources are scarce, and preservation and handling are complex",External constraint limiting the availability of cadavers for traditional anatomical teaching.,"Page 2, Introduction"
c209M02N48,Cadaver preservation and handling complexity,Environmental Dependency,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"cadaver resources are scarce, and preservation and handling are complex","External constraint requiring specialised facilities, chemicals, and procedures for cadaver maintenance.","Page 2, Introduction"
c209M02N49,Lung parenchyma opacity,Environmental Dependency,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"due to the opacity of lung parenchyma, it is difficult to teach sublobar structures within the lungs",Physical constraint where lung tissue opacity prevents direct visualisation of internal vascular and bronchial structures.,"Page 2, Introduction"
c210M02N36,China NHC ethical research regulations,Environmental Dependency,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,All procedures complied with the Ethical Review of Biomedical Research Involving Human Beings issued by the China's National Health Commission,External regulatory framework governing ethical conduct of biomedical research involving human participants in China.,Page 3
c210M02N37,Stable internet connection for WeChat access,Environmental Dependency,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,WeChat push service-based platform; transcending geographical barriers,Not mentioned,Page 6
c212M02N29,Regional availability (urban centers),Environmental Dependency,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The participant sample was drawn from several leading medical institutions across three regions of the country: Moscow, St. Petersburg, and Perm.","Geographic distribution of study participants across three major Russian cities: Moscow, St. Petersburg, and Perm.",Page 3
c212M02N30,Student eligibility criteria,Environmental Dependency,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"To participate in the study, individuals had to meet criteria: be employed as a nurse and be between ages 25 and 45. Participants who were on leave, sick leave, or who declined to participate were excluded.","Participant selection requirements including current nursing employment, age range 25-45 years, and exclusion of those on leave or declining participation.",Page 3-4
c213M01N38,healthcare privacy regulations,Environmental Dependency,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Healthcare collaboration must protect patient privacy and operate within privacy regulations.,External regulatory requirements governing healthcare information and predictive-model exchange.,"Sections 4-5 and 8.1, pp. 4-5 and 10"
c214M01N36,physical and visual thresholds,Environmental Dependency,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",VR participation requires physical and visual suitability to reduce discomfort or adverse effects.,Participant physiological requirements constraining access to VR training.,"Section 7.3, PDF pages 17–18"
c214M02N41,Nuclear facility confidentiality restrictions,Environmental Dependency,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","Due to strict confidentiality requirements and annual radiation exposure limits, on-site training opportunities are restricted",Security barriers limiting physical access to nuclear facilities for training,"Section 2.1, Page 2"
c214M02N42,Annual radiation exposure limits,Environmental Dependency,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","Due to strict confidentiality requirements and annual radiation exposure limits, on-site training opportunities are restricted",Regulatory limits on the duration of physical training at nuclear sites,"Section 2.1, Page 2"
c214M02N43,Workforce personnel turnover,Environmental Dependency,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","These challenges are further compounded by personnel turnover, with the constant influx of new hires and departure of experienced workers creating gaps in knowledge transfer",Staffing instability affecting knowledge continuity in nuclear facilities,"Section 2.2, Page 3"
c214M02N44,Risk-free simulation safety mandate,Environmental Dependency,I,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","VR provides realistic, risk-free simulations, enabling trainees to safely experience hazardous scenarios",Safety requirement mandating hazard-free practice environments for nuclear training,"Section 1, Page 1"
c215M02N30,IEEE 1708-2014 wearable cuffless BP device standards,Environmental Dependency,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"IEEE Standard for Wearable Cuffless Blood Pressure Measuring Devices, IEEE Standard 1708-2014",Industry standard for cuffless BP measurement devices.,Page 13
c215M02N31,AAMI BP measurement accuracy compliance standards,Environmental Dependency,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"These metrics underline that the proposed model consistently delivers accurate BP measurements, meeting or closely aligning with AAMI standards.",Association for the Advancement of Medical Instrumentation standards for BP measurement accuracy.,Page 8
c215M02N33,Multi-day follow-up measurement intervals (D1-D4),Environmental Dependency,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"For incremental data in the CAS-BP dataset, the initial training dataset comprised three samples collected on day D1... each day separated by seven days.",Scheduled time intervals between measurements for CAS-BP (7-day intervals) and Aurora-BP (variable).,Page 7
c216M02N43,Diverse physical location constraints,Environmental Dependency,I,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"To evaluate applicability of MR training potential... field testing with participants was conducted in diverse environments such as offices, churches, living rooms of residences, backyards, and picnic areas.",Physical space variability across settings that affects training feasibility and deployment.,"Page 5‑6, Section 2.5"
c217M02N26,Cross-cultural Nursing Education Contexts,Environmental Dependency,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,Cross-cultural validation also involved testing the consistency of organizational culture and technological environment variables across different cultural backgrounds.,External cultural and national settings influencing KSB practices.,Page 10
c218M01N31,Reliable internet connectivity for NOTS online learning,Environmental Dependency,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Unreliable internet connectivity can hinder online engagement by participants in LMICs.,Availability of a sufficiently reliable internet connection for online participation.,"Journal pp. 474–475; PDF pp. 5–6, Discussion"
c218M01N32,Access to digital devices and online-learning infrastructure in LMICs,Environmental Dependency,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Limited access to digital devices and insufficient infrastructure frequently hinder online engagement.,Availability of devices and supporting infrastructure required for online learning in LMICs.,"Journal pp. 474–475; PDF pp. 5–6, Discussion"
c218M02N51,Internet infrastructure,Environmental Dependency,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"Unreliable internet connectivity, limited access to digital devices, and insufficient infrastructure frequently hinder online engagement",Network connectivity and bandwidth availability in LMIC settings,Page 5
c218M02N52,Non-native English language comprehension,Environmental Dependency,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Lectures should be more clear in order to make them palatable for people not speaking English,Challenges faced by participants who are not fluent in English,Page 5
c218M02N53,Heavy clinical workload time constraints,Environmental Dependency,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"more time to be able to fulfill the activities in a reasonable time, since we are all already overwhelmed with work",Limited available time due to demanding clinical responsibilities,Page 5
c219M02N44,Computer with stable internet,Environmental Dependency,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Students were eligible for the study if they... had access to a computer with a stable internet connection capable of running the platform,Hardware and connectivity requirement for platform use,"Page 2, Section 2.2.2"
c219M02N45,Mobile phone or laptop access,Environmental Dependency,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,"Participants were asked to complete a series of tasks, including: (1) registering and logging into the KG-DTPNursing via mobile phone or laptop",Access devices for platform interaction,"Page 3, Section 2.2.4"
c221M01N28,Availability of palm tree manuscripts containing traditional medicine recipes,Environmental Dependency,I,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform",The proof of concept used palm tree manuscripts whose translated content provided the foundation for training Llama2-13B.,External availability of the historical manuscript corpus required for translation and model fine-tuning.,"Section IV, Implementation and Evaluation, pages 4–5"
c222M01N41,access to PubMed osteosarcoma literature from 2003–2023,Environmental Dependency,I,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The study searched PubMed for osteosarcoma literature published from 2003 to 2023 and used the resulting corpus to construct the knowledge graph.,Access to the externally maintained PubMed evidence base used for corpus collection and OSKG construction.,"Sections 2.1–2.2, PDF page 2"
c224M01N21,access to communication and information devices,Environmental Dependency,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Easy access to communication and information devices was identified as enabling nurses to obtain technical-scientific updates.,Availability of devices needed to access digital educational information.,"PDF p. 1, Abstract and Introduction—Background"
c224M01N22,internet access,Environmental Dependency,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The paper links the expansion of MOOCs to growth in the number of people with internet access.,Availability of internet connectivity for accessing an online course.,"PDF p. 2, Introduction—Massive Open Online Courses"
c227M01N24,Swedish legislation mandating the wait time guarantee,Environmental Dependency,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,Swedish legislation mandated patients' right to assessment and intervention within specified time limits.,External legal requirement establishing maximum waiting-time expectations.,"pp. 2 and 5, Sections 1 and 4.1"
c227M02N35,Swedish Health and Medical Care Act,Environmental Dependency,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,"Given that existing regulation mandated that care providers keep wait times below certain levels, involved actors were expected to be motivated to monitor the wait times through the DT.",The national law (SFS 2017:30),Page 5
c227M02N36,Stockholm Regional Council governance policies,Environmental Dependency,E,Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare,The case concerned the (non)use of the digital wait time registry (hereafter 'the Registry') implemented in the Stockholm Region by the Stockholm Regional Council in Sweden.,Regional administrative directives,Page 5
