src_node_id,dst_node_id,relation_type,src_l1_node_id,dst_l1_node_id,evidence_label,case_title,evidence_statement
s001M02EX03,s001M02TA04,translate_into,c001M01N01,c001M01N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),This implies that the knowledge acquired via VR training can inform actual actions.
s001M02TP01,s001M02EX03,evaluate,c001M01N07,c001M01N01,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In this comparative study, participants' safety knowledge was measured via a knowledge test"
s001M02TP01,s001M02TA04,evaluate,c001M01N07,c001M01N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),This study measures the practical performance to evaluate the effectiveness of the proposed VR training system.
s001M02TR03,s001M02EX03,evaluate,c001M01N06,c001M01N01,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In this comparative study, participants' safety knowledge was measured via a knowledge test, which was applicable to the participants from both groups."
s001M02TA04,s001M02KH01,be_absorbed_by,c001M02N10,c001M02N13,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"VR training significantly improved practical performance, indicating absorption by construction workers"
s001M02EX01,s001M02TR03,be_transferred_by,c001M02N03,c001M01N06,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Control group received training via an excavation health and safety manual
s001M02EX01,s001M02TP01,be_transferred_by,c001M02N04,c001M01N07,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The VR training system delivered training on seven critical hazards
s001M02TA04,s001M02TP01,be_transferred_by,c001M02N10,c001M01N07,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),VR training aimed to improve hazard response skills
s001M02KH01,s001M02TP03,participate_in,c001M01N04,c001M02N18,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),All participants completed knowledge tests via Google Forms
s001M02TP01,s001M02OD05,depend_on,c001M01N07,c001M02N28,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The movement area was confined to a 3m x 3m square
s001M02TP01,s001M02OD06,depend_on,c001M01N07,c001M02N31,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Massey University Research Ethics Committee granted ethics approval to conduct this study
s001M02TP03,s001M02EX01,evaluate,c001M02N18,c001M02N04,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The knowledge test included questions covering the seven critical hazards
s001M02TP01,s001M02TE05,adopt,c001M01N07,c001M02N26,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Motion tracking system enabled navigation
s001M02TP01,s001M02EX01,adopt,c001M01N07,c001M02N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Training objectives were based on WorkSafe guidelines
s001M02TP01,s001M02LI03,be_constrained_by,c001M01N07,c001M02N37,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),This study uses only questioning as the instructional method
s001M02TP01,s001M02LI01,be_constrained_by,c001M01N07,c001M02N39,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Whether VR improves long-term practical performance is yet to be investigated
s001M02TA01,s001M02KH01,be_held_by,c002M01N01,c002M01N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),the craftsmanship process such as wooden construction and rammed earth technology are recorded in sequence.
s001M02TA01,s001M02TP03,be_captured_by,c002M01N01,c002M01N12,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Then, an interactive knowledge graph is constructed to digitalize the recording of craftsmanship process."
s001M02TP02,s001M02EX01,adopt,c002M01N10,c002M01N03,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"A graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021) [2], Core buildings are required to model at millimeter level"
s001M02TA02,s001M02KH01,be_held_by,c002M01N05,c002M01N06,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine.
s001M02TA01,s001M02TR03,be_transferred_by,c002M01N01,c002M01N07,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"1st (1930s) Paper-based Surveying, 2D Planar, Unidirectional Recording."
s001M02TA02,s001M02TR08,be_transferred_by,c002M01N05,c002M01N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),85% of digital exhibitions only passively show building exterior and wartime timeline but lack recreation of wartime life.
s001M02KH01,s001M02TR08,participate_in,c002M01N06,c002M01N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Compared with traditional exhibition, VR exhibition hall extended average stay time for 22 minutes."
s001M02TP02,s001M02TE05,adopt,c002M01N10,c002M01N15,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),FARO Focus S350 realizes millimeter-level point cloud modeling.
s001M02TP03,s001M02EX01,adopt,c002M01N12,c002M01N04,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Digital Preservation of Intangible Cultural Heritage: Digital Resource Collection and Cataloguing (WH/T 99.9-2023) Part 9... knowledge graph is constructed.
s001M02TP02,s001M02ED04,depend_on,c002M01N10,c002M01N19,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),point cloud data transmission failure rate in rural areas is as high as 18.7% because of technical challenges rural areas face.
s001M02TP02,s001M02LI03,be_constrained_by,c002M01N10,c002M01N20,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"although digital technologies can reduce surveying errors by 92%, when using advanced methods, cost of modeling per building is 3-5 times higher."
s001M02TP02,s001M02LI02,be_constrained_by,c002M01N10,c002M01N21,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In comparison, modeling precision of county-level projects is restricted to LOD200 models... and data interoperability rate is below 30%."
s001M02TR08,s001M02LI02,be_constrained_by,c002M01N09,c002M01N22,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"For instance, when exhibiting bomb shelter, most cases only use static pictures to show Bombing site instead of Scenically reproduce."
s001M02TP01,s001M02LI02,resolve,c002M01N13,c002M01N22,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),A new framework of 'graded protection-living inheritance-digital twin' is proposed... under metaverse scenario... reconstruction of bombing scene.
s001M02TP01,s001M02TA02,evaluate,c002M01N13,c002M01N05,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Tobii Pro eye tracker and Emotiv EEG device, the distribution of visitor's attention and the emotion of visitors in VR scenario are quantified."
s001M02TA02,s001M02LI02,be_difficult_to_capture_due_to,c002M01N05,c002M01N21,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In comparison, modeling precision of county-level projects is restricted to LOD200 models... and data interoperability rate is below 30%."
s001M02TP02,s001M02TR03,complement,c002M01N10,c002M01N08,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Intergenerational Comparison of Conservation Technologies... error rate decreases from 2-3% to 0.5%.
s001M02TP01,s001M02TR08,complement,c002M01N13,c002M01N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Compared with traditional exhibition, VR exhibition hall extended average stay time for 22 minutes and elevated repeat visitation rate by 18%."
s001M02TA02,s001M02TP01,be_captured_by,c002M02N08,c002M02N15,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),dynamic narrative system reconstructs historical scene such as bombing scene with temporal-space information
s001M02TP03,s001M02EX02,adopt,c002M02N28,c002M02N03,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),LOD400 modeling precision is adopted for projects in the central urban districts (via graded protection framework)
s001M02TP02,s001M02EX02,evaluate,c002M02N27,c002M02N01,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),eye tracker and EEG ... quantify the distribution of visitor's attention and emotion
s001M02TP02,s001M02OD06,depend_on,c002M02N13,c002M02N22,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),graded protection framework based on Technical Standards for Historical Building Digitization (2021)
s001M02TP03,s001M02OD06,depend_on,c002M02N28,c002M02N22,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021)
s001M02TP01,s001M02LI02,be_constrained_by,c002M01N14,c002M02N25,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),AR guides need to wait for an average of 2.7 seconds ... only 5% of venues provide haptic devices
s001M02TP02,s001M02LI02,mitigate,c002M02N13,c002M02N24,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),digital technology can improve architectural data collection accuracy (error rate < 0.5%) compared to traditional surveying error rate 2.3%
s001M02TP03,s001M02LI01,mitigate,c002M01N12,c002M02N26,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"interactive knowledge graph captures ICH skills, addressing transmission crisis"
s001M02EX01,s001M02TA01,translate_into,c003M01N01,c003M01N03,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"effectiveness of these safety training sessions on the knowledge acquisition of construction workers, which ultimately translates into safe construction practice"
s001M02EX01,s001M02TA04,translate_into,c003M02N02,c003M02N05,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The safety training aimed to educate the trainees on the different fall risks... to improve hazard identification ability.
s001M02TA01,s001M02KH01,be_absorbed_by,c003M02N06,c003M01N05,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Safe working practices application is a learning outcome.
s001M02TP01,s001M02TE04,adopt,c003M02N13,c003M02N17,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),VR training used building models (BIM).
s001M02TA01,s001M02LI01,be_difficult_to_capture_due_to,c003M02N06,c003M02N22,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Insufficient absorption of information hinders acquisition of safe working practices.
s001M02KH01,s001M02TR05,participate_in,c004M01N01,c004M01N13,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"At Alpha, the lead tender administrator (LTA) participated"
s001M02KH01,s001M02TR09,participate_in,c004M01N01,c004M01N14,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),A human-in-the-loop review was incorporated to ensure quality
s001M02TR03,s001M02EX02,evaluate,c004M01N15,c004M01N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Ground truth labels for the requirements extraction module were generated through manual annotation of the RFPs by the research team
s001M02TP03,s001M02TE01,adopt,c004M01N16,c004M01N21,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),GPT-4o LLM is used in extracting predefined requirements from the uploaded RFP
s001M02TP03,s001M02TE04,adopt,c004M01N18,c004M01N23,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The pipeline was orchestrated through the LangChain framework
s001M02TR05,s001M02LI02,be_constrained_by,c004M01N13,c004M01N27,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"often constrained by fragmented information, inconsistent documentation"
s001M02TP03,s001M02LI02,be_constrained_by,c004M01N16,c004M01N28,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"First, the current extraction process only supports PDF documents; accuracy decreases for scanned or image-based documents, as no Optical Character Recognition (OCR) is integrated"
s001M02TP03,s001M02LI02,mitigate,c004M01N17,c004M01N27,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),This component mitigates knowledge loss by surfacing prior bids most relevant to new RFP requirements
s001M02TP03,s001M02TR09,cannot_fully_replace,c004M01N18,c004M01N14,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"While human oversight remains essential for contextual refinement, the system shows strong potential"
s001M02TP03,s001M02TR05,complement,c004M01N18,c004M01N13,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"The AI-generated sections demonstrated near-human quality while being produced in seconds, compared to several hours of manual drafting"
s001M02TR05,s001M02OD06,depend_on,c004M01N13,c004M01N24,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),suggesting that investment in integrated digital infrastructure and centralized data management will be critical for scaling automation
s001M02TR05,s001M02OD05,depend_on,c004M01N13,c004M01N25,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),firms must invest in digital infrastructure to support these systems
s001M02TP03,s001M02OD04,depend_on,c004M01N16,c004M01N26,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),This suggests that organizational maturity and information systems readiness significantly influence a firm's automation readiness
s001M02EX01,s001M02TP03,be_transferred_by,c004M01N08,c004M01N16,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The user uploads a new RFP document (PDF format) into the system. GPT-4o extracts predefined requirements
s001M02EX02,s001M02TP03,be_transferred_by,c004M01N07,c004M01N17,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The extracted requirements are encoded as vector embeddings and queried against the historical bid proposal database
s001M02EX02,s001M02EX01,be_derived_from,c004M01N09,c004M01N08,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),GPT-4o LLM is used in extracting predefined requirements from the uploaded RFP
s001M02EX02,s001M02KH01,be_held_by,c004M01N07,c004M02N14,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Historical bid documents were stored and used by the bid preparation team.
s001M02EX01,s001M02KH01,be_held_by,c004M02N02,c004M02N14,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),RFPs are uploaded by bid personnel for requirements extraction.
s001M02TP03,s001M02TE02,adopt,c004M02N22,c004M02N31,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The system adopts Streamlit for the graphical interface.
s001M02TR05,s001M02LI03,be_constrained_by,c004M02N17,c004M02N37,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Manual drafting is time-consuming and repetitive.
s001M02TP03,s001M02OD05,depend_on,c004M02N22,c004M02N33,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The GenAI system depends on centralized data systems; absence is a challenge.
s001M02TA02,s001M02LI01,be_difficult_to_capture_due_to,c004M02N07,c004M02N40,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Contextual judgment is difficult to capture due to customization challenges and need for expert input.
s001M02TA01,s001M02TP02,be_captured_by,c005M01N02,c005M01N10,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Physical performance assessment of construction workers... To measure the physical performance of individuals and analyses the correlation with diseases, physical strength measurements and health questionnaires of workers were conducted."
s001M02KH01,s001M02TR02,participate_in,c005M01N01,c005M01N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"As a result, the building work acquired in this study revealed that task allocation based on age was not conducted."
s001M02KH01,s001M02TP02,participate_in,c005M01N01,c005M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Lumbar load measurement devices equipped with multiple IMU sensors were used to measure the workload of 64 of these workers.
s001M02TP02,s001M02EX03,evaluate,c005M01N10,c005M01N06,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),An evaluation equation (1) for physical performance was developed from eight items adding age to the seven items of physical strength test.
s001M02TP02,s001M02TE04,adopt,c005M01N10,c005M01N15,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In addition, a dedicated web application (Fig.6) has been developed separately for the purpose of streamlining questionnaires and is used to tabulate and analyse the data."
s001M02TR02,s001M02LI03,be_constrained_by,c005M01N09,c005M01N17,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The application of robots on construction sites is a cherished desire for the construction industry where one-item production is the basis... task allocation based on age was not conducted.
s001M02TP02,s001M02LI03,resolve,c005M01N11,c005M01N19,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),It was found that introducing assistive technologies uniformly is difficult... evaluation was performed using equation (16) to avoid being influenced by workers' physical information.
s001M02TP02,s001M02TE03,adopt,c005M01N11,c005M02N22,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Smartsuit... which is based on logical and scientific evidence, among the numerous passive assistance suits (Fig. 5)."
s001M02TP03,s001M02EX03,evaluate,c005M02N20,c005M02N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),A dedicated web application... is used to tabulate and analyse the data.
s001M02TR03,s001M02TA01,evaluate,c005M02N15,c005M02N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Evaluation charts such as the OWAS method, RULA, REBA and HOHSRAM have been utilized. (These evaluate postures)"
s001M02TR03,s001M02LI03,be_constrained_by,c005M02N15,c005M02N33,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),It was found that introducing assistive technologies uniformly is difficult.
s001M02TP02,s001M02OD05,depend_on,c005M02N17,c005M02N26,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),We visited actual work sites... we were present at each worker's worksite. (Implies permission needed)
s001M02TP02,s001M02ED03,depend_on,c005M01N11,c005M02N28,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),We visited actual work sites.
s001M02TR05,s001M02ED02,depend_on,c006M01N18,c006M01N23,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In developing countries, conventional methods are employed to identify risks and prevent accidents due to limited familiarity"
s001M02TR05,s001M02LI01,be_constrained_by,c006M01N18,c006M01N26,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In developing countries, conventional methods are employed... The lack of retention of OHS knowledge and lessons learned represents a major obstacle"
s001M02TP03,s001M02LI01,resolve,c006M01N19,c006M01N26,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The lack of retention of OHS knowledge and lessons learned represents a major obstacle... Ultra Safety Design (USD) methodology was created to address these challenges
s001M02TP03,s001M02LI02,resolve,c006M01N19,c006M01N25,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"information gathered is lost over time... To address this issue, a relational table (SQL) data server has been developed... Ultra Safety Design (USD) methodology"
s001M02TP02,s001M02TE02,adopt,c006M02N07,c006M02N12,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"""In PowerApps, an application was created"""
s001M02TP03,s001M02ED01,depend_on,c006M02N04,c006M02N14,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"""initial risk factor (RF - CS) based on exposure, probability and severity indexes granted by the Peruvian Law N° 29783"""
s001M02TP02,s001M02LI01,mitigate,c006M02N07,c006M02N16,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Same – dashboard supports continuous improvement by providing lessons learned
s001M02EX03,s001M02TP02,be_transferred_by,c006M02N23,c006M02N07,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The PowerApps dashboard visualizes OHS indexes (KPIs) for monitoring
s001M02EX02,s001M02TR07,be_transferred_by,c007M01N01,c007M01N10,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),These sessions were conducted following a conventional format consisting of trainees reading the recommended procedures
s001M02EX02,s001M02TP01,be_transferred_by,c007M01N01,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"For 'Knowing the manufacturing steps,' cards with the steps were placed in the correct order."
s001M02TA01,s001M02TP01,be_transferred_by,c007M01N04,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"For the practical part, one team at a time (trainer/trainee) entered the cleanroom with the training pharmacist... Peyton approach"
s001M02KH01,s001M02TR07,participate_in,c007M01N07,c007M01N10,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),These did not continue over time... operator hiring and departures gradually led to disparities in their training
s001M02TP01,s001M02ED03,depend_on,c007M01N11,c007M01N15,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),entered the cleanroom with the training pharmacist... preparing cytotoxic drugs in cleanrooms
s001M02TR07,s001M02ED03,depend_on,c007M01N10,c007M01N15,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),chemotherapy preparation within an isolator put operators at risk of musculoskeletal disorders.
s001M02TR07,s001M02LI02,be_constrained_by,c007M01N10,c007M01N17,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"periods of machine downtime caused drops in motivation, which led to a return to using traditional nonautomated preparation methods."
s001M02EX02,s001M02KH01,be_absorbed_by,c007M01N01,c007M01N08,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Knowledge improved from 57% pretraining to 77%
s001M02EX01,s001M02KH01,be_absorbed_by,c007M01N02,c007M01N08,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Knowledge improved from 57% pretraining to 77%
s001M02TP01,s001M02EX02,evaluate,c007M01N11,c007M01N01,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),their robot knowledge was assessed on a 0-24-scale... same questionnaire on their knowledge about the robot
s001M02TP01,s001M02EX01,evaluate,c007M01N11,c007M01N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),their robot knowledge was assessed on a 0-24-scale... same questionnaire on their knowledge about the robot
s001M02TA01,s001M02LI02,be_difficult_to_capture_due_to,c007M01N04,c007M01N17,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),complex technical use and periods of machine downtime caused drops in motivation
s001M02TA01,s001M02TR07,be_transferred_by,c007M02N05,c007M01N10,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Conventional training format (reading, demonstration, repetition) is used to transfer skill to use robot."
s001M02TR07,s001M02LI01,be_constrained_by,c007M01N10,c007M02N40,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Conventional training is constrained by drop in motivation.
s001M02TA02,s001M02TP01,be_transferred_by,c007M02N06,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Game‑based training improves self‑efficacy (measured pre/post).
s001M02TP01,s001M02TE08,adopt,c007M01N11,c007M02N30,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Game‑based training adopted the PharmaHelp robot for the practical part.
