src_node_id,dst_node_id,relation_type,src_l1_node_id,dst_l1_node_id,evidence_label,case_title,evidence_statement
s003M02EX02,s003M02TA01,translate_into,c202M02N03,c202M02N04,I,SIC 20-39 - Manufacturing,"MAR group participants showed a 21% knowledge gain and significant error reduction, indicating that animated 3D instructions translated into more accurate hands-on skill."
s003M02TP02,s003M02LI02,mitigate,c202M02N11,c202M02N21,E,SIC 20-39 - Manufacturing,"The MAR application reduces errors (0.5 vs 1.35), but does not eliminate the inability to detect mistakes – future work proposes error detection."
s003M02TP02,s003M02TR03,complement,c202M02N11,c202M02N10,I,SIC 20-39 - Manufacturing,"The paper states that both methods support knowledge retention, but MAR provides better accuracy and usability. MAR is not a replacement but an enhancement for assembly training."
s003M02TP02,s003M02TR03,cannot_fully_replace,c202M02N11,c202M02N10,I,SIC 20-39 - Manufacturing,"Paper group participants still achieved knowledge gain and retention. The paper manual remains a functional alternative, especially for users who prefer static, self-paced reading without technology learning curve."
s003M02TA03,s003M02KH01,be_held_by,c203M01N02,c203M01N08,E,SIC 20-39 - Manufacturing,Shared meaning refers to the achievement of a consensus regarding the understanding of information among firms and their members and supply chains
s003M02EX02,s003M02KH01,be_absorbed_by,c203M01N03,c203M01N08,I,SIC 20-39 - Manufacturing,"building interfirm platforms that enable data interoperability, common standards and real-time sharing of sustainability performance indicators... help build collective memory and shared understanding."
s003M02EX01,s003M02TA01,translate_into,c203M01N04,c203M01N01,I,SIC 20-39 - Manufacturing,embed CE metrics into performance dashboards to align operational goals with sustainability outcomes for fostering information dissemination activities.
s003M02KH01,s003M02TP01,participate_in,c203M01N05,c203M01N10,E,SIC 20-39 - Manufacturing,"allowing only respondents from manufacturing firms based in France who held managerial positions (e.g. CEOs, supply chain managers, operations managers) to participate."
s003M02TA01,s003M02TR04,be_transferred_by,c203M01N01,c203M01N09,E,SIC 20-39 - Manufacturing,the construct focuses on interdepartmental information sharing within firms.
s003M02TA01,s003M02TP01,be_transferred_by,c203M01N01,c203M01N10,E,SIC 20-39 - Manufacturing,firms should invest in structured knowledge management systems that support both knowledge acquisition and memory retention.
s003M02TA03,s003M02TP01,be_transferred_by,c203M01N02,c203M01N11,E,SIC 20-39 - Manufacturing,"building interfirm platforms that enable data interoperability, common standards... can help build collective memory and shared understanding."
s003M02TP01,s003M02TE04,adopt,c203M01N10,c203M01N12,E,SIC 20-39 - Manufacturing,Digital transformation strategies should go beyond mere technology adoption and focus on building robust supply chain knowledge development processes by integrating digital tools with effective knowledge-management mechanisms.
s003M02TP01,s003M02TE03,adopt,c203M01N10,c203M01N13,E,SIC 20-39 - Manufacturing,Digital transformation strategies should go beyond mere technology adoption and focus on building robust supply chain knowledge development processes by integrating digital tools with effective knowledge-management mechanisms.
s003M02TP01,s003M02TE06,adopt,c203M01N10,c203M01N15,I,SIC 20-39 - Manufacturing,"Although some conceptual frameworks suggest that technologies such as AI, BDA, IoT and blockchain can enhance knowledge transformation and sharing for the CE adoption"
s003M02TP01,s003M02OD02,depend_on,c203M01N10,c203M01N17,E,SIC 20-39 - Manufacturing,"Through a managerial lens, our findings highlight the need to embed knowledge development as a core function in digital transformation roadmaps."
s003M02TP01,s003M02OD04,depend_on,c203M01N11,c203M01N16,E,SIC 20-39 - Manufacturing,It suggests that the transformative potential of digitalization in the CE context is contingent upon the absorptive capacity of supply chain actors.
s003M02TP01,s003M02ED02,depend_on,c203M01N10,c203M01N18,E,SIC 20-39 - Manufacturing,"Finally, given that businesses operate in increasingly uncertain environments, our findings confirm that SCKDP play a crucial role in enabling firms to develop CE capabilities through DT."
s003M02TP01,s003M02EX02,evaluate,c203M01N11,c203M01N03,E,SIC 20-39 - Manufacturing,"Specifically, building interfirm platforms that enable data interoperability, common standards and real-time sharing of sustainability performance indicators"
s003M02TP01,s003M02EX01,evaluate,c203M01N10,c203M01N04,I,SIC 20-39 - Manufacturing,embed CE metrics into performance dashboards to align operational goals with sustainability outcomes for fostering information dissemination activities.
s003M02TA03,s003M02TP01,be_captured_by,c203M02N01,c203M02N17,I,SIC 20-39 - Manufacturing,"DT are positively associated with achieved memory (H2a), meaning DT‑enabled practices capture and retain that knowledge."
s003M02TP01,s003M02LI03,mitigate,c203M02N05,c203M02N14,I,SIC 20-39 - Manufacturing,"Knowledge acquisition activities mediate the DT‑CE link (H3b), thereby mitigating the direct lack of effect."
s003M02TR04,s003M02LI02,be_constrained_by,c203M02N10,c203M02N16,E,SIC 20-39 - Manufacturing,The traditional practice of interdepartmental information sharing also fails to mediate DT‑CE (implied from H3c).
s003M02TA01,s003M02LI03,be_difficult_to_capture_due_to,c203M02N18,c203M02N15,E,SIC 20-39 - Manufacturing,Interorganisational boundaries hinder knowledge transfer and retention (p.6). Supply chain experience is difficult to capture across boundaries.
s003M02TA02,s003M02KH01,be_held_by,c203M02N03,c203M02N07,E,SIC 20-39 - Manufacturing,'ability of a firm' – CE capabilities are held by the firm.
s003M02TP01,s003M02TR04,complement,c203M02N06,c203M02N10,I,SIC 20-39 - Manufacturing,"DT‑enabled information dissemination activities complement traditional interdepartmental sharing, but do not replace it (H3c non‑mediation)."
s003M02TA02,s003M02TR05,be_transferred_by,c204M01N01,c204M01N11,I,SIC 20-39 - Manufacturing,Traditional dyadic approaches attempted to manage the transfer of expertise but failed to properly link value to knowledge.
s003M02TA02,s003M02TP01,be_transferred_by,c204M01N01,c204M01N13,E,SIC 20-39 - Manufacturing,The model guides profit allocation in strategic alliances based on relative marginal contributions of knowledge assets.
s003M02TR05,s003M02LI03,be_constrained_by,c204M01N11,c204M01N21,E,SIC 20-39 - Manufacturing,Nash bargaining and Stackelberg models carry hierarchical biases that distort value in horizontal networks.
s003M02TA02,s003M02LI03,be_difficult_to_capture_due_to,c204M01N01,c204M01N20,E,SIC 20-39 - Manufacturing,Collaboration underperforms when contributions to joint knowledge creation are difficult to observe or reward equitably.
s003M02TP01,s003M02TE08,adopt,c204M01N13,c204M01N15,E,SIC 20-39 - Manufacturing,The Knowledge Level variable within the framework was constructed and calculated using the Fuzzy TOPSIS technique.
s003M02TP01,s003M02OD01,depend_on,c204M01N13,c204M01N16,I,SIC 20-39 - Manufacturing,Dynamic knowledge accumulation functions depend heavily on the evolution of trust and relational deepening across firms.
s003M02TP01,s003M02ED01,depend_on,c204M01N13,c204M01N19,E,SIC 20-39 - Manufacturing,The operational case data and parameters are structurally grounded in a confidential OEM contract.
s003M02EX01,s003M02TP01,be_transferred_by,c205M01N01,c205M01N09,E,SIC 20-39 - Manufacturing,"Through the construction of structured knowledge graph, the effective organization and integration of complex quality management information is realized."
s003M02EX02,s003M02TP01,be_transferred_by,c205M02N02,c205M02N14,E,SIC 20-39 - Manufacturing,Scenario‑based rule push provides 'quality standards' to users.
s003M02EX02,s003M02KH01,be_held_by,c205M02N03,c205M01N06,I,SIC 20-39 - Manufacturing,Operation guides are directly used by engineers during device maintenance.
s003M02TP01,s003M02LI02,mitigate,c205M02N17,c205M02N37,E,SIC 20-39 - Manufacturing,Incomplete data push 'provides related supplementary knowledge' to mitigate the problem of incomplete data.
s003M02TP01,s003M02LI01,mitigate,c205M02N15,c205M02N42,E,SIC 20-39 - Manufacturing,"Word similarity recall 'can effectively bridge the gap', thus mitigating it."
s003M02EX02,s003M02TA04,translate_into,c206M01N01,c206M01N03,E,SIC 20-39 - Manufacturing,"Specifically, training in regulatory norms, a legal requirement in Brazil, is what makes it possible to present the worker with the dangers and risks present in a given situation, making it possible, through actions, procedures and attitudes, to act preventively"
s003M02TA04,s003M02KH01,be_absorbed_by,c206M01N03,c206M01N06,E,SIC 20-39 - Manufacturing,"The proposed method provides the possibility of maintaining professional training processes, offering society the possibility of being trained effectively."
s003M02TA04,s003M02TP02,be_captured_by,c206M01N03,c206M01N09,E,SIC 20-39 - Manufacturing,The great differential of the proposed method is to reconcile the technical knowledge of the instructor with the possibility of practical simulations using immersive virtualization.
s003M02TR03,s003M02ED01,depend_on,c206M01N08,c206M01N14,E,SIC 20-39 - Manufacturing,"Specifically, training in regulatory norms, a legal requirement in Brazil, is what makes it possible to present the worker with the dangers and risks present in a given situation"
s003M02TP02,s003M02ED01,depend_on,c206M01N09,c206M01N14,E,SIC 20-39 - Manufacturing,"Specifically, training in regulatory norms, a legal requirement in Brazil, is what makes it possible to present the worker with the dangers and risks present in a given situation"
s003M02TP02,s003M02OD06,depend_on,c206M01N09,c206M01N13,E,SIC 20-39 - Manufacturing,"Detailing with the applicant about the target audience, complexity, objectives, understanding in detail the operation of the machine and interactions with the operator."
s003M02TP02,s003M02LI01,resolve,c206M01N09,c206M01N15,E,SIC 20-39 - Manufacturing,"Prove that the proposed method reduces almost entirely the dispersion caused by external agents, such as cell phones and conversations, when compared to traditional methods."
s003M02TA02,s003M02KH01,be_absorbed_by,c206M02N03,c206M02N09,I,SIC 20-39 - Manufacturing,Maintenance employees gain understanding through training.
s003M02TA04,s003M02KH02,be_absorbed_by,c206M01N03,c206M02N10,I,SIC 20-39 - Manufacturing,Administrative employees gain safe behavioural response through training.
s003M02TP02,s003M02OD07,depend_on,c206M01N09,c206M02N20,E,SIC 20-39 - Manufacturing,Immersive training depends on the instructor's technical knowledge of regulatory standards.
s003M02TP02,s003M02OD02,depend_on,c206M01N09,c206M02N21,E,SIC 20-39 - Manufacturing,Immersive training depends on the integration of technical knowledge and digitization/programming expertise.
s003M02TA02,s003M02LI01,be_difficult_to_capture_due_to,c206M02N03,c206M01N15,E,SIC 20-39 - Manufacturing,Understanding of applied content is difficult to retain in traditional online training because of dispersion/distraction.
s003M02TA04,s003M02LI01,be_difficult_to_capture_due_to,c206M02N04,c206M01N15,E,SIC 20-39 - Manufacturing,Assertiveness in high-risk situations is difficult to retain in traditional online training because of dispersion/distraction.
s003M02TA01,s003M02TR07,be_transferred_by,c207M01N01,c207M01N08,E,SIC 20-39 - Manufacturing,"Traditionally, workplace instruction relied on 'cognitive apprenticeship', where a master directly teaches an apprentice the skills needed to fulfill their tasks"
s003M02KH01,s003M02TR07,participate_in,c207M01N06,c207M01N08,E,SIC 20-39 - Manufacturing,where a master directly teaches an apprentice the skills needed to fulfill their tasks
s003M02TP02,s003M02EX01,adopt,c207M01N11,c207M01N05,E,SIC 20-39 - Manufacturing,"A CAD model of the plastic product was integrated into Unity, to which various visual instructions were added."
s003M02TP02,s003M02ED03,depend_on,c207M01N11,c207M01N17,E,SIC 20-39 - Manufacturing,"This can affect the comfort of AR glasses, but also the effectiveness of following the instructions."
s003M02TP01,s003M02ED03,depend_on,c207M01N10,c207M01N19,E,SIC 20-39 - Manufacturing,"We chose the Vuzix m400 because ambient noise is filtered out well. Even in a noisy environment, the speech is still clearly audible on the recorded video."
s003M02TP02,s003M02TR07,cannot_fully_replace,c207M01N11,c207M01N08,E,SIC 20-39 - Manufacturing,"the employee felt insecure due to the lack of feedback on the performance, resulting in the need of expert guidance."
s003M02TA02,s003M02KH01,be_documented_partially_by,c207M02N01,c207M01N06,I,SIC 20-39 - Manufacturing,"Experts sometimes codify their knowledge into instructions, but often overlook crucial information."
s003M02EX01,s003M02KH01,be_held_by,c208M01N01,c208M01N07,I,SIC 20-39 - Manufacturing,"One of the key-elements of the framework is the General Knowledge Base, alternatively named GKB... each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base"
s003M02KH01,s003M02TR04,participate_in,c208M01N07,c208M01N09,E,SIC 20-39 - Manufacturing,The approaches have been also validated via experimental setups using Aldebaran Pepper social humanoid robot.
s003M02KH02,s003M02TR04,participate_in,c208M01N08,c208M01N09,E,SIC 20-39 - Manufacturing,"This phase can also involve the interaction with humans, who can trigger new requests and/or validate inferences made by the robot."
s003M02TA02,s003M02TP01,be_captured_by,c209M01N06,c209M01N19,E,SIC 20-39 - Manufacturing,External platforms are primarily used to surface early user signals.
s003M02TP01,s003M02TE07,adopt,c209M01N19,c209M01N20,E,SIC 20-39 - Manufacturing,"Firms begin to extract value from external media through more formalised, analytics-supported processes."
s003M02TP01,s003M02TR05,complement,c209M01N18,c209M01N17,E,SIC 20-39 - Manufacturing,Social media platforms represent a digital infrastructure complementing traditional internal R&D mechanisms.
s003M02TP01,s003M02LI03,be_constrained_by,c209M01N19,c209M01N25,E,SIC 20-39 - Manufacturing,Concerns over intellectual property leakage were consistently associated with external platforms.
s003M02TP01,s003M02OD06,depend_on,c209M01N18,c209M02N29,E,SIC 20-39 - Manufacturing,"Internal platforms... enable secure, expert-driven collaboration under tighter governance conditions"
s003M02TA02,s003M02LI02,be_difficult_to_capture_due_to,c209M02N09,c209M02N35,E,SIC 20-39 - Manufacturing,"external platforms raise concerns regarding confidentiality, intellectual property, and data quality"
s003M02EX02,s003M02TR05,be_transferred_by,c210M01N01,c210M01N07,E,SIC 20-39 - Manufacturing,"Currently, they mainly rely on single channels such as confidential information to be distributed step by step, with a single form and poor timeliness"
s003M02KH01,s003M02TR05,participate_in,c210M01N06,c210M01N07,E,SIC 20-39 - Manufacturing,distributed step by step... resulting in difficulties in timely feedback of knowledge to the development end and inability for frontline designers to obtain it in a timely manner.
s003M02TR05,s003M02LI02,be_constrained_by,c210M01N07,c210M01N17,E,SIC 20-39 - Manufacturing,"case collections often exist in the form of paper or electronic documents, making it difficult to accurately locate key information"
s003M02TP01,s003M02LI02,resolve,c210M01N08,c210M01N17,E,SIC 20-39 - Manufacturing,provide convenient and efficient usage methods for designers; Provide a search function that can retrieve relevant content based on the formed knowledge graph... improving the accuracy of knowledge queries.
s003M02TA02,s003M02TP02,be_captured_by,c211M02N04,c211M02N12,I,SIC 20-39 - Manufacturing,Metaverse simulated environment helped me in comprehensive understanding of material workflows – capturing intuitive insights
s003M02TA01,s003M02TP02,be_transferred_by,c211M02N05,c211M02N10,I,SIC 20-39 - Manufacturing,Virtual training modules also transfer practical skills (know‑how)
s003M02TP02,s003M02OD05,depend_on,c211M02N09,c211M02N20,E,SIC 20-39 - Manufacturing,Organizational readiness plays significant role in adopting metaverse technologies (digital twin experimentation included)
