node_id,node_name,category,evidence_label,case_title,evidence_count,evidence_statement
c105M01N01 | Clinical practice guidelines: Clinical practice guidelines recommend physical exercise, patient education, and body weight control as core management options for people with KOA.
c105M01N02 | Knowledge about KOA management: The course includes content about OA, pain management, strengthening exercise and physical activity.
c105M02N03 | PEAK-PT course content: The PEAK-PT e-learning course includes content about OA, pain management, strengthening exercise and physical activity (Jorge et al. 2021)
c105M02N05 | Exercise prescription protocols: Specific components of the PEAK-PT programme (patient education, strength exercises and physical activity plan)
c106M01N10 | DigComp 2.2 Framework: a self-administered questionnaire based on...three key areas of the DigComp 2.2 framework
c107M01N01 | Thoracic surgery knowledge: The test focused on thoracic surgery knowledge including fill-in-the-blank, image recognition, and multiple-choice questions.
c107M01N02 | Foundational medical and clinical knowledge: Inclusion criteria included completion of basic medical courses like Human Anatomy and Physiology and clinical courses like Surgery.
c107M02N01 | Anatomical knowledge: The course covered lung anatomy, specifically segmental and subsegmental divisions.
c107M02N02 | Safe margin knowledge: The course covered knowledge of safe margins for early-stage lung cancer.
c108M01N01 | Knowledge of COPD self-management: This study aimed to evaluate the effectiveness of m-learning in nurses' knowledge retention of chronic obstructive pulmonary disease self-management.
c108M02N04 | GOLD guidelines: The development of the MOOC was supported by the theme of self‑management of COPD, considering…the Global Initiative for Chronic Obstructive Lung Disease (GOLD)
c109M01N01 | Knowledge of visual symptoms of age-related eye diseases: The tests consisted of questions related to the symptoms of the four eye diseases included in the study."
s002M02EX02,Curated Digital Reference Media & Assessment Metrics,Explicit Knowledge,G,SIC 80 - Services (Health Services),15,"c101M02N02 | Expert-curated illustrations: Overlay of expert-curated illustrations using DaVinci Resolve.
c101M02N03 | 40-item multiple-choice examination: Knowledge acquisition assessed by a 40-item multiple-choice examination.
c101M02N04 | Knowledge acquisition scores (%): Mean scores were 76.8% (SD 9.2) AI-enhanced versus 69.5% (SD 10.4) standard.
c102M01N02 | Historical and rehabilitative knowledge cards: The system constructs a rehabilitation interaction process centered on knowledge card feedback... describing historical background and rehabilitative effects.
c102M01N11 | Dynamic Time Warping algorithm rules: The motion recognition module applies Dynamic Time Warping (DTW) to match the real-time motion sequence.
c102M02N04 | Quiz questions and answers: A knowledge quiz session allows users to answer Baduanjin-related questions to test and reinforce their understanding
c102M02N05 | Standardized Baduanjin animation asset library: A complete Baduanjin animation asset library was constructed based on authoritative movement references. Each of the eight traditional routines was analyzed and segmented into semantically meaningful keyframes
c102M02N07 | DTW distance thresholds and scoring metrics: D_min ≤ δ1 ⇒ Good; δ1 < D_min ≤ δ2 ⇒ Pass; D_min > δ2 ⇒ Fail. Score = α·(1−D̂)+β·QuizAcc+γ·NPCInteract
c103M02N05 | Video about robot: Participants watched a video about the robot at least one week before the training program.
c103M02N06 | Questionnaire on robot knowledge: This survey of 10 questions scored from 0-24 examined operators' knowledge about the robot itself and our hospital's process for using it.
c106M01N11 | Technology Acceptance Model: a self-administered questionnaire based on the technology acceptance model
c107M02N07 | CT scan images: Lung CT scan images were imported into Mimics 23.0 software in DICOM format for initial 3D reconstruction.
c107M02N08 | STL file: The generated STL file of the 3DV model was then imported into Voxel Dance Additive 3.0 preprocessing software.
c108M02N02 | Multiple-choice assessment items: The level of knowledge was assessed using a set of items, including 29 multiple‑choice questions
c108M02N03 | True/false assessment items: 24 true or false statements, on the clinical area of COPD"
s002M02KH01,Domain Experts & Clinical Validated Agents,Knowledge Holder,G,SIC 80 - Services (Health Services),17,"c101M01N01 | Board-certified pediatric surgeons: Standardized 6-10 min lecture scripts were developed by board-certified pediatric surgeons.
c102M01N06 | Professional teachers: Relying on the oral teaching of the dissemination of the way requires a large number of professional teachers.
c102M02N14 | Virtual instructor (Liu Miaozhen): The accompanying avatar 'Liu Miaozhen' is a virtual character with a dual identity, not only as an experienced Baduanjin non-legacy culture inheritor, but also as the user's movement guide
c103M01N10 | Trainers (Expert ICT Operators): Operators were classified as trainers or trainees according to their knowledge about Information and Communication Technologies.
c103M01N12 | Pharmacist Specialized in Using the Robot: The trainer was a pharmacist who specialized in using the robot.
c103M02N16 | Trainers: Operators with best ICT scores (min=9, max=12, mean=10.22) were designated as trainers.
c104M01N03 | Medical staff: Traditional methods of patient education primarily involve verbal explanations by health care providers.
c104M01N05 | Attending physician: The physician voice cloning education group received patient education through cloning of the attending physician's voice.
c104M01N06 | Senior nursing experts: Both workflows were benchmarked against consensus ratings from 3 senior nursing experts using the same rubric.
c104M02N04 | Medical staff (trained): Verbal education was conducted by trained medical staff according to a unified education outline.
c104M02N07 | Research team: Independent researchers generated the allocation sequence and managed the envelopes.
c108M01N03 | Nurses with a master's degree: Nurses with a master's degree exhibited a higher level of basic knowledge than those with a bachelor's degree.
c108M01N18 | Specialist nurses: ...19.6% were specialist nurses.
c108M01N19 | Nurse managers: ...1.2% were nurse managers.
c108M02N16 | Content development experts: The assessment items were determined by the experts who developed the contents of the training program
c109M01N04 | Workshop instructor: Enabling the workshop instructor to apply simulated visual defects to their devices using the control panel interface.
c109M02N04 | Tertiary educators of ophthalmology: questions were designed by tertiary educators of ophthalmology"
s002M02KH02,Active Learners & Trainees,Knowledge Holder,G,SIC 80 - Services (Health Services),19,"c101M01N02 | Clinical medical students (years 3-5): Eligible participants included clinical medical students (years 3-5)
c101M01N03 | Junior residents (PGY 1-2): with smaller proportions of junior residents PGY 1-2 (n=20, 8.3%)
c101M01N04 | Senior residents (PGY >=3): and senior residents PGY >=3 (n=10, 4.2%).
c101M02N12 | Pediatric surgery residents (PGY 1-2): Junior residents PGY 1-2 comprised 8.3% (n=20) of participants.
c102M01N05 | Healthy adult volunteers: ...and 48 healthy adult volunteers randomized into experimental and control groups.
c102M02N12 | Patients with mild physical coordination disorders: The participant pool included 30 adult patients with mild physical coordination disorders (randomized into experimental and control groups of 15)
c103M01N11 | Trainees (Resistant/Functional ICT Operators): The question-naire made it possible to identify those resistant operators who would need more support
c103M02N15 | Operators: Participants (n = 14) were operators who prepare chemotherapy.
c103M02N17 | Trainees: Operators with lower scores (min=0, max=8, mean=5.11) were designated as trainees.
c104M01N04 | Patients: In this prospective randomized controlled trial, 180 hospitalized patients requiring standardized health education were recruited.
c105M01N04 | Physical therapists: Physical therapists report reduced confidence and skills in delivering evidence-based knee osteoarthritis care.
c105M02N13 | Study participants (N=20): A total of 20 physical therapists (7 men and 13 women, mean (SD) age of 33.2 (6.95) years) participated in the study
c105M02N14 | Clinically practicing participants: four (25%) out of the 16 clinically practicing participants reported having used learnings from the PEAK-PT
c106M01N01 | Older Adults: A mixed-methods approach was applied...involving 18 participants aged between 63 and 81
c107M01N06 | Clinical interns: A total of 62 clinical interns were randomly assigned into two groups.
c108M01N04 | Nurses with a bachelor's degree: In this study, 74.4% of the nurses held a bachelor's degree in nursing.
c108M01N17 | General nurses: In this study, 66.1% were general nurses.
c108M02N15 | Participant nurses (N=168): This study included 168 nurses from the medicine department of a hospital in northern Portugal
c109M01N03 | Elderly participants: A total of 377 participants aged 60 to 94 were involved in the study."
s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Limitation,G,SIC 80 - Services (Health Services),36,"c101M01N19 | Declining clinical exposure: Pediatric surgery education faces significant challenges in contemporary medical training. General surgery residents complete only 33.8 designated pediatric cases
c101M01N22 | Lack of long-term retention assessment: Second, outcomes were assessed immediately after video viewing; therefore, long-term knowledge retention and transfer to clinical performance were not evaluated.
c102M01N12 | Monotony and high repetitiveness: Traditional rehabilitation approaches often suffer from low adherence due to their monotony and high repetitiveness.
c102M02N37 | Low patient compliance: Traditional exercise rehabilitation methods often have problems such as... leading to insufficient patient compliance and thus affecting the rehabilitation effect
c102M02N38 | Boredom due to monotony: Traditional exercise rehabilitation methods often have problems such as a single form of intervention, high repetitiveness... the practice method of traditional Baduanjin is single and lacks of interest, which makes people easily feel boring
c102M02N40 | Passive learning: In the comparison system, users passively receive Baduanjin-related knowledge by reading a scrolling user interface or a book with automatic page-turning
c102M02N44 | Small sample size (study limitation): The relatively limited sample size of subjects
c103M01N25 | Variability in Operators' Knowledge: A problem was identified (step 1) the variability in operators' knowledge about the PharmaHelp® robot
c103M01N27 | Motivation and Self-efficacy Decay over Time: The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary
c103M02N41 | Insufficient training: Complex technical use, downtime periods, and insufficient training caused a drop in motivation and disparities in operators knowledge.
c103M02N43 | Drop in motivation: Complex technical use and periods of machine downtime caused drops in motivation.
c103M02N46 | Forgetting curve: Motivation and self-efficacy decreased at six months (p>0.1 compared to pretraining). The decrease suggests regular refresher sessions are necessary.
c103M02N47 | Small sample size (n=14): The present study's limitations include its small sample size (14 operators).
c103M02N49 | No assessment of applied competencies over time: How they applied the competencies learned during their training was not assessed over time.
c104M01N17 | Lack of interactivity and personalization: Traditional patient education often lacks personalization and engagement, limiting knowledge acquisition.
c104M01N18 | Inter-rater variability of human raters: Traditional outcome assessments often rely on human raters, which introduces inter-rater variability and resource burdens.
c105M01N09 | Language barriers: the translation into Brazilian Portuguese benefited participants that faced difficulties in keeping up-to-date with scientific evidence due to language barriers.
c105M01N12 | Knowledge-to-practice gap: findings also indicate that only 25% of participants who were clinically practicing applied the learnings from the PEAK-PT to their working routine.
c105M02N33 | Reduced confidence in traditional KOA management: Physical therapists also reported reduced confidence in knowledge and clinical skills for appropriate KOA management
c106M01N21 | Age-related Cognitive Impairments: can present further challenges when dealing with age-related cognitive impairments
c106M01N22 | Fine Motor Skill Impairments: despite the observed impairments in fine motor skills
c106M01N23 | Low Familiarity with Digital Technologies: all participants have shown great difficulties and low familiarity with using digital technologies
c106M01N24 | Time-sensitive Challenges: do not use time-sensitive challenges, as it can cause frustration
c106M01N26 | Convenience Sample: Third, a convenience sample was used. Thus, caution must be applied when extrapolating
c107M02N38 | Need for mental reconstruction of 3D information from 2D screen: Even 3DV digital models require students to mentally construct the 3D information of tissues from interacting with a 2D screen.
c108M01N13 | Decrease in human resources: The decrease in human resources and their turnover and the increase in workload in health institutions are obstacles to nurses' continuing training.
c108M01N14 | High drop-out rates in standard MOOCs: In a study with 9 million students, only 5% to 18% of participants completed the course.
c108M01N15 | Absence of a control group: The first limitation concerns the study's methodology, mainly because of the absence of a control group.
c108M01N16 | Single-institution restriction: Since the sample was restricted to one medicine department in a single hospital institution, it hindered the generalizability of the results.
c108M02N34 | Single hospital department: The sample was restricted to one medicine department in a single hospital institution
c108M02N35 | Limited generalizability: It hindered the generalizability of the results
c108M02N37 | No longitudinal follow-up: Future studies should focus on the longitudinal monitoring of the sample
c108M02N42 | Turnover: The decrease in human resources and their turnover
c109M01N11 | Declined cognitive ability: Declined cognitive ability as a result of aging might be the reason that older participants might find it harder to retain and process the new information.
c109M01N12 | Lack of a control group: First, our study lacked a control group. Despite the large effect size, uncertainties remain over whether the AR intervention is more effective.
c109M02N19 | Low health literacy: participants with a higher education level might have a higher health literacy"
s002M02LI02,"Technical, System & Data Limitations",Limitation,G,SIC 80 - Services (Health Services),19,"c101M01N21 | Green screen technical challenges: Green screen chroma keying presents substantial technical challenges: uneven lighting causing shadows and hot spots, color spill requiring extensive correction
c102M01N15 | Lack of real-time interactive feedback: Traditional exercise rehabilitation methods often have problems such as a single form of intervention and lagging feedback.
c102M02N39 | Lagging feedback: Traditional exercise rehabilitation methods often have problems such as... lagging feedback
c102M02N45 | Action recognition not using deep learning: The action recognition algorithm is still based on traditional skeleton matching, and deep learning models have not yet been introduced to improve recognition accuracy and feedback sensitivity
c103M01N23 | Complex Technical Use: Complex technical use, downtime periods, and insufficient training caused a drop in motivation and disparities in operators' knowledge.
c103M01N24 | Periods of Machine Downtime: The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary; however, it should be noted that our PharmaHelp® robot was little used during the six months post-training because of a breakdown
c103M02N48 | Low number of questions (10): The low number of questions (10) used to survey their knowledge.
c104M01N19 | Potential misinterpretation of specialized terminology: Voice-based delivery systems may misinterpret medication names or specialized terminology.
c104M01N20 | Algorithmic biases and prompt design dependencies: Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases.
c104M02N39 | ChatGPT not fully objective evaluator: ChatGPT should not be regarded as a fully objective evaluator. Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases.
c106M01N25 | Positive Bias in Questionnaire: First, the applied questionnaire has a positive bias in its questions.
c107M02N36 | Opacity of lung parenchyma: Due to the opacity of lung parenchyma, it is difficult to teach sublobar structures within the lungs.
c107M02N37 | Lack of three-dimensionality in 2D images: 2D images and anatomical atlases lack three-dimensionality, making it harder to understand the spatial relationships.
c107M02N39 | Lack of haptic feedback in 3DV: Table 1: 3DV group has no haptic feedback.
c107M02N42 | Technical complexity of 3DP: ...technical complexity of 3DP are limiting factors.
c107M02N43 | Lack of interactivity in 3DP model: Table 1: 3DP group has no magnification/reduction, no display/hide features.
c108M02N38 | Inability to attribute gains solely to intervention: Prevented attributing knowledge gains to the developed intervention
c109M01N10 | Lack of first-hand perception of symptoms: However, these approaches lack the first-hand perception of symptoms of disorders, hence hindering their effectiveness.
c109M02N21 | Potential cyber-sickness: potential cyber-sickness"
s002M02LI03,"Cost, Resource & Structural Limitations",Limitation,G,SIC 80 - Services (Health Services),20,"c101M01N20 | High cost of professional studio production: High-quality video production typically requires professional studios with substantial costs
c102M01N13 | Scarcity of professional training resources: However, these resources are currently very scarce, which makes it difficult to popularize.
c102M01N14 | High treatment cost: The traditional rehabilitation treatment often has the defects such as boring, high treatment cost.
c102M02N41 | Scarcity of professional teachers: Relying on the oral teaching... requires a large number of professional teachers and scientific training system. However, these resources are currently very scarce
c102M02N43 | Short training period (study limitation): The relatively limited sample size of subjects and the short training period are not yet sufficient to assess the sustained effect of the system in long-term intervention
c103M02N50 | Time-consuming preparation (>100 hours): The time spent preparing and setting up the training sessions ... probable total of more than 100 hours.
c104M02N29 | Limited time for traditional education: Traditional methods of patient education ... are constrained by limited time.
c105M01N10 | Absence of a completion certificate: One participant reported the absence of a completion certificate with the free course as a barrier.
c105M01N11 | Limited timeframe (4 weeks): Some participants mentioned the time required to complete the course (4 weeks) as a barrier.
c105M02N30 | Lack of formal recognition (no certificate): One participant reported the absence of a completion certificate with the free course as a barrier
c107M02N34 | Scarce cadaver resources: Cadaver resources are scarce.
c107M02N35 | Complex preservation and handling of cadavers: ...preservation and handling are complex.
c107M02N40 | High cost of 3DP: ...the cost of the 3DP model used is approximately 1500...
c107M02N41 | Production time of 3DP: ...production time... are limiting factors.
c107M02N44 | Convenience disadvantage of 3DP: The 3DV group excelled in convenience (P<0.001).
c108M01N11 | Time constraints: Mobile learning offers a flexible alternative... overcoming barriers such as time constraints and financial burden.
c108M01N12 | Financial burden: ...barriers to accessing lifelong learning, such as the need to balance family and professional life and the associated financial burden.
c108M02N36 | Single intervention (COPD only): The study was limited only to one intervention related to COPD self‑management
c108M02N41 | Workload: The increase in workload in health institutions are obstacles to nurses' continuing training
c109M02N22 | One-off intervention: current study was a one-off intervention"
s002M02OD03,"Targeted Motivation, Rewards & Extrinsic Incentives",Organizational Dependency,G,SIC 80 - Services (Health Services),1,"c105M02N25 | Free access to course: The fact that it's free, you know, I found extremely interesting"
s002M02OD04,Intrinsic Identity & Cultural Knowledge-Sharing Values,Organizational Dependency,G,SIC 80 - Services (Health Services),1,c108M01N09 | Alignment with professional roles: The alignment of the MOOC with the participants professional roles... likely contributed to higher enrollment and completion rates.
s002M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Organizational Dependency,G,SIC 80 - Services (Health Services),6,"c101M01N16 | Institutionally subsidized faculty time: This trade-off favors AI enhancement when faculty time is institutionally subsidized
c101M01N17 | Consumer-grade laptop hardware: reducing computational requirements to enable operation on consumer-grade laptop (Lenovo Legion 5 Pro with 6GB VRAM).
c103M01N21 | Pairwise Operator Work Schedule Alignment: Training took place during the afternoon with teams of trainer/trainee constituted according to the work schedule of the unit.
c103M02N36 | PhD thesis time availability: This was possible as the work was performed as part of a PhD thesis, with the doctoral student involved in 100% of the project.
c104M02N21 | Dedicated research assistants: Patients listened to the voice-cloned education content through headphones or speakers under the guidance of research assistants.
c104M02N24 | Staff training on AI system: System development, intervention standardization, and staff training were completed in December 2024 and January 2025."
s002M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Organizational Dependency,G,SIC 80 - Services (Health Services),9,"c103M02N34 | Standardized training program: We decided to create a short, standardized, sustainable operator training program.
c104M01N14 | Informed consent for voice cloning: The use of voice cloning technology was explicitly covered in the consent form, providing separate written authorization.
c104M02N19 | Hospital's standardized education materials: The traditional education group received the hospital's current standardized patient education, including verbal education by medical staff and standardized written education materials.
c104M02N22 | Ethics committee approval: The clinical trial protocol was reviewed and approved by the Ethics Committee of The First Hospital of Lanzhou University (approval number: LDYYLL-2025-805).
c104M02N23 | Informed consent from participants: All participants received detailed verbal and written information regarding the study purpose, procedures, potential risks, and expected benefits and provided written informed consent prior to enrollment.
c105M02N26 | Portuguese language availability: The recent translation of the PEAK e-learning course into Portuguese (PEAK-PT) has broadened its access to Portuguese-speaking clinicians
c107M02N31 | Ethics committee approval: The study was approved by the Ethics Committee of Hebei University Affiliated Hospital (HDFYLL-KY-2024-134).
c108M02N29 | Institutional continuous training programs: Certified and integrated into the in‑service training programs of health institutions
c108M02N30 | Ethical approval and informed consent: Ethical approval was granted by the Ethics Committee…All participants received an informed consent form"
s002M02OD07,Expert Participation Frameworks & Succession Structures,Organizational Dependency,G,SIC 80 - Services (Health Services),6,"c102M02N36 | Availability of professional teachers and scientific training system: Relying on the oral teaching... requires a large number of professional teachers and scientific training system. However, these resources are currently very scarce
c103M02N33 | Adequate numbers of appropriately trained staff: As the number of preparations increases, difficulties maintaining adequate numbers of appropriately trained staff may appear.
c104M02N20 | Trained medical staff availability: Verbal education was conducted by trained medical staff according to a unified education outline.
c104M02N25 | Personalized content formulation by medical professionals: Medical professionals then formulated personalized education content based on standard education content and the patient's specific situation.
c107M02N29 | Completion of basic medical courses: Inclusion criteria were completion of basic medical courses (such as Human Anatomy and Physiology)...
c107M02N30 | Completion of clinical courses: ...and certain clinical courses (such as Internal Medicine and Surgery)..."
s002M02TA01,Somatic Tacit Knowledge,Tacit Knowledge,G,SIC 80 - Services (Health Services),15,"c102M01N03 | Baduanjin physical coordination skill: Limb coordination disorder affects people's ability to perform daily activities... Baduanjin has auxiliary therapeutic effects on cardiorespiratory and musculoskeletal rehabilitation.
c102M02N08 | Embodied cognition of correct movement execution: The TWJB system effectively enhances users' self-perception of movement accuracy and execution initiative through virtualized body synchronized feedback
c103M01N05 | Hands-on Robot Management Competency: developing operators' understanding of the process and helping them acquiring the competencies to manage the robot.
c103M01N06 | Dose-banding Preparation Skill: The team, thus, underwent a dose-banding exercise
c103M01N07 | Individualized Preparation Skill: and an individualized preparation exercise
c103M02N10 | Know-how to manage robot: The general goal was 'helping them acquiring the competencies to manage the robot'.
c103M02N11 | Ability to reconstitute powder: Operators experienced the difference between reconstituting a powder and using liquid chemotherapy.
c103M02N12 | Ability to use liquid chemotherapy: Operators experienced the difference between reconstituting a powder and using liquid chemotherapy.
c103M02N14 | Spatial awareness of carousel and rack placement: The questionnaire asks: 'I can place my syringes anywhere on the carousel. True or False?' and similarly for vials/bags.
c104M01N02a | Treatment adherence behaviors: Secondary outcomes included knowledge retention, education satisfaction, and treatment adherence.
c105M01N06 | Hands-on contact: approaching the patient without the need for a direct [hands-on] contact with the physiotherapist
c105M02N08 | Telehealth delivery skills: in relation to telehealth, it was what impacted me the most, because I had never had that experience, right?
c106M01N07 | Mouse Skills: These sessions aimed to improve participants' mouse skills...precise mouse movements
c106M01N08 | Keyboard Skills: This session aimed to enhance participants' keyboard skills
c107M02N11 | Surgical skills for thoracoscopic sublobar resection: The study evaluates the educational efficacy of a 3DP lung cancer model in teaching thoracoscopic sublobar resection.
c109M02N02 | First-hand perception of visual symptoms: first-hand perception of symptoms of disorders"
s002M02TA02,Cognitive Tacit Knowledge,Tacit Knowledge,G,SIC 80 - Services (Health Services),21,"c101M01N06 | Knowledge acquisition: Primary outcomes were perceived educational clarity and knowledge acquisition assessed by a 40-item multiple-choice examination.
c101M01N07 | Perceived educational clarity: Primary outcomes were perceived educational clarity (five-point Likert scale) and knowledge acquisition
c101M02N06 | Confidence in understanding: Confidence in understanding (component of clarity scale) was significantly higher in AI-enhanced group (4.49 vs. 3.93).
c101M02N07 | Visual comfort: Secondary outcome: visual comfort (mean 4.48 vs. 3.91; p<0.001).
c101M02N08 | Perceived professionalism: Secondary outcome: perceived professionalism (mean 4.51 vs. 3.89; p<0.001).
c102M02N10 | Self-perception of movement accuracy: Enhances users' self-perception of movement accuracy
c103M01N08 | Self-efficacy Belief in Robot Use: Before, after the training, and at 6 months (6M), their robot knowledge was assessed on a 0-24-scale, motivation and self-efficacy in using it on 0-to-100 scales.
c103M01N09 | Operator Motivation: Complex technical use, downtime periods, and insufficient training caused a drop in motivation
c103M02N08 | Motivation to use robot: Motivation was assessed on a 0-to-100 scale before, after, and at 6 months.
c104M01N02 | Disease knowledge and precautions: Verbal education included disease knowledge, treatment plans, precautions, and lifestyle guidance.
c105M01N03 | Clinical confidence to prescribe physical exercise and health education: Participants reported that the course increased their safety and confidence to prescribe physical exercise and health education.
c106M01N03 | Analogical Thinking towards Concepts: Older adults showed analogical thinking towards concepts like database and file.
c106M01N04 | Digital Competence in Information and Data Literacy: acquisition of new digital competences in the dimensions of information and data literacy
c106M01N06 | Digital Competence in Safety: competences in the dimensions of...safety; and maintaining one's health
c106M01N09 | Spatial Orientation Ability: evaluating their spatial orientation ability.
c107M01N03 | Understanding of vascular spatial relationships: The 3DP group demonstrated superiority in the ease of knowledge acquisition and understanding of vascular spatial relationships.
c107M01N04 | Sub-lobectomy strategies: The multiple-choice questions addressed deeper understanding of safe margins, variant vascular anatomy, and sub-lobectomy strategies.
c107M01N05 | Spatial cognition and comprehensive analytical skills: Highly realistic 3D models in more challenging clinical scenarios may help students develop a deeper spatial cognition.
c107M02N10 | Spatial understanding of anatomical structures: The 3DP model significantly improved comprehension of complex anatomical relationships.
c107M02N12 | Ability to identify lung segment range influenced by safety margin: Questionnaire assessed 'Identification of the lung segment range affected by the safety margin'.
c107M02N13 | Ability to distinguish vessels/bronchi to resect or preserve: The model addressed teaching challenges associated with identifying which vessels and bronchi to resect or preserve during sublobar resection."
s002M02TA03,Collective and Relational Tacit Knowledge,Tacit Knowledge,G,SIC 80 - Services (Health Services),4,"c101M02N09 | Willingness to recommend format: Willingness to recommend: 87.5% AI-enhanced vs. 63.3% standard.
c105M02N09 | Knowledge transmission capability: the part with the health education was the most impressive for me
c106M01N05 | Digital Competence in Communication and Collaboration: competences in the dimensions of...communication and collaboration
c109M01N02 | Empathy towards visually impaired patients' daily challenges: Beyond knowledge acquisition, the AR intervention was found effective in cultivating a high level of empathy."
s002M02TA04,Adaptive Tacit Knowledge,Tacit Knowledge,G,SIC 80 - Services (Health Services),5,"c102M02N09 | Real-time motion coordination skill: System captures and evaluates user performance in real time... helping users to focus their corrections
c102M02N11 | Situational awareness during training: The user avatar captures the user's skeletal motion data... and mimics the user's movements in real time, which is displayed in the virtual environment
c105M02N10 | Ability to translate knowledge to practice: my expectations during the training really helped gain more confidence in...
c108M01N02 | Clinical decision-making: In module 13, each participant was able to practice clinical decision-making through four clinical scenarios.
c108M02N09 | Complex situation management skills: The second study cycle facilitates…equips nurses with the ability to manage complex situations, such as empowering patients to self‑manage chronic conditions"
s002M02TE01,Artificial Intelligence and Intelligent Computation,Digital Technology,G,SIC 80 - Services (Health Services),7,"c101M01N10 | FLUX.1-Fill: AI background replacement using FLUX.1-Fill (inpainting) and FLUX.1-dev (development) models
c101M01N11 | FLUX.1-dev: AI background replacement using FLUX.1-Fill (inpainting) and FLUX.1-dev (development) models
c101M01N13 | GGUF Q8 quantization: with models loaded using GGUF Q8 quantization reducing computational requirements
c101M01N15 | Adobe Podcast's free web-based enhancement tool: with professional quality achieved through Adobe Podcast's free web-based enhancement tool.
c104M01N11 | Voice cloning technology: Voice cloning technology uses deep learning algorithms to synthesize natural-sounding speech from limited voice samples.
c104M01N12 | Resemble.ai: Resemble.ai voice cloning technology was used to generate the voice model.
