node_id,node_name,parent_id,category,case_title,evidence_statement
c001M02N27,"Virtual menu (grab, view, measure, tag)",s001M02TE02,Human–Computer Interaction and Immersive Technologies,Immersive virtual reality training for excavation safety and hazard identification,"Participants could activate a virtual menu that allowed for four types of actions: grab, view a safety file, measure distances, tag hazards"
c001M02N28,Physical space (3m x 3m square),s001M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Immersive virtual reality training for excavation safety and hazard identification,The movement area in the real world was confined to a 3m x 3m square
c001M02N29,Availability of VR equipment,s001M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Immersive virtual reality training for excavation safety and hazard identification,The study required Oculus Quest headsets and controllers
c001M02N30,Dedicated training time,s001M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Immersive virtual reality training for excavation safety and hazard identification,"Participants had time limits for assessments (e.g., 10 min for practical performance)"
c001M02N31,Massey University Research Ethics Committee approval,s001M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Immersive virtual reality training for excavation safety and hazard identification,"Massey University Research Ethics Committee granted ethics approval (Southern A, Application 18/21)"
c001M02N35,Forgetting curve (Ebbinghaus),s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Immersive virtual reality training for excavation safety and hazard identification,"Newly acquired knowledge is vulnerable because forgetting always occurs, as demonstrated by Ebbinghaus's forgetting curve"
c001M02N36,Poor knowledge retention in traditional training,s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Immersive virtual reality training for excavation safety and hazard identification,"For the Manual group, significant difference between post-training and retention (p=0.030)"
c001M02N37,Only questioning as instructional method,s001M02LI03,"Cost, Resource & Structural Limitations",Immersive virtual reality training for excavation safety and hazard identification,This study uses only questioning as the instructional method for the proposed VR training system
c001M02N38,Only explicit knowledge delivered,s001M02LI03,"Cost, Resource & Structural Limitations",Immersive virtual reality training for excavation safety and hazard identification,The VR training system only delivers explicit knowledge to participants
c001M02N39,Lack of long-term practical performance measurement,s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Immersive virtual reality training for excavation safety and hazard identification,Whether VR improves long-term practical performance is yet to be investigated
c002M01N01,Traditional craftsmanship skills,s001M02TA01,Somatic Tacit Knowledge,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,The craftsmanship process such as wooden construction and rammed earth technology are recorded in sequence.
c002M01N02,Traditional Artisans,s001M02KH01,Operational & Executive Workforce (Human Agents),Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,Bulgaria's digital authorization system for intangible cultural heritage (ICH) skills raised traditional artisans income by 40%.
c002M01N03,Technical Standard for Digitalization of Historical Buildings (2021),s001M02EX01,Codified Engineering Standards & Safety Regulations,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,A graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021).
c002M01N04,Digital Protection Standard for Intangible Cultural Heritage (2023),s001M02EX01,Codified Engineering Standards & Safety Regulations,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,A dynamic narrative system is proposed under the standard of Digital Protection of Intangible Cultural Heritage (2023).
c002M01N05,Historical knowledge and cognition of wartime life,s001M02TA02,Cognitive Tacit Knowledge,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,The dynamic narrative technology triggered events by timelines... which improved the understanding of history by more than 50%.
c002M01N06,Visitors,s001M02KH01,Operational & Executive Workforce (Human Agents),Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,Digital technology can improve visitors' immersion in virtual experience (the VR stay rate has been increased by 40%).
c002M01N07,Paper-based Surveying,s001M02TR03,Deliberate Practice,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"1st (1930s) Paper-based Surveying, 2D Planar, 5-8% error rate."
c002M01N08,Total Station Surveying,s001M02TR03,Deliberate Practice,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"2nd (1980s) Total Station + Film Photography, 2-3% error rate."
c002M01N09,Traditional exhibition methods / physical display,s001M02TR08,Storytelling,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Compared with traditional exhibition, VR exhibition hall extended average stay time for 22 minutes."
c002M01N10,3D Laser Scanning (FARO Focus S350 / Leica RTC360),s001M02TP02,Real-time System Monitoring & Physiological Tracking,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,FARO Focus S350 realizes millimeter-level point cloud modeling... average error margin <0.5%.
c002M01N11,Drone Oblique Photography,s001M02TP02,Real-time System Monitoring & Physiological Tracking,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,Drone Oblique Photography Images acquired from the air with 50-150m height cover multi-angle views.
c002M01N12,Interactive Knowledge Graph,s001M02TP03,Digital Information Modeling & Semantic Engineering,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Then, an interactive knowledge graph is constructed to digitalize the recording of craftsmanship process."
c002M01N13,VR Exhibition Hall / Metaverse Scenario (NetEase Yaotai),s001M02TP01,Immersive Interactive Training & Safety Simulation,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Based on the NetEase Yaotai architecture, a co-creation module of 'Red Journey' is constructed."
c002M01N14,AR Scene Overlay / Guided Tour (Unity3D),s001M02TP01,Immersive Interactive Training & Safety Simulation,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,A digital twin system realizes the real-time monitoring of visitors and AR virtual tour.
c002M01N15,3D Laser Scanning Technology,s001M02TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Based on 3D laser scanning, VR (Virtual Reality) and big data, we collect architectural data."
c002M01N17,Unity3D Engine,s001M02TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine.
c002M01N18,NetEase Yaotai Architecture,s001M02TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Based on the NetEase Yaotai architecture, a co-creation module of 'Red Journey' is constructed."
c002M01N19,Rural internet infrastructure,s001M02ED04,Socio-Technical Utilities & Infrastructure Access,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,point cloud data transmission failure rate in rural areas is as high as 18.7% (vs 2.3% in the urban cores).
c002M01N20,High modeling cost using advanced methods,s001M02LI03,"Cost, Resource & Structural Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,cost of modeling per building is 3-5 times higher than traditional methods.
c002M01N21,Rural data transmission failure and low interoperability,s001M02LI02,"Technical, System & Data Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,county-level projects is restricted to LOD200 models... data interoperability rate is below 30%.
c002M01N22,Fragmented scenarios (lack of wartime life recreation),s001M02LI02,"Technical, System & Data Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,85% of digital exhibitions only passively show building exterior... but lack recreation of wartime life.
c002M01N23,Excessive commercialization / loss of cultural context,s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,excessive commercial operation would decrease the number of EEG positive signals by 40%.
c002M01N24,Lack of multi-sensory haptic and olfactory feedback,s001M02LI02,"Technical, System & Data Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,visitors are unable to feel shockwaves or scorched earth smells at Bombing site.
c002M02N01,3D point cloud model,s001M02EX02,System Configurations & Functional Parameters,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,millimeter-level point cloud modeling
c002M02N02,Historical knowledge retention rate 58%,s001M02EX03,Structured Knowledge Metrics & Performance Benchmarks,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,improves historical knowledge retention rate by 58%
c002M02N03,LOD400 modeling precision,s001M02EX02,System Configurations & Functional Parameters,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,LOD400 modeling precision is adopted for projects in the central urban districts
c002M02N04,Digital Protection of Intangible Cultural Heritage (2023) standard,s001M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,under the standard of Digital Protection of Intangible Cultural Heritage (2023)
c002M02N05,GIS spatial distribution map,s001M02EX02,System Configurations & Functional Parameters,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,the scattered 3D models are aggregated into spatial distribution maps
c002M02N06,Traditional wooden construction craftsmanship,s001M02TA01,Somatic Tacit Knowledge,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,craftsmanship process such as wooden construction ... are recorded in sequence
c002M02N07,Rammed earth technology skills,s001M02TA01,Somatic Tacit Knowledge,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,craftsmanship process such as ... rammed earth technology are recorded in sequence
c002M02N08,Wartime life experiential knowledge,s001M02TA02,Cognitive Tacit Knowledge,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,most cases only use static pictures ... instead of scenically reproduce the noise of a group refuge and kerosene lamp lighting
c002M02N10,Indigenous people of Shanchengxiang,s001M02KH01,Operational & Executive Workforce (Human Agents),Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,return rate of indigenous people is generally below 30%
c002M02N12,Static photographic exhibition,s001M02TR08,Storytelling,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,most cases only use static pictures to show Bombing site
c002M02N13,3D laser scanning data acquisition,s001M02TP02,Real-time System Monitoring & Physiological Tracking,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,3D laser scanning ... realizes millimeter-level point cloud modeling
c002M02N14,Digital twin platform (Unity3D),s001M02TP01,Immersive Interactive Training & Safety Simulation,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,digital twin system realizes the real-time monitoring of visitors and AR virtual tour
c002M02N15,Dynamic narrative system,s001M02TP01,Immersive Interactive Training & Safety Simulation,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,dynamic narrative system reconstructs historical scene such as bombing scene with temporal-space information
c002M02N18,FARO Focus S350 laser scanner,s001M02TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,FARO Focus S350 realizes millimeter-level point cloud modeling
c002M02N20,Tobii Pro eye tracker,s001M02TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,Tobii Pro eye tracker ... quantify the distribution of visitor's attention
c002M02N21,Emotiv EEG device,s001M02TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Emotiv EEG device, the emotion of visitors in VR scenario are quantified"
c002M02N22,Technical Standards for Historical Building Digitization (2021),s001M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021) [2]
c002M02N24,Urban-rural digital divide (data interoperability <30%),s001M02LI02,"Technical, System & Data Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,data interoperability rate is below 30%
c002M02N25,"Fragmented user experience (2.7 sec wait, 5% haptic devices)",s001M02LI02,"Technical, System & Data Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,visitors need to wait for an average of 2.7 seconds ... only 5% of venues provide haptic devices
c002M02N26,Living heritage transmission crisis (indigenous return rate <30%),s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption
c002M02N27,Multimodal interaction testing (eye tracking + EEG),s001M02TP02,Real-time System Monitoring & Physiological Tracking,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Tobii Pro eye tracker and Emotiv EEG device, the distribution of visitor's attention and the emotion of visitors in VR scenario are quantified"
c002M02N28,Graded protection framework,s001M02TP03,Digital Information Modeling & Semantic Engineering,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021)
c003M01N01,Preventing Falls in Housing Construction-Code of Practice,s001M02EX01,Codified Engineering Standards & Safety Regulations,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Training content was based on an Australian industrial standard-Preventing Falls in Housing Construction-Code of Practice
c003M01N02,Hazard Identification Performance,s001M02TA04,Adaptive Tacit Knowledge,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,measurable improvements in hazard identification and risk assessment among construction workers
c003M01N03,Safe Construction Practice,s001M02TA01,Somatic Tacit Knowledge,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,effectiveness of these safety training sessions on the knowledge acquisition... which ultimately translates into safe construction practice
c003M01N05,Engineering Students,s001M02KH01,Operational & Executive Workforce (Human Agents),Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed
c003M01N06,Traditional Training,s001M02TR03,Deliberate Practice,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,The traditional mode of training was presented using an overhead projector
c003M01N07,VR Training,s001M02TP01,Immersive Interactive Training & Safety Simulation,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,A Samsung Odyssey VR headset was used to demonstrate the VR-based safety training
c003M01N08,AR Training,s001M02TP01,Immersive Interactive Training & Safety Simulation,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"for demonstrating the interactive AR-based training, Microsoft Hololens2 was used"
c003M01N09,Virtual Reality Head-Mounted Display (VR-HMD),s001M02TE02,Human–Computer Interaction and Immersive Technologies,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,VR visualizations with a VR head-mounted display (VR-HMD) were used by Li et al. to train workers
c003M01N10,Augmented Reality (AR) Device,s001M02TE02,Human–Computer Interaction and Immersive Technologies,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"For visualization of safety training in XR realm, two head-mounted displays (HMD) were used... Microsoft Hololens 2 was used for AR training"
c003M01N11,Unity3D,s001M02TE02,Human–Computer Interaction and Immersive Technologies,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,authors used Unity3D to prepare immersive visualizations for XR-based training
c003M01N12,Task Customization,s001M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,designing customized training relevant to specific tasks being performed on-site is important
c003M01N13,Australian Industrial Standard,s001M02ED01,Macro-Regulatory & Jurisdictional Frameworks,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Training content was based on an Australian industrial standard
c003M01N15,Forgetting Curve,s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,most students would have forgotten about 80% of the content in a week's time
c003M02N02,Safety training content (fall risks and protections),s001M02EX01,Codified Engineering Standards & Safety Regulations,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,The safety training aimed to educate the trainees on the different fall risks in housing construction by demonstrating different fall risks and fall protections.
c003M02N05,Hazard identification ability,s001M02TA04,Adaptive Tacit Knowledge,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,The enhanced ability of construction workers to understand and recognize hazards is fundamental for a high safety performance.
c003M02N06,Safe working practices application,s001M02TA01,Somatic Tacit Knowledge,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,This knowledge acquisition can then help improve construction workers' safety performance and reduce workplace incidents.
c003M02N07,Motivation to transfer knowledge,s001M02TA02,Cognitive Tacit Knowledge,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Motivation was found to be the more effective factor for safety performance practice on the job.
c003M02N10,Trainers (researchers),s001M02KH01,Operational & Executive Workforce (Human Agents),Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,The safety team prepared an immersive environment for demonstration of concepts using Unity3D... The authors used Unity3D.
c003M02N12,AR-based safety training (Microsoft Hololens 2),s001M02TP01,Immersive Interactive Training & Safety Simulation,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Microsoft Hololens 2 was used for AR training. The interactive animations were demonstrated using a projector screen in real time.
c003M02N11,Conventional overhead projector training,s001M02TR03,Deliberate Practice,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"The traditional safety training was prepared using Microsoft PowerPoint, and presented using an overhead projector."
c003M02N13,VR-based safety training (Samsung Odyssey VR headset),s001M02TP01,Immersive Interactive Training & Safety Simulation,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Samsung Odyssey VR headset was used for VR training. The visualizations were shown in real-time to the cohort of students on the projector screen.
c003M02N14,Microsoft Hololens 2 (AR HMD),s001M02TE02,Human–Computer Interaction and Immersive Technologies,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Microsoft Hololens 2 was used for AR training.
c003M02N15,Samsung Odyssey VR headset (VR HMD),s001M02TE02,Human–Computer Interaction and Immersive Technologies,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Samsung Odyssey VR headset was used for VR training.
c003M02N16,Unity3D game engine,s001M02TE02,Human–Computer Interaction and Immersive Technologies,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,the authors used Unity3D. Fall risks and their protections were modelled as per the code of practice. Animations were created.
c003M02N17,Building Information Models (BIM),s001M02TE04,"Data, Information, and Knowledge Systems",Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Increased adoption of Construction 4.0 standards has enabled the use of immersive building information models (BIM). Two different construction models were used—one representing the construction of a free-standing house and the other representing a low-rise housing building.
c003M02N18,Resemblance to actual construction site,s001M02ED03,Physical Site Conditions & Spatial Configuration,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,ensuring the virtual environment's resemblance to the actual site and task were the most important factors in ensuring effective knowledge retention by the trainees.
c003M02N19,Industry safety regulations (Australian code of practice),s001M02ED01,Macro-Regulatory & Jurisdictional Frameworks,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,Training content was based on an Australian industrial standard—Preventing Falls in Housing Construction—Code of Practice [69].
c003M02N20,Forgetting curve (80% forgotten in a week),s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,most students would have forgotten about 80% of the content in a week's time [72].
c003M02N22,Insufficient absorption of information,s001M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,"lack engagement, which results in the insufficient absorption of information by construction workers, which ultimately does not translate to long-term information retention."
c003M02N23,Cumbersome physical movement for AR interaction,s001M02LI02,"Technical, System & Data Limitations",Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment,the virtual visualizations were super-imposed onto a physical space and moving around them in a physical space was cumbersome for the participants.
c004M01N01,Lead Tender Administrator (LTA),s001M02KH01,Operational & Executive Workforce (Human Agents),A generative AI model for automating construction bid preparation,"At Alpha, the lead tender administrator (LTA) participated"
c004M01N03,Assistant Tender Administrator 2 (ATA2),s001M02KH01,Operational & Executive Workforce (Human Agents),A generative AI model for automating construction bid preparation,ATA2 Engineering tenders
