src_node_id,dst_node_id,relation_type,evidence_label,case_title
c202M01N15,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c202M01N16,s003M02TE03,is an instance of,G,SIC 20-39 - Manufacturing
c202M01N17,s003M02OD05,is an instance of,G,SIC 20-39 - Manufacturing
c202M01N19,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c202M01N20,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c202M01N21,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c202M01N23,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c202M01N24,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N01,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N03,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N04,s003M02TA01,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N05,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N06,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N07,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N08,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N09,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N10,s003M02TR03,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N11,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N16,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N18,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N19,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N20,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c202M02N21,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N01,s003M02TA01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N02,s003M02TA03,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N03,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N04,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N05,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N06,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N07,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N08,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N09,s003M02TR04,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N10,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N11,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N12,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N13,s003M02TE03,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N14,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N15,s003M02TE06,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N16,s003M02OD04,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N17,s003M02OD02,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N18,s003M02ED02,is an instance of,G,SIC 20-39 - Manufacturing
c203M01N19,s003M02ED02,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N01,s003M02TA03,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N02,s003M02TA03,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N03,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N04,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N05,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N06,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N07,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N09,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N10,s003M02TR04,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N13,s003M02OD04,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N14,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N15,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N16,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N17,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c203M02N18,s003M02TA01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N01,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N02,s003M02TA01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N03,s003M02TA03,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N04,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N06,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N07,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N08,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N09,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N10,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N11,s003M02TR05,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N12,s003M02TR05,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N13,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N14,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N15,s003M02TE08,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N16,s003M02OD01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N17,s003M02OD05,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N18,s003M02ED01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N19,s003M02ED01,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N20,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N21,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N22,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c204M01N23,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N01,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N02,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N04,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N05,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N06,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N07,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N08,s003M02TR05,is an instance of,G,SIC 20-39 - Manufacturing
c205M01N09,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N02,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N03,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N04,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N05,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N08,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N09,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N11,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N12,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N13,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N14,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N15,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N16,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N17,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N18,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N19,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N20,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N22,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N24,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N25,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N26,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N27,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N28,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N29,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N30,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N31,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N32,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N33,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N34,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N35,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N36,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N37,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N38,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N39,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N40,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N41,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N42,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c205M02N43,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N01,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N02,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N03,s003M02TA04,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N04,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N05,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N06,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N07,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N08,s003M02TR03,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N09,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N10,s003M02TE05,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N11,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N12,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N13,s003M02OD06,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N14,s003M02ED01,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N15,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N16,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N17,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c206M01N18,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N03,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N04,s003M02TA04,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N05,s003M02TA04,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N08,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N09,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N10,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N12,s003M02TR03,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N18,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N19,s003M02TE05,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N20,s003M02OD07,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N21,s003M02OD02,is an instance of,G,SIC 20-39 - Manufacturing
c206M02N23,s003M02ED01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N01,s003M02TA01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N02,s003M02TA01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N03,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N04,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N05,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N06,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N08,s003M02TR07,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N09,s003M02TR03,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N10,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N11,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N12,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N13,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N14,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N15,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N16,s003M02OD06,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N17,s003M02ED03,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N18,s003M02ED03,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N19,s003M02ED03,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N20,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N22,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N23,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N24,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N25,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c207M01N26,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N01,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N02,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N05,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N07,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N14,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N19,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N20,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c207M02N21,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N01,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N02,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N03,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N04,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N05,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N07,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N08,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N09,s003M02TR04,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N10,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N11,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N12,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N13,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N14,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N16,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N17,s003M02TE08,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N18,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N19,s003M02ED03,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N20,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N21,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N22,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c208M01N23,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N04,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N06,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N07,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N10,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N11,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N13,s003M02ED03,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N14,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N15,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c208M02N16,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N01,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N02,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N03,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N04,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N05,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N06,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N07,s003M02TA03,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N08,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N09,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N10,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N11,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N16,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N17,s003M02TR05,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N18,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N19,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N20,s003M02TE07,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N21,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N22,s003M02OD04,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N23,s003M02OD05,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N24,s003M02ED02,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N25,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c209M01N26,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N01,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N02,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N03,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N05,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N06,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N07,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N09,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N10,s003M02TA04,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N11,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N15,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N17,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N18,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N19,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N23,s003M02TR05,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N26,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N27,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N29,s003M02OD06,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N30,s003M02OD06,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N31,s003M02OD06,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N33,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N35,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N36,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N01,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N02,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N03,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N04,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N06,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N07,s003M02TR05,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N08,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N09,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N10,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N11,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N12,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N13,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N14,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N15,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N16,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N17,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N19,s003M02LI03,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N01,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N03,s003M02EX01,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N04,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N05,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N12,s003M02TE04,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N17,s003M02OD05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N20,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N01,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N02,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N03,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N05,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N06,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N07,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N08,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N09,s003M02TE03,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N10,s003M02TE01,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N11,s003M02OD05,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N13,s003M02ED01,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N15,s003M02LI02,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N16,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N17,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N01,s003M02EX02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N03,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N04,s003M02TA02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N05,s003M02TA01,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N07,s003M02KH01,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N08,s003M02KH02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N09,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N10,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
