node_id,node_name,category,evidence_label,case_title,evidence_count,evidence_statement
c207M01N03 | 2D Construction Drawings: reading and interpreting construction drawings, in which a 3D object is displayed in a 2D image.
c207M01N04 | Digital Step-by-Step Instructions: The instructions are step-by-step descriptions of the work that needs to be done.
c207M02N05 | Written instructions (transcribed): Step‑by‑step text generated from expert narration via speech recognition.
c209M01N01 | Market knowledge: Firms engage external inputs to inform early-stage decision-making and identify market opportunities.
c209M01N02 | Likes/Dislikes/Preferences: Social media helps identify unmet needs and uncover user preferences such as likes and dislikes.
c209M01N03 | New ideas: Firms institutionalise mechanisms to capture ideas through internal platforms and external sources.
c209M01N04 | Product concepts: Submissions ranging from product concepts to design are reviewed internally.
c209M01N05 | Codified disclosure protocols: Secondary sources emphasised codified disclosure protocols and internal governance mechanisms.
c209M02N01 | Idea submissions: Submissions ranging from product concepts to design and packaging suggestions are systematically collected
c209M02N02 | Customer feedback: reviews, comments, feedback, and discussions on social media about our product
c209M02N03 | User-generated content: the creation and exchange of user-generated content (UGC)
c209M02N05 | Design suggestions: design and packaging suggestions
c209M02N06 | Feature refinements: tweaks ... camera resolution, screen refresh rates
c209M02N07 | Breakthrough ideas: breakthrough ideas
c210M01N01 | Aviation equipment quality case studies: Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.
c210M01N02 | Quality problem zeroing report: Organize the quality problem zeroing report of aviation equipment and form a set of aviation equipment quality case studies as data input
c210M01N03 | Technical closure reports: Using quality issue technical closure reports and management closure reports as inputs, extract information such as problem occurrence phenomena...
c210M01N04 | Management closure reports: Using quality issue technical closure reports and management closure reports as inputs,
c210M02N01 | Quality problem case set: Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.
c211M01N05 | Circular economy mandates: setting up the guidelines for organizations to prepare for extended producer responsibility, following carbon reducing norms and circular economy mandates.
c211M02N01 | past decisions: knowledge warehouse helps to assess past decisions, identify lacunas"
s003M02KH01,Domain Experts & Operational Practitioners,Knowledge Holder,G,SIC 20-39 - Manufacturing,36,"c201M01N07 | Assembly line operator: The process begins when an operator verbally reports a machine fault to a supervisor.
c201M01N08 | Maintenance supervisor: He finds the maintenance supervisor and verbally explains the problem.
c201M01N09 | Technician: The supervisor grabs the nearest available technician... and sends them to investigate.
c201M01N10 | Procurement manager: The technician fills out a paper purchase request form and leaves it on the procurement manager's desk.
c202M01N04 | Instructors: Instructors demonstrated how to assembly the IoT circuit
c203M01N05 | CEOs: The research team then emailed invitations to 495 qualified managers (e.g. CEOs, operations managers)
c203M01N06 | Operations managers: The research team then emailed invitations to 495 qualified managers (e.g. CEOs, operations managers)
c203M01N07 | Supply chain managers: allowing only respondents from manufacturing firms based in France who held managerial positions (e.g. CEOs, supply chain managers)
c203M01N08 | Supply chain partners: The CE business model implementation demands changes in processes, an intensive flow of information and materials among different supply chain tiers and different ways of collaborating with suppliers and consumers.
c203M02N07 | Firms: The unit of analysis is the firm; 'firm as the unit of analysis' (p.8)
c203M02N09 | Managers (CEOs, operations managers): 'upper and middle managers working at firms' (p.8), 'CEOs, operations managers' (p.8)
c204M01N04 | Mega Motor: The model is empirically validated using data from Mega Motor and domestic suppliers.
c205M01N06 | Engineers: help engineers quickly acquire relevant knowledge in complex situations
c205M01N07 | Experts: The expert competence model provides in-depth support for a specific task or problem
c205M02N12 | Expert: The 'expert ability model' evaluates 'expert's comprehensive competence level and domain knowledge ability'.
c206M01N05 | Instructor: technical knowledge of regulatory standards on the part of the instructor is essential
c206M01N06 | Production sectors collaborators: Employees from the production and maintenance sectors participated in immersive interactions
c206M01N07 | Maintenance sectors collaborators: The environment was chosen by the company because it is most used by the operational team for process maneuvers, with the greatest need for skilled labor
c206M02N08 | Production sector employees: Employees from the production sectors participated in immersive interactions.
c206M02N09 | Maintenance sector employees: Employees from the maintenance sectors participated in immersive interactions.
c207M01N06 | Expert: a follow-up session is held with at least one respondent from the company who has a lot of expertise in the previously chosen process, usually an experienced employee.
c208M01N07 | Humanoid robot Pepper: The platform used to test our work is the humanoid robot Pepper. It has 20 degrees of freedom. It is designed to be fully interactive
c209M01N08 | Product Innovation Managers: Data comprise 47 semi-structured interviews with innovation managers.
c209M01N09 | Product Research Specialists: Specialists involved in early product research activities were interviewed.
c209M01N10 | Product Insights Developers: Managers responsible for consumer and market insights participated in the study.
c209M01N11 | R&D experts: External ideas submitted through platforms are evaluated by our R&D experts.
c209M01N16 | Industry analysts: Analysts review ideas from different angles.
c209M02N11 | R&D managers: senior R&D managers with approximately 20 years of experience
c209M02N15 | Innovation Managers: After our experts have reviewed... all subsequent interactions... handled internally
c209M02N17 | External innovators: We engage with innovators... through our internal social media platforms
c209M02N18 | Tech suppliers: We engage with... tech suppliers
c209M02N19 | Product designers: We engage with... product designers
c210M01N06 | Frontline designers: resulting in difficulties in timely feedback of knowledge to the development end and inability for frontline designers to obtain it in a timely manner.
c210M02N04 | Military and industrial departments: Both the military and industrial departments have carried out quality problem collection and analysis work and compiled a set of quality case studies.
c210M02N05 | Aviation equipment designers: frontline designers cannot obtain it in a timely manner.
c211M01N01 | Supply chain professionals: The research conducted in-depth interviews of 40 respondents. All the experts had relevant qualifications and vast experience in supply chain domain.
c211M02N07 | expert: All the experts had relevant qualifications and vast experience in supply chain domain"
s003M02KH02,Users & Software Evaluators,Knowledge Holder,G,SIC 20-39 - Manufacturing,12,"c201M02N13 | User (domain expert): The user initiated the conversation by describing the entire reactive maintenance process
c202M01N01 | Degree students: They were Degree students (36 participants)
c202M01N03 | PhD students: and PhD (two participants).
c202M02N07 | Participants: 40 participants, including 22 females 18 males, consisting of Degree students (36), Master (2), and PhD (2).
c202M02N08 | MAR group participants: 20 participants in the MAR group (10 male, 10 female).
c202M02N09 | Paper group participants: 20 participants in the paper group (8 male, 12 female).
c205M02N11 | User: System analyzes 'user's operation records and historical behavior data' to build portraits.
c206M02N10 | Administrative sector employees: Some people in the administrative and management sector were also trained.
c207M02N07 | Newer employees: Less experienced workers who need to acquire knowledge.
c208M01N08 | Human user: Robots need to be autonomous enough to accomplish tasks cooperatively with human users, who may not have a-priori technical skills.
c211M01N17 | Students: The study also provides implications for academicians which will help them in preparing the students for upcoming technological trends
c211M02N08 | employee: Using immersive virtual environment, metaverse helps to ignite sparks among employees to upgrade their knowledge"
s003M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Limitation,G,SIC 20-39 - Manufacturing,20,"c201M01N19 | Difficulty of articulation: Tacit knowledge the unwritten, experience-based insights people carry in their heads is notoriously difficult to articulate.
c201M01N20 | Loss of critical know-how upon staff departure: When veteran staff retire or switch jobs, this undocumented expertise departs with them, risking operational disruption.
c201M02N35 | Reliance on user to describe process upfront: The current workflow requires the user to describe the process in detail upfront. A more advanced, agentic version ... could build the model through a more natural, back-and-forth conversation
c201M02N37 | Polanyi's tacit knowledge articulation difficulty: Tacit knowledge—the unwritten, experience-based insights people carry in their heads—is notoriously difficult to articulate, as Polanyi famously noted
c202M01N20 | Cognitive overload due to extraneous elements: In learning environments, extraneous elements often cause cognitive overload
c202M01N24 | Repeated use of shuffled questions potential bias: validity of the 10-question knowledge test is acknowledged as a limitation, particularly due to repeated use of shuffled questions.
c202M02N18 | Lack of spatial visualization: Paper group participants commented ... no clear position indicator on the physical IoT circuit component, unlike the MAR method. Identifying appropriate hole positions ... requires significant cognitive effort.
c202M02N19 | Attention switching cost: The paper approach required participants to switch their attention between the task at hand and reading instructions.
c205M02N42 | Gap between User Expression and Standard Terms: Word similarity recall 'can effectively bridge the gap between user expressions and standard terms in the knowledge base'.
c206M01N15 | Dispersion and distraction (cell phone use and conversations): The use of cell phones, messages, conversations, movements, among other factors, certainly affect the student's concentration
c206M01N16 | Risk of training accidents (level drop): Exposing the student at a certain time can already be considered a risk factor,
c206M01N18 | Low knowledge retention: aiming at improving student knowledge retention compared to traditional online models
c207M01N20 | Underestimation of Expertise: However, experts tend to underestimate their own expertise, which can lead them to overlook sharing crucial information when giving their instructions
c207M01N22 | Task Disruption Errors: A cognitive complexity that is also mentioned is switching between tasks, and in particular returning to the process after it has been disrupted. Both companies A and C mentioned that this sometimes leads to errors in the product.
c207M02N19 | Cognitive load (working memory limits): Limited capacity of working memory; instruction should minimise mental effort.
c207M02N20 | Difficulty interpreting 2D drawings: Mental rotation required to understand 3D objects from 2D images, leading to errors.
c210M02N20 | Insufficient knowledge sharing: insufficient knowledge sharing
c211M01N16 | Lack of knowledge: Similarly, Tura et al. (2019) underlined lack of knowledge as one of the barrier in implementing circular economy practices
c211M02N24 | lack of knowledge/experience/skills: lack of knowledge, experience and skills ... hampers the effective implementation of CSCM
c211M02N27 | response bias: self-reported questionnaire, which includes individuals' perceptions and experiences, are susceptible to response or social desirability biasness"
s003M02LI02,"Technical, System & Data Limitations",Limitation,G,SIC 20-39 - Manufacturing,34,"c201M01N23 | Absence of structured data capture for analysis: Furthermore, the absence of data capture prevents valuable analysis of machine reliability and failure patterns.
c201M01N24 | Significant system latency from verbose XML: For the complex maintenance scenario, the total time to generate... was over 12 minutes... delay is largely attributable to the verbosity of the BPMN XML format.
c201M01N25 | Inconsistent or malformed XML generation: experiments showed that while cheaper, Gemini Flash often produced incorrectly formatted XML that failed to render.
c201M02N31 | High latency due to verbose BPMN XML generation: The total time ... was over 12 minutes ... generation took up to 10 minutes for a single, complex output
c201M02N32 | Non-deterministic LLM outputs: A core characteristic of LLMs is that their output is inherently stochastic, not deterministic. The same input prompt can produce slightly different results
c201M02N36 | No formal evaluation of TO-BE model quality: The current study lacks a formal evaluation of its quality. Future work should involve subjecting the AI-suggested process improvements to review by lean manufacturing experts
c202M01N19 | Lack of clear position indicator on physical component: since there was no clear position indicator on the physical IoT circuit component, unlike the MAR method.
c202M01N21 | Jittery visualization of holes on board: MAR still has jittery imagery of holes on board after several pins are connected
c202M01N23 | Slight delays in animation after button click: such as slight delays in the animation after each button click.
c202M02N20 | Jittery visualization: Participants also complain about the jittery visualization that affects the 3D model alignment with the breadboard, which impacts their judgment about the component assemble position.
c202M02N21 | Inability to detect assembly errors: Participants also mentioned that 'we were unable to realize our mistakes during the assembly task, which led us to be unsuccessful in building the circuit in which the LED lamp was not lit up.'
c203M02N16 | Information dissemination non‑mediation: 'no significant indirect relationship through information dissemination activities' (p.12)
c204M01N22 | Computational Overhead: The implementation of the proposed scheduling and coordination mechanisms entails energy consumption and computational overhead.
c205M02N37 | Incomplete Data: Users face 'incomplete data, missing measurement parameters or incomplete historical records'.
c205M02N38 | Missing Measurement Parameters: Explicitly listed as a problem users face.
c205M02N39 | Incomplete Historical Records: Explicitly listed as a problem.
c205M02N40 | Data Blank: Method 'identifies the data blank or incomplete information area'.
c205M02N41 | Information Blind Area: Caused by incomplete data, leading to 'judgment errors or delayed decision‑making'.
c206M01N17 | Sensation of vertigo: Another 35% reported that they felt a certain type of vertigo, in different degrees
c207M01N23 | Lack of Automated Performance Feedback: the employee felt insecure due to the lack of feedback on the performance, resulting in the need of expert guidance.
c207M01N24 | Heavy Computer Unit Discomfort: However, the Magic Leap was described as uncomfortable, because the computer unit attached to it was experienced as heavy.
c207M01N25 | Small Text Size: As for the text, it was mentioned that it is small and difficult to read.
c207M01N26 | Static Spot Projection Constraint: Now the instructions are projected on a static spot, which means the employee has to look at the specific spot to see the instructions.
c207M02N21 | AR glasses uncomfortable (heavy): Physical discomfort from the weight of the Magic Leap 2 headset.
c208M01N20 | Monolithic view of knowledge / rigidity: One of the major concerns regarding ontologies is that they reflect a fundamentally monolithic view of knowledge [30], i.e., they are too rigid and cannot easily manage exceptions
c208M01N21 | Centralized knowledge base query degradation: Secondly, having a single centralized knowledge base would adversely affect its performance, when querying and retrieving information when the size of knowledge increases significantly.
c208M01N22 | Limited robot hardware capacity: Indeed, current humanoid robots come with very limited hardware compared to the software requirements of sophisticated machine learning algorithms.
c208M01N23 | Inaccurate or low-quality onboard sensors: In addition, the sensors on board mainstream platforms are often inaccurate and/or not of high quality.
c208M02N14 | Fixed size and flatness of traditional SOM: Given their unsupervised nature, self-organizing maps provide... strong limitations due to the intrinsic constraints related to the fixed size of the map and the flatness of the structure.
c208M02N15 | Hardware constraints of humanoid robots: Current humanoid robots come with very limited hardware compared to the software requirements of sophisticated machine learning algorithms.
c209M01N26 | Unstructured external data data-validity concerns: External social media role in early ideation is limited by confidentiality and data-validity concerns.
c209M02N35 | Data quality concerns: concerns regarding confidentiality, intellectual property, and data quality
c210M01N17 | Inconvenient information retrieval: making it difficult to accurately locate key information when searching for related faults, which makes it difficult to retrieve relevant information
c211M01N15 | Data governance challenges: metaverse applications helps in acknowledgement of the risks of intellectual property leakage or data governance challenges"
s003M02LI03,"Cost, Resource & Structural Limitations",Limitation,G,SIC 20-39 - Manufacturing,14,"c201M01N22 | Complete lack of operational visibility: The lack of a formalized, digitally-tracked system leads to poor visibility for production managers.
c201M02N27 | Inefficiency of manual communication and paper-based steps: The existing workflow is almost entirely reactive and relies on informal, manual communication ... a series of inefficient steps
c203M02N14 | Lack of direct DT‑CE link: H1 rejected: 'no association is found with CE capabilities (0.154; p > 0.1)' (p.12)
c203M02N15 | Interorganisational boundaries: 'interorganizational boundaries' (p.6), 'heterogeneity of supply chain members' (p.19)
c204M01N20 | Incentive Misalignments: Alliances underperform or fail due to incentive misalignments, especially when contributions to joint knowledge creation are difficult to observe.
c204M01N21 | Hierarchical Biases: Traditional models like Nash and Stackelberg falter due to static assumptions and hierarchical biases toward dominant firms.
c204M01N23 | Operational Redundancy: When complementarity exceeds 0.8, profits decline due to duplicated R&D efforts and rising coordination costs.
c205M02N43 | Traditional Methods Difficult to Meet Demand: 'Traditional knowledge management methods have been difficult to meet the growing demand' due to complexity and data volume.""
c208M02N16 | Manual data collection requirement: We eventually collected 1477 samples... The number of images per synset in the knowledge base is limited due to size constraints. Therefore, we collected further images from the service google images by using an automated Python script. We also manually checked inconsistencies.
c209M01N25 | Risk of intellectual property leakage: Concerns over intellectual property leakage were consistently associated with external platforms.
c209M02N33 | Confidentiality risks: risk of imitation
c209M02N36 | Ad hoc usage: interviewees often described social media engagement as ad hoc, flexible, and exploratory
c210M01N16 | Low efficiency in analyzing and disposing of quality issues: low efficiency in analyzing and disposing of quality issues
c210M01N19 | Repeatedly sort out and extract knowledge: it is necessary to repeatedly sort out and extract knowledge of quality problems, which is time-consuming and laborious"
s003M02OD01,Interpersonal Trust & Psychological Safety Climate,Organizational Dependency,G,SIC 20-39 - Manufacturing,1,"c204M01N16 | Trust and Relational Deepening: Cooperation levels escalate over time, reflecting trust and relational deepening which amplifies added value."
s003M02OD02,Strategic Leadership Advocacy & Technical Championship,Organizational Dependency,G,SIC 20-39 - Manufacturing,2,"c203M01N17 | Embedding knowledge development as a core function: Through a managerial lens, our findings highlight the need to embed knowledge development as a core function in digital transformation roadmaps.
c206M02N21 | Integration of technical and digitization expertise: Maximization of learning occurs through the combination of technical knowledge and use of technological resources; knowledge in digitization and programming is required."
s003M02OD04,Intrinsic Identity & Cultural Knowledge-Sharing Values,Organizational Dependency,G,SIC 20-39 - Manufacturing,3,"c203M01N16 | Absorptive capacity of supply chain actors: It suggests that the transformative potential of digitalization in the CE context is contingent upon the absorptive capacity of supply chain actors.
c203M02N13 | Corporate culture / sustainability mindset: 'absence of a deeply embedded sustainability mindset' as a barrier (p.19)
c209M01N22 | Absorptive capacity: High absorptive capacity enables firms to filter and recombine unstructured social signals."
s003M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Organizational Dependency,G,SIC 20-39 - Manufacturing,8,"c201M01N26 | Pay-per-use API budget: The only direct operational cost is the pay-per-use API for the intelligence layer.
c202M01N17 | High computational power of devices: The higher computational power of devices will enhance the performance of the AR tracking.
c204M01N17 | Digital Maturity: Operational overhead may limit the model's immediate deployment in firms with low digital maturity.
c209M01N23 | Digital maturity: Digital maturity provides the technological and analytical infrastructure required.
c210M02N17 | Labeled training data: use entity and relationship tagging functions to manually label the uploaded quality issue files with custom entities and relationships as the training set for model training.
c211M01N11 | Firms' preparedness toward information technologies: Moreover, firms' preparedness toward information technologies, employee skills impact decision-making
c211M02N20 | organizational readiness: Organizational readiness and external environmental conditions play significant role
c211M02N21 | IT infrastructure: IT infrastructure, employee skills impact decision-making"
s003M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Organizational Dependency,G,SIC 20-39 - Manufacturing,5,"c206M01N13 | Understanding of machine operations and operator interactions: understanding in detail the operation of the machine and interactions with the operator
c207M01N16 | Personal Protective Equipment Regulations: When it comes to requirements for the technology, it is often stated that any technology should not get in the way of safety. Companies B, D and E emphasize that safety glasses are already worn, which in company D involves welding glasses.
c209M02N29 | Confidentiality requirements: High (protected via NDA or internal policies)
c209M02N30 | IP protection protocols: Internal disclosure guidelines defined restricted sharing zones
c209M02N31 | Governance mechanisms: access controls, NDAs, and formal governance mechanisms"
s003M02OD07,Expert Participation Frameworks & Succession Structures,Organizational Dependency,G,SIC 20-39 - Manufacturing,2,"c201M02N26 | Presence of experienced staff: SMEs rely on agile, experience-based workflows ... when veteran staff retire or switch jobs, this undocumented expertise departs
c206M02N20 | Instructor's technical knowledge of regulatory standards: Technical knowledge of regulatory standards on the part of the instructor is essential for the method."
s003M02TA01,Somatic Tacit Knowledge,Tacit Knowledge,G,SIC 20-39 - Manufacturing,9,"c201M01N01 | Tacit experience-based know-how: Small and medium-sized enterprises (SMEs) still depend heavily on tacit, experience-based know-how that rarely makes its way into formal documentation.
c201M02N01 | Informal reactive maintenance process knowledge: The existing workflow is almost entirely reactive and relies on informal, manual communication ... an assembly line operator hears a strange noise ... verbally explains the problem ... technician inspects ... checks physical spare parts inventory ... fills out a paper purchase request
c202M02N04 | Assembly skill with reduced errors: The MAR group (0.5 error rate) made fewer errors than the paper group (1.35 error rate). The MAR group showed a significant reduction in errors (Z=-3.480, p=0.001).
c203M01N01 | Supply chain process familiarity: Achieved memory describes the amount of knowledge, familiarity, and experience a firm possesses regarding the supply chain process.
c203M02N18 | Supply chain experience: 'experience a firm possesses regarding the supply chain process' (p.6)
c204M01N02 | Proprietary Know-How: Central to these alliances is knowledge sharing through which partner firms exchange proprietary know-how.
c207M01N01 | Tacit Expert Work Sequences: Observations show that both experts perform certain tasks in a different order, adhering to their own expertise. They also indicated that they perform some steps differently than described in the instructions.
c207M01N02 | Systematic Measurement Processes: beginners sometimes make fewer errors because they perform the measurement processes more systematically than experts.
c211M02N05 | know-how: KBV underscores competitive advantage from creation, sharing, integration and application of both explicit and tacit knowledge"
s003M02TA02,Cognitive Tacit Knowledge,Tacit Knowledge,G,SIC 20-39 - Manufacturing,17,"c202M01N06 | Knowledge of component arrangement and connectivity: IoT circuit assembly tasks can be complex for learners due to the perception of component arrangement and connectivity
c202M02N05 | Spatial positioning skill: AR aids in information integration by associating virtual objects with real-world objects. The 3D model animation guides the user to follow the assembly positioning.
c202M02N06 | Recall of assembly steps: Both groups were able to retain the knowledge which is from immediate post-test to delayed post-test. No statistically significant change (MAR p=0.886, paper p=0.914).
c203M02N03 | Circular economy capabilities: 'CE capabilities refer to the ability of a firm to allocate a bundle of resources to implement CE practices in its business processes effectively.' (p.5)
c204M01N01 | Technical Expertise: Firms exchange technical expertise and proprietary know-how to cocreate value.
c205M01N04 | Experience in handling historical similar faults and case analysis: provide engineers with experience in handling historical similar faults and case analysis
c205M01N05 | Expert domain knowledge ability: evaluating the expert's comprehensive competence level and domain knowledge ability
c206M01N04 | Technical knowledge of regulatory norms: The great differential of the proposed method is to reconcile the technical knowledge of the instructor with the possibility of practical simulations
c206M02N03 | Understanding of applied content: Question 8 asks: 'Compared to online platforms... do you think immersive virtualization provided a greater understanding of the applied content?',
c207M02N01 | Expert knowledge (specialist expertise): Experts possess specialist expertise that is difficult to codify.
c207M02N02 | Mental rotation skill: Interpreting 3D objects from 2D construction drawings requires mental rotation.
c209M01N06 | Early user signals: External platforms are primarily used to surface early user signals and refine market understanding.
c209M02N09 | Expert judgment: Our R&D experts evaluate... only those with potential for further development
c211M01N02 | Tacit knowledge from experts: Blending tacit knowledge from experts with AI in immersive platforms
c211M01N03 | Contextual knowledge: Thus, knowledge warehouse helps to assess past decisions, identify lacunas, helping to assess tacit and contextual knowledge rather than analyzing only explicit data.
c211M02N03 | tacit and contextual knowledge: helping to assess tacit and contextual knowledge rather than analyzing only explicit data
c211M02N04 | intuition: Blending tacit knowledge from experts with AI in immersive platforms (Table 2)"
s003M02TA03,Collective and Relational Tacit Knowledge,Tacit Knowledge,G,SIC 20-39 - Manufacturing,5,"c203M01N02 | Shared consensus on common circular economy goals: Shared meaning refers to the achievement of a consensus regarding the understanding of information among firms and their members and supply chains.
c203M02N01 | Achieved memory: 'Achieved memory (AM) refers to the amount of knowledge, familiarity, and experience a firm possesses regarding the supply chain process.' (p.6)
c203M02N02 | Shared meaning: Shared meaning refers to the achievement of a consensus regarding the understanding of information among firms and their members and supply chains. (p.6)
c204M01N03 | Intellectual Capital: Partner firms exchange intellectual capital to accelerate innovation.
c209M01N07 | Expert-driven collaboration: Internal platforms enable secure, expert-driven collaboration under tighter governance conditions."
s003M02TA04,Adaptive Tacit Knowledge,Tacit Knowledge,G,SIC 20-39 - Manufacturing,4,"c206M01N03 | Safe behavioral response in working at heights: makes it possible to present the worker with the dangers and risks present in a given situation, making it possible, through actions, procedures and attitudes, to act preventively
c206M02N04 | Assertiveness in high-risk situations: Question 10: 'Do you believe that immersive training contributes to greater assertiveness and understanding in working at heights and in confined spaces?',
c206M02N05 | Hazard identification performance: The paper cites Souto & Albuquerque (2015) stating safety innovation focuses on whether the worker can perceive risks of the environment.
c209M02N10 | Situational awareness: understand where the markets and consumers for our products are"
s003M02TE01,Artificial Intelligence and Intelligent Computation,Digital Technology,G,SIC 20-39 - Manufacturing,21,"c201M01N15 | Google Gemini 2.5 Pro API: Powered by Gemini 2.5 Pro... The system's core logic is powered by Google's Gemini 2.5 Pro API.
c201M02N20 | Gemini 2.5 Pro model: Powered by Gemini 2.5 Pro ... state-of-the-art LLM as the reasoning engine
