src_node_id,dst_node_id,relation_type,evidence_label,case_title
c102M02N22,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N23,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N24,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N25,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N29,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N30,s002M02TE08,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N31,s002M02TE05,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N32,s002M02TE08,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N33,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N34,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N35,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N36,s002M02OD07,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N37,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N38,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N39,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N40,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N41,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N43,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N44,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c102M02N45,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N02,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N03,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N04,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N05,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N06,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N07,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N08,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N09,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N10,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N11,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N12,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N13,s002M02TR07,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N14,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N15,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N16,s002M02TP02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N18,s002M02TE04,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N19,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N21,s002M02OD05,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N22,s002M02ED01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N23,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N24,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N25,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c103M01N27,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N05,s002M02EX02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N06,s002M02EX02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N08,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N10,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N11,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N12,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N14,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N15,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N16,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N17,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N23,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N24,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N25,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N27,s002M02TP02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N28,s002M02TP02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N31,s002M02TE07,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N32,s002M02TE04,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N33,s002M02OD07,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N34,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N36,s002M02OD05,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N38,s002M02ED03,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N39,s002M02ED03,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N41,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N43,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N46,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N47,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N48,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N49,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c103M02N50,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N02,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N02a,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N03,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N04,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N05,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N06,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N07,s002M02TR07,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N08,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N10,s002M02TP02,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N11,s002M02TE01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N12,s002M02TE01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N13,s002M02TE01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N14,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N15,s002M02ED04,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N17,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N18,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N19,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c104M01N20,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N02,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N04,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N07,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N09,s002M02TR03,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N10,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N13,s002M02TP02,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N16,s002M02TE01,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N17,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N19,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N20,s002M02OD07,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N21,s002M02OD05,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N22,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N23,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N24,s002M02OD05,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N25,s002M02OD07,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N26,s002M02ED03,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N28,s002M02ED02,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N29,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c104M02N39,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N02,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N03,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N04,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N06,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N07,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N08,s002M02TE04,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N09,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N10,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N11,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c105M01N12,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N03,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N05,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N08,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N09,s002M02TA03,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N10,s002M02TA04,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N13,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N14,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N16,s002M02TR03,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N18,s002M02TP02,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N20,s002M02TE07,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N21,s002M02TE04,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N22,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N23,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N24,s002M02TE04,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N25,s002M02OD03,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N26,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N28,s002M02ED02,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N30,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c105M02N33,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N01,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N03,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N04,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N05,s002M02TA03,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N06,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N07,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N08,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N09,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N10,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N11,s002M02EX02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N12,s002M02TR06,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N14,s002M02TR10,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N15,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N16,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N17,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N18,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N19,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N20,s002M02ED04,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N21,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N22,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N23,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N24,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N25,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c106M01N26,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N02,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N03,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N04,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N05,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N06,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N08,s002M02TR01,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N09,s002M02TR03,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N10,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c107M01N11,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N02,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N07,s002M02EX02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N08,s002M02EX02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N10,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N11,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N12,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N13,s002M02TA02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N17,s002M02TR01,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N18,s002M02TR03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N19,s002M02TR03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N20,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N22,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N23,s002M02TE03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N24,s002M02TE04,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N25,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N26,s002M02TE04,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N27,s002M02TE03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N29,s002M02OD07,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N30,s002M02OD07,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N31,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N34,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N35,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N36,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N37,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N38,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N39,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N40,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N41,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N42,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N43,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c107M02N44,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N02,s002M02TA04,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N03,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N04,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N05,s002M02TR07,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N06,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N08,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N09,s002M02OD04,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N10,s002M02ED04,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N11,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N12,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N13,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N14,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N15,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N16,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N17,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N18,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c108M01N19,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N02,s002M02EX02,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N03,s002M02EX02,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N04,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N09,s002M02TA04,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N15,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N16,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N17,s002M02TR07,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N19,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N20,s002M02TP02,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N22,s002M02TE07,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N24,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N26,s002M02TE07,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N29,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N30,s002M02OD06,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N32,s002M02ED04,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N34,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N35,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N36,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N37,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N38,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N41,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
c108M02N42,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N01,s002M02EX01,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N02,s002M02TA03,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N03,s002M02KH02,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N04,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N05,s002M02TR03,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N06,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N07,s002M02TP01,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N08,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N09,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N10,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N11,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c109M01N12,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N02,s002M02TA01,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N04,s002M02KH01,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N06,s002M02TR08,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N08,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N11,s002M02TE07,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N12,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N13,s002M02TE02,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N14,s002M02ED03,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N15,s002M02ED04,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N16,s002M02ED03,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N19,s002M02LI01,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N21,s002M02LI02,is an instance of,G,SIC 80 - Services (Health Services)
c109M02N22,s002M02LI03,is an instance of,G,SIC 80 - Services (Health Services)
