node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c002M01N11,Drone Oblique Photography,Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,Drone Oblique Photography Images acquired from the air with 50-150m height cover multi-angle views.,Digital aerial mapping and texturing workflow.,"Page 2, Section 2.1.2"
c002M01N12,Interactive Knowledge Graph,Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Then, an interactive knowledge graph is constructed to digitalize the recording of craftsmanship process.",Digital data hosting structure mapping technical flows.,"Page 2, Section 2.1.3"
c002M01N13,VR Exhibition Hall / Metaverse Scenario (NetEase Yaotai),Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Based on the NetEase Yaotai architecture, a co-creation module of 'Red Journey' is constructed.",Immersive virtual environments for experiential retention.,"Page 2, Section 2.2.2"
c002M01N14,AR Scene Overlay / Guided Tour (Unity3D),Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,A digital twin system realizes the real-time monitoring of visitors and AR virtual tour.,Mobile application rendering interactive graphics over physical views.,"Page 2, Section 2.2.1"
c002M01N15,3D Laser Scanning Technology,Digital Technology,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Based on 3D laser scanning, VR (Virtual Reality) and big data, we collect architectural data.",Hardware laser tracking and point cloud processing framework.,"Page 1, Abstract"
c002M01N17,Unity3D Engine,Digital Technology,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine.,Cross-platform software engine powering real-time rendering.,"Page 2, Section 2.2.1"
c002M01N18,NetEase Yaotai Architecture,Digital Technology,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Based on the NetEase Yaotai architecture, a co-creation module of 'Red Journey' is constructed.",Metaverse framework supporting massive online user co-creation.,"Page 2, Section 2.2.2"
c002M01N19,Rural internet infrastructure,Environmental Dependency,I,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,point cloud data transmission failure rate in rural areas is as high as 18.7% (vs 2.3% in the urban cores).,External network utilities determining transmission success.,"Page 3, Section 2.4.1"
c002M01N20,High modeling cost using advanced methods,Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,cost of modeling per building is 3-5 times higher than traditional methods.,Financial constraint of adopting high-end digitization equipment.,"Page 3, Section 2.4.1"
c002M01N21,Rural data transmission failure and low interoperability,Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,county-level projects is restricted to LOD200 models... data interoperability rate is below 30%.,Network bottleneck rendering large point clouds unusable in rural zones.,"Page 3, Section 2.4.1"
c002M01N22,Fragmented scenarios (lack of wartime life recreation),Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,85% of digital exhibitions only passively show building exterior... but lack recreation of wartime life.,System shortcoming where displays lack live or animated context.,"Page 3, Section 2.4.2"
c002M01N23,Excessive commercialization / loss of cultural context,Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,excessive commercial operation would decrease the number of EEG positive signals by 40%.,Shortcoming from overdevelopment reducing historical authenticity.,"Page 3, Section 2.3.1"
c002M01N24,Lack of multi-sensory haptic and olfactory feedback,Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,visitors are unable to feel shockwaves or scorched earth smells at Bombing site.,Absence of physical simulator pieces limiting full cognitive immersion.,"Page 3, Section 2.4.3"
c002M02N01,3D point cloud model,Explicit Knowledge,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,millimeter-level point cloud modeling,3D representation of building geometry from laser scanning,Section 2.1.1
c002M02N02,Historical knowledge retention rate 58%,Explicit Knowledge,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,improves historical knowledge retention rate by 58%,Percentage improvement in visitor recall of historical facts,"Abstract, Section 1.2.2"
c002M02N03,LOD400 modeling precision,Explicit Knowledge,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,LOD400 modeling precision is adopted for projects in the central urban districts,Level of Detail 400 – millimeter-scale modeling with full ornamentation,Section 2.4.1
c002M02N04,Digital Protection of Intangible Cultural Heritage (2023) standard,Organizational Dependency,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,under the standard of Digital Protection of Intangible Cultural Heritage (2023),Chinese standard WH/T 99.1-2023 to WH/T 99.11-2023 for ICH digital preservation,"Section 1.2.2, Reference [3]"
c002M02N05,GIS spatial distribution map,Explicit Knowledge,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,the scattered 3D models are aggregated into spatial distribution maps,"Map showing building density, age distribution, and heritage conservation planning data",Section 2.1.2
c002M02N06,Traditional wooden construction craftsmanship,Tacit Knowledge,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,craftsmanship process such as wooden construction ... are recorded in sequence,Uncodified skill of building wooden structures in traditional dwellings,Section 2.1.3
c002M02N07,Rammed earth technology skills,Tacit Knowledge,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,craftsmanship process such as ... rammed earth technology are recorded in sequence,Uncodified skill of constructing rammed earth walls,Section 2.1.3
c002M02N08,Wartime life experiential knowledge,Tacit Knowledge,I,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,most cases only use static pictures ... instead of scenically reproduce the noise of a group refuge and kerosene lamp lighting,"Tacit knowledge of lived wartime experiences (sounds, smells, lighting)",Section 2.4.2
c002M02N10,Indigenous people of Shanchengxiang,Knowledge Holder,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,return rate of indigenous people is generally below 30%,Local residents who hold ICH skills and traditional knowledge,Section 4.1.3
c002M02N12,Static photographic exhibition,Traditional Human-central Practice,I,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,most cases only use static pictures to show Bombing site,Display of still images without interactive or sensory elements,Section 2.4.2
c002M02N13,3D laser scanning data acquisition,Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,3D laser scanning ... realizes millimeter-level point cloud modeling,Digital practice of capturing building geometry using laser scanner,Section 2.1.1
c002M02N14,Digital twin platform (Unity3D),Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,digital twin system realizes the real-time monitoring of visitors and AR virtual tour,"Unity3D-based platform for real-time monitoring, AR/VR experiences",Section 2.2.1
c002M02N15,Dynamic narrative system,Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,dynamic narrative system reconstructs historical scene such as bombing scene with temporal-space information,System that triggers historical events via timelines to improve knowledge retention,Section 1.2.2
c002M02N18,FARO Focus S350 laser scanner,Digital Technology,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,FARO Focus S350 realizes millimeter-level point cloud modeling,Specific hardware model for 3D laser scanning,Section 2.1.1
c002M02N20,Tobii Pro eye tracker,Digital Technology,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,Tobii Pro eye tracker ... quantify the distribution of visitor's attention,Hardware for measuring eye gaze and attention patterns,Section 2.3.1
c002M02N21,Emotiv EEG device,Digital Technology,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Emotiv EEG device, the emotion of visitors in VR scenario are quantified",Hardware for measuring electroencephalogram signals,Section 2.3.1
c002M02N22,Technical Standards for Historical Building Digitization (2021),Organizational Dependency,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021) [2],Chinese standard JGJ/T 489-2021 for historical building digitalization,"Section 1.2.1, Reference [2]"
c002M02N24,Urban-rural digital divide (data interoperability <30%),Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,data interoperability rate is below 30%,Inability to exchange or reuse digital data across rural systems,Section 2.4.1
c002M02N25,"Fragmented user experience (2.7 sec wait, 5% haptic devices)",Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,visitors need to wait for an average of 2.7 seconds ... only 5% of venues provide haptic devices,Long loading times and lack of tactile feedback devices,Section 2.4.3
c002M02N26,Living heritage transmission crisis (indigenous return rate <30%),Limitation,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption,Low repatriation of indigenous people leading to loss of ICH skills,Section 4.1.3
c002M02N27,Multimodal interaction testing (eye tracking + EEG),Technology-enable Practice,I,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,"Tobii Pro eye tracker and Emotiv EEG device, the distribution of visitor's attention and the emotion of visitors in VR scenario are quantified",Practice of using eye tracking and EEG to evaluate visitor cognition and emotion,Section 2.3.1
c002M02N28,Graded protection framework,Technology-enable Practice,E,Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings,graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021),Framework linking LOD levels to protection intensity,"Section 1.2.1, Section 3.1, Table 4"
