"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c102M01N08","Hierarchical plans resembling a task tree","Explicit Knowledge","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","The task description is recursively decomposed into subtasks represented as hierarchical plans resembling a task tree.","A recursive hierarchy of subtasks derived from a task description.","Section III-C, p. 543","EK03","Codified Procedural Knowledge"
"c102M01N09","Execution policies","Explicit Knowledge","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","The robot learns execution policies based on a task description.","Codified policies that direct robot task execution.","Section III-C, p. 543; Table III","EK03","Codified Procedural Knowledge"
"c102M02N03","Robot execution policies","Explicit Knowledge","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","hierarchical plans resembling a task tree","Structured action sequences for robot manipulation","Page 4","EK03","Codified Procedural Knowledge"
"c102M02N04","Scene graph triples","Explicit Knowledge","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","object-predict-subject triples derived from the scene graph","Structured entity-relationship representations","Page 3","EK02","Codified Descriptive Knowledge"
"c102M02N08","Visual embeddings","Explicit Knowledge","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","cross-attention module to obtain global visual embeddings","Global visual feature representations","Page 3","EK02","Codified Descriptive Knowledge"
"c103M01N15","wrist-recorded body-conducted handwork sounds","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Sounds generated during the 13 handwork types were acquired at 16 kHz and 16 bits.","Digitally recorded wrist-borne sounds.","Section 3.2, p. 4","EK02","Codified Descriptive Knowledge"
"c103M01N16","41-dimensional MelFB-ZCR handwork feature vectors","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Mel filter-bank features and zero-crossing rate were concatenated into 41-dimensional vectors.","Structured features extracted from analysis frames.","Section 3.3, p. 4","EK02","Codified Descriptive Knowledge"
"c103M01N17","13-class handwork labels","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","A label representing the handwork was assigned to every successive feature vector.","Class identifiers assigned to feature vectors.","Section 3.3, p. 4","EK02","Codified Descriptive Knowledge"
"c103M01N18","four-iteration body-conducted-sound training dataset","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Four acquisition iterations were allocated to training.","Dataset partition used to fit models.","Section 3.2, p. 4","EK02","Codified Descriptive Knowledge"
"c103M01N22","macro-averaged handwork-recognition F1 scores","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Test recognition results were evaluated with macro-averaged F1 scores.","Reported recognition-performance metric.","Section 3.6 and Tables 3-4, p. 5","EK07","Codified Outcome Knowledge"
"c103M01N23","DRLDCC-ELM handwork-class confusion matrix","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","The matrix reports class-level DRLDCC-ELM recognition outcomes.","Matrix comparing true and predicted labels.","Figure 2, p. 6","EK07","Codified Outcome Knowledge"
"c103M02N06","Handwork recognition task","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Technology that can digitalize handwork in detail in real time should be developed... to introduce collaborative robots, improve production efficiency, and take over skilled manufacturing and maintenance work.","The codified task of identifying 13 types of handwork activities from sensor data.","Section 1","EK01","Codified Normative Knowledge"
"c103M02N07","Mel filter bank features","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Mel filter bank (MelFB) features were extracted by applying triangular windows ranging from 5Hz to 4kHz to the FFT amplitudes.","Codified acoustic feature extraction method producing 40-dimensional features.","Section 3.3","EK03","Codified Procedural Knowledge"
"c103M02N08","Zero-crossing rate (ZCR)","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","The zero-crossing rate (ZCR) was evaluated for each analysis window.","A codified acoustic feature indicating the rate at which the signal changes sign.","Section 3.3","EK02","Codified Descriptive Knowledge"
"c103M02N09","Receptive field","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","The receptive field of the S stacked layers of multilayer ELMs is RF(S,W) = 1 + sum_{s=1}^{S} n_s.","Quantitative parameter specifying the temporal scope of input features considered by the model.","Section 2.2","EK02","Codified Descriptive Knowledge"
"c103M02N10","F1 score metric","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","We evaluated the recognition results obtained from the test dataset using macro-averaged F1 scores.","Quantitative evaluation metric used to measure recognition performance.","Section 3.6","EK06","Codified Evaluative Knowledge"
"c103M02N11","Training dataset","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","The data acquired from the six iterations were partitioned four times for training...","Labeled body-conducted sound recordings used for model training.","Section 3.2","EK02","Codified Descriptive Knowledge"
"c103M02N24","Air-conducted sounds","Explicit Knowledge","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Air-conducted sounds can also be utilized as a modality for handwork recognition because such sounds can propagate via diffraction.","Sound signals that travel through the air, mentioned as an alternative modality.","Section 1","EK02","Codified Descriptive Knowledge"
"c104M01N01","IoT subject knowledge","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The pre-test, immediate post-test, and delayed post-test contained ten multiple-choice items closely related to IoT.","Knowledge about the IoT subject represented by ten multiple-choice test items.","Section 3.3, p. 7; Section 3.4, pp. 7–8","EK02","Codified Descriptive Knowledge"
"c104M01N02","written assembly instructions","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The paper-based guidelines contained written assembly instructions; the MAR condition also displayed instructions alongside virtual component models.","Codified step-by-step directions for assembling the IoT circuit.","Sections 1 and 3.1, pp. 2 and 5","EK03","Codified Procedural Knowledge"
"c104M01N03","images of the IoT components","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The paper-based guidelines contained images of the IoT components in addition to written assembly instructions.","Codified visual representations of the components used in the paper manual.","Section 3.1, p. 5","EK02","Codified Descriptive Knowledge"
"c104M02N01","Knowledge test scores","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The knowledge test consists of 10 multiple-choice questions worth a total of 10 points.","The test measures participants' knowledge on IoT topics.","Page 7","EK06","Codified Evaluative Knowledge"
"c104M02N02","Task completion time","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Task completion time (min:sec) refers to the time required for participants to complete a given task.","A performance indicator for assembly task efficiency.","Page 7","EK06","Codified Evaluative Knowledge"
"c104M02N03","Error rate","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Error rate refers to false placements during assembly.","A performance indicator for assembly accuracy.","Page 7","EK06","Codified Evaluative Knowledge"
"c104M02N04","PUEU questionnaire results","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","A questionnaire was adopted to solicit feedback on PUEU (Perceived Usefulness and Ease of Use).","Measures usefulness, ease of use, and satisfaction.","Page 7","EK06","Codified Evaluative Knowledge"
"c104M02N05","NASA-TLX results","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","NASA-TLX denotes participants' workload experience involving mental, physical, and temporal demands.","Measures workload and frustration.","Page 7","EK06","Codified Evaluative Knowledge"
"c104M02N06","Paper manual instructions","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The paper group utilized a book manual as an assistance tool. It contains written assembly instructions and images.","Codified step-by-step guidance for IoT assembly.","Page 5","EK03","Codified Procedural Knowledge"
"c104M02N07","Assembly steps (MAR)","Explicit Knowledge","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The MAR application visualizes IoT circuit assembly steps and provides 3D models.","Step-by-step instructions with visual signals.","Page 2","EK03","Codified Procedural Knowledge"
"c105M01N06","Current paper and digital work instructions","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Instructions were available on paper and digitally at all six companies.","Existing codified instructions for the selected processes.","PDF p. 5, Phase 1 results","EK03","Codified Procedural Knowledge"
"c105M01N07","Printed construction drawings","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Companies C, D, E, and F often used physical or printed drawings showing 3D reality in 2D.","Printed technical drawings used during work.","PDF p. 5, Phase 1 results","EK02","Codified Descriptive Knowledge"
"c105M01N08","Company A CAD model","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Company A supplied its existing 3D CAD model for integration into Unity.","Three-dimensional digital model of Company A's plastic product.","PDF p. 6, Prototyping","EK02","Codified Descriptive Knowledge"
"c105M01N09","First-person video instructions","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","The capture prototype recorded video while the expert explained the task step by step.","Recorded task instructions from the expert's first-person perspective.","PDF p. 6, Prototyping","EK03","Codified Procedural Knowledge"
"c105M01N10","Automatic transcription","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Python and whisper_timestamped generated a timestamped transcription from the recorded video.","Timestamped textual transcription of the recorded expert narration.","PDF p. 6, Prototyping","EK02","Codified Descriptive Knowledge"
"c105M01N11","Written step-by-step instructions","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","The transcription and new-step indications were used to create new written instructions.","Written instructions organized according to transcribed task steps.","PDF pp. 6-7, Prototyping and Pilot results","EK03","Codified Procedural Knowledge"
"c105M01N12","AR step-by-step descriptions and visualizations","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","The AR setup presented step descriptions, 3D elements, arrows, and component animations.","Codified descriptions and visual cues showing what to assemble and where.","PDF p. 6, Prototyping","EK03","Codified Procedural Knowledge"
"c105M01N13","Existing suitable digital work instructions","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","The pilot required existing work instructions available in a suitable digital form.","Existing digitally formatted instructions suitable for prototype development.","PDF p. 4, Methods","EK03","Codified Procedural Knowledge"
"c105M02N06","Paper instructions","Explicit Knowledge","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","current instructions for the processes mentioned are available on paper and digitally","Codified step-by-step instructions in paper format","Page 5","EK03","Codified Procedural Knowledge"
"c106M01N01","machinery setup sequence","Explicit Knowledge","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","The setup information was organized into 15 sequential steps covering 30 different component types.","The ordered sequence by which machinery components are selected and assembled.","Sections 3.3.2 and 3.4.2, pp. 6 and 8","EK03","Codified Procedural Knowledge"
"c106M01N03","potential assembly errors","Explicit Knowledge","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","Visual metrics and instructions supported prevention and recognition of potential errors or forgetfulness.","Information about mistakes that may occur during machinery setup.","Section 3.3.1, p. 6; Section 5.1, p. 12","EK05","Codified Predictive Knowledge"
"c106M01N04","digital instructions from the PDF form","Explicit Knowledge","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","G1 viewed PDF-form instructions containing 3D representations, pictures, step numbers, color guidance, and short text.","Codified digital setup instructions used in the comparison condition.","Section 3.4.2 and Fig. 3, p. 8","EK03","Codified Procedural Knowledge"
"c106M01N05","previously agreed correction protocol","Explicit Knowledge","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","The trainer could intervene for serious errors or fatal forgetfulness according to an agreed protocol.","Rules specifying the exceptional conditions under which trainer intervention was permitted.","Table 3 and Section 3.3.4, p. 7","EK01","Codified Normative Knowledge"
"c107M01N01","learning objectives defined in the framework curricula","Explicit Knowledge","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","The framework curricula specify learning objectives including identifying components and functional sequences and planning, installing and commissioning pneumatic systems.","Externally specified learning objectives used to guide the application's instructional design and assessment content.","Section 2, PDF page 2; Section 4, PDF page 4","EK01","Codified Normative Knowledge"
"c107M01N02","circuit diagram","Explicit Knowledge","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","The user must set up a pneumatic control system using a circuit diagram displayed before each level.","A codified graphical representation specifying the pneumatic control system to be assembled.","Section 4, PDF pages 4–5","EK01","Codified Normative Knowledge"
"c107M01N03","functional description","Explicit Knowledge","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","The user must set up the pneumatic control system using a circuit diagram and a functional description.","A codified description of the required operation of the pneumatic control system.","Section 4, PDF page 4","EK01","Codified Normative Knowledge"
"c107M01N04","pneumatics fundamentals","Explicit Knowledge","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","The pre- and post-exercise knowledge test was based on the fundamentals of pneumatics in the textbook Steuerungstechnik Metall.","Foundational pneumatics content used in the study's knowledge test.","Section 5, PDF page 6","EK02","Codified Descriptive Knowledge"
"c107M01N05","functions and structure of pneumatic components","Explicit Knowledge","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","The visualization aids were designed to help users learn the functions and structure of pneumatic components.","Structured subject matter concerning how pneumatic components are constructed and operate.","Section 4, PDF page 5","EK02","Codified Descriptive Knowledge"
"c108M01N09","luxury-packaging company's internal documents","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","Professional-activity analysis studies the company's internal documents.","Internal codified sources describing company activity and processes.","PDF p. 2, Section III-A, Analysis of Professional Activity","EK09","Ambiguous Explicit Knowledge(*)"
"c108M01N10","legislative knowledge used in viticulture decision-making","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","Legislative aspects were strongly present and had to be considered in viticulture decision-making.","Codified legislative information relevant to viticulture decisions.","PDF p. 5, Section VI, Experimentation","EK01","Codified Normative Knowledge"
"c108M01N11","industrial domain standards collected during professional-activity analysis","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","Standards were listed among the generic knowledge collected during professional-activity analysis.","Codified industrial standards used to understand the application domain.","PDF p. 2, Section III-A, Analysis of Professional Activity","EK01","Codified Normative Knowledge"
"c108M01N13","semi-directive interview guide for luxury-packaging know-how","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","Interview guides were prepared from the needs identified during professional-activity analysis.","Structured questions and topics used in the luxury-packaging employee interviews.","PDF pp. 2-3, Sections III-A and III-B; PDF p. 5, Section VI","EK03","Codified Procedural Knowledge"
"c108M01N14","transcribed luxury-packaging employee interviews","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The knowledge collected in the manufacturing interviews was transcribed and analyzed.","Textual restitution of recorded luxury-packaging employee interviews.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M01N15","conditional know-how rules extracted from interview corpora","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","Logical rules associated with conditional statements were extracted directly from the interview corpus.","Conditional know-how statements such as if-then, when, and must rules.","PDF p. 3, Section III-C, Transcription and Analysis","EK01","Codified Normative Knowledge"
"c108M01N16","viticulture mind maps of the vine and wine life cycle","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The viticulture knowledge was structured as mind maps and UML diagrams.","Semi-formal visual representations of vine and wine life-cycle knowledge.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M01N17","luxury-packaging UML model of departments, terminology, and usages","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The manufacturing project produced a UML model to structure departments and unify terminology and usages.","A semi-formal model of the luxury-packaging organization, terminology, and practices.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M01N18","formal ontology of luxury-packaging company know-how","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The manufacturing UML model was used to build a formal ontology based on company know-how.","A formal semantic representation of luxury-packaging company know-how.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M01N19","formal ontology of vine and wine life-cycle knowledge","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The viticulture semi-formal models were followed by ontological formalization.","A formal semantic representation of elicited vine and wine knowledge.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M01N20","vine life-cycle sensor feedback data","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The Wine Cloud traceability platform was based on expert knowledge and sensor feedback data.","Codified data returned by sensors for vine life-cycle traceability.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M01N58","wine-industry vocabulary and associated risks","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The viticulture literature review gathered knowledge of wine-industry vocabulary and associated risks.","Codified background information used to prepare viticulture elicitation.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M01N62","six viticulture semi-structured interview grids","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","Six grids covered the vine cycle, diseases, pests, climatic risks, physiological risks, and winemaking.","Six structured elicitation guides addressing distinct viticulture topics.","PDF p. 5, Section VI, Experimentation","EK03","Codified Procedural Knowledge"
"c108M01N64","viticulture UML diagrams of vine and wine knowledge","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The viticulture knowledge was structured and semi-formally modeled as UML diagrams.","UML representations of elicited vine and wine knowledge.","PDF p. 5, Section VI, Experimentation","EK02","Codified Descriptive Knowledge"
"c108M02N47","Conditional logic rule extraction (If-Then/When statements)","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","The analysis phase also allows the identification of logical rules related to know-how that can be integrated into the formal model. These rules are directly extracted from the interview corpus and are related to conditional statements such as: ""If... then"", ""When..."", ""It must..."", ""The rule ..."", etc.","Logic rules are conditional statements extracted from interview corpora (e.g., ""If...then"", ""When..."") that represent expert reasoning and can be integrated into formal models.","Page 3, Section III.C","EK03","Codified Procedural Knowledge"
"c108M02N50","Corporate internal production process documentation","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","studying the company's internal documents","Internal documents are explicit knowledge artifacts within the organization containing codified information about processes and practices.","Page 2, Section III.A","EK09","Ambiguous Explicit Knowledge(*)"
"c108M02N51","Peer-reviewed state-of-the-art scientific literature","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","conducting a state-of-the-art on the field","State-of-the-art documents are explicit knowledge sources representing current knowledge and research in the domain.","Page 2, Section III.A","EK09","Ambiguous Explicit Knowledge(*)"
"c108M02N58","Domain-specific technical terminology glossary","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","build, from heterogeneous sources of information... the data dictionary, the technical glossary","The technical glossary is an explicit knowledge artifact containing definitions of domain-specific terminology.","Page 2, Section III.A","EK02","Codified Descriptive Knowledge"
"c108M02N63","Reusable existing domain ontology building blocks","Explicit Knowledge","E","Cooperative Knowledge Elicitation For Formal Ontology Design: An Exploratory Study Applied In Industry For Knowledge Management","all or part of existing ontologies available in databases such as LOV (Linked Open Vocabularies) are integrated.","Domain ontologies are existing formal ontologies from external sources (like LOV) that are integrated into the model to complement expert knowledge.","Page 4, Section V.B","EK02","Codified Descriptive Knowledge"
"c109M01N23","sustainability best practices stored and retrieved by UAE SME knowledge-management platforms","Explicit Knowledge","E","Unseen Seeds, Green Minds In The Digital Era: How Smes Foster Innovation Through Green Intellectual Capital, Ai, And Resource Commitment","AI-based knowledge-management solutions in UAE manufacturing SMEs are described as storing and retrieving best practices and accelerating green-innovation adoption.","Codified sustainability practices stored in and retrievable from organizational knowledge-management platforms.","PDF p. 5, Section 2.4","EK03","Codified Procedural Knowledge"
"c109M02N05","Green Structural Capital (GSC)","Explicit Knowledge","E","Unseen Seeds, Green Minds In The Digital Era: How Smes Foster Innovation Through Green Intellectual Capital, Ai, And Resource Commitment","""Green structural capital (GSC) includes several aspects like as administrative processes, obligations, knowledge systems, values, workplace culture, reputation, inventions, copyrights, trademarks, etc., that are associated with ecological sustainability or innovation""","""administrative processes, obligations, knowledge systems, values, workplace culture, reputation, inventions, copyrights, trademarks, etc.""","Page 4","EK02","Codified Descriptive Knowledge"
"c110M01N01","25 technical documents and manuals in English and Spanish","Explicit Knowledge","E","Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education","Twenty-five technical documents and manuals in English and Spanish were used as the chatbot's foundational database.","The codified technical-document collection used as AlFrEDo's foundational database.","PDF p. 4, Section 2.4, Data Collection","EK09","Ambiguous Explicit Knowledge(*)"
"c110M01N02","relevant manual sections","Explicit Knowledge","E","Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education","The chatbot provides instant access and direct links to relevant sections of equipment manuals.","Sections of equipment manuals selected as relevant to a user's query.","PDF pp. 1 and 3, Abstract and Section 2.2","EK03","Codified Procedural Knowledge"
"c110M01N03","chatbot conversation history","Explicit Knowledge","E","Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education","The history of students' conversations with the chatbot was examined to analyze interaction requests.","A retained record of students' interactions with AlFrEDo.","PDF pp. 1 and 6, Abstract and Section 3.3","EK02","Codified Descriptive Knowledge"
"c110M01N04","main topics (keywords) students inquire about","Explicit Knowledge","E","Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education","The word-cloud analysis identified the main topics or keywords about which students inquired.","Keywords derived from students' chatbot interaction history that indicate recurring course issues.","PDF p. 6, Section 3.3","EK07","Codified Outcome Knowledge"
"c110M02N01","Technical Manuals","Explicit Knowledge","E","Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education","The chatbot generates direct links to the specific section of the manuals","Not mentioned","Page 1","EK09","Ambiguous Explicit Knowledge(*)"
"c111M01N03","AI-specific knowledge","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","The study examined how information should be prepared so controllers could quickly and efficiently acquire AI-specific knowledge.","Prepared knowledge about AI communicated through the identified information formats.","Section 4.3, PDF pages 8–9","EK09","Ambiguous Explicit Knowledge(*)"
