"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c101M01N36","absence of data capture","Limitation","E","Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn","The absence of data capture prevents analysis of machine reliability and failure patterns.","Failure of the existing process to retain operational data for subsequent analysis.","Page 5, Section 3.1","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c101M02N03","Knowledge loss upon departure","Limitation","E","Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn","When veteran staff retire or switch jobs, this undocumented expertise departs with them, risking operational disruption, quality drift, and lengthy onboarding","Risk of losing undocumented expertise when experienced staff leave","Page 1","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c101M02N04","Operational disruption","Limitation","E","Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn","this undocumented expertise departs with them, risking operational disruption, quality drift, and lengthy onboarding for replacements","Disruption to operations from loss of expertise","Page 1","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c101M02N05","Quality drift","Limitation","E","Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn","this undocumented expertise departs with them, risking operational disruption, quality drift, and lengthy onboarding for replacements","Decline in product/service quality from loss of expertise","Page 1","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c101M02N28","XML verbosity","Limitation","E","Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn","This delay is largely attributable to the verbosity of the BPMN XML format. Generating large, structured text files is a token-intensive task","Wordiness of XML format causing token inefficiency","Page 6","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c101M02N30","Poor visibility","Limitation","E","Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn","leads to poor visibility for production managers, who cannot predict repair times or adjust schedules effectively","Lack of operational transparency","Page 5","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c101M02N32","Reactive process","Limitation","E","Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn","The existing workflow is almost entirely reactive and relies on informal, manual communication","Process that only responds to failures rather than preventing them","Page 5","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c102M01N31","Domain-specific knowledge dependence","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","Training the three traditional task-interpretation modules relies heavily on domain-specific knowledge.","Dependence on scenario-specific knowledge for model training.","Section III-A, p. 542","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"c102M01N32","Lack of generalization capabilities","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","Models produced by the traditional pipeline often lack generalization capabilities.","Inability of trained models to generalize adequately to different scenarios.","Section III-A, p. 542","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c102M01N33","Hallucinatory or erroneous content","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","LLMs can produce hallucinatory or erroneous content during inference.","Incorrect or fabricated output generated during LLM inference.","Section IV, p. 544","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c102M01N34","Reasoning results unsuitable for direct practical applications","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","Hallucinatory output makes LLM reasoning results unsuitable for direct practical application in some tasks.","Insufficient reliability for direct deployment in some practical tasks.","Section IV, p. 544","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c102M01N35","Difficulty comprehending specific manufacturing task descriptions and planning robot motion","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","The LLM still has difficulty comprehending specific manufacturing task descriptions and planning robot motion.","Difficulty extending language-guided execution to specialized manufacturing operations.","Section IV, pp. 544-545","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c102M02N40","Lack of transferability","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","lacking generalization and transferability for diverse manufacturing activities","Inability to transfer models to different tasks","Page 1","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c102M02N43","Erroneous inference","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","renders their reasoning results unsuitable for direct practical applications in some tasks","Incorrect reasoning results","Page 5","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c102M02N44","Small/partially occluded human hands","Limitation","E","Large Language Model For Humanoid Cognition In Proactive Human-Robot Collaboration","challenges posed by small and partially occluded human hands in 3D body modeling","Physical occlusion challenges for modeling","Page 5","LI11","Physical-Environmental and Operational Variability"
"c103M01N42","visual occlusion","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Camera-based methods frequently suffer from visual occlusion.","Visibility failure in camera-based recognition.","Introduction, p. 1","LI11","Physical-Environmental and Operational Variability"
"c103M01N43","surrounding-noise interference","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Air-conducted sounds easily suffer from surrounding noise.","Interference affecting airborne sound capture.","Introduction, p. 1","LI11","Physical-Environmental and Operational Variability"
"c103M01N44","lack of publicly available large-scale body-conducted-sound datasets","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","No public large-scale body-conducted-sound dataset for handwork was available.","Data-availability constraint for model training.","Introduction, p. 2","LI14","Empirical Sample and Generalizability Limitations"
"c103M01N45","no commercially available body-conducted-sound sensor","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","No commercially available sensor had been developed.","Hardware-availability constraint requiring a prototype.","Introduction, p. 2; Section 3.1, p. 4","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"c103M01N47","difficulty identifying the grasped object","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","The grasping classes were confused with folding and grasped-object identification was difficult.","Weakness distinguishing objects under similar gestures.","Section 3.6 and Figure 2, pp. 5-6","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c103M01N48","lower recall for typing sentences using a keyboard","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Typing recall was lower than for the other handwork types.","Class-specific recognition weakness.","Section 3.6 and Figure 2, pp. 5-6","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c103M01N49","no established optimal analysis-frame length","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","Seven frame lengths were tested because the optimal length was not established.","Unresolved feature-extraction parameter.","Section 3.3, p. 4","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c103M02N15","Small training dataset","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","the modeling method must have low computational complexity and be stable, even with only a small amount of training data.","The constraint of having limited training data for model development.","Section 1","LI14","Empirical Sample and Generalizability Limitations"
"c103M02N16","Lack of public large-scale datasets","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","there are no publicly available large-scale datasets of body-conducted sounds available for handwork.","The unavailability of existing large datasets for body-conducted sound recognition.","Section 1","LI14","Empirical Sample and Generalizability Limitations"
"c103M02N17","No pre-trained models available","Limitation","E","Deep Extreme Learning Machine With Its Application To Body-Conducted-Sound-Based Handwork Recognition","no pre-trained model (trained using existing large-scale databases) that can be adapted to specific applications via fine-tuning.","The absence of existing pre-trained models for this domain.","Section 1","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c104M01N24","intricate component arrangement and connectivity","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","IoT circuit assembly was described as challenging because it involved intricate component arrangement and connectivity.","Inherent assembly complexity involving numerous small components, connections, and precise locations.","Introduction and Section 3.1, pp. 2 and 4","LI15","Ambiguous Limitation(*)"
"c104M01N25","attention switching between instructions and assembly","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Paper-group participants alternated between reading instructions and performing assembly, and the discussion states that the paper approach required switching attention between the task and instructions.","Divided attention caused by repeatedly moving between the printed guide and the physical task.","Section 3.1, p. 5; Discussion, p. 13","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c104M01N26","no clear physical position indicator","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Participants found calculating connection slots from the paper diagram difficult because the physical circuit had no clear position indicator.","Absence of directly aligned guidance showing the correct connection hole on the physical breadboard.","Discussion, p. 14","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c104M01N27","possible misunderstanding from words and diagrams alone","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Participants reported that paper instructions might be misunderstood when presented only through words and diagrams without animation or assembly-step visualization.","Risk that static verbal and diagrammatic instructions will not be translated accurately into physical action.","Subjective feedback, p. 13","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c104M01N29","animation delay","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The paper reports slight delays in the animation after button clicks and notes that users had to wait for dynamic visualizations to run.","Delay between user input and completion of the assembly animation.","Limitations, p. 15; Discussion, p. 14","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c104M01N30","jittery visualization and 3D model misalignment","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Participants reported jittery imagery and alignment problems that affected judgment of component positions.","Tracking instability causing virtual models to move or become misaligned with the physical breadboard.","Subjective feedback, p. 13; Limitations, p. 15","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c104M01N31","overlapping virtual numbers","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Participants reported that numerous virtual numbers overlapped the real image near the end of assembly and caused confusion.","Visual clutter created when virtual numerical labels overlap the physical workspace.","Subjective feedback, p. 13","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c104M01N32","lack of assembly error detection","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Participants could not recognize assembly mistakes, and the paper identifies error detection, feedback, and correction as usability concerns.","Absence of automatic recognition and feedback for incorrect component connections.","Limitations, p. 15","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"c104M01N33","limited validity of the repeated 10-question knowledge test","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The authors acknowledge that reusing ten shuffled questions may not remove familiarity effects and could affect the results.","Threat to measurement validity caused by a small repeated item set and possible test familiarity.","Limitations, p. 15","LI13","Research Design, Measurement and Validation Flaws"
"c104M01N34","limited generalizability","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","The forty participants were primarily university students in computer-science-related fields, and the authors caution against generalizing to other courses, ages, and cultural contexts.","Restricted transferability arising from the small and demographically narrow participant sample and single IoT module.","Sections 3.2 and 6, pp. 5–6 and 15","LI14","Empirical Sample and Generalizability Limitations"
"c104M02N22","Cognitive load","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","In learning environments, extraneous elements often cause cognitive overload.","Mental effort required to process information.","Page 2","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c104M02N25","Lack of error feedback","Limitation","E","Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology","Participants mentioned they were unable to realize their mistakes during the assembly task.","No real-time correction or detection.","Page 15","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c105M01N35","Experts may overlook crucial information","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Experts may underestimate their expertise and omit crucial information when instructing.","Risk that important knowledge is not articulated during expert explanation.","PDF p. 2, Introduction","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c105M01N36","Tacit expert knowledge is not always found on paper","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","The relevant processes included tacit expert knowledge that was not always found on paper.","Incomplete codification of practical expert knowledge.","PDF p. 7, Discussion","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c105M01N38","Written instructions do not capture expert performance variation","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Experts performed steps in different orders and sometimes differently from the instructions.","Failure of instructions to represent all observed expert methods.","PDF pp. 7-8, Pilot results and Discussion","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c105M01N39","Difficulty interpreting 2D construction drawings","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Employees found 2D representations of 3D objects difficult to interpret and made errors.","Cognitive difficulty of reconstructing a 3D object from a 2D drawing.","PDF p. 5, Phase 1 results","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c105M01N43","Heavy Magic Leap 2 computer unit","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","The attached computer unit made the Magic Leap uncomfortable and heavy.","Weight and discomfort associated with the headset computer unit.","PDF p. 7, Pilot results","LI02","Individual Ergonomic, Usability and Immediate Safety Risks"
"c105M01N44","Small and difficult-to-read AR text","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Participants reported that the displayed text was small and difficult to read.","Poor legibility of text in the AR interface.","PDF p. 7, Pilot results","LI02","Individual Ergonomic, Usability and Immediate Safety Risks"
"c105M01N45","Static AR instruction location","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Instructions were projected at a static spot that the employee had to look toward.","Spatial inflexibility of the displayed instruction panel.","PDF p. 7, Pilot results","LI02","Individual Ergonomic, Usability and Immediate Safety Risks"
"c105M01N48","Dutch-only pilot instructions","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Multiple languages were important to the companies, but only Dutch was used in the pilot.","Restriction of the tested AR instruction content to Dutch.","PDF p. 6, Prototyping","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c105M01N49","Ambient noise interference with recorded speech","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","A noisy environment could reduce the audibility of recorded expert speech.","Workplace-noise interference with recorded expert narration.","PDF p. 6, Prototyping","LI11","Physical-Environmental and Operational Variability"
"c105M02N39","Expert underestimation","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","experts tend to underestimate their own expertise, which can lead them to overlook sharing crucial information","Experts fail to share key knowledge","Page 2","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c105M02N40","Cognitive overload","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","working memory has a limited capacity, and that for this reason instructions should be given in such a way that they make as little use of working memory as possible","Working memory capacity constraints","Page 3","LI03","Human Physiological, Cognitive-Capacity and Demographic Constraints"
"c105M02N41","Forgetting curve","Limitation","G","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","Not explicitly stated in paper but implied by knowledge retention challenge","Natural decay of learned information","Page 1","LI01","Individual Knowledge and Memory Decay"
"c105M02N43","Lack of feedback","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","the employee felt insecure due to the lack of feedback on the performance, resulting in the need of expert guidance","No performance verification in AR system","Page 7","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c105M02N44","Hardware discomfort","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","the Magic Leap was described as uncomfortable, because the computer unit attached to it was experienced as heavy","Physical discomfort wearing AR headsets","Page 7","LI02","Individual Ergonomic, Usability and Immediate Safety Risks"
"c105M02N45","Interface issues","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","as for the text, it was mentioned that it is small and difficult to read","Readability and usability issues","Page 7","LI02","Individual Ergonomic, Usability and Immediate Safety Risks"
"c105M02N46","Static instruction placement","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","the instructions are projected on a static spot, which means the employee has to look at the specific spot to see the instructions","Fixed positioning of instructions","Page 7","LI02","Individual Ergonomic, Usability and Immediate Safety Risks"
"c105M02N47","Environmental interference","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","production hall is very warm, there is a lot of dust and there is a lot of ambient noise. This can affect the comfort of AR glasses","Environmental factors affecting technology","Page 7","LI11","Physical-Environmental and Operational Variability"
"c105M02N48","Expert variation in process","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","both experts perform certain tasks in a different order, adhering to their own expertise","Experts follow different workflows","Page 7","LI11","Physical-Environmental and Operational Variability"
"c105M02N49","Limited pilot scope","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","only one for the pilot","Limited testing of solutions","Page 7","LI14","Empirical Sample and Generalizability Limitations"
"c105M02N50","Knowledge retention gap","Limitation","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","new employees might struggle to fully acquire the necessary knowledge and expertise to handle unforeseen challenges, weakening the company's knowledge base","Knowledge transfer failure","Page 2","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"c106M01N27","high amount of textual information","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","The paper states that conventional approaches often involve a high amount of textual information.","Text-heavy presentation that reduces suitability for parts of the workforce.","Introduction, p. 2","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c106M01N28","information overload","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","Training was staged and holograms were selectively displayed to reduce information overload.","Excessive simultaneous information imposed on the learner.","Sections 3.2.3 and 3.4.2, pp. 5 and 9","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c106M01N29","complex machinery setup sequence","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","The company’s setup sequence was described as complex, long, and requiring error-free execution.","Process complexity that makes learning and accurate recall difficult.","Table 2 and Section 3.1, p. 4","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c106M01N30","frequent machinery modifications","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","Prototype machinery underwent frequent changes in components and setup sequences.","Recurring changes that require flexible adaptation of training content.","Table 2, p. 4","LI11","Physical-Environmental and Operational Variability"
"c106M01N31","increased physical and mental workload","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","More than two hours of HMD use increased worker workload and produced fatigue.","Fatigue and workload caused by extended HMD use.","Section 5.4, p. 13","LI02","Individual Ergonomic, Usability and Immediate Safety Risks"
"c106M01N32","HMD overheating and diminishing hardware performance","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","Extended HMD use caused overheating and reduced hardware performance.","Thermal and performance degradation during lengthy use.","Section 5.4, p. 13","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"c106M01N33","supplementary battery requirement","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","The experiment required supplementary batteries and continuous battery changing or charging.","Additional power-management burden created by limited HMD battery life.","Sections 3.4.2 and 5.4, pp. 8 and 13","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"c106M01N35","six-day LT-PKR evaluation period","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","LT-PKR was tested after six days, while the paper notes that no specific rule defines a long-term interval.","The single six-day interval used to operationalize long-term retention.","Sections 3.2.3 and 5.4, pp. 6 and 13","LI13","Research Design, Measurement and Validation Flaws"
"c106M02N10","Lack of Interactivity","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","Traditional solutions face limitations in terms of interactivity, engagement, adaptability, practical application, feedback mechanisms, cost efficiency, and accessibility.","A flaw of traditional training methods, characterized by passive learning rather than active engagement.","Page 2","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c106M02N11","Forgetting Curve","Limitation","E","A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup","The analysis demonstrates the inefficacy of traditional approaches in properly supporting the training of complex machinery setups. Considering G1, the total weighted errors increased by 60.0% between session 1 and session 2.","The decline in knowledge retention over time, evidenced by the 60% increase in errors for the traditional group after six days.","Page 10","LI01","Individual Knowledge and Memory Decay"
"c107M01N28","mostly theoretical teaching","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","Current practice-oriented teaching methods were described as often mostly theoretical.","Insufficient practical representation in existing instructional methods.","Section 2, PDF page 2","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c107M01N29","2D simulation does not represent reality","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","Predominantly two-dimensional software does not represent reality because components are usually shown only as circuit symbols.","Lack of realistic physical and spatial representation in conventional simulation.","Section 2, PDF page 2","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c107M01N30","difficulty completing practical exercises","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","Control-group participants reported difficulty completing the practical exercises without teacher support.","Learner difficulty performing the pneumatic exercises under the unsupported control method.","Section 7, PDF page 9","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c107M01N31","no improvement in knowledge retention","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","The control-group exercises produced no difference in the knowledge tests and were reported to have no influence on retention.","Failure of the evaluated practice to improve pre/post knowledge-test performance.","Section 6, PDF pages 8–9; Section 7, PDF page 9","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c107M01N32","no significant improvement with Concept 1","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","The group using the app without visualization aids showed no significant improvement and a negative mean difference.","Lack of demonstrated retention improvement from the realistic AR simulation alone.","Section 6, PDF pages 8–9; Section 7, PDF pages 9–10","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"c107M01N33","space and location dependence","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","Physical systems take up substantial space and are location-dependent because they require a compressed-air supply.","Physical-space and infrastructure constraints affecting conventional pneumatic training systems.","Section 2, PDF page 2","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"c107M01N34","cost-intensive training laboratories and learning systems","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","Training laboratories and learning systems are cost-intensive and therefore unavailable in some training companies and vocational schools.","High acquisition or provision cost of conventional practical training systems.","Section 2, PDF page 2","LI07","Financial and Capital Constraints"
"c107M01N35","time-consuming and expensive special workshops","Limitation","E","How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?","Special pneumatics workshops are offered where systems are unavailable, but these courses are time-consuming and expensive.","Time and cost burden associated with centralized special training workshops.","Section 2, PDF page 2","LI07","Financial and Capital Constraints"
