src_node_id,dst_node_id,relation_type,evidence_label,case_title
c001M01N27,s001M01TE05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N28,s001M01TE05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N29,s001M01TE05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N30,s001M01TE04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N31,s001M01TE05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N32,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N33,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N34,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N35,s001M01TE07,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N36,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N37,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N38,s001M01TE01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N39,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N40,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N41,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N42,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N43,s001M01LI10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N44,s001M01LI06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N45,s001M01LI07,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N46,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N47,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N48,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N49,s001M01LI06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N50,s001M01LI12,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N51,s001M01TP02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N52,s001M01TP02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N54,s001M01TK13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N55,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N56,s001M01TP04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M01N57,s001M01TP12,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N01,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N02,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N05,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N06,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N09,s001M01KH14,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N10,s001M01KH02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N11,s001M01KH09,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N12,s001M01KL07,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N13,s001M01KL08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N16,s001M01TP04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N17,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N18,s001M01TE03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N23,s001M01TE05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N24,s001M01OD01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N25,s001M01OD01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N26,s001M01ED05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N27,s001M01ED08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N28,s001M01LI12,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N29,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N30,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N31,s001M01THR15,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N32,s001M01THR12,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N33,s001M01THR07,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N34,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N35,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N36,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N37,s001M01LI06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N38,s001M01LI11,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c001M02N39,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N01,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N02,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N03,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N04,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N05,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N06,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N07,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N08,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N09,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N10,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N11,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N12,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N13,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N14,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N15,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N16,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N17,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N18,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N20,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N21,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N22,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N23,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N24,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N26,s001M01TK10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N27,s001M01TK10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N28,s001M01KH06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N30,s001M01KL01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N31,s001M01THR11,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N32,s001M01THR16,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N33,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N34,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N35,s001M01TP13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N36,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N37,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N38,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N39,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N40,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N41,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N42,s001M01OD08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N43,s001M01OD08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N44,s001M01LI01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N46,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N47,s001M01LI01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M01N49,s001M01LI05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N02,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N03,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N04,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N05,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N06,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N07,s001M01TK06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N08,s001M01TK10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N09,s001M01TK06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N10,s001M01TK07,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N11,s001M01TK13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N12,s001M01TK06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N13,s001M01KH03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N14,s001M01KH03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N16,s001M01KH03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N17,s001M01KH06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N18,s001M01KL01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N19,s001M01KL02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N20,s001M01THR11,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N21,s001M01THR11,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N22,s001M01THR12,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N23,s001M01THR14,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N24,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N25,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N26,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N27,s001M01TP01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N30,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N31,s001M01TE04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N33,s001M01OD01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N34,s001M01OD05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N35,s001M01ED01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N36,s001M01ED01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N38,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N39,s001M01LI01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N40,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N41,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N42,s001M01LI02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c002M02N43,s001M01TP13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N01,s001M01TK05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N02,s001M01KH04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N03,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N04,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N05,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N06,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N07,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N08,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N09,s001M01TP01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N10,s001M01TP04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N11,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N12,s001M01TE04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N13,s001M01TE04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N14,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N16,s001M01TE09,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N17,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N18,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N19,s001M01TE08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N20,s001M01TE09,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N21,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N22,s001M01TE09,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N23,s001M01OD03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M01N24,s001M01ED01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N01,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N05,s001M01TK13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N06,s001M01TK13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N07,s001M01KH15,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N08,s001M01KH10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N09,s001M01THR17,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N10,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N11,s001M01TP14,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N13,s001M01TP01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N15,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N19,s001M01OD05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N20,s001M01OD08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N21,s001M01OD04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N22,s001M01LI02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N23,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N24,s001M01LI09,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c003M02N26,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N01,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N02,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N03,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N04,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N05,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N06,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N07,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N08,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N09,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N10,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N11,s001M01TK10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N12,s001M01TK13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N13,s001M01KL02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N14,s001M01KL04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N15,s001M01THR12,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N16,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N17,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N18,s001M01TP04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N19,s001M01TP13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N21,s001M01TP13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N22,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N23,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N24,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N25,s001M01TE05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N26,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N27,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N28,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N29,s001M01LI01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N30,s001M01LI13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N31,s001M01LI13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N32,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N33,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N34,s001M01LI06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M01N35,s001M01THR17,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N02,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N05,s001M01TK08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N06,s001M01TK06,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N09,s001M01TK10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N10,s001M01KL02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N11,s001M01KL05,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N12,s001M01KL02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N14,s001M01KH03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N15,s001M01KH07,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N17,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N18,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N19,s001M01TP03,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N20,s001M01TP13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N21,s001M01TP13,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N23,s001M01TE02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N25,s001M01TE04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N28,s001M01OD01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N30,s001M01OD01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N31,s001M01OD01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N32,s001M01ED08,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N33,s001M01ED10,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N35,s001M01LI04,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N36,s001M01LI01,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N37,s001M01LI09,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c004M02N38,s001M01LI02,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c005M01N01,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
c005M01N02,,is an instance of,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders)
