node_id,node_name,category,evidence_label,case_title,evidence_count,evidence_statement,definition
c119M01N49 | robot-recognition semantic-domain labels: The concepts were organized into Animals, Food, Vehicles, Dishes, and Other semantic classes.
c119M02N02 | WordNet lexical-semantic synsets for concept representation: WordNet is a dictionary containing lexical-semantic connections between abstract concepts
c119M02N03 | General Knowledge Base (GKB) ontological structure: The knowledge base is called general since it has been implemented starting from a high-level ontological model acting as overarching ontology, in turn defined following the structure of WordNet
c119M02N04 | Local Knowledge Base (LKB) for robot-specific concept instantiation: Each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base, but it is free to evolve on its own by adding new unknown concepts
c120M01N01 | historical job-shop production and scheduling data: Historical data accumulated during manufacturing-system operation contain information reflecting useful scheduling knowledge.
c120M01N02 | job-shop production orders: Orders are included in the historical data used for offline scheduling learning.
c120M01N03 | job processing routes and process data: Processes are included in the historical data used for offline scheduling learning, and each job has a specified processing route.
c120M01N04 | optimal job-shop scheduling schemes: An optimal scheduling scheme reflects the appropriate processing sequence of operations and can restore the entire production-system scheduling process.
c120M01N05 | SPRM training samples derived from optimal scheduling schemes: Training samples are acquired from optimal scheduling schemes and used for SPRM feature selection and machine learning.
c120M01N06 | dynamic job-shop production system state features: Production-system-state features capture dynamic changes in the production system and support prediction of the appropriate scheduling strategy.
c120M01N07 | operation priority-value difference features calculated using multiple SDRs: Six difference features are calculated from the priority-value differences of two operations under six dispatching rules.
c120M02N03 | Difference Features: ...the differences (vij1 - vij1, vij2 - vij2, ..., vijl - vijl) exhibit l features...
c120M02N07 | Training Samples: ...a large number of training samples can be acquired.
c120M02N09 | Historical Data: ...a large amount of historical data has been accumulated...
c121M01N01 | historical circular-product generation data: GenAI encodes historical product data and extracts transferable knowledge from historical product generations.
c121M01N04 | structured circular-supply-chain knowledge repositories: GenAI can analyze real-time multi-source data and codify relevant knowledge into structured knowledge repositories.
c121M01N05 | supplier material-recovery data: Generative capability recombines material recovery data from suppliers with other fragmented knowledge.
c121M01N06 | used-product consumer-return behavior logs: Generative capability recombines consumer return behavior logs with other fragmented knowledge.
c121M02N03 | Iterative innovation: Iterative innovation is an approach that drives innovation through continuous improvement, rapid experimentation, and feedback loops.
c121M02N33 | Product disassembly logs: GenAI can generate modular design prototypes using product disassembly logs and material compatibility data.
c121M02N34 | Material compatibility data: GenAI can generate modular design prototypes using product disassembly logs and material compatibility data.
c121M02N35 | Historical product data: GenAI can encode historical product data using pre-trained models.
c121M02N36 | Consumer return patterns: GenAI can generate dynamic routing schemes using data such as consumer return patterns.
c122M01N06 | process data: Process data are listed among the digital resources exchanged through the Metaverse.
c122M02N12 | Digital Resources and Technical Data: I can access a variety of digital resources in the Metaverse that support my task-related knowledge needs
c124M01N01 | real-time mechanical-asset operational and status information: Virtual representations of mechanical objects are continuously supplied with operational and state data to support monitoring, diagnostics, predictive modelling, and optimization.
c124M01N02 | mechanical-asset sensor data: The paper states that organizations can convert sensor data and analytical information into actionable maintenance fixes and improved operating processes.
c124M02N02 | Operational Resilience: The capability of a system to react to disruptions, absorb disturbances, and adapt maintenance strategies in changing conditions
c124M02N09 | Absorb Change: A dimension of operational resilience representing the capacity to absorb disruptions
c124M02N10 | Recover: A dimension of operational resilience representing the capacity to be restored to operation after disruptions
c124M02N22 | Sensor Data: Data collected from sensors monitoring physical asset conditions and operations
c124M02N26 | Operational Data: Real-time operational information from mechanical assets
c126M01N01 | latest blockchain applications and industry trends: Professional-association membership keeps the company updated on the latest applications and trends in BT.
c126M01N03 | literature on blockchain applications: Companies subscribe to literature that helps them understand the latest applications of BT.","Articulated and persistently recorded statements of what is or was the case, including facts, observations, measurements, records, classifications, attributes, and historical descriptions."
s002M01EK03,Codified Procedural Knowledge,Explicit Knowledge,G,SIC 80 - Services (Health Services),47,"c102M01N08 | Hierarchical plans resembling a task tree: The task description is recursively decomposed into subtasks represented as hierarchical plans resembling a task tree.
c102M01N09 | Execution policies: The robot learns execution policies based on a task description.
c102M02N03 | Robot execution policies: hierarchical plans resembling a task tree
c103M02N07 | Mel filter bank features: Mel filter bank (MelFB) features were extracted by applying triangular windows ranging from 5Hz to 4kHz to the FFT amplitudes.
c104M01N02 | written assembly instructions: The paper-based guidelines contained written assembly instructions; the MAR condition also displayed instructions alongside virtual component models.
c104M02N06 | Paper manual instructions: The paper group utilized a book manual as an assistance tool. It contains written assembly instructions and images.
c104M02N07 | Assembly steps (MAR): The MAR application visualizes IoT circuit assembly steps and provides 3D models.
c105M01N06 | Current paper and digital work instructions: Instructions were available on paper and digitally at all six companies.
c105M01N09 | First-person video instructions: The capture prototype recorded video while the expert explained the task step by step.
c105M01N11 | Written step-by-step instructions: The transcription and new-step indications were used to create new written instructions.
c105M01N12 | AR step-by-step descriptions and visualizations: The AR setup presented step descriptions, 3D elements, arrows, and component animations.
c105M01N13 | Existing suitable digital work instructions: The pilot required existing work instructions available in a suitable digital form.
c105M02N06 | Paper instructions: current instructions for the processes mentioned are available on paper and digitally
c106M01N01 | machinery setup sequence: The setup information was organized into 15 sequential steps covering 30 different component types.
c106M01N04 | digital instructions from the PDF form: G1 viewed PDF-form instructions containing 3D representations, pictures, step numbers, color guidance, and short text.
c108M01N13 | semi-directive interview guide for luxury-packaging know-how: Interview guides were prepared from the needs identified during professional-activity analysis.
c108M01N62 | six viticulture semi-structured interview grids: Six grids covered the vine cycle, diseases, pests, climatic risks, physiological risks, and winemaking.
c108M02N47 | Conditional logic rule extraction (If-Then/When statements): The analysis phase also allows the identification of logical rules related to know-how that can be integrated into the formal model. These rules are directly extracted from the interview corpus and are related to conditional statements such as: ""If... then"", ""When..."", ""It must..."", ""The rule ..."", etc.
c109M01N23 | sustainability best practices stored and retrieved by UAE SME knowledge-management platforms: AI-based knowledge-management solutions in UAE manufacturing SMEs are described as storing and retrieving best practices and accelerating green-innovation adoption.
c110M01N02 | relevant manual sections: The chatbot provides instant access and direct links to relevant sections of equipment manuals.
c111M01N05 | practical examples/instructions to do it yourself: Table 5 identifies practical examples and do-it-yourself instructions as the most frequent form of information processing.
c111M02N06 | Descriptive analytics for economic key figures: Descriptive analytics for economic key figures (monthly reporting, variance analyses, etc.)
c111M02N08 | Process automation for document flows: Process automation for document flows (e.g. recording and posting incoming invoices)
c111M02N09 | ERP system order workflows: Workflow for processing orders (e.g. checking, carrying out the steps for completing and finalizing orders in the ERP system)
c111M02N10 | Inventory valuation and stocktaking: Inventory valuation and stocktaking
c111M02N11 | VAT liability determination: Determination of VAT liability
c111M02N12 | Procurement management: Procurement management and purchasing
c111M02N13 | Company valuation for M&A: Company valuation for mergers & acquisitions
c111M02N14 | Adaptive pricing: Adaptive pricing
c111M02N15 | Recommender system for customer recommendations: Recommender system for customer recommendations in sales controlling
c111M02N16 | Data interpretation support: Support for data interpretation
c113M01N02 | step-by-step information: The paper-based document contains textual instructions and pictures arranged as step-by-step information for completing the wiring task.
c113M02N02 | Electronic wiring procedural knowledge: In the field of cognitive science, the ACT-R theory distinguishes knowledge into declarative and procedural knowledge
c113M02N03 | Step-by-step sensor wiring instructions: The paper-based document... consists of a step-by-step information in the form of textual instruction and pictures to complete a wiring task
c115M01N05 | environmental management manuals and techniques knowledge: The scale measures company acquisition of knowledge about environmental management manuals and techniques.
c115M02N05 | Digital strategy: ""Digital tactics as the means by which firms strategically employ digital resources to generate unique value, representing the extension of businesses that combine digitalization into their tactical planning""
c120M01N09 | single dispatching rules for dynamic job-shop scheduling: Six classical single dispatching rules are used to calculate operation-priority values and difference features.
c120M01N10 | shortest processing time dispatching rule (SPT): SPT is one of the six dispatching rules used to calculate operation-priority differences.
c120M01N12 | earliest job due date dispatching rule (EDD): EDD is one of the six dispatching rules used to calculate operation-priority differences.
c120M01N13 | shortest slack time dispatching rule (SL): SL is one of the six dispatching rules used to calculate operation-priority differences.
c120M01N14 | shortest critical ratio dispatching rule (CR): CR is one of the six dispatching rules used to calculate operation-priority differences.
c120M01N15 | first-in-first-out dispatching rule (FIFO): FIFO is one of the six dispatching rules used to calculate operation-priority differences.
c120M02N01 | Single Dispatching Rules (SDRs): ...no single dispatching rule (SDR) can consistently obtain better scheduling results than other rules...
c121M01N02 | transferable circular-product design principles: Encoding historical product data helps identify transferable design principles.
c124M01N06 | mechanical-equipment spare parts planning: Digital-twin information can be used to redesign maintenance policies, spare parts planning, and response strategies.
c124M01N07 | mechanical-system disruption response strategies: Digital-twin information can be used to redesign maintenance policies, spare parts planning, and response strategies.
c125M01N09 | training curriculum: The host website communicates the PiTech Academy motive and vision together with its training curriculum.
c125M01N10 | system-based training modules: System-based training modules are developed after a solution is selected to facilitate its adoption.","Articulated and persistently recorded knowledge explaining how an activity should be performed, including instructions, methods, algorithms, checklists, operating procedures, and prescribed controls; uncodified expert know-how is excluded."
s002M01EK04,Codified Explanatory Knowledge,Explicit Knowledge,G,SIC 80 - Services (Health Services),6,"c102M01N05 | Task interpretations: Task interpretations explain human and robotic actions and their interactive operations in the surrounding environment.
c121M02N02 | Generative capability: Generative capability can be viewed as a higher-order capability grounded in organizational routines... Such routines enable iterative reconfiguration of knowledge across product generations by rapidly integrating internal and external expertise to support subsequent product development.
c121M02N04 | Circular supply chain practices: Circular supply chains support the production-consumption-regeneration loop by utilizing recyclable and remanufacturable product systems.
c121M02N05 | Knowledge acquisition: GenAI can quickly collect and analyze large amounts of internal and external data... using natural language processing and pattern recognition techniques.
c121M02N06 | Knowledge inheritance: GenAI can encode historical product data using pre-trained models... which helps identify transferable design principles and prevents knowledge forgetting caused by personnel turnover or organizational change.
c121M02N07 | Knowledge updating: GenAI's generative reasoning capability... supports the creation of new ideas and solutions, thereby enabling firms to update and refine their knowledge base.","Articulated and persistently recorded accounts of why or how a condition, event, or relationship occurs, including causal mechanisms, interpreted patterns, and reasoned explanations."
s002M01EK05,Codified Predictive Knowledge,Explicit Knowledge,G,SIC 80 - Services (Health Services),10,"c101M01N22 | revised, optimized “TO-BE” process diagram: The model generated a revised process diagram addressing the previously highlighted issues.
c106M01N03 | potential assembly errors: Visual metrics and instructions supported prevention and recognition of potential errors or forgetfulness.
c119M01N05 | robot object-classification synset predictions: The combination algorithm receives predicted-synset lists and probabilities from the top-down and bottom-up approaches.
c119M02N27 | Fused ranked classification output list with probabilities: The combination merges the two lists together and computes the final score for all the considered synsets, taking into account the weights
c120M02N05 | SPRM: ...this paper constructs a scheduling priority relation model (SPRM) to fit the above mapping relationship...
c121M02N37 | Pareto improvement solutions: When conflicts arise between circular goals and commercial interests, GenAI can simulate multi-stakeholder interactions and provide Pareto improvement solutions.
c124M01N03 | digital-twin mechanical-asset simulation data: Digital-twin schemes expose organizations to continuing flows of equipment-condition data, simulation data, and predictive diagnostic data.
c124M01N04 | mechanical-asset predictive diagnostic data: Digital-twin schemes expose organizations to continuing flows of equipment-condition data, simulation data, and predictive diagnostic data.
c124M02N24 | Simulation Results: Output data from virtual simulations of system behavior
c124M02N25 | Predictive Diagnosis Knowledge: Knowledge generated from predictive analytics about potential failures and maintenance needs
c125M01N11 | (low-cost) smart manufacturing solution designs: Engineering students collaborate with shop floor workers to develop multiple solution designs for analysis and selection.","Articulated and persistently recorded forecasts, simulations, estimates, or inferential statements about likely future states, consequences, risks, or performance."
s002M01EK06,Codified Evaluative Knowledge,Explicit Knowledge,G,SIC 80 - Services (Health Services),12,"c103M02N10 | F1 score metric: We evaluated the recognition results obtained from the test dataset using macro-averaged F1 scores.
c104M02N01 | Knowledge test scores: The knowledge test consists of 10 multiple-choice questions worth a total of 10 points.
c104M02N02 | Task completion time: Task completion time (min:sec) refers to the time required for participants to complete a given task.
c104M02N03 | Error rate: Error rate refers to false placements during assembly.
c104M02N04 | PUEU questionnaire results: A questionnaire was adopted to solicit feedback on PUEU (Perceived Usefulness and Ease of Use).
c104M02N05 | NASA-TLX results: NASA-TLX denotes participants' workload experience involving mental, physical, and temporal demands.
c115M02N12 | Sustainable corporate performance metrics: ""The triple-bottom-line concept (i.e., economic, social, and the environment) underlines that it is crucial to integrate digital transformation""
c119M02N05 | GHSOM horizontal growth threshold parameter (τ1): The first parameter, τ₁, is used in the stopping criterion for the growth of a single map in the architecture
c119M02N07 | Wu-Palmer semantic similarity distance metric: The Wu-Palmer similarity is a measure already normalized in the range [0, 1]
c120M02N08 | Classification Accuracy: ...the classification accuracy of the SPRM...
c125M01N08 | key performance indicators: Pain-point identification uses key performance indicators, and businesses begin by defining their main targets using those indicators.
c125M02N01 | Industry 4.0 maturity scan questionnaire: The Industry 4.0 maturity scan assesses a manufacturing business in five categories: (i) strategy, structure, and organisational culture, (ii) workforce, (iii) smart factories, (iv) smart processes, and (v) smart products and services through a questionnaire","Articulated and persistently recorded criteria, instruments, frameworks, scales, protocols, and decision rules specifying how an entity, condition, intervention, or performance should be assessed."
s002M01EK07,Codified Outcome Knowledge,Explicit Knowledge,G,SIC 80 - Services (Health Services),13,"c101M01N21 | AI-annotated “AS-IS” diagram: The LLM identified inefficiencies and annotated the AS-IS diagram with comments.
c101M01N23 | JSON array of overlay objects: The second required output block contains a JSON array of overlay objects for diagram comments.
c103M01N22 | macro-averaged handwork-recognition F1 scores: Test recognition results were evaluated with macro-averaged F1 scores.
c103M01N23 | DRLDCC-ELM handwork-class confusion matrix: The matrix reports class-level DRLDCC-ELM recognition outcomes.
c110M01N04 | main topics (keywords) students inquire about: The word-cloud analysis identified the main topics or keywords about which students inquired.
c117M01N03 | external expert feedback on submitted product ideas: External experts provide communicated feedback used to decide whether submitted ideas should progress.
c117M02N04 | Engagement metrics: Secondary data includes engagement metrics (reviews, voting, comments, likes, queries)
c120M01N08 | appropriate pairwise processing-priority relation between job-shop operations: The binary SPRM output records which of two operations has the appropriate processing priority.
c125M01N06 | small manufacturing businesses’ pain points: The maturity questionnaire identifies business pain points, and the platform presents possible solutions for key pain points.
