src_node_id,dst_node_id,relation_type,evidence_label,case_title
c209M02N46,s003M01OD03,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N47,s003M01ED07,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N48,s003M01ED05,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N49,s003M01ED10,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N54,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N59,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N62,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N64,s003M01LI08,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N65,s003M01LI08,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N66,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N67,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c209M02N68,s003M01TP14,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N01,s003M01EK01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N02,s003M01EK01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N03,s003M01EK01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N04,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N05,s003M01EK03,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N06,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N07,s003M01TK05,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N08,s003M01KH03,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N09,s003M01KL02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N10,s003M01KL02,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N12,s003M01KH06,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N13,s003M01KH06,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N14,s003M01THR12,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N15,s003M01THR11,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N16,s003M01THR17,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N18,s003M01THR16,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N19,s003M01TP12,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N20,s003M01TE07,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N21,s003M01TE07,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N23,s003M01OD04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N24,s003M01OD04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N25,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N26,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N27,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N28,s003M01LI01,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N29,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N30,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N31,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c210M01N32,s003M01LI09,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N01,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N02,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N06,s003M01EK03,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N07,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N08,s003M01TK05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N09,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N10,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N11,s003M01TK06,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N12,s003M01TK05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N13,s003M01KH03,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N14,s003M01KH03,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N18,s003M01KL02,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N22,s003M01THR11,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N24,s003M01THR13,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N25,s003M01TP12,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N26,s003M01TP12,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N27,s003M01TP12,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N28,s003M01TP12,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N30,s003M01TE07,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N31,s003M01OD05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N32,s003M01OD05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N33,s003M01OD05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N34,s003M01OD05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N35,s003M01OD05,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N36,s003M01ED01,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N37,s003M01ED09,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N38,s003M01LI01,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N41,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N43,s003M01LI14,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N44,s003M01LI01,is an instance of,G,SIC 20-39 - Manufacturing
c210M02N45,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N01,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N02,s003M01EK08,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N03,s003M01EK08,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N04,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N05,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N06,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N07,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N08,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N09,s003M01KH12,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N10,s003M01KL04,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N11,s003M01KH03,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N12,s003M01THR17,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N13,s003M01TP11,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N14,s003M01TP11,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N15,s003M01TP11,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N16,s003M01TE07,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N17,s003M01OD01,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N18,s003M01OD06,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N20,s003M01LI10,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N21,s003M01LI10,is an instance of,G,SIC 20-39 - Manufacturing
c211M01N22,s003M01LI03,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N01,s003M01EK08,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N03,s003M01EK08,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N04,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N05,s003M01TK02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N06,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N07,s003M01KH03,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N11,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N12,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N13,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N14,s003M01THR17,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N15,s003M01OD06,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N16,s003M01LI03,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N17,s003M01LI02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N20,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N21,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N23,s003M01EK07,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N25,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N26,s003M01LI14,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N01,s003M01EK01,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N02,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N04,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N05,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N06,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N07,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N08,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N09,s003M01KH11,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N10,s003M01KL02,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N12,s003M01THR13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N13,s003M01THR14,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N14,s003M01THR14,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N15,s003M01TP04,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N16,s003M01TP08,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N17,s003M01TP04,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N18,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N19,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N20,s003M01TE02,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N21,s003M01TE02,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N22,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N23,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N24,s003M01OD05,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N25,s003M01OD03,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N26,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N29,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N30,s003M01LI14,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N31,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N32,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N33,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N34,s003M01LI10,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N35,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N36,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N37,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c212M01N38,s003M01LI06,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N01,s003M01EK07,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N02,s003M01EK01,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N03,s003M01EK01,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N04,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N05,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N07,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N08,s003M01TK11,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N09,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N10,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N11,s003M01KH11,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N12,s003M01KH05,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N13,s003M01KH03,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N14,s003M01KL01,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N16,s003M01THR11,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N18,s003M01THR13,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N21,s003M01TP03,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N22,s003M01TP03,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N24,s003M01TE02,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N26,s003M01OD05,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N27,s003M01OD08,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N28,s003M01OD09,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N29,s003M01ED08,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N30,s003M01ED06,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N32,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N33,s003M01LI14,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N34,s003M01LI14,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N35,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N36,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N37,s003M01LI09,is an instance of,G,SIC 20-39 - Manufacturing
c212M02N38,s003M01LI09,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N01,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N03,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N04,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N05,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N07,s003M01EK05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N08,s003M01EK05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N09,s003M01EK05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N10,s003M01EK05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N11,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N12,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N14,s003M01EK07,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N16,s003M01EK07,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N19,s003M01EK07,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N20,s003M01KH14,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N21,s003M01KL09,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N22,s003M01TP07,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N23,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N24,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N25,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N26,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N28,s003M01TE06,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N29,s003M01TE06,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N30,s003M01TE03,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N31,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N32,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N33,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N34,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N35,s003M01TE06,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N36,s003M01OD03,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N37,s003M01OD01,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N38,s003M01ED01,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N39,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N40,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N41,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N42,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N43,s003M01LI14,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N44,s003M01LI13,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N45,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N46,s003M01TK12,is an instance of,G,SIC 20-39 - Manufacturing
c213M01N47,s003M01TK12,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N01,s003M01KH14,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N04,s003M01EK05,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N06,s003M01EK07,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N08,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N09,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N11,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N12,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N14,s003M01TP07,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N15,s003M01TP10,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N16,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N17,s003M01TE06,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N18,s003M01TE06,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N19,s003M01TE04,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N22,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N23,s003M01LI10,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N24,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c213M02N25,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N01,s003M01EK03,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N04,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N05,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N06,s003M01EK02,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N07,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N08,s003M01EK03,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N09,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N10,s003M01TK06,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N11,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N12,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N13,s003M01KH06,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N14,s003M01KL02,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N15,s003M01THR12,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N16,s003M01TP03,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N17,s003M01TP03,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N18,s003M01TP03,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N19,s003M01TP08,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N20,s003M01TP04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N21,s003M01TP13,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N22,s003M01TE02,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N23,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N24,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N26,s003M01TE02,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N27,s003M01TE05,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N28,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N29,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N31,s003M01TE04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N32,s003M01TE04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N33,s003M01TE05,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N34,s003M01TE01,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N35,s003M01OD03,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N36,s003M01ED11,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N37,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N38,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N40,s003M01LI01,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N41,s003M01LI02,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N42,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N44,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N45,s003M01LI04,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N46,s003M01LI02,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N47,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N48,s003M01LI02,is an instance of,G,SIC 20-39 - Manufacturing
c214M01N49,s003M01LI05,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N01,s003M01EK03,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N03,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N04,s003M01EK06,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N05,s003M01EK03,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N06,s003M01EK09,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N07,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N08,s003M01TK06,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N09,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N10,s003M01TK06,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N11,s003M01TK08,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N12,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N13,s003M01TK13,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N14,s003M01TK10,is an instance of,G,SIC 20-39 - Manufacturing
c214M02N15,s003M01TK08,is an instance of,G,SIC 20-39 - Manufacturing
