node_id,node_name,parent_id,category,case_title,evidence_statement
c001M01N24,Peng's Dwelling Digital Twin Platform,s001M01TP03,Situated Experiential Learning through Extended Reality,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"The platform restores historical scenes interactively across smartphones, AR glasses, and VR headsets."
c001M01N25,Dynamic narrative system,s001M01TP04,Interactive Consequence Learning and Digital Feedback,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The implemented dynamic narrative system increased visitors' historical cognition by 53%.
c001M01N26,Red Journey co-creation module,s001M01TP11,Collaborative Knowledge Co-creation through Digital Platforms,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,A Red Journey co-creation module is constructed in a virtual village where users upload wartime-themed materials.
c001M01N27,3D laser scanning,s001M01TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The localized case implements 3D laser scanning to collect architectural data and generate precise models.
c001M01N28,UAV oblique photography,s001M01TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Multi-angle UAV photography works with ground laser scanning to generate the Peng's Dwelling model.
c001M01N29,ContextCapture software,s001M01TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,ContextCapture generates textured 3D models by stitching aerial images.
c001M01N30,GIS software,s001M01TE04,"Data, Information, and Knowledge Systems",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,GIS software aggregates scattered 3D models into spatial distribution maps.
c001M01N31,Thermal imaging scanning,s001M01TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Thermal imaging scanning identifies hidden structural dangers such as wood decay and hollow walls.
c001M01N32,Virtual reality,s001M01TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"Virtual reality is implemented for data analysis, immersive exhibition, and cross-platform historical-scene restoration."
c001M01N33,Unity3D engine,s001M01TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"Unity3D supports the digital twin system, QR-triggered animation, and cross-platform virtual reality."
c001M01N34,AR scene overlay technology,s001M01TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,AR scene overlays combine with historical archives to reconstruct rooms and open halls.
c001M01N35,Smartphones,s001M01TE07,"Mobile, Social and Communication Technologies",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Historical scenes are restored interactively on smartphones.
c001M01N36,AR glasses,s001M01TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Historical scenes are restored interactively on AR glasses.
c001M01N37,VR headsets,s001M01TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Historical scenes are restored interactively on VR headsets.
c001M01N38,Artificial intelligence,s001M01TE01,Artificial Intelligence and Intelligent Computation,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,AI predicts site visitation 48 hours ahead and dynamically plans walking paths.
c001M01N39,NetEase Yaotai architecture,s001M01TE02,Human–Computer Interaction and Immersive Technologies,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The Red Journey module is constructed using NetEase Yaotai architecture.
c001M01N40,Unidirectional recording,s001M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Paper-based surveying is characterized as unidirectional recording.
c001M01N41,Limited retrieval,s001M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Total station and film photography provide limited retrieval.
c001M01N42,Passive display and missing wartime-life recreation,s001M01LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Most digital exhibitions passively show exteriors and timelines and lack recreation of wartime life.
c001M01N43,Intangible cultural heritage skills inheritance interruption,s001M01LI10,"Knowledge Continuity, Documentation, Governance, Privacy and Security",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,ICH skills are at risk of interruption in inheritance while indigenous people's return rate is below 30%.
c001M01N44,Rural point-cloud data transmission failure,s001M01LI06,"Hardware, Sensor and Technical Infrastructure Constraints",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"The rural point-cloud transmission failure rate is reported as 18.7%, versus 2.3% in urban cores."
c001M01N45,High digital modeling cost,s001M01LI07,Financial and Capital Constraints,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Advanced digital modeling costs three to five times more per building than traditional methods.
c001M01N46,Data format fragmentation and system interoperability problems,s001M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,More than 70% of projects encounter fragmented formats and system-interoperability issues.
c001M01N47,Model precision-real-time rendering trade-off,s001M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"High-definition scanning improves restoration efficiency, but precision must be balanced with real-time rendering performance."
c001M01N48,AR-guide loading delay,s001M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Visitors wait an average of 2.7 seconds before experiencing the AR guide.
c001M01N49,Haptic-device scarcity,s001M01LI06,"Hardware, Sensor and Technical Infrastructure Constraints",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Only 5% of venues provide haptic devices.
c001M01N50,Excessive commercialization weakens cultural expression,s001M01LI12,"Market, Commercialization, Regulatory and External Institutional Change",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Excessive commercialization reduced positive EEG emotional signals by 40%.
c001M01N51,Drone oblique photogrammetry modeling,s001M01TP02,Spatial Knowledge Capture and Geospatial Reconstruction,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Aerial multi-angle images are stitched by ContextCapture to generate a textured 3D model.
c001M01N52,GIS-based spatial mapping,s001M01TP02,Spatial Knowledge Capture and Geospatial Reconstruction,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,GIS aggregates scattered 3D models into spatial distribution maps.
c001M01N54,Historical cognition of visitors,s001M01TK13,AmbiguousTacit Knowledge(*),Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Visitors' historical cognition increased by 53% after the dynamic narrative intervention.
c001M01N55,AR guides,s001M01TP03,Situated Experiential Learning through Extended Reality,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Visitors using AR guides wait an average of 2.7 seconds before experiencing the service.
c001M01N56,Multisensory heritage experience,s001M01TP04,Interactive Consequence Learning and Digital Feedback,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The paper evaluates haptic and other sensory presentation and notes that visitors cannot feel shockwaves or smell scorched earth where devices are absent.
c001M01N57,Living Craft Display,s001M01TP12,Multimedia and Blended Knowledge Internalization,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"For Peng's Traditional Dwelling, Table 5 lists Lightweight Modeling plus Living Craft Display and reports ICH skills inheritance coverage of 60%."
c001M02N01,FARO S350 millimeter-resolution architectural point clouds,,,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,FARO Focus S350 realizes millimeter-level point cloud modeling with average error margin <0.5%
c001M02N02,UNESCO World Heritage site monitoring standards,,,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Meets the requirements of heritage monitoring by UNESCO [4]
c001M02N05,1938 Nationalist Government relocation to Chongqing timeline,,,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The dynamic narrative technology triggered events by timelines (such as the relocation of the Nationalist Government to Chongqing in 1938)
c001M02N06,Thermal imaging wood decay and hollow wall structural maps,,,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"The thermal map of structural damage is generated... discover hidden danger points such as wood decay, hollow walls"
c001M02N09,Chongqing heritage graded protection taskforce,s001M01KH14,Organizational and Inter-organizational Collectives,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"Based on implementation of 3D laser scanning, virtual reality (VR), and big data analysis, this study collected architectural data"
c001M02N10,ICH traditional building craftsmen,s001M01KH02,Skilled Trades and Craft Practitioners,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Tsyganov (2022) found that Bulgaria's digital authorization system... raised traditional artisans' income by 40%
c001M02N11,Chongqing provincial and district cultural relic bureaus,s001M01KH09,"Public Authorities, Regulators, and Standard-Setting Bodies",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"Although provincial level has issued cultural heritage protection regulations, district level encounters problem of fund misallocation"
c001M02N12,VR/AR-equipped cultural heritage tourists,s001M01KL07,Public and Heritage-Experience Learners,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine
c001M02N13,Bayu rural indigenous community inhabitants,s001M01KL08,Indigenous and Local-Community Learners,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption
c001M02N16,Bombing scene dynamic narrative temporal-spatial subsystem,s001M01TP04,Interactive Consequence Learning and Digital Feedback,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,A dynamic narrative system... reconstructs historical scene such as bombing scene with temporal-space information under the standard of Digital Protection of Intangible Cultural Heritage (2023) [3]
c001M02N17,AR-guided QR code animation tour system,s001M01TP03,Situated Experiential Learning through Extended Reality,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,QR code animation triggered by Unity3D engine and AR guided tour
c001M02N18,FARO Focus S350 3D laser scanner,s001M01TE03,"Cyber-Physical Systems, IoT, and Smart Environments",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,FARO Focus S350 realizes millimeter-level point cloud modeling
c001M02N23,IoT-based heritage site crowd flow sensors,s001M01TE05,"Imaging, Sensing, and Perception Technologies",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,AR Guidance + IoT Crowd Monitoring for Functional Adaptation Rate 60%
c001M02N24,Government-led plus community crowdfunding preservation model,s001M01OD01,"Governance, Standards & Formal Control",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The 'government-led + community crowdfunding' model used by Eastern European countries such as Bulgaria and Hungary for historical buildings preservation can provide institutional design references for Chongqing
c001M02N25,LOD400/LOD200 graded modeling precision mandate,s001M01OD01,"Governance, Standards & Formal Control",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Core buildings are required to model at millimeter level based on Technical Standards for Historical Building Digitization (2021) [2]; county-level projects restricted to LOD200
c001M02N26,Rural 18.7% failure rate point cloud transmission network,s001M01ED05,External Technological & Infrastructure Environment,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Point cloud data transmission failure rate in rural areas is as high as 18.7% (vs 2.3% in the urban cores)
c001M02N27,Remote mountainous site geographic isolation,s001M01ED08,Geographic & Physical Site Context,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,There are notable disparities in digital preservation implementation between urban and rural areas of Chongqing
c001M02N28,Internet celebrity punch point over-commercialization erosion,s001M01LI12,"Market, Commercialization, Regulatory and External Institutional Change",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Excessive commercial operation would decrease the number of EEG positive signals by 40%; excessive commercialization (such as punch point of Internet celebrity) will reduce EEG+ emotional signals by 40%
c001M02N29,GLTF/OpenUSD cross-platform data format silos,s001M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"More than 70% projects are trapped in fragmented data format and system interoperability issues. Urgent to establish cross-platform standards (e.g., unified 3D model format, GLTF or OpenUSD)"
c001M02N30,Rural LOD200 vs urban LOD400 precision implementation gap,s001M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"LOD400 modeling precision adopted for central urban districts... county-level projects restricted to LOD200 models, data interoperability rate below 30%"
c001M02N31,Total station manual surveying baseline,s001M01THR15,Manual Knowledge Documentation and Codification,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,"Total Station Surveying cost 0.8-1.2万 CNY, error rate 2.3%, data acquisition 7-10 days"
c001M02N32,Static wartime timeline and exterior photo display,s001M01THR12,Codified-Material Learning,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,85% of digital exhibitions only passively show building exterior and wartime timeline but lack recreation of wartime life
c001M02N33,Master-apprentice live craft transmission cycle,s001M01THR07,Mentoring,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,The return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption in inheritance
c001M02N34,58% visitor historical narrative comprehension gain,,,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Historical knowledge retention rate has been increased by 58%
c001M02N35,22-minute VR dwell time extension metric,,,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,VR exhibition hall extended average stay time for 22 minutes
c001M02N36,89% accurate 48-hour visitor flow prediction metric,,,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,AI technology predicted the site visitation 48 hours in advance with an accuracy of 89%
c001M02N37,High error rate in manual total station surveys (2.3%),s001M01LI06,"Hardware, Sensor and Technical Infrastructure Constraints",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,Total Station Surveying error rate 2.3%
c001M02N38,Termite damage and structural decay of wooden buildings,s001M01LI11,Physical-Environmental and Operational Variability,Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,37% wooden buildings are damaged by termites; rate of building damage occurred decreased by 17% after digital platform use
c001M02N39,Passive static display leading to poor knowledge retention,s001M01LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings",Digital Preservation Of Chongqing Red Culture And Tourism Resource Development In Bayu Traditional Dwellings,85% of digital exhibitions only passively show building exterior and wartime timeline but lack recreation of wartime life
c002M01N01,Preventing Falls in Housing Construction—Code of Practice,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Construction safety training delivery was prepared from this enforceable code of practice developed by Work Safe Australia.
c002M01N02,fall risks in housing construction,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The training aimed to educate trainees about different fall risks in housing construction.
c002M01N03,fall protections that can be employed for managing those risks,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The training demonstrated fall protections that could be employed to manage the presented fall risks.
c002M01N04,IMMS questionnaire,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The standard IMMS questionnaire contained 36 questions associated with the ARCS model and supplied the initial sub-criteria pool.
c002M01N05,Attention,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Attention was one of four main evaluation criteria and received the greatest normalized priority weight.
c002M01N06,Relevance,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Relevance was one of four main criteria and was nearly as important as Attention.
c002M01N07,Confidence,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Confidence was one of the four main criteria used to analyze knowledge acquisition.
c002M01N08,Satisfaction,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Satisfaction was one of the four main criteria used to analyze knowledge acquisition.
c002M01N09,Engagement,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Engagement was retained as an Attention sub-criterion.
c002M01N10,User Interface,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,User Interface was retained as an Attention sub-criterion; VR received the highest weight for it.
c002M01N11,Stimulation of Curiosity,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Stimulation of Curiosity was retained as an Attention sub-criterion.
c002M01N12,Variety of Content,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Variety of Content was retained as an Attention sub-criterion.
c002M01N13,Clarity of Presentation,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Clarity of Presentation was retained as an Attention sub-criterion.
c002M01N14,Knowledge,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Knowledge was retained as a Relevance sub-criterion.
c002M01N15,Visual Content,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Visual Content was retained as a Relevance sub-criterion and ranked second globally.
c002M01N16,Updated Content,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Updated Content was retained as a Relevance sub-criterion; conventional presentation ranked highest for it.
c002M01N17,Practicality,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Practicality was retained as a Relevance sub-criterion and ranked highest globally.
c002M01N18,Ease of Understanding,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Ease of Understanding was retained and was the most critical Confidence sub-criterion.
c002M01N20,Conciseness,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Conciseness was retained as a Confidence sub-criterion.
c002M01N21,Repetition,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Repetition was retained as a Confidence sub-criterion but received a low global ranking.
c002M01N22,Completion of Activity,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Completion of Activity was retained as a Satisfaction sub-criterion.
c002M01N23,Providing Feedback,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Providing Feedback was retained as a Satisfaction sub-criterion.
c002M01N24,Enjoyment,,,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Enjoyment was retained as a Satisfaction sub-criterion.
c002M01N26,safe work practices on construction sites,s001M01TK10,Shared Professional Norms and Standards of Judgment,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The authors state that knowledge acquired from customized virtual safety training can be translated into safe work practices on construction sites.
c002M01N27,expertise in construction safety training and implementation,s001M01TK10,Shared Professional Norms and Standards of Judgment,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"The selected experts possessed experience in administering, designing, implementing, or researching construction safety training."
c002M01N28,8 identified experts with expertise in construction safety training and implementation,s001M01KH06,Domain Experts and Expert Reviewers,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"Eight experts participated: four with training-administration backgrounds, two immersive-training designers, and two construction-safety researchers."
c002M01N30,trainees enrolled in construction safety and risk management at Monash University,s001M01KL01,Formal Higher-Education Learners,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Sixty trainees enrolled in construction safety and risk management participated in the training.
c002M01N31,traditional safety training presentation,s001M01THR11,Instructor-Led Training and Briefings,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The conventional training used PowerPoint and overhead projection and encouraged trainees to ask questions.
c002M01N32,three rounds of structured interviews,s001M01THR16,Human Expert Review and Validation,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Three structured interview rounds gathered expert opinions and feedback to determine the final sub-criteria.
c002M01N33,AR-based safety training,s001M01TP03,Situated Experiential Learning through Extended Reality,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,AR-based safety training used HoloLens 2 and interactive visualizations and was most effective for most sub-criteria.
