src_node_id,dst_node_id,relation_type,src_l1_node_id,dst_l1_node_id,evidence_label,case_title,evidence_statement
s003M02THR07,s003M02LI06,be_constrained_by,c201M02N14,c201M02N27,E,SIC 20-39 - Manufacturing,"The existing workflow is almost entirely reactive and relies on informal, manual communication"
s003M02THR07,s003M02LI12,be_constrained_by,c201M02N14,c201M01N22,I,SIC 20-39 - Manufacturing,"The lack of a formalized, digitally-tracked system leads to poor visibility"
s003M02THR07,s003M02LI11,be_constrained_by,c201M02N14,c201M02N37,I,SIC 20-39 - Manufacturing,"Tacit knowledge is difficult to articulate, making verbal reporting incomplete"
s003M02THR03,s003M02LI06,be_constrained_by,c201M02N15,c201M02N27,E,SIC 20-39 - Manufacturing,Manual spare parts inventory check is part of the inefficient steps
s003M02THR07,s003M02OD07,depend_on,c201M02N14,c201M02N26,I,SIC 20-39 - Manufacturing,SMEs rely on experience-based workflows from veteran staff – the traditional process requires experienced employees
s003M02TP05,s003M02LI02,be_constrained_by,c201M01N13,c201M02N35,E,SIC 20-39 - Manufacturing,The current workflow requires the user to describe the process in detail upfront
s003M02TK04,s003M02LI12,be_difficult_to_capture_due_to,c201M02N01,c201M01N20,E,SIC 20-39 - Manufacturing,"When veteran staff retire or switch jobs, this undocumented expertise departs with them"
s003M02TK04,s003M02LI11,be_difficult_to_capture_due_to,c201M02N01,c201M02N37,E,SIC 20-39 - Manufacturing,"Tacit knowledge is notoriously difficult to articulate, as Polanyi famously noted"
s003M02TK09,s003M02KH03,be_held_by,c202M01N06,c202M01N03,E,SIC 20-39 - Manufacturing,The distribution is even in this study as both groups had similar familiarity with IoT and AR.
s003M02TK09,s003M02THR03,be_transferred_by,c202M01N06,c202M01N09,E,SIC 20-39 - Manufacturing,Participants were required to read the paper manual as part of the traditional learning intervention.
s003M02TK09,s003M02TP01,be_transferred_by,c202M01N06,c202M01N10,E,SIC 20-39 - Manufacturing,"In this regard, this study developed a MAR framework and application to facilitate IoT assembly training."
s003M02EK01,s003M02THR03,be_transferred_by,c202M01N07,c202M01N09,E,SIC 20-39 - Manufacturing,the paper group utilized a book manual as an assistance tool.
s003M02EK01,s003M02TK09,translate_into,c202M01N07,c202M01N06,E,SIC 20-39 - Manufacturing,"Both groups were able to acquire knowledge from the initial evaluation stage, retain and become proficient to assemble the IoT component"
s003M02KH03,s003M02THR03,participate_in,c202M01N01,c202M01N09,E,SIC 20-39 - Manufacturing,consisted of 20 participants in each group (paper and MAR). They were Degree students
s003M02KH02,s003M02TP01,participate_in,c202M01N04,c202M01N10,E,SIC 20-39 - Manufacturing,Instructors demonstrated how to assembly the loT circuit
s003M02THR03,s003M02TK09,evaluate,c202M01N09,c202M01N06,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02TP01,s003M02TK09,evaluate,c202M01N10,c202M01N06,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02THR03,s003M02EK04,evaluate,c202M01N09,c202M01N08,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02TP01,s003M02EK04,evaluate,c202M01N10,c202M01N08,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02TP01,s003M02TE02,adopt,c202M01N10,c202M01N11,E,SIC 20-39 - Manufacturing,an iPad Pro was chosen for its high computational power and large screen
s003M02TP01,s003M02TE07,adopt,c202M01N10,c202M01N15,E,SIC 20-39 - Manufacturing,with the commands signal sent via a web server.
s003M02TP01,s003M02TE03,adopt,c202M01N10,c202M01N16,E,SIC 20-39 - Manufacturing,the NodeMCU ESP8266 selected for the IoT assembly task
s003M02THR03,s003M02LI04,be_constrained_by,c202M01N09,c202M01N19,E,SIC 20-39 - Manufacturing,"since there was no clear position indicator on the physical IoT circuit component, unlike the MAR method."
s003M02THR03,s003M02LI11,be_constrained_by,c202M01N09,c202M01N20,E,SIC 20-39 - Manufacturing,"In learning environments, extraneous elements often cause cognitive overload"
s003M02TP01,s003M02LI04,be_constrained_by,c202M01N10,c202M01N21,E,SIC 20-39 - Manufacturing,MAR still has jittery imagery of holes on board after several pins are connected
s003M02TP01,s003M02LI13,be_constrained_by,c202M01N10,c202M01N23,E,SIC 20-39 - Manufacturing,such as slight delays in the animation after each button click.
s003M02THR03,s003M02LI08,be_constrained_by,c202M01N09,c202M01N24,E,SIC 20-39 - Manufacturing,"validity of the 10-question knowledge test is acknowledged as a limitation, particularly due to repeated use of shuffled questions."
s003M02TP01,s003M02LI08,be_constrained_by,c202M01N10,c202M01N24,E,SIC 20-39 - Manufacturing,"validity of the 10-question knowledge test is acknowledged as a limitation, particularly due to repeated use of shuffled questions."
s003M02TP01,s003M02LI11,mitigate,c202M01N10,c202M01N20,E,SIC 20-39 - Manufacturing,It is suggested that signaling principle can effectively reduce this overload by highlighting essential aspects of the material.
s003M02TP01,s003M02LI04,resolve,c202M01N10,c202M01N19,E,SIC 20-39 - Manufacturing,the application precisely displaying the position of IoT components on the breadboard during assembly.
s003M02EK03,s003M02TP01,be_transferred_by,c202M02N03,c202M02N11,E,SIC 20-39 - Manufacturing,The MAR application learning intervention was conducted. AR displayed assembly steps to aid participants.
s003M02KH03,s003M02TP01,participate_in,c202M02N08,c202M02N11,E,SIC 20-39 - Manufacturing,MAR group participants (20) used the MAR application.
s003M02THR03,s003M02EK01,evaluate,c202M02N10,c202M02N01,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group. Pre-test, immediate post-test and delayed post-test."
s003M02TP01,s003M02EK01,evaluate,c202M02N11,c202M02N01,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group. Pre-test, immediate post-test and delayed post-test."
s003M02EK01,s003M02KH03,be_held_by,c202M02N01,c202M02N07,I,SIC 20-39 - Manufacturing,"Participants took a knowledge test before, immediately after, and a week after the experimental condition. Both groups showed knowledge gain and retention."
s003M02TK02,s003M02KH03,be_held_by,c202M02N04,c202M02N08,E,SIC 20-39 - Manufacturing,The MAR group (0.5 error rate) made fewer errors than the paper group (1.35 error rate). The MAR group showed a significant reduction in errors.
s003M02TK10,s003M02KH03,be_held_by,c202M02N06,c202M02N07,E,SIC 20-39 - Manufacturing,Both groups were able to retain the knowledge which is from immediate post-test to delayed post-test. No statistically significant change.
s003M02EK01,s003M02KH03,be_absorbed_by,c202M02N01,c202M02N08,E,SIC 20-39 - Manufacturing,"MAR group obtain score of M=6.55 (pre-test) to M=7.90 (immediate post-test), a 21% increase (Z=-2.928, p=0.003)."
s003M02TK02,s003M02KH03,be_absorbed_by,c202M02N04,c202M02N08,E,SIC 20-39 - Manufacturing,"MAR group error rate significantly reduced from first to second evaluation (Z=-3.480, p=0.001), indicating skill absorption."
s003M02TK10,s003M02KH03,be_absorbed_by,c202M02N06,c202M02N07,E,SIC 20-39 - Manufacturing,"No statistically significant change in knowledge scores from immediate to delayed post-test (MAR p=0.886, paper p=0.914), indicating knowledge was retained (absorbed into long-term memory)."
s003M02EK03,s003M02TK02,translate_into,c202M02N03,c202M02N04,I,SIC 20-39 - Manufacturing,"MAR group participants showed a 21% knowledge gain and significant error reduction, indicating that animated 3D instructions translated into more accurate hands-on skill."
s003M02TP01,s003M02LI04,mitigate,c202M02N11,c202M02N18,E,SIC 20-39 - Manufacturing,"Unlike the paper manual, the MAR method overlays virtual 3D models onto the physical breadboard, providing a clear position indicator and reducing the need for mental spatial calculation."
s003M02TP01,s003M02THR03,complement,c202M02N11,c202M02N10,I,SIC 20-39 - Manufacturing,"The paper states that both methods support knowledge retention, but MAR provides better accuracy and usability. MAR is not a replacement but an enhancement for assembly training."
s003M02TP01,s003M02THR03,cannot_fully_replace,c202M02N11,c202M02N10,I,SIC 20-39 - Manufacturing,"Paper group participants still achieved knowledge gain and retention. The paper manual remains a functional alternative, especially for users who prefer static, self-paced reading without technology learning curve."
s003M02TK11,s003M02KH01,be_held_by,c203M01N02,c203M01N08,E,SIC 20-39 - Manufacturing,Shared meaning refers to the achievement of a consensus regarding the understanding of information among firms and their members and supply chains
s003M02EK04,s003M02KH01,be_absorbed_by,c203M01N03,c203M01N08,I,SIC 20-39 - Manufacturing,"building interfirm platforms that enable data interoperability, common standards and real-time sharing of sustainability performance indicators... help build collective memory and shared understanding."
s003M02EK04,s003M02TK10,translate_into,c203M01N04,c203M01N01,I,SIC 20-39 - Manufacturing,embed CE metrics into performance dashboards to align operational goals with sustainability outcomes for fostering information dissemination activities.
s003M02KH02,s003M02TP06,participate_in,c203M01N05,c203M01N10,E,SIC 20-39 - Manufacturing,"allowing only respondents from manufacturing firms based in France who held managerial positions (e.g. CEOs, supply chain managers, operations managers) to participate."
s003M02KH01,s003M02TP07,participate_in,c203M01N08,c203M01N11,E,SIC 20-39 - Manufacturing,"building interfirm platforms... composed of suppliers, customers and knowledge brokers, can help build collective memory and shared understanding."
s003M02TK10,s003M02THR04,be_transferred_by,c203M01N01,c203M01N09,E,SIC 20-39 - Manufacturing,the construct focuses on interdepartmental information sharing within firms.
s003M02TK10,s003M02TP06,be_transferred_by,c203M01N01,c203M01N10,E,SIC 20-39 - Manufacturing,firms should invest in structured knowledge management systems that support both knowledge acquisition and memory retention.
s003M02TK11,s003M02TP07,be_transferred_by,c203M01N02,c203M01N11,E,SIC 20-39 - Manufacturing,"building interfirm platforms that enable data interoperability, common standards... can help build collective memory and shared understanding."
s003M02TP06,s003M02TE04,adopt,c203M01N10,c203M01N12,E,SIC 20-39 - Manufacturing,Digital transformation strategies should go beyond mere technology adoption and focus on building robust supply chain knowledge development processes by integrating digital tools with effective knowledge-management mechanisms.
s003M02TP06,s003M02TE03,adopt,c203M01N10,c203M01N13,E,SIC 20-39 - Manufacturing,Digital transformation strategies should go beyond mere technology adoption and focus on building robust supply chain knowledge development processes by integrating digital tools with effective knowledge-management mechanisms.
s003M02TP06,s003M02TE01,adopt,c203M01N10,c203M01N14,E,SIC 20-39 - Manufacturing,Digital transformation strategies should go beyond mere technology adoption and focus on building robust supply chain knowledge development processes by integrating digital tools with effective knowledge-management mechanisms.
s003M02TP06,s003M02TE06,adopt,c203M01N10,c203M01N15,I,SIC 20-39 - Manufacturing,"Although some conceptual frameworks suggest that technologies such as AI, BDA, IoT and blockchain can enhance knowledge transformation and sharing for the CE adoption"
s003M02TP06,s003M02OD02,depend_on,c203M01N10,c203M01N17,E,SIC 20-39 - Manufacturing,"Through a managerial lens, our findings highlight the need to embed knowledge development as a core function in digital transformation roadmaps."
s003M02TP07,s003M02OD07,depend_on,c203M01N11,c203M01N16,E,SIC 20-39 - Manufacturing,It suggests that the transformative potential of digitalization in the CE context is contingent upon the absorptive capacity of supply chain actors.
s003M02TP06,s003M02ED02,depend_on,c203M01N10,c203M01N18,E,SIC 20-39 - Manufacturing,"Finally, given that businesses operate in increasingly uncertain environments, our findings confirm that SCKDP play a crucial role in enabling firms to develop CE capabilities through DT."
s003M02TP07,s003M02ED02,depend_on,c203M01N11,c203M01N19,E,SIC 20-39 - Manufacturing,"This difficulty is often rooted in the heterogeneity of supply chain members, including differences in bargaining power, firm size, technological maturity and cultural factors"
s003M02TP07,s003M02EK04,evaluate,c203M01N11,c203M01N03,E,SIC 20-39 - Manufacturing,"Specifically, building interfirm platforms that enable data interoperability, common standards and real-time sharing of sustainability performance indicators"
s003M02TP06,s003M02EK04,evaluate,c203M01N10,c203M01N04,I,SIC 20-39 - Manufacturing,embed CE metrics into performance dashboards to align operational goals with sustainability outcomes for fostering information dissemination activities.
s003M02TK10,s003M02TP06,be_captured_by,c203M02N01,c203M02N17,I,SIC 20-39 - Manufacturing,"DT are positively associated with achieved memory (H2a), meaning DT‑enabled practices capture and retain that knowledge."
s003M02TP07,s003M02TE03,adopt,c203M02N06,c203M02N04,E,SIC 20-39 - Manufacturing,"Information dissemination activities are positively associated with DT (H2c), indicating adoption of DT for internal sharing."
s003M02KH02,s003M02TP07,participate_in,c203M02N09,c203M02N06,I,SIC 20-39 - Manufacturing,Managers participate in information dissemination activities as they share information across departments.
s003M02TP06,s003M02LI12,mitigate,c203M02N05,c203M02N14,I,SIC 20-39 - Manufacturing,"Knowledge acquisition activities mediate the DT‑CE link (H3b), thereby mitigating the direct lack of effect."
s003M02TP07,s003M02LI12,be_constrained_by,c203M02N06,c203M02N16,E,SIC 20-39 - Manufacturing,Information dissemination activities do not mediate DT‑CE capabilities (H3c rejected); this is a constraint of the practice.
s003M02THR04,s003M02LI12,be_constrained_by,c203M02N10,c203M02N16,E,SIC 20-39 - Manufacturing,The traditional practice of interdepartmental information sharing also fails to mediate DT‑CE (implied from H3c).
s003M02TP06,s003M02OD04,depend_on,c203M02N05,c203M02N13,I,SIC 20-39 - Manufacturing,Sustainability mindset is needed for CE; knowledge acquisition without it is less effective (absence noted as barrier).
s003M02TK10,s003M02LI12,be_difficult_to_capture_due_to,c203M02N18,c203M02N15,E,SIC 20-39 - Manufacturing,Interorganisational boundaries hinder knowledge transfer and retention (p.6). Supply chain experience is difficult to capture across boundaries.
s003M02TK12,s003M02KH01,be_held_by,c203M02N03,c203M02N07,E,SIC 20-39 - Manufacturing,'ability of a firm' – CE capabilities are held by the firm.
s003M02TP07,s003M02THR04,complement,c203M02N06,c203M02N10,I,SIC 20-39 - Manufacturing,"DT‑enabled information dissemination activities complement traditional interdepartmental sharing, but do not replace it (H3c non‑mediation)."
s003M02TK06,s003M02KH01,be_held_by,c204M01N01,c204M01N04,E,SIC 20-39 - Manufacturing,Mega Motor achieved baseline profits driven by its technical expertise and capital investments.
s003M02KH01,s003M02TP12,participate_in,c204M01N04,c204M01N13,E,SIC 20-39 - Manufacturing,Mega Motor's real-world data was ingested to parameterize and validate the hybrid game model.
s003M02TK06,s003M02THR03,be_transferred_by,c204M01N01,c204M01N11,I,SIC 20-39 - Manufacturing,Traditional dyadic approaches attempted to manage the transfer of expertise but failed to properly link value to knowledge.
s003M02TK06,s003M02TP12,be_transferred_by,c204M01N01,c204M01N13,E,SIC 20-39 - Manufacturing,The model guides profit allocation in strategic alliances based on relative marginal contributions of knowledge assets.
s003M02TK06,s003M02LI11,be_difficult_to_capture_due_to,c204M01N01,c204M01N20,E,SIC 20-39 - Manufacturing,Collaboration underperforms when contributions to joint knowledge creation are difficult to observe or reward equitably.
s003M02TP12,s003M02TE08,adopt,c204M01N13,c204M01N15,E,SIC 20-39 - Manufacturing,The Knowledge Level variable within the framework was constructed and calculated using the Fuzzy TOPSIS technique.
s003M02TP12,s003M02EK04,evaluate,c204M01N13,c204M01N06,E,SIC 20-39 - Manufacturing,The framework embeds the knowledge investment variable directly inside its formal mathematical allocation mechanisms.
s003M02TP12,s003M02LI11,resolve,c204M01N13,c204M01N20,E,SIC 20-39 - Manufacturing,The hybrid framework resolves incentive misalignments by ensuring profit sharing perfectly mirrors true marginal contributions.
s003M02TP12,s003M02LI11,mitigate,c204M01N13,c204M01N21,I,SIC 20-39 - Manufacturing,"By incorporating dynamic multiagent parameters, the proposed model successfully mitigates hierarchical biases."
s003M02TP12,s003M02LI13,be_constrained_by,c204M01N13,c204M01N22,E,SIC 20-39 - Manufacturing,The practical implementation of the proposed coordination mechanism entails considerable computational overhead.
s003M02TP12,s003M02OD05,depend_on,c204M01N13,c204M01N17,E,SIC 20-39 - Manufacturing,Operational overhead from system integration routines limits immediate deployment in firms lacking digital maturity.
s003M02TP12,s003M02OD01,depend_on,c204M01N13,c204M01N16,I,SIC 20-39 - Manufacturing,Dynamic knowledge accumulation functions depend heavily on the evolution of trust and relational deepening across firms.
s003M02TP12,s003M02ED01,depend_on,c204M01N13,c204M01N19,E,SIC 20-39 - Manufacturing,The operational case data and parameters are structurally grounded in a confidential OEM contract.
s003M02TK01,s003M02KH02,be_held_by,c205M01N04,c205M01N06,E,SIC 20-39 - Manufacturing,provide engineers with experience in handling historical similar faults and case analysis
s003M02TK06,s003M02KH02,be_held_by,c205M01N05,c205M01N07,E,SIC 20-39 - Manufacturing,evaluating the expert's comprehensive competence level and domain knowledge ability
s003M02EK03,s003M02TP05,be_transferred_by,c205M01N01,c205M01N09,E,SIC 20-39 - Manufacturing,"Through the construction of structured knowledge graph, the effective organization and integration of complex quality management information is realized."
s003M02TK01,s003M02TP05,be_transferred_by,c205M01N04,c205M01N09,E,SIC 20-39 - Manufacturing,"With the help of scenario-based knowledge recommendation mechanism, it can provide engineers with experience in handling historical similar faults"
s003M02EK01,s003M02TP05,be_transferred_by,c205M02N02,c205M02N14,E,SIC 20-39 - Manufacturing,Scenario‑based rule push provides 'quality standards' to users.
s003M02EK04,s003M02TP05,be_transferred_by,c205M02N08,c205M02N24,E,SIC 20-39 - Manufacturing,Keyword extraction result is the output of the keyword extraction practice.
s003M02KH01,s003M02TP05,participate_in,c205M02N11,c205M02N19,E,SIC 20-39 - Manufacturing,User operation records and historical behavior data are used to build user portraits.
s003M02TP05,s003M02TE04,adopt,c205M02N13,c205M02N30,E,SIC 20-39 - Manufacturing,Knowledge graph uses graph database for storage.
s003M02TP05,s003M02TE05,adopt,c205M02N13,c205M02N29,E,SIC 20-39 - Manufacturing,Image recognition technology is used to transform visual information into structured knowledge.
s003M02TP05,s003M02TE08,adopt,c205M02N24,c205M02N32,E,SIC 20-39 - Manufacturing,Keyword extraction uses TextRank algorithm.
s003M02TP05,s003M02LI03,mitigate,c205M02N17,c205M02N37,E,SIC 20-39 - Manufacturing,Incomplete data push 'provides related supplementary knowledge' to mitigate the problem of incomplete data.
s003M02TP05,s003M02LI02,mitigate,c205M02N18,c205M02N43,I,SIC 20-39 - Manufacturing,"The deep learning based system significantly improves knowledge acquisition speed and relevance, mitigating the difficulties of traditional methods."
s003M02TK09,s003M02KH01,be_absorbed_by,c206M01N03,c206M01N06,E,SIC 20-39 - Manufacturing,"The proposed method provides the possibility of maintaining professional training processes, offering society the possibility of being trained effectively."
s003M02TK09,s003M02TP01,be_captured_by,c206M01N03,c206M01N09,E,SIC 20-39 - Manufacturing,The great differential of the proposed method is to reconcile the technical knowledge of the instructor with the possibility of practical simulations using immersive virtualization.
s003M02KH01,s003M02TP01,participate_in,c206M01N06,c206M01N09,E,SIC 20-39 - Manufacturing,Employees from the production and maintenance sectors participated in immersive interactions in order to compare the training previously given in a conventional online way.
s003M02THR03,s003M02ED01,depend_on,c206M01N08,c206M01N14,E,SIC 20-39 - Manufacturing,"Specifically, training in regulatory norms, a legal requirement in Brazil, is what makes it possible to present the worker with the dangers and risks present in a given situation"
s003M02TP01,s003M02ED01,depend_on,c206M01N09,c206M01N14,E,SIC 20-39 - Manufacturing,"Specifically, training in regulatory norms, a legal requirement in Brazil, is what makes it possible to present the worker with the dangers and risks present in a given situation"
s003M02TP01,s003M02OD07,depend_on,c206M01N09,c206M01N13,E,SIC 20-39 - Manufacturing,"Detailing with the applicant about the target audience, complexity, objectives, understanding in detail the operation of the machine and interactions with the operator."
s003M02TP01,s003M02TE05,adopt,c206M01N09,c206M01N10,E,SIC 20-39 - Manufacturing,Laser scanning equipment captures the details of the environment
s003M02THR03,s003M02LI02,be_constrained_by,c206M01N08,c206M01N15,E,SIC 20-39 - Manufacturing,"In training both in the conventional online modality and in the face-to-face modality, dispersion can be considered a problem for learning retention."
s003M02THR03,s003M02LI01,be_constrained_by,c206M01N08,c206M01N18,E,SIC 20-39 - Manufacturing,"propose a method of training in regulatory standards using immersive virtualization, aiming at improving student knowledge retention compared to traditional online models."
s003M02TP01,s003M02LI09,be_constrained_by,c206M01N09,c206M01N17,E,SIC 20-39 - Manufacturing,"This is an extremely relevant factor for the method, as it can become an impediment for some companies."
s003M02TP01,s003M02LI02,resolve,c206M01N09,c206M01N15,E,SIC 20-39 - Manufacturing,"Prove that the proposed method reduces almost entirely the dispersion caused by external agents, such as cell phones and conversations, when compared to traditional methods."
s003M02TP01,s003M02LI09,resolve,c206M01N09,c206M01N16,E,SIC 20-39 - Manufacturing,Prove that the modality reduces the risk of accidents compared to the practical method of instruction.
s003M02TP01,s003M02LI01,mitigate,c206M01N09,c206M01N18,E,SIC 20-39 - Manufacturing,"Prove that knowledge retention is greater using the method, when compared to traditional models."
s003M02EK01,s003M02TK10,translate_into,c206M01N01,c206M02N03,I,SIC 20-39 - Manufacturing,Training using regulatory standard content aims to improve understanding of applied content.
s003M02EK01,s003M02KH02,be_held_by,c206M01N01,c206M01N05,E,SIC 20-39 - Manufacturing,Technical knowledge of regulatory standards on the part of the instructor is essential.
s003M02EK01,s003M02KH01,be_absorbed_by,c206M01N01,c206M02N08,I,SIC 20-39 - Manufacturing,Production employees absorb regulatory content through training.
s003M02TK10,s003M02KH01,be_absorbed_by,c206M02N03,c206M02N09,I,SIC 20-39 - Manufacturing,Maintenance employees gain understanding through training.
s003M02EK01,s003M02TP01,be_transferred_by,c206M01N01,c206M01N09,E,SIC 20-39 - Manufacturing,Regulatory content is delivered via immersive virtualization training.
s003M02TP01,s003M02TE04,adopt,c206M01N09,c206M02N19,E,SIC 20-39 - Manufacturing,Immersive training adopts point clouds for environment representation.
s003M02THR07,s003M02LI09,be_constrained_by,c206M02N12,c206M01N16,E,SIC 20-39 - Manufacturing,Face-to-face practical training is constrained by risk of physical accidents during height exposure.
s003M02TP01,s003M02LI02,mitigate,c206M01N09,c206M01N15,E,SIC 20-39 - Manufacturing,Immersive training mitigates dispersion/distraction (97% agree it inhibits distractions).
s003M02TP01,s003M02LI09,mitigate,c206M01N09,c206M01N16,E,SIC 20-39 - Manufacturing,Immersive training mitigates risk of physical accidents (96% agree it reduces accident incidence).
s003M02TK10,s003M02LI02,be_difficult_to_capture_due_to,c206M02N03,c206M01N15,E,SIC 20-39 - Manufacturing,Understanding of applied content is difficult to retain in traditional online training because of dispersion/distraction.
s003M02TK09,s003M02LI02,be_difficult_to_capture_due_to,c206M02N04,c206M01N15,E,SIC 20-39 - Manufacturing,Assertiveness in high-risk situations is difficult to retain in traditional online training because of dispersion/distraction.
s003M02TK02,s003M02KH02,be_held_by,c207M01N01,c207M01N06,E,SIC 20-39 - Manufacturing,"Observations show that both experts perform certain tasks in a different order, adhering to their own expertise."
s003M02TK02,s003M02LI11,be_difficult_to_capture_due_to,c207M01N01,c207M01N20,E,SIC 20-39 - Manufacturing,"experts tend to underestimate their own expertise, which can lead them to overlook sharing crucial information when giving their instructions"
