node_id,node_name,category,evidence_label,case_title,evidence_count,evidence_statement,definition
s001M01ED07,Supply-Chain & Logistical Environment,Environmental Dependency,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),1,"c014M02N52 | Logistical complexities: Dynamic environment, including geopolitical instability and logistical complexities","Maps external suppliers, transportation networks, material availability, delivery dependencies, logistics systems, and interorganizational supply-chain conditions."
s001M01ED08,Geographic & Physical Site Context,Environmental Dependency,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),6,"c001M02N27 | Remote mountainous site geographic isolation: There are notable disparities in digital preservation implementation between urban and rural areas of Chongqing
c004M02N32 | Confined Physical Walking Space (3m x 3m): The movement area in the real world was confined to a 3m x 3m square
c005M02N46 | Site physical constraints (congested areas, water, etc.): The first site visited was an elevated railway constructed amid a busy and congested area...The second bridge was being built as a crossroads...being built in a heavily populated region...The third bridge is being built across the River Nile...The fourth bridge was in an open, remote, and deserted area, causing extreme weather conditions...The fifth bridge...being constructed in one of the densest and most populated areas in Cairo.
c005M02N47 | Bridge type-specific hazards (railway, road, etc.): The uniqueness of this bridge emerges from the fact that it is not meant for automobiles or trucks but rather serves as a rail...The main hazards emerging from this site were primarily related to the construction over/near water...extreme weather conditions, such as high wind speeds and sand storms, to be main interfering factors and sources of hazards.
c006M01N21 | each worker's job site: Researchers attended each worker's job site to collect workload data and record work status.
c011M02N31 | Confined space physical constraints: A confined space is a space with limited entry and egress and is not suitable for human inhabitants.","Maps the immediate external conditions of a project or workplace, including site geometry, spatial boundaries, congestion, confined spaces, water crossings, terrain, geographic isolation, and structural positioning."
s001M01ED10,Ambiguous Environmental Dependency(*),Environmental Dependency,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c004M02N33 | Post-Training Four-Week Retention Test Window: Participants were contacted four weeks after training and asked to complete a retention questionnaire
c014M02N49 | Environmental risks: Environmental uncertainties influence the effective operations of the megaprojects
c015M02N30 | Student absences: The students also collaborated on the solutions for challenges that arise in using ABL, like student absences, diverse backgrounds and various prior level of education.",Maps externally originating dependencies that cannot be assigned to ED01–ED09 because the evidence does not identify a sufficiently specific domain or analytical level.
s001M01KH01,Community and Cultural Knowledge Custodians,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),1,"c001M01N12 | Indigenous people: The return rate of indigenous people is below 30%, immediately followed by the finding that ICH skills face inheritance interruption.","Community members who preserve and transmit local, cultural, historical, or intergenerational knowledge."
s001M01KH02,Skilled Trades and Craft Practitioners,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),2,"c001M02N10 | ICH traditional building craftsmen: Tsyganov (2022) found that Bulgaria's digital authorization system... raised traditional artisans' income by 40%
c012M02N16 | Skilled Tradesperson: ""Skilled tradespeople"" participated in the bridge project storytelling sessions","Practitioners holding embodied, experience-based, manual, or craft knowledge acquired through sustained practice."
s001M01KH03,Frontline and Operational Practitioners,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),8,"c002M02N13 | General construction site workers: In order to encourage safe practices and ensure safe working conditions for construction workers, it is necessary to increase their safety awareness through systematic safety training
c002M02N14 | Heavy equipment operators: A machinery operator's knowledge acquisition from VR-based training is an important factor that determines on-site safety performance
c002M02N16 | Novice construction workers: The hazard recognition ability of experienced and novice construction workers was studied by Dzeng et al.
c004M02N14 | Excavation Site Safety Officer Role: Determine whether a safety officer is present on site by viewing a safety file and inspecting excavation sites
c006M01N11 | construction workers: The study assessed physical performance for 320 construction workers and measured workload for 64 workers.
c006M02N14 | Construction workers (age 45 and older): Individuals aged 45 and older are the most likely to require an assistance suit and experience the impact of light labour. This age group has less muscle weakness and more confidence in their physical strength compared to younger generations, but they have reduced flexibility and balance and may not be aware of their weakening core.
c006M02N15 | Workers with LBP history: 111 subjects with LBP... There were 111 subjects with LBP. The average for those with a history of LBP was 1.9% for hand load. Workers with a history of LBP tended to have a lower physical performance assessment index E than those without a history of LBP.
c007M02N08 | Construction Workers: KM in the safety of construction projects relies merely on supervisors' motivation and workers' self-regulation","Personnel who apply process, safety, service, production, or equipment knowledge in day-to-day operations."
s001M01KH04,"Customers, Users, and Service Recipients",Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c003M01N02 | Building occupants: The study attributes energy-related choices and building-system use to occupants and users.
c017M01N02 | teachers: Windows or doors may be opened by teachers or students.
c017M01N03 | students: Windows or doors may be opened by teachers or students.
c017M02N10 | Occupants / Users: The paper notes that human factors like the opening of windows and doors by teachers or students are a main cause of temperature-occupancy discrepancies.","People holding experiential knowledge derived from using a product, service, facility, or system and who communicate that experience."
s001M01KH05,"Scientific, Engineering, and Technical Professionals",Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),9,"c005M02N15 | Experienced engineers: 24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test. Their years of experience ranged from zero to 36 years.
c007M01N08 | senior staff: SMCCs draw upon senior staff expertise.
c007M02N05 | Senior Construction Staff: drawing upon the expertise of senior staff in construction specialties
c007M02N09 | Construction Engineers: investigating how engineers who participate in regional training programs shared their knowledge inside their organisation
c008M02N07 | Engineers: Construction site managers and engineers typically store safety information collected during safety inspections
c012M01N11 | Experienced geotechnical engineer: An experienced geotechnical engineer narrated the Soil Saga and his intuitive response to soil instability.
c012M01N14 | Senior structural engineer: A senior structural engineer described responses to complex structural failures.
c012M01N15 | Retiring project engineer: A retiring project engineer shared mistakes, root causes, corrective actions, and preventive strategies.
c012M01N16 | Retiring engineers: Retiring engineers participated in workshops, interviews, and mentorship meetings to preserve career knowledge.","Professionals holding formal scientific, analytical, design, diagnostic, or technical knowledge."
s001M01KH06,Domain Experts and Expert Reviewers,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),9,"c002M01N28 | 8 identified experts with expertise in construction safety training and implementation: Eight experts participated: four with training-administration backgrounds, two immersive-training designers, and two construction-safety researchers.
c002M02N17 | Construction safety training expert panel: A cohort of 8 identified experts with expertise in construction safety training and implementation were engaged for the structured interview
c005M01N12 | construction safety experts: Experts prioritized hazards, validated the model, and reviewed the hazard-identification test.
c005M02N14 | Test validation experts: Additionally, the exam was confirmed by experts in the field of construction safety, as five experts solved it with experience ranging from five to twenty-five years in the field of construction safety.
c008M01N14 | experts: Expert interviews and expert opinions are identified as traditional sources of domain knowledge.
c009M01N18 | Bid preparation team of experts: The system-generated proposal is reviewed by a bid preparation team of experts through multiple iterations.
c009M02N19 | Expert Review Panel: Five experts were selected based on their extensive professional experience in construction procurement and bid preparation
c015M02N03 | Industry practitioners: Future potential employers and industry professionals were consulted to assess whether students demonstrated improved industry readiness
c015M02N05 | Former students/domain experts: These experts included several tutors and former main campus students, whose insights provided valuable feedback on the model's relevance, coherence, and potential applicability.","Recognized specialists who provide expert judgment, validation, evaluation, prioritization, or advisory knowledge."
s001M01KH07,"Operational, Project, and Middle Managers",Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),15,"c004M02N15 | Construction Project Supervisor Role: Inform supervisors. Ensure a safety officer is present on site before performing any excavation work
c005M01N11 | safety managers currently supervising bridge constructions: Five safety managers currently supervising bridge constructions in Egypt participated in interviews.
c007M01N09 | foremen: Foremen manage construction teams and hold accumulated expertise.
c007M02N06 | Construction Foremen: utilising foremen to manage construction teams on-site can enhance the effectiveness of training and guiding new workers
c007M02N07 | Construction Supervisors: KM in the safety of construction projects relies merely on supervisors' motivation and workers' self-regulation
c008M01N15 | management personnel: Traditional safety management relied on management personnel experience.
c008M02N06 | Construction site managers: Construction site managers and engineers typically store safety information collected during safety inspections
c008M02N08 | Safety management personnel: safety management personnel have gradually realized the significant research value of accident reports
c012M01N12 | Project manager: A project manager narrated subcontractor miscommunication and coordination challenges.
c012M01N13 | Site supervisor: A site supervisor recounted a near-miss and the rapid response that prevented injury.
c014M01N11 | project managers: Two project managers from CPEC energy projects participated in the pilot interviews.
c014M01N12 | Project In-charge: A Project In-charge from a CPEC energy project participated in the pilot study.
c014M01N16 | project leadership: Project leadership uses AI for monitoring and supports knowledge sharing and intervention.
c014M02N15 | Project Manager (Participant A): Table 1: List of the Participants in the Pilot Study - Project Manager (Energy CPEC)
c014M02N16 | Project In-charge (Participant B): Table 1: List of the Participants in the Pilot Study - Project In-charge (Energy CPEC)","Managers coordinating people, processes, projects, resources, or operational implementation."
s001M01KH08,Executive and Strategic Leadership,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),7,"c007M01N11 | company owners: Informal KM practices are heavily influenced by company owners.
c007M02N12 | Chief Executive Officer (CEO): validated through discussions with a chief executive officer (CEO) of an SMCC
c007M02N13 | Top Managers: KR, KS and KA received limited attention from top managers
c009M01N19 | Management decision authority: Extracted requirements are displayed to the user or decision authority to support the final Bid/No-Bid decision.
c014M01N15 | General Manager: A General Manager from a CPEC energy project participated.
c014M02N20 | General Manager (Participant F): Table 1: List of the Participants in the Pilot Study - General Manager (Energy CPEC)
c014M02N21 | Top management: Lack of top management support disturbs the allocation of required resources","Senior leaders holding enterprise-level strategic, governance, investment, or decision-making knowledge."
s001M01KH09,"Public Authorities, Regulators, and Standard-Setting Bodies",Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),2,"c001M02N11 | Chongqing provincial and district cultural relic bureaus: Although provincial level has issued cultural heritage protection regulations, district level encounters problem of fund misallocation
c011M01N09 | PRC regulatory authorities: the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide' (Regulation, 2019)","Actors holding statutory, regulatory, compliance, policy, inspection, or standards knowledge."
s001M01KH10,"Researchers, Analysts, and Knowledge Developers",Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),6,"c003M02N08 | Researchers/developers: Elisa Di Giuseppe... Marco D'Orazio... This paper introduces the developed model and the assessment questionnaires...
c006M02N18 | Researchers: The researchers attended each worker's job site and recorded their work status on video.
c011M01N10 | Safety experts who developed the guidelines: the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide'
c014M01N13 | Research Analyst: A Research Analyst from the Belt and Road Initiative Research Institute participated.
c014M02N17 | Research Analyst (Participant C): Table 1: List of the Participants in the Pilot Study - Research Analyst (Belt & Road Initiative Research Institute)
c017M02N11 | Researchers / Authors: The authors are credited with the conceptualization, methodology, data curation, and writing of the paper, indicating they hold the analytical knowledge derived from the study.","Actors who generate knowledge through research, investigation, modelling, analysis, or system development."
s001M01KH11,"Educators, Trainers, and Mentors",Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c010M02N03 | Construction educators: educators can create inclusive environments that foster deeper comprehension and maximize learning outcomes
c015M01N12 | industry educators: Students reported that industry educators came to the course as part of industry-oriented activities.
c015M02N01 | Tutors/educators: Six CPM students along with two tutors participated in a focus group discussion.","Actors who intentionally transfer knowledge through education, training, coaching, facilitation, or mentorship."
s001M01KH12,Peer Knowledge Contributors,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),2,"c007M02N14 | SMCC Employees: knowledge dissemination through workforce meetings, workshops and discussions; collaboration with customers, suppliers and subcontractors
c015M01N13 | groupmates: A participant without a construction-management background said that they learned from groupmates.","Colleagues or peers who demonstrably exchange knowledge through collaboration, mutual assistance, or peer learning."
s001M01KH13,Commercial and Value-Chain Professionals,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),7,"c006M02N17 | Professional contractors: At a meeting held in the fall of 2019 to exchange views on inhouse technological development, professional contractors expressed strong expectations for the assistive suits.
c009M01N13 | Lead Tender Administrator: Alpha's primary participant was the Lead Tender Administrator, who had 14 years of experience.
c009M01N14 | Assistant Tender Administrator – Environmental tenders: One Alpha assistant was responsible for managing environmental tenders and had five years of experience.
c009M01N16 | Bid Manager: Beta's primary participant was the Bid Manager, who had 17 years of experience.
c009M01N17 | Bid Administrator: Two Bid Administrators assisted the Bid Manager in the Beta case.
c014M01N14 | Supply Chain Manager: A Supply Chain Manager from a CPEC energy project participated.
c014M02N18 | Supply Chain Manager (Participant D): Table 1: List of the Participants in the Pilot Study - Supply Chain Manager (Energy CPEC)","Actors holding knowledge of markets, customers, procurement, finance, sales, logistics, contracting, or supply networks."
s001M01KH14,Organizational and Inter-organizational Collectives,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c001M02N09 | Chongqing heritage graded protection taskforce: Based on implementation of 3D laser scanning, virtual reality (VR), and big data analysis, this study collected architectural data
c007M02N11 | Management Teams: management teams and employees within SMCCs
c014M01N17 | megaproject stakeholders: Collaborative platforms facilitate knowledge transfer and communication among stakeholders.","Teams, departments, professional communities, partnerships, or stakeholder networks that collectively hold and exchange knowledge."
s001M01KH15,Other (*) – Insufficient Evidence of a Knowledge-Holding Role,Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c003M02N07 | Training participants: The training experience was designed to involve about 50 participants using the CAVE system at the Department...
c010M01N10 | 19 undergraduate students: Nineteen students aged 18-24 participated in the Construction Technology course implementation.
c015M02N04 | Peers/group members: A person stated, 'Being in a group make some people do nothing and put much pressure on others. We decide member one must do something and member two must do something else. It is great for every person to be involved.'","Actors whose evidence establishes participation or knowledge receipt but does not demonstrate knowledge possession, application, contribution, or sharing."
s001M01KH16,Ambiguous Knowledge Holder(*),Knowledge Holder,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),2,"c007M01N10 | employees: The validated company uses the expertise of its employees.
c016M01N13 | staff: Valuable safety information is lost as staff changes in companies.",Maps knowledge holders that cannot be assigned to KH01-KH15 because the evidence does not identify a sufficiently specific domain or analytical level.
s001M01KL01,Formal Higher-Education Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),5,"c002M01N30 | trainees enrolled in construction safety and risk management at Monash University: Sixty trainees enrolled in construction safety and risk management participated in the training.
c002M02N18 | Monash University engineering student trainees: A cohort of 60 trainees enrolled in construction safety and risk management at Monash University were employed for the construction safety training
c010M01N41 | students: Students participated in hands-on sensing-technology activities within the mixed reality learning environment as part of their Construction Technology course.
c015M01N14 | MSc Construction Project Management students: The study involved the first two MSc CPM cohorts; 24 of 27 students completed the survey.
c015M02N02 | Postgraduate CPM students: The first two cohorts of MSc. Construction Project Management students at the London campus were participants in the study after completing three or four modules","Students acquiring domain knowledge through a university course, degree module, or academically situated training activity."
s001M01KL02,Structured Occupational Trainees,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),10,"c002M02N19 | Occupational safety trainees: The training aimed to educate the trainees on the different fall risks in housing construction
c004M01N13 | university students: The pilot and comparative studies included university students as participants.
c004M02N10 | Training Program Participants (Trainees): A total of 40 participants...participated in the pilot study
c004M02N12 | University Student Trainees: The participants consisted of 28 university students and 12 professionals
c005M01N13 | students: The 24 training participants included students and engineers.
c005M02N16 | Trainees: 24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.
c005M02N17 | Younger trainees (students): However, it was noticed that younger trainees were more comfortable with the VR experience, as it took them around 15 min on average to navigate the site and detect most of the hazards.
c011M01N11 | Trainees: A total of 78 trainees (59 males and 19 females) volunteered to take part in this experiment.
c011M01N12 | Students: university students and non-construction workers with similar experience and knowledge levels of construction activities were selected as experimental trainees
c011M01N13 | Non-construction workers: university students and non-construction workers with similar experience and knowledge levels of construction activities were selected as experimental trainees
c012M02N21 | Trainees: ""Integration of narratives into organizational training, orientation programs, and professional development activities""","Participants enrolled in a planned vocational, professional-development, induction, or safety-training intervention, regardless of prior occupation."
s001M01KL03,Novice and Early-Career Workforce Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),4,"c006M02N20 | Young workers needing technology transmission: To promote the securing of labour by older workers, the enlightenment of the concept of 'KEIROKA,' and the transmission of technology to younger people, we would like to continue this research.
c007M01N12 | new workers: Foremen train and guide new workers.
c007M02N16 | New-Generation Construction Engineers: new generation engineers have become more familiar with construction simulation software (e.g., Navisworks, Revit and SketchUp) and construction information modelling
c012M02N20 | Younger Personnel: ""Younger and less experienced personnel"" are targeted for knowledge transfer","New, younger, or less-experienced personnel receiving guidance, mentoring, or technology transfer to develop workplace competence."
s001M01KL04,Experienced Practitioner Upskilling Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),5,"c004M01N14 | construction professionals: The pilot and comparative studies included professionals from the construction sector as participants.
c005M01N14 | engineers: The 24 training participants included students and engineers, with experience ranging from zero to 36 years.
c005M02N18 | Older trainees (engineers): On the other hand, the older trainees took about 22 min on average to navigate the model and complete the training. They were also not comfortable/not used to using the Oculus touch (Joystick).
c006M02N19 | Construction workers experiencing Smartsuit fitting: We visited actual work sites, allowed workers to experience the assistive suits, and lent them to those who showed interest.
c012M01N17 | Mid-career engineers: Mentorship substantially enhanced mid-career engineers' experiential learning and professional development.","Established professionals or workers acquiring new technical, digital, safety, or procedural capabilities as part of continuing practice."
s001M01KL05,Frontline Safety Knowledge Recipients,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),2,"c004M02N11 | On-ground Construction Workers (Target Population): It would be interesting to repeat the study with construction workers on the ground
c008M02N09 | Workers: protect workers from harm","Site-level workers who receive hazard, prevention, or protective knowledge intended for direct application in operational safety."
s001M01KL06,Operational Decision and Action Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c008M01N16 | construction managers: The extracted knowledge helps construction managers understand accidents, make decisions, and formulate preventive measures.
c008M01N17 | operators: The framework is stated to enable managers and operators to obtain a deeper understanding of accident context.
c017M02N12 | Building Operators / Managers: The study's aim is to provide actionable insights for energy management, implying that the knowledge generated is to be absorbed by the managers of the building systems.","Managers, operators, or other decision users who absorb analyzed knowledge to understand conditions and improve operational choices."
s001M01KL07,Public and Heritage-Experience Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c001M01N14 | Visitors: Visitors' historical cognition and understanding increased after digital narrative and immersive experiences.
c001M01N15 | Users: Users upload wartime-themed photography and drawings in the Red Journey co-creation module and engage with its interactive archive.
c001M02N12 | VR/AR-equipped cultural heritage tourists: The historical cognition of visitors increased by 53% after the QR code animation triggered by Unity3D engine","Visitors, tourists, users, or members of the public who acquire cultural or historical knowledge through interpretive, immersive, or participatory experiences."
s001M01KL08,Indigenous and Local-Community Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),1,c001M02N13 | Bayu rural indigenous community inhabitants: The return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption,"Members of place-based or indigenous communities who receive, retain, or renew locally embedded cultural and practical knowledge."
s001M01KL09,Project and Organizational Collective Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),5,"c007M01N13 | project members: The conclusion describes knowledge utilisation and sharing among project members.
c012M01N18 | Construction crews: Safety cues were converted into a checklist and drill script for recall and transfer across crews.
c014M01N18 | team members: Training sessions and workshops keep all team members knowledgeable.
c014M02N23 | Employees: Empowered the employees but also mitigated the resistance to change
c014M02N24 | Stakeholders: AI facilitates the knowledge transfer among the stakeholders","Teams, crews, employees, project members, or stakeholder groups that acquire and circulate knowledge as a collective organizational capability."
s001M01KL10,Knowledge Review and Validation Learners,Knowledge Learner,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),2,"c009M02N20 | Bid preparation team: System-generated bid proposal is reviewed by the bid preparation team of experts
c009M02N21 | Research team: Manual annotation of the RFPs by the research team","Expert or research groups that interpret, review, annotate, or validate knowledge artifacts while preparing them for reliable organizational use."
s001M01LI01,Individual Knowledge and Memory Decay,Limitation,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),6,"c002M01N44 | forgetting about 80% of the content in a week’s time: Two-week gaps were used because most students were expected to have forgotten approximately 80% of content after one week.
c002M01N47 | failure to achieve long-term information retention: Insufficient absorption in traditional training does not translate into long-term information retention.
c002M02N39 | Ebbinghaus forgetting curve effect: Most students would have forgotten about 80% of the content in a week's time
c004M01N29 | acquired knowledge decay: Newly acquired knowledge is vulnerable to forgetting; manual-group knowledge declined significantly after four weeks.
c004M02N36 | Persistent Safety Knowledge Retention Deficit: poor safety training and poor safety knowledge retention are known to be contributing factors to the high incidence of injury
c011M01N35 | Forgetting curve: The Wilcoxon signed-rank test indicates that the knowledge level of both groups decreased significantly after 4-5 weeks. After 4-5 weeks, both groups of people have significantly forgotten the knowledge they have learned.","Loss, weakening, or fading of previously acquired knowledge over time. Use only when information was initially learned and later forgotten or retained poorly. Excludes poor initial learning caused by instructional design, which belongs to LI04."
s001M01LI02,"Individual Ergonomic, Usability and Immediate Safety Risks",Limitation,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),4,"c002M02N42 | Unrecognized hazard induced injury risks: It has been demonstrated that unrecognized hazards can lead to unexpected injuries or even fatalities in a fast-paced construction environment
c003M02N22 | Potential cybersickness: ...the first was aimed at investigating... the cybersickness disorders related to the use of the virtual reality...
c004M02N38 | VR-Induced Cybersickness / Motion Sickness: Dhalmahapatra et al. (2021)...Immersive VR provided more effective training, but it generated motion sickness too
c005M01N44 | withdrawal from VR training: Four older participants withdrew from VR training within the first one to three minutes.","Immediate discomfort, fatigue, cybersickness, physical strain, usability burden, withdrawal caused by discomfort, or direct exposure to injury associated with equipment, interfaces, or work settings."
s001M01LI03,"Human Physiological, Cognitive-Capacity and Demographic Constraints",Limitation,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),7,"c005M01N43 | older trainees’ discomfort with Oculus Touch: Older trainees took longer and were uncomfortable or unfamiliar with the Oculus Touch joystick.
c006M02N37 | No uniform effect on everyone: It doesn't have a uniform effect on everyone / It has to be a lower-priced product to be recognized in the construction industry.
c010M01N36 | limited working memory: The paper states that human working memory is limited and instruction should support effective processing.
c010M01N37 | learning preferences are not fixed: Several participants possessed multiple preferences, indicating that learning preferences are not fixed.
c010M02N20 | Mixed learning preferences: learners can possess a combination of two or more learning preferences
c011M02N37 | Expertise reversal effect: multimedia presentations that are effective for low-knowledge learners can lose their effectiveness for more knowledgeable learners and vice versa (expertise reversal effect)
c015M01N38 | diverse backgrounds: Diverse student backgrounds were identified as a challenge arising in ABL.","Relatively stable individual differences or biological constraints, including age-related capability differences, health conditions, sensory or motor limitations, working-memory capacity, and heterogeneous learner characteristics. Excludes temporary discomfort classified under LI02 and acquired-knowledge decay classified under LI01."
s001M01LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings",Limitation,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),29,"c001M01N42 | Passive display and missing wartime-life recreation: Most digital exhibitions passively show exteriors and timelines and lack recreation of wartime life.
c001M02N39 | Passive static display leading to poor knowledge retention: 85% of digital exhibitions only passively show building exterior and wartime timeline but lack recreation of wartime life
c002M01N46 | insufficient absorption of information: The broad and unengaging traditional methods result in insufficient absorption of information by construction workers.
c002M02N38 | Low safety training motivation syndrome: Motivation is an essential factor in translating the concepts taught in training to the workplace
