src_node_id,dst_node_id,relation_type,evidence_label,case_title
s001M01LI03,h001M01LI03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI04,h001M01LI04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI05,h001M01LI05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI06,h001M01LI06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI07,h001M01LI07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI08,h001M01LI08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI09,h001M01LI09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI10,h001M01LI10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI11,h001M01LI11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI12,h001M01LI12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI13,h001M01LI13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI14,h001M01LI14,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI15,h001M01LI15,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD01,h001M01OD01,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD02,h001M01OD02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD03,h001M01OD03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD04,h001M01OD04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD05,h001M01OD05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD06,h001M01OD06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD07,h001M01OD07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD08,h001M01OD08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE01,h001M01TE01,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE02,h001M01TE02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE03,h001M01TE03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE04,h001M01TE04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE05,h001M01TE05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE07,h001M01TE07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE08,h001M01TE08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE09,h001M01TE09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR05,h001M01THR05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR06,h001M01THR06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR07,h001M01THR07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR08,h001M01THR08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR09,h001M01THR09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR10,h001M01THR10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR11,h001M01THR11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR12,h001M01THR12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR13,h001M01THR13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR14,h001M01THR14,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR15,h001M01THR15,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR16,h001M01THR16,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR17,h001M01THR17,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK02,h001M01TK02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK04,h001M01TK04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK05,h001M01TK05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK06,h001M01TK06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK07,h001M01TK07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK08,h001M01TK08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK09,h001M01TK09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK10,h001M01TK10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK11,h001M01TK11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK12,h001M01TK12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK13,h001M01TK13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP01,h001M01TP01,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP02,h001M01TP02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP03,h001M01TP03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP04,h001M01TP04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP05,h001M01TP05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP06,h001M01TP06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP07,h001M01TP07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP08,h001M01TP08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP09,h001M01TP09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP10,h001M01TP10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP11,h001M01TP11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP12,h001M01TP12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP13,h001M01TP13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP14,h001M01TP14,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED01,h001M01ED01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED02,h001M01ED02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED03,h001M01ED03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED04,h001M01ED04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED05,h001M01ED05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED08,h001M01ED08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED09,h001M01ED09,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01ED10,h001M01ED10,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK01,h001M01EK01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK02,h001M01EK02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK03,h001M01EK03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK04,h001M01EK04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK05,h001M01EK05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK06,h001M01EK06,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK07,h001M01EK07,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK08,h001M01EK08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01EK09,h001M01EK09,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH02,h001M01KH02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH03,h001M01KH03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH04,h001M01KH04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH05,h001M01KH05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH06,h001M01KH06,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH07,h001M01KH07,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH08,h001M01KH08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH10,h001M01KH10,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH11,h001M01KH11,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH12,h001M01KH12,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH13,h001M01KH13,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH14,h001M01KH14,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH15,h001M01KH15,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KH16,h001M01KH16,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KL01,h001M01KL01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KL02,h001M01KL02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KL03,h001M01KL03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KL04,h001M01KL04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KL09,h001M01KL09,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KL10,h001M01KL10,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01KL11,h001M01KL11,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI01,h001M01LI01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI02,h001M01LI02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI03,h001M01LI03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI04,h001M01LI04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI05,h001M01LI05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI06,h001M01LI06,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI07,h001M01LI07,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI08,h001M01LI08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI09,h001M01LI09,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI10,h001M01LI10,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI11,h001M01LI11,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI12,h001M01LI12,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI13,h001M01LI13,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI14,h001M01LI14,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01LI15,h001M01LI15,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01OD01,h001M01OD01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01OD02,h001M01OD02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01OD03,h001M01OD03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01OD04,h001M01OD04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01OD05,h001M01OD05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01OD06,h001M01OD06,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01OD08,h001M01OD08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE01,h001M01TE01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE02,h001M01TE02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE03,h001M01TE03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE04,h001M01TE04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE05,h001M01TE05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE06,h001M01TE06,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE07,h001M01TE07,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE08,h001M01TE08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TE09,h001M01TE09,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR01,h001M01THR01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR04,h001M01THR04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR05,h001M01THR05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR07,h001M01THR07,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR08,h001M01THR08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR10,h001M01THR10,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR11,h001M01THR11,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR12,h001M01THR12,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR13,h001M01THR13,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR14,h001M01THR14,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR15,h001M01THR15,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR16,h001M01THR16,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01THR17,h001M01THR17,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK02,h001M01TK02,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK04,h001M01TK04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK05,h001M01TK05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK06,h001M01TK06,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK07,h001M01TK07,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK09,h001M01TK09,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK10,h001M01TK10,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK11,h001M01TK11,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK12,h001M01TK12,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TK13,h001M01TK13,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP01,h001M01TP01,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP03,h001M01TP03,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP04,h001M01TP04,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP05,h001M01TP05,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP06,h001M01TP06,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP07,h001M01TP07,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP08,h001M01TP08,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP09,h001M01TP09,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP10,h001M01TP10,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP11,h001M01TP11,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP12,h001M01TP12,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP13,h001M01TP13,is_an_instance_of,G,HOO1:Hard Aggregation
s002M01TP14,h001M01TP14,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED01,h001M01ED01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED02,h001M01ED02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED03,h001M01ED03,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED05,h001M01ED05,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED06,h001M01ED06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED07,h001M01ED07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED08,h001M01ED08,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED09,h001M01ED09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED10,h001M01ED10,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01ED11,h001M01ED11,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK01,h001M01EK01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK02,h001M01EK02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK03,h001M01EK03,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK04,h001M01EK04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK05,h001M01EK05,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK06,h001M01EK06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK07,h001M01EK07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK08,h001M01EK08,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01EK09,h001M01EK09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH01,h001M01KH01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH02,h001M01KH02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH03,h001M01KH03,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH04,h001M01KH04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH05,h001M01KH05,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH06,h001M01KH06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH07,h001M01KH07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH09,h001M01KH09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH10,h001M01KH10,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH11,h001M01KH11,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH12,h001M01KH12,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH13,h001M01KH13,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH14,h001M01KH14,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH15,h001M01KH15,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KH16,h001M01KH16,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KL01,h001M01KL01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KL02,h001M01KL02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KL04,h001M01KL04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KL06,h001M01KL06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KL09,h001M01KL09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KL10,h001M01KL10,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01KL11,h001M01KL11,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI01,h001M01LI01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI02,h001M01LI02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI03,h001M01LI03,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI04,h001M01LI04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI05,h001M01LI05,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI06,h001M01LI06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI07,h001M01LI07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI08,h001M01LI08,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI09,h001M01LI09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI10,h001M01LI10,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI12,h001M01LI12,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI13,h001M01LI13,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI14,h001M01LI14,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01LI15,h001M01LI15,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD01,h001M01OD01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD02,h001M01OD02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD03,h001M01OD03,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD04,h001M01OD04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD05,h001M01OD05,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD06,h001M01OD06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD07,h001M01OD07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD08,h001M01OD08,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01OD09,h001M01OD09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE01,h001M01TE01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE02,h001M01TE02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE03,h001M01TE03,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE04,h001M01TE04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE05,h001M01TE05,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE06,h001M01TE06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE07,h001M01TE07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TE08,h001M01TE08,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR07,h001M01THR07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR11,h001M01THR11,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR12,h001M01THR12,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR13,h001M01THR13,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR14,h001M01THR14,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR15,h001M01THR15,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR16,h001M01THR16,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01THR17,h001M01THR17,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK01,h001M01TK01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK02,h001M01TK02,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK04,h001M01TK04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK05,h001M01TK05,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK06,h001M01TK06,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK08,h001M01TK08,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK09,h001M01TK09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK10,h001M01TK10,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK11,h001M01TK11,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK12,h001M01TK12,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TK13,h001M01TK13,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP01,h001M01TP01,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP03,h001M01TP03,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP04,h001M01TP04,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP07,h001M01TP07,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP08,h001M01TP08,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP09,h001M01TP09,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP10,h001M01TP10,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP11,h001M01TP11,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP12,h001M01TP12,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP13,h001M01TP13,is_an_instance_of,G,HOO1:Hard Aggregation
s003M01TP14,h001M01TP14,is_an_instance_of,G,HOO1:Hard Aggregation
