sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"TP16","Gamified Procedural and Scenario-based Learning","c107M01N14","A.R.P.S.","Augmented Reality Pneumatic Simulation was implemented as an AR-based mobile training application with two pneumatics exercises.","TP16","Gamified Procedural and Scenario-based Learning"
"TP03","Situated Experiential Learning through Extended Reality","c107M01N15","realistic simulation of the pneumatic system","Concept 1 visualized 3D models of pneumatic components through QR codes without the additional visualization aids.","TP03","Situated Experiential Learning through Extended Reality"
"TP04","Interactive Consequence Learning and Digital Feedback","c107M01N16","realistic simulation with additional AR elements","Concept 2 combined the realistic simulation with airflow tracking and an X-ray view.","TP04","Interactive Consequence Learning and Digital Feedback"
"TP01","Model-based Knowledge Representation and Simulation","c107M01N37","two-dimensional simulation software","Current simulation software is predominantly two-dimensional and usually represents pneumatic components through circuit symbols.","TP01","Model-based Knowledge Representation and Simulation"
"TP03","Situated Experiential Learning through Extended Reality","c107M02N21","AR-based training app (A.R.P.S.)","The realized application with the name A.R.P.S., an acronym for Augmented Reality Pneumatic Simulation","TP03","Situated Experiential Learning through Extended Reality"
"TP16","Gamified Procedural and Scenario-based Learning","c107M02N22","Serious game elements","AR elements and serious game elements are used for the development of the AR-based training","TP16","Gamified Procedural and Scenario-based Learning"
"TP13","Criteria-based Performance Evaluation and Ranking","c107M02N23","Knowledge tests","Quantitative research consists of two knowledge tests before and after AR app exercises to measure knowledge uptake","TP13","Criteria-based Performance Evaluation and Ranking"
"TP14","Ambiguous Technology-enable Practice","c107M02N24","Qualitative interviews","a qualitative survey using semi-structured interviews to gather detailed experiences and opinions","TP14","Ambiguous Technology-enable Practice"
"TP09","Semantic Knowledge Structuring and Retrieval","c108M01N36","semi-formal modeling of industrial know-how with mind maps and UML diagrams","Informal know-how was transformed into structured semi-formal models using mind maps and UML diagrams.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP09","Semantic Knowledge Structuring and Retrieval","c108M01N37","ontological formalization of industrial expert know-how","UML representations were translated into formal semantic ontology models.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c108M01N38","luxury-packaging collaborative digital environment for know-how expression","The resulting manufacturing ontology provided a collaborative digital environment for know-how expression.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP09","Semantic Knowledge Structuring and Retrieval","c108M01N39","luxury-packaging artificial reasoning application for project-risk anticipation","An artificial reasoning application retrieved similar projects, experiences, risks, costs, and resources to anticipate customer-request risk.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c108M01N40","Wine Cloud vine life-cycle traceability platform","The Wine Cloud project provided a complete traceability platform for the vine life cycle.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP07","Algorithmic Pattern Discovery and Prediction","c108M01N41","digital vine-state prediction and production-recommendation solutions","Ontological formalization enabled solutions to predict vine state and recommend production actions to vine growers.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP09","Semantic Knowledge Structuring and Retrieval","c108M02N14","Mind map visualization tool","The goal of this phase is to transform the informal representation of know-how, expressed in natural language, into a coherent, structured and semi-formal model using mind maps and UML diagrams.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP09","Semantic Knowledge Structuring and Retrieval","c108M02N15","Formal ontology as shared conceptualization","An ontology is defined as a formal and explicit specification of a shared conceptualization of a domain of interest. It provides a common and shared structure of concepts, their properties and relations, and allows the representation of knowledge in an understandable machine form.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP09","Semantic Knowledge Structuring and Retrieval","c108M02N16","UML class and use case diagrams","The UML language standard proposes a set of visual diagrams allowing expression of different know-how aspects, like definition of static elements (knowledge concepts), definition of associated dynamic elements (use cases), and representation of constraints associated to each use case.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c108M02N17","Collaborative digital knowledge exchange environment","provide a collaborative digital environment for the expression of know-how for the company.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP07","Algorithmic Pattern Discovery and Prediction","c108M02N20","Vine health and wine quality recommendation system","ontological formalization that allows the development of digital solutions to predict the state of the vines and to provide wine growers with recommendations for their production.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c108M02N46","Complementary binomial statistical pattern analysis","Additional analyses, such as the calculation of a Binomial distribution (Bernoulli's theorem, 1713), can also be performed to identify other important issues that can serve as a starting point for further development and discussions.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP09","Semantic Knowledge Structuring and Retrieval","c108M02N62","Formal ontology generation and reasoning stage","a translation of the UML representation (previous phase) into a formal semantic model in the form of an ontology is required.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c109M01N13","AI-powered collaboration tools used by Canadian SMEs","Canadian SMEs are described as leveraging AI-powered collaboration tools to formalize and codify tacit knowledge.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c109M01N14","AI-based informal knowledge-sharing systems used by UAE SMEs","UAE SMEs are described as exploiting AI-based informal knowledge-sharing systems in their high-context, collectivist setting.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP10","Database-supported Project Knowledge Archiving","c109M01N15","AI-based sustainability knowledge-management solutions used by UAE SMEs","AI-based knowledge-management solutions in UAE manufacturing SMEs are described as storing and retrieving sustainability best practices and capturing tacit knowledge concerning energy-efficient activities.","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c109M02N22","AI-based knowledge management platforms","""AI-based knowledge management solutions such as SAP's sustainability management solutions support the institutionalization of sustainable practices. These platforms store, retrieve best practices and speed-up the green innovation adoption""","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c109M02N23","SAP sustainability management","""SMEs can adopt SAP sustainability management to manage different eco-friendly actions, including reducing the use of resources and cutting their carbon emissions""","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c109M02N24","AI-based Enterprise Resource Planning (ERPs)","""UAE SMEs also employ AI based enterprise resource planning (ERPs) to standardize and spread the sustainable manufacturing practices""","TP10","Database-supported Project Knowledge Archiving"
"TP07","Algorithmic Pattern Discovery and Prediction","c109M02N25","Adaptive AI-based learning platforms","""Adaptive AI-based learning platforms help employees to find relevant information about how to perform sustainable manufacturing activities""","TP07","Algorithmic Pattern Discovery and Prediction"
"TP12","Multimedia and Blended Knowledge Internalization","c109M02N26","Coursera for Business","""Canadian SMEs make use of platforms like Coursera for Business to motivate their workforce to learn eco-friendly practices""","TP12","Multimedia and Blended Knowledge Internalization"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c109M02N27","Google Workspace AI","""incorporating AI-enhanced collaboration hubs such as Google Workspace AI, the way teams work together can be transformed as they gain predictive insights inside and outside the organization""","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c109M02N28","AI-enhanced Slack channels","""tools such as AI-enhanced Slack channels further facilitate interactive learning between internal teams and external partners, enabling efficient sharing of sustainability-focused insights""","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c109M02N29","AI-powered collaboration platforms","""AI-based collaboration software allows firms to spread tacit knowledge on green actions, improving the shared experience in the organization""","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c109M02N30","Predictive analytics tools","""AI can be used to arrange virtual eco-innovation workshops where external collaborators are involved in idea generation and problem-solving""","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP07","Algorithmic Pattern Discovery and Prediction","c109M02N31","Microsoft Azure Sustainability Insights","""investing on predictive analytics tools based on AI, e.g. Microsoft Azure Sustainability Insights, enables SMEs to manage GSC by maximizing supply chain efficiency and reducing environmental impacts""","TP07","Algorithmic Pattern Discovery and Prediction"
"TP12","Multimedia and Blended Knowledge Internalization","c109M02N32","Talent LMS","""AI-based platforms, like Talent LMS, facilitate this process by developing tailored learning paths for employees, providing instant access to eco-innovation materials, and incorporating green skills throughout business operations""","TP12","Multimedia and Blended Knowledge Internalization"
"TP08","Generative Knowledge Synthesis and Content Production","c110M01N16","AlFrEDo chatbot","AlFrEDo was developed to assist students in troubleshooting industrial machines through bilingual answers and manual links.","TP08","Generative Knowledge Synthesis and Content Production"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c110M01N17","forums","Alumni resorted to forums as an alternative source when manuals were insufficient.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP14","Ambiguous Technology-enable Practice","c110M01N18","dedicated webpage","A dedicated webpage was created using Google Sites to provide usability across multiple devices.","TP14","Ambiguous Technology-enable Practice"
"TP07","Algorithmic Pattern Discovery and Prediction","c110M01N19","conversation-history analysis","Students' conversation history was examined with a word-cloud tool to identify frequently queried topics.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP08","Generative Knowledge Synthesis and Content Production","c110M02N06","AIFrEDo Chatbot","An AI-powered chatbot named AIFrEDo was developed... to assist in troubleshooting industrial machines","TP08","Generative Knowledge Synthesis and Content Production"
"TP07","Algorithmic Pattern Discovery and Prediction","c110M02N14","Word Cloud Analysis","A history of conversations was examined using a word cloud tool.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP14","Ambiguous Technology-enable Practice","c111M01N22","search via Google","Internet search engines often serve as the first port of call for quick preliminary information; Table 4 specifically lists search via Google.","TP14","Ambiguous Technology-enable Practice"
"TP12","Multimedia and Blended Knowledge Internalization","c111M01N23","newsletters from various controlling institutions","Newsletters are used to obtain ideas about possible applications and further information.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c111M01N24","webinars / podcasts","Controllers use webinars and podcasts because contributions can be consumed flexibly, independently of location and schedule.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c111M01N25","controlling portals on the web","Table 4 lists controlling portals on the web as a web-based channel.","TP12","Multimedia and Blended Knowledge Internalization"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c111M01N26","in-house online tool for exchange and further training","Table 4 reports an in-house online tool for exchange and further training.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c111M01N27","groups in social networks (e.g. XING)","Table 4 identifies groups in social networks such as XING as a web-based channel.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP12","Multimedia and Blended Knowledge Internalization","c111M01N28","tutorials from the web","Table 4 lists tutorials from the web as a web-based acquisition channel.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c111M01N29","video tutorials","Video tutorials were the most frequently identified presentation medium, and the paper calls visual tutorials the format of choice.","TP12","Multimedia and Blended Knowledge Internalization"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c111M01N30","documented blogs with current topics (field reports)","Table 5 lists documented blogs with current topics and field reports as a presentation medium.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP14","Ambiguous Technology-enable Practice","c111M01N31","forums","Table 5 lists forums as a presentation medium recognized for the intended audience.","TP14","Ambiguous Technology-enable Practice"
"TP12","Multimedia and Blended Knowledge Internalization","c111M02N29","Web-based channels","internet search engines often serve as the first port of call","TP12","Multimedia and Blended Knowledge Internalization"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c111M02N31","Newsletter subscriptions","Newsletters from various controlling institutions","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP12","Multimedia and Blended Knowledge Internalization","c111M02N34","Social media groups","Groups in social networks (e.g. XING)","TP12","Multimedia and Blended Knowledge Internalization"
"TP03","Situated Experiential Learning through Extended Reality","c111M02N37","Practical examples/instructions","Practical examples/instructions to do it yourself","TP03","Situated Experiential Learning through Extended Reality"
"TP04","Interactive Consequence Learning and Digital Feedback","c113M01N13","traditional AR-based training system","The traditional AR system presented component overviews, text, graphical arrows, and videos, including step-by-step assembly instructions over the workspace.","TP04","Interactive Consequence Learning and Digital Feedback"
"TP04","Interactive Consequence Learning and Digital Feedback","c113M01N15","voice cues","The enhanced AR system used voice cues to provide additional context and instructions to users.","TP04","Interactive Consequence Learning and Digital Feedback"
"TP03","Situated Experiential Learning through Extended Reality","c113M01N16","common mistakes and consequences panel","The enhanced AR system included a common mistakes and consequences panel after each step.","TP03","Situated Experiential Learning through Extended Reality"
"TP14","Ambiguous Technology-enable Practice","c113M02N21","Unimodal AR-based wiring training system","This training system replicated most of AR systems used for learning the assembly tasks which include textual information, graphical objects (e.g. arrow) for pointing certain objects, and videos","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c114M01N10","digital technology innovation network relationship embedding","Relationship embedding reflects relationship strength, trust, reciprocity, cooperation frequency, and other characteristics of interfirm relationships.","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c114M01N12","digital transformation of Chinese A-share listed enterprises","Digital transformation supports resource screening, classification, transformation, integration, internal collaboration, and information sharing.","TP14","Ambiguous Technology-enable Practice"
"TP13","Criteria-based Performance Evaluation and Ranking","c114M02N07","Relational Embedding","relational embedding... relationships that actors within a network establish based on mutual willingness, such as cooperation, trust, and relational tightness","TP13","Criteria-based Performance Evaluation and Ranking"
"TP07","Algorithmic Pattern Discovery and Prediction","c114M02N08","Structural Embedding","structural embedding... firms with higher centrality have access to other partners who are not associated with each other","TP07","Algorithmic Pattern Discovery and Prediction"
"TP14","Ambiguous Technology-enable Practice","c114M02N09","Patent Citation Analysis","the number of patents cited in the annual patent application was used to represent enterprises' technological knowledge acquisition capability","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c114M02N10","Text Mining","This study used Python to mine the text of the annual reports of listed enterprises... to measure the frequency of digital transformation","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c115M01N11","firm-level digital transformation for green knowledge acquisition","Digital transformation was measured through digital strategy and digital capability and had a statistically significant positive effect on green knowledge acquisition.","TP14","Ambiguous Technology-enable Practice"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c115M02N10","Digital transformation","""Digital transformation involves intentional changes leveraged upon advanced digital technology""","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c115M02N25","Innovation performance","""Innovation is often described as the effective implementation of new ideas that arise from the collaboration of various resources within a firm""","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N22","external social media market-sensing and feedback practice","External social media supports market sensing, public feedback, early signals, and incremental refinement.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N23","internal social media ideation and collaboration practice","Internal social media provides governed spaces for idea collection, evaluation, and protected collaboration.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N24","Facebook","Participants use Facebook for sensing, surveys, feedback, and product communication.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N25","YouTube","Participants and secondary data identify YouTube as an external platform used by firms.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N26","LinkedIn","Participants identify LinkedIn as a frequently used external platform.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N27","Instagram","Participants use Instagram for sensing, feedback, and promotion.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N28","Twitter","Digital content logs reference Twitter for monitoring, engagement, and early-stage ideation.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N29","IdeaPoint","IdeaPoint enables systematic collection, screening, and refinement of submitted ideas.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N30","i-CONNECT","i-CONNECT is used during the fuzzy front-end and supports idea collection and screening.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N31","Innovation Lounge","Innovation Lounge enables secure, expert-driven ideation.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N33","internal technical collaboration portals","Technical collaboration portals are used to submit and evaluate external ideas.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP13","Criteria-based Performance Evaluation and Ranking","c117M01N37","structured product-idea submission and screening","Internal platforms systematically collect, screen, and refine submitted product ideas.","TP13","Criteria-based Performance Evaluation and Ranking"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M01N38","crowdsourced product-idea evaluation and prioritisation","Internal platforms use voting, expert review, and peer feedback to prioritize ideas.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP07","Algorithmic Pattern Discovery and Prediction","c117M01N39","expert collaboration in product-concept development","Internal tools assemble cross-functional contributors to co-develop and validate shortlisted ideas.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP13","Criteria-based Performance Evaluation and Ranking","c117M02N15","Social listening","We rely on social listening to understand emerging user needs","TP13","Criteria-based Performance Evaluation and Ranking"
"TP13","Criteria-based Performance Evaluation and Ranking","c117M02N16","Expert review panels","Structured, expert-led review process","TP13","Criteria-based Performance Evaluation and Ranking"
"TP13","Criteria-based Performance Evaluation and Ranking","c117M02N17","Idea screening","Internal social media as firm-governed environments designed for more structured and confidentiality-sensitive ideation","TP13","Criteria-based Performance Evaluation and Ranking"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c117M02N18","Crowdsourced evaluation","These platforms incorporate collaborative evaluation tools such as internal voting, expert reviews, and peer feedback mechanisms","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP09","Semantic Knowledge Structuring and Retrieval","c117M02N19","Prototype testing","External social media is commonly used for informal consumer feedback during the prototype stage","TP09","Semantic Knowledge Structuring and Retrieval"
"TP09","Semantic Knowledge Structuring and Retrieval","c119M01N06","autonomous-robot knowledge-management framework","The framework covers robot knowledge representation, conceptualization, acquisition, sharing, and interaction.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N07","robot General Knowledge Base","The General Knowledge Base follows an ontological model based on WordNet and includes ImageNet-derived visual features.","TP07","Algorithmic Pattern Discovery and Prediction"
