sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"TK13","AmbiguousTacit Knowledge(*)","c106M01N09","recognition and correction of potential errors","The authors report that the AR training supported recognition and correction of potential setup errors.","TK13","AmbiguousTacit Knowledge(*)"
"TK06","Trained Sensory and Perceptual Recognition","c107M01N06","identification of pneumatic components and functional sequences","The framework curricula require trainees to learn to identify pneumatic components and functional sequences.","TK06","Trained Sensory and Perceptual Recognition"
"TK05","Practised Motor and Tool-Operation Skill","c107M01N07","planning, installing and commissioning pneumatic systems","The framework curricula require trainees to plan, install and commission pneumatic systems using circuit diagrams.","TK05","Practised Motor and Tool-Operation Skill"
"TK05","Practised Motor and Tool-Operation Skill","c107M01N08","setting up and testing a pneumatic system","In both practical exercises, participants had to set up and test a pneumatic system.","TK05","Practised Motor and Tool-Operation Skill"
"TK13","AmbiguousTacit Knowledge(*)","c107M01N09","understanding complex relationships and modes of operation","Airflow tracing and an X-ray view were reported to help learners understand and internalize complex relationships and modes of operation.","TK13","AmbiguousTacit Knowledge(*)"
"TK05","Practised Motor and Tool-Operation Skill","c107M02N07","Ability to plan/install/commission pneumatic systems using circuit diagrams","trainees must be able to plan, install and commission pneumatic systems using circuit diagrams","TK05","Practised Motor and Tool-Operation Skill"
"TK13","AmbiguousTacit Knowledge(*)","c107M02N09","Understanding of complex pneumatic relationships","Visualizations conveying additional information... proved to help learners better understand and internalize complex relationships and functionalities","TK13","AmbiguousTacit Knowledge(*)"
"TK12","Organizational Culture and Unwritten Working Practices","c108M01N01","luxury-packaging company's business-process know-how","The manufacturing project sought to capitalize and formalize the luxury-packaging company's know-how.","TK12","Organizational Culture and Unwritten Working Practices"
"TK13","AmbiguousTacit Knowledge(*)","c108M01N02","vine and wine life-cycle know-how","The viticulture experiment collected know-how needed to understand the life cycle of the vine and wine.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c108M01N03","vine-cultivation know-how of vine growers","Vine cultivation was explicitly listed among the know-how collected from viticulture professionals.","TK13","AmbiguousTacit Knowledge(*)"
"TK06","Trained Sensory and Perceptual Recognition","c108M01N04","vine disease-control know-how","Disease control was explicitly listed among the know-how collected in the viticulture project.","TK06","Trained Sensory and Perceptual Recognition"
"TK05","Practised Motor and Tool-Operation Skill","c108M01N05","wine-making methods of wine professionals","Wine-making methods were explicitly listed among the know-how collected from viticulture professionals.","TK05","Practised Motor and Tool-Operation Skill"
"TK12","Organizational Culture and Unwritten Working Practices","c108M01N06","vine growers' and winemakers' work reasoning and practices","The project sought to understand the reasoning and practices implemented by vine growers and winemakers in their work.","TK12","Organizational Culture and Unwritten Working Practices"
"TK13","AmbiguousTacit Knowledge(*)","c108M01N07","peer experience used by wine growers","Wine growers were reported to refer extensively to the experience of their peers.","TK13","AmbiguousTacit Knowledge(*)"
"TK06","Trained Sensory and Perceptual Recognition","c108M01N08","wine growers' observation of nature and natural phenomena","Wine growers were reported to rely on observation of nature and its phenomena.","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c108M02N02","Tacit Knowledge","Some knowledge are not directly verbalizable by experts and are difficult to access and communicate. The willingness of experts to share their knowledge and their adhesion to the project play an important role in the success of the process.","TK13","AmbiguousTacit Knowledge(*)"
"TK06","Trained Sensory and Perceptual Recognition","c108M02N54","Disease control knowledge","the domain know-how (vine cultivation, disease control, wine-making methods, etc.)","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c108M02N56","Domain expert knowledge","Building formal ontologies remains a complex process for companies. In the literature, this process is based on the technical knowledge and expertise of domain experts.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c108M02N57","Implicit knowledge","Expression of implicit knowledge related to high level know-how rarely verbalized","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c109M01N01","tacit knowledge","The paper describes tacit knowledge as rooted in individual experience, skills, expertise, action, and practical context and examines its sharing in manufacturing SMEs.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c109M01N02","individual experience","Tacit knowledge is described as deeply rooted in individual experience and as including personal experiences shared among organizational members.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c109M01N03","skills and expertise","The paper states that tacit knowledge is deeply rooted in individual experience, skills, and expertise.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c109M01N04","energy-efficient activities","The paper states that AI technology makes it easier to capture tacit knowledge concerning energy-efficient activities.","TK13","AmbiguousTacit Knowledge(*)"
"TK04","Unrecognized or Unarticulated Personal Know-how","c109M02N02","Tacit knowledge awareness (TA)","""Tacit knowledge awareness refers to the recognition of new insights or ideas, often emerging as implicit information held by the knowledge owner""","TK04","Unrecognized or Unarticulated Personal Know-how"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c109M02N03","Tacit knowledge sharing (TS)","""Tacit information sharing occurs in the place of knowledge making via the interactions of people, groups, and units, enhancing the knowledge of workers who hold implicit knowledge""","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK13","AmbiguousTacit Knowledge(*)","c109M02N04","Green Human Capital (GHC)","""Green human capital (GHC) encompasses an organization's personnel and their attributes, such as expertise, experience, dedication, and drive""","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c109M02N06","Green Relational Capital (GRC)","""Green relational capital (GRC) reflects the value derived from external relationships with customers, suppliers, and institutions""","TK13","AmbiguousTacit Knowledge(*)"
"TK06","Trained Sensory and Perceptual Recognition","c110M01N05","industrial-machine troubleshooting know-how","The Smart Factory gives students hands-on experience operating and troubleshooting manufacturing equipment, while experts and professors were consulted when manuals were insufficient.","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c110M01N06","problem-solving skills","The paper examines the chatbot's impact on students' problem-solving skills and surveys its educational utility.","TK13","AmbiguousTacit Knowledge(*)"
"TK06","Trained Sensory and Perceptual Recognition","c110M02N09","Current Students' Troubleshooting Knowledge","The chatbot... contributes to knowledge retention.","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c110M02N10","Alumni's Problem-Solving Experience","Alumni often had to search for information independently in manuals... and resorted to consulting experts","TK13","AmbiguousTacit Knowledge(*)"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c111M01N02","practical knowledge about the use of AI technologies in controlling","The core of knowledge acquisition lies in personal interaction primarily concerned with the practical use of technologies.","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK13","AmbiguousTacit Knowledge(*)","c111M02N01","AI-specific know-how","Lack of know-how about AI technologies in the department","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c111M02N02","Imagination for AI applications","Lack of imagination on the part of employees for possible uses of AI","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c111M02N03","Awareness of need to engage with AI","Lack of awareness among employees of the need to engage with AI","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c111M02N04","Basic programming skills","One of the controllers interviewed completed a techno-economic apprenticeship and had a course in programming during her studies. This enabled her to transfer her way of thinking in algorithms to the area of controlling","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c111M02N05","Algorithmic thinking","This enabled her to transfer her way of thinking in algorithms to the area of controlling","TK13","AmbiguousTacit Knowledge(*)"
"TK05","Practised Motor and Tool-Operation Skill","c113M01N04","procedural knowledge of the electronic wiring task","The paper states that procedural knowledge was tested by executing the task without assistance.","TK05","Practised Motor and Tool-Operation Skill"
"TK05","Practised Motor and Tool-Operation Skill","c113M01N05","skills in wiring the system","The traditional AR system presented assembly instructions so that users could acquire skills in wiring the system.","TK05","Practised Motor and Tool-Operation Skill"
"TK13","AmbiguousTacit Knowledge(*)","c113M01N06","understanding of the electronic system","Successful completion of the second-sensor task required the right understanding of the electronic system to identify the correct power-source connection.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c113M01N07","knowledge reusability","Participants wired a second sensor without guidance to assess whether acquired knowledge could be applied to a different situation.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c113M02N08","Task comprehension","AR was more effective in facilitating task comprehension or implementation of a procedure","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c113M02N09","Mental model of the system","To help users with navigating the complexity and developing a mental model of the system, one of the approaches could be to increase the transparency and the observability","TK13","AmbiguousTacit Knowledge(*)"
"TK05","Practised Motor and Tool-Operation Skill","c113M02N10","Know-how for performing wiring tasks","Learning can be evaluated by measuring how much information or know-how can be remembered (retention test) and being able to use the information to solve new problems (transfer test)","TK05","Practised Motor and Tool-Operation Skill"
"TK13","AmbiguousTacit Knowledge(*)","c113M02N11","Ability to apply knowledge to new situations","The ability to use learned information to solve new problems","TK13","AmbiguousTacit Knowledge(*)"
"TK06","Trained Sensory and Perceptual Recognition","c113M02N12","Situational awareness","increase user awareness of the system, which can help users in combining newly perceived information with the user's existing knowledge to form an updated picture of changing situations","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c113M02N40","Knowledge acquisition","AR-based approaches could enhance knowledge acquisition by around 18% for traditional AR and almost 25% for enhanced AR as compared to paper-based approach","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c113M02N41","Short-term retention","Post-tests consist of one post-test given directly after the experiment (short-term retention test)","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c113M02N42","Long-term retention","a second post-test quiz given one week later (long-term retention test) to measure information retention","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c114M01N04","tacit knowledge shared through strong interfirm relationships","Strong relationships help firms acquire tacit knowledge by building trust and supervisory relationships that facilitate sharing and communication.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c114M01N05","complementary knowledge obtained from digital innovation partners","Firms with higher centrality have more partners and can obtain complementary knowledge and skills through cooperative relationships.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c115M01N01","environmental protection know-how acquired by manufacturing firms","The green knowledge acquisition scale asks whether the company acquires know-how related to environmental protection.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c115M02N06","Digital proficiency","Digital capability is described as ""mastering state-of-the-art digital technologies"" and ""identifying new digital opportunities""","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c115M02N07","Innovation capability","""The capacity of a firm to innovate has a positive impact on its chances of survival and longevity""","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c115M02N08","Environmental awareness","""Green competence describes the knowledge, skills, and abilities needed to implement environmentally friendly strategies within a company""","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c117M01N01","emerging user preferences","External platforms are used to sense emerging preferences during early idea generation.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c117M01N02","consumer insights","Interview and secondary evidence identify external social media as a source of consumer insights.","TK13","AmbiguousTacit Knowledge(*)"
"TK10","Shared Professional Norms and Standards of Judgment","c117M01N03","external experts’ feedback","Internal platforms engage external experts whose feedback helps determine whether ideas should progress.","TK10","Shared Professional Norms and Standards of Judgment"
"TK13","AmbiguousTacit Knowledge(*)","c117M01N04","internal expertise","External inputs complement internal expertise when they are selectively filtered and governed.","TK13","AmbiguousTacit Knowledge(*)"
"TK10","Shared Professional Norms and Standards of Judgment","c117M02N05","Expert intuition","Internal platforms were consistently portrayed as curated environments that support deeper collaboration and systematic evaluation","TK10","Shared Professional Norms and Standards of Judgment"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c117M02N06","Collaborative expertise","We engage with innovators, tech suppliers, product designers, researchers, and industry analysts through our internal social media platforms","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK06","Trained Sensory and Perceptual Recognition","c119M01N18","Pepper robot object-recognition capability","Pepper analyzed encountered objects with the combined approach and accomplished the recognition task in the real-world scenario.","TK06","Trained Sensory and Perceptual Recognition"
"TK10","Shared Professional Norms and Standards of Judgment","c119M01N44","researcher judgment for robot-recognition semantic-domain grouping","Researchers manually selected 34 concepts and defined five semantic classes with differing semantic coherence.","TK10","Shared Professional Norms and Standards of Judgment"
"TK04","Unrecognized or Unarticulated Personal Know-how","c120M02N10","Ability to Determine Appropriate Priority Relation","...the appropriate priority relation of two operations...","TK04","Unrecognized or Unarticulated Personal Know-how"
"TK12","Organizational Culture and Unwritten Working Practices","c121M01N07","actionable circular-supply-chain insights and routines","Generative capability translates dispersed knowledge into actionable insights and routines that support circular solutions.","TK12","Organizational Culture and Unwritten Working Practices"
"TK13","AmbiguousTacit Knowledge(*)","c122M01N02","work experiences","Respondents reported that they could share work experiences through the Metaverse.","TK13","AmbiguousTacit Knowledge(*)"
"TK09","Shared Professional Language and Contextual Meaning","c122M01N03","technical insights","Respondents reported sharing technical insights through the Metaverse.","TK09","Shared Professional Language and Contextual Meaning"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c122M02N13","Work Experience and Technical Insights","I can flexibly share work experiences and technical insights via the Metaverse anytime and anywhere","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c122M02N14","Expert Insights and Collaborative Know-how","I acquire valuable insights through discussions with colleagues or experts in the Metaverse environment","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK13","AmbiguousTacit Knowledge(*)","c124M01N08","operational-level mechanical maintenance knowledge","The maintenance team and technical unit recognize useful external information and combine it with knowledge on the operational level.","TK13","AmbiguousTacit Knowledge(*)"
"TK12","Organizational Culture and Unwritten Working Practices","c124M01N09","mechanical maintenance practices and routines","Absorptive capacity involves internalizing asset-behaviour data into current routines and converting it into better maintenance practices and routines.","TK12","Organizational Culture and Unwritten Working Practices"
"TK06","Trained Sensory and Perceptual Recognition","c124M01N10","mechanical-fault interpretation capability","Organizations with greater absorptive capacity translated digital knowledge into enhanced maintenance practices and more accurate fault interpretation.","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c124M02N30","Data Interpretation Skills","The skill of interpreting complex technical data for maintenance decisions","TK13","AmbiguousTacit Knowledge(*)"
"TK12","Organizational Culture and Unwritten Working Practices","c124M02N31","Reactive Maintenance Habits","The behavioral tendency to respond to failures reactively rather than proactively","TK12","Organizational Culture and Unwritten Working Practices"
"TK13","AmbiguousTacit Knowledge(*)","c125M01N01","basic skillset of an “Engineer 4.0”","The platform focuses on developing the basic skillset of an Engineer 4.0 in shop floor workers and engineering students.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c125M01N02","(digital) skills","The platform and workshops are intended to develop digital skills, and participants reported acquiring knowledge and digital skills.","TK13","AmbiguousTacit Knowledge(*)"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c125M01N03","hands-on experience","Workshops and training provide workers with skills and hands-on experience for deploying low-cost smart-manufacturing solutions.","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK13","AmbiguousTacit Knowledge(*)","c125M01N04","knowledge and skills needed to create (low-cost) smart manufacturing solutions","Experiential learning supports owners, workers, and students in gaining the knowledge and skills needed to create low-cost smart-manufacturing solutions.","TK13","AmbiguousTacit Knowledge(*)"
"TK05","Practised Motor and Tool-Operation Skill","c125M02N06","Hands-on skills in smart manufacturing technologies","Experimental learning is a learning-by-doing approach where humans are exposed to hands-on activities to experience real scenarios","TK05","Practised Motor and Tool-Operation Skill"
"TK13","AmbiguousTacit Knowledge(*)","c125M02N07","Decision-making capabilities","Participants reported increased knowledge acquisition, improved decision-making, and enhanced organisational collaboration","TK13","AmbiguousTacit Knowledge(*)"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c125M02N08","Collaboration skills","engineering students will work in collaboration with shop floor workers, in the learning factory, to develop multiple solution designs","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK12","Organizational Culture and Unwritten Working Practices","c126M01N06","internally accumulated blockchain expertise, experience, and insights","Internal knowledge encompasses collective expertise, experience, and insights accumulated within the firm and supports adaptation of BT to existing workflows.","TK12","Organizational Culture and Unwritten Working Practices"
"TK13","AmbiguousTacit Knowledge(*)","c126M01N07","blockchain implementation and operational skills","Internal knowledge integration ensures that the workforce gains the knowledge and skills necessary to implement and work with BT.","TK13","AmbiguousTacit Knowledge(*)"
"TK12","Organizational Culture and Unwritten Working Practices","c126M02N28","BT Usage Expertise","Internal knowledge encompasses the collective expertise, experience, and insights accumulated within the firm","TK12","Organizational Culture and Unwritten Working Practices"
