sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"TP14","Ambiguous Technology-enable Practice","c007M01N37","Disseminating knowledge within the company using updated technology","Disseminating knowledge using updated technology was evaluated as KD4.","TP14","Ambiguous Technology-enable Practice"
"TP10","Database-supported Project Knowledge Archiving","c007M02N28","Project Knowledge Database","Storing lesson learned into the database (KS6)","TP10","Database-supported Project Knowledge Archiving"
"TP01","Model-based Knowledge Representation and Simulation","c007M02N29","BIM/3D Modeling Practice","using BIM 3D modelling helps in presenting design ideas effectively","TP01","Model-based Knowledge Representation and Simulation"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c007M02N30","SMCC Communication Tools Practice","Available and free communication tools (e.g., Zalo, Line and Viber) are also being developed rapidly and have become popular and easily accessible to SMCCs","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP01","Model-based Knowledge Representation and Simulation","c007M02N31","Construction Simulation Practice","new generation engineers have become more familiar with construction simulation software (e.g., Navisworks, Revit and SketchUp)","TP01","Model-based Knowledge Representation and Simulation"
"TP14","Ambiguous Technology-enable Practice","c007M02N59","SMCC KU Practices","KU criterion ranked first with the highest priority vector value","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c007M02N60","SMCC KD Practices","KD had the second-highest priority vector value","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c007M02N61","SMCC KS Practices","KS consists of six sub-criteria","TP14","Ambiguous Technology-enable Practice"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M01N23","construction accident type text classification framework","The study constructed and tested a deep-learning NLP framework for automatic classification of construction accident reports.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M01N24","text cleaning","The implemented framework checks missing data, standardizes formats, and removes noise, faulty data, duplicates, punctuation, and numbers.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M01N25","phrase extraction","The study used phrase extraction based on mutual information and information entropy to segment text and identify informative phrases.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M01N26","Word2Vec pretraining","CBOW Word2Vec generated pretrained vectors for segmented text, and the resulting vectors were used in the CNN embedding layer.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M01N27","CNN text classification","A multilayer, multisize CNN learned text features and produced probabilities for five accident types.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP13","Criteria-based Performance Evaluation and Ranking","c008M01N28","model testing and performance evaluation","The CNN was tested against SVM, logistic regression, and naive Bayes using precision, recall, F1-score, ROC, and AUC.","TP13","Criteria-based Performance Evaluation and Ranking"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M02N19","SVM model","three representative shallow learning comparison models, namely, SVM, NB, and LR","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M02N20","Logistic regression model","three representative shallow learning comparison models, namely, SVM, NB, and LR","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M02N21","Naive Bayes model","three representative shallow learning comparison models, namely, SVM, NB, and LR","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c008M02N23","TextRank algorithm","the TextRank algorithm and the phrase extraction technology based on mutual information and information entropy were used to segment words and extract keywords","TP07","Algorithmic Pattern Discovery and Prediction"
"TP08","Generative Knowledge Synthesis and Content Production","c009M01N24","GenAI-based bid preparation system","The proof-of-concept system integrates extraction, semantic retrieval, generation, an interface, and human review.","TP08","Generative Knowledge Synthesis and Content Production"
"TP07","Algorithmic Pattern Discovery and Prediction","c009M01N25","Content Review and Extraction","The system accepts a PDF RFP and extracts predefined requirements for review and Bid/No-Bid decision-making.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP09","Semantic Knowledge Structuring and Retrieval","c009M01N26","Closest Bid Matching","The system retrieves and ranks the three historical proposals most similar to the extracted requirements.","TP09","Semantic Knowledge Structuring and Retrieval"
"TP08","Generative Knowledge Synthesis and Content Production","c009M01N27","Proposal Generation (Methodology section)","GPT-4o generates a new methodology section using extracted requirements and retrieved examples.","TP08","Generative Knowledge Synthesis and Content Production"
"TP07","Algorithmic Pattern Discovery and Prediction","c009M02N30","Requirements extraction system","The first section of the system is the requirements extraction process","TP07","Algorithmic Pattern Discovery and Prediction"
"TP09","Semantic Knowledge Structuring and Retrieval","c009M02N33","Vector database storage system","Embeddings were stored in a Pinecone vector database","TP09","Semantic Knowledge Structuring and Retrieval"
"TP09","Semantic Knowledge Structuring and Retrieval","c009M02N34","Semantic retrieval system","Semantic similarity searches using cosine similarity","TP09","Semantic Knowledge Structuring and Retrieval"
"TP14","Ambiguous Technology-enable Practice","c009M02N36","Streamlit graphical interface","A lightweight graphical interface was built with Streamlit","TP14","Ambiguous Technology-enable Practice"
"TP08","Generative Knowledge Synthesis and Content Production","c009M02N37","LangChain orchestration framework","The pipeline was orchestrated through the LangChain framework","TP08","Generative Knowledge Synthesis and Content Production"
"TP13","Criteria-based Performance Evaluation and Ranking","c010M01N17","learning preferences survey through Qualtrics","The methodology overview specifies demographic and learning-preference surveys through Qualtrics.","TP13","Criteria-based Performance Evaluation and Ranking"
"TP03","Situated Experiential Learning through Extended Reality","c010M01N19","mixed reality learning environment","Participants interacted with three implemented learning scenes through an AR head-mounted display.","TP03","Situated Experiential Learning through Extended Reality"
"TP03","Situated Experiential Learning through Extended Reality","c010M01N20","Explore Jobsite Scene","Participants observed construction activities and resources and identified risks and suitable sensing systems.","TP03","Situated Experiential Learning through Extended Reality"
"TP03","Situated Experiential Learning through Extended Reality","c010M01N21","Sensor Tutorial Scene","The scene offers a step-by-step guide for implementing five sensing technologies.","TP03","Situated Experiential Learning through Extended Reality"
"TP03","Situated Experiential Learning through Extended Reality","c010M01N22","Sensor Implementation Scene","Users implemented a selected sensor on a selected activity to mitigate an identified risk.","TP03","Situated Experiential Learning through Extended Reality"
"TP06","Worker Activity and State Capture through Wearable Sensors and Cameras","c010M01N23","eye-tracking data collection","The study recorded fixation duration, fixation times, and head origin coordinates during HoloLens 2 interaction.","TP06","Worker Activity and State Capture through Wearable Sensors and Cameras"
"TP07","Algorithmic Pattern Discovery and Prediction","c010M01N24","machine learning data classification","Models were trained on data from 19 participants after preference categorization and fixation extraction.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c010M02N07","Ensemble classifier","Ensemble emerged as the best classifier with an accuracy of 83.3%","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c010M02N08","Neural Network classifier","The study adopted a wide array of machine learning classifiers, including Neural Networks (NN)","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c010M02N09","KNN classifier","The study adopted a wide array of machine learning classifiers, including K-Nearest Neighbors (KNN)","TP07","Algorithmic Pattern Discovery and Prediction"
"TP03","Situated Experiential Learning through Extended Reality","c011M01N19","DI VR training system","DI VR applies DI as the pedagogical solution. DI VR lets trainees follow the instructions of the system to complete operations and learn.","TP03","Situated Experiential Learning through Extended Reality"
"TP03","Situated Experiential Learning through Extended Reality","c011M01N20","PF VR training system","PF VR is a VR training system that is based on the PF pedagogical theory. PF VR provides a VR learning scenario where trainees are first presented with complex problems that they attempt to solve using their existing knowledge.","TP03","Situated Experiential Learning through Extended Reality"
"TP03","Situated Experiential Learning through Extended Reality","c011M01N21","Step-by-step instruction module","DI VR lets trainees follow the instructions of the system to complete operations and learn.","TP03","Situated Experiential Learning through Extended Reality"
"TP03","Situated Experiential Learning through Extended Reality","c011M01N22","Exploration stage","The prototyping of PF VR includes two phases: an Exploration stage and an Instruction stage. In the exploration stage, the system does not guide trainees.","TP03","Situated Experiential Learning through Extended Reality"
"TP03","Situated Experiential Learning through Extended Reality","c011M01N23","Instruction stage","The prototyping of PF VR includes two phases: an Exploration stage and an Instruction stage.","TP03","Situated Experiential Learning through Extended Reality"
"TP04","Interactive Consequence Learning and Digital Feedback","c011M01N24","Accident animations","The feedback includes the animation of accidents due to the wrongly equipped items and a summary of the right and wrong selections.","TP04","Interactive Consequence Learning and Digital Feedback"
"TP04","Interactive Consequence Learning and Digital Feedback","c011M01N25","Feedback and summary module","The system provides feedback again, summarizing the properties of the gas and the selection of equipment.","TP04","Interactive Consequence Learning and Digital Feedback"
"TP04","Interactive Consequence Learning and Digital Feedback","c011M02N40","Accident consequences visualization","The animations are designed to provide realistic visual feedback on trainees' wrong selections of equipment.","TP04","Interactive Consequence Learning and Digital Feedback"
"TP10","Database-supported Project Knowledge Archiving","c012M01N28","Storytelling-based Knowledge Management System (SToKMS)","SToKMS captured, structured, tagged, integrated, retrieved, and reused situated narratives.","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c012M01N29","Digital KMS platform","The consultancy integrated its narrative initiative into an existing digital KMS that housed the narratives.","TP10","Database-supported Project Knowledge Archiving"
"TP14","Ambiguous Technology-enable Practice","c012M02N36","Narrative elicitation module","""Knowledge elicitation forms the foundation... primarily focused on identifying and extracting experiential insights from knowledge holders""","TP14","Ambiguous Technology-enable Practice"
"TP10","Database-supported Project Knowledge Archiving","c012M02N37","Knowledge capture and transformation module","""This phase involves systematically converting raw narrative data into structured knowledge assets""","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c012M02N38","Knowledge integration module","""Once narratives are structured and refined, integration into a digital Knowledge Management System ensures accessibility, retrievability, and scalability""","TP10","Database-supported Project Knowledge Archiving"
"TP09","Semantic Knowledge Structuring and Retrieval","c012M02N39","Metadata tagging","""Narratives are systematically categorized based on project phases, professional domains, knowledge types, and contexts. Comprehensive metadata tagging significantly enhances retrieval""","TP09","Semantic Knowledge Structuring and Retrieval"
"TP09","Semantic Knowledge Structuring and Retrieval","c012M02N40","Advanced search functionalities","""Advanced retrieval features, including AI-powered search and Natural Language Processing (NLP) technologies, enable efficient narrative discovery""","TP09","Semantic Knowledge Structuring and Retrieval"
"TP14","Ambiguous Technology-enable Practice","c012M02N41","Knowledge dissemination module","""To ensure captured knowledge translates effectively into organizational performance improvements, systematic dissemination and proactive utilization strategies are crucial""","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c014M01N21","AI-based knowledge management initiatives","The case reports implementation and underutilization of AI-based KM initiatives.","TP14","Ambiguous Technology-enable Practice"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c014M01N22","AI-enabled collaborative platforms","Collaborative platforms facilitate transfer, streamline recording, and improve communication.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c014M01N23","project news portal","Some projects use a portal through which all project news is shared.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP07","Algorithmic Pattern Discovery and Prediction","c014M01N24","AI-enabled real-time monitoring","Project leadership uses AI monitoring followed by knowledge sharing and intervention.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c014M01N25","AI-enabled predictive analytics","Predictive analytics supports backup plans and predicts trends and outcomes.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c014M01N26","AI environmental monitoring tools","AI tools track carbon footprints and emissions in real time.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP08","Generative Knowledge Synthesis and Content Production","c014M01N27","Net Zero Cloud","Some CPEC projects use Net Zero Cloud to read data and generate reports.","TP08","Generative Knowledge Synthesis and Content Production"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c014M02N30","Collaborative knowledge-sharing platforms","The use of collaborative platforms also fosters better communication... ensuring that everyone is aligned and informed","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP08","Generative Knowledge Synthesis and Content Production","c014M02N32","Generative AI tools","Generative AI tools, such as the 'net zero cloud,' was noted to be used","TP08","Generative Knowledge Synthesis and Content Production"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c014M02N33","Stakeholder communication portal","Some of the projects have a portal where all the news is shared","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP14","Ambiguous Technology-enable Practice","c014M02N34","Real-time monitoring systems","Real-time monitoring, and then knowledge is shared as this immediate intervention can prevent minor issues","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c014M02N36","Training sessions and workshops","Regular training sessions and workshops supported by the leadership keep everyone in the loop","TP14","Ambiguous Technology-enable Practice"
"TP12","Multimedia and Blended Knowledge Internalization","c015M01N24","Active Blended Learning","ABL combined face-to-face instruction with digital learning methods and was implemented with the CPM cohorts.","TP12","Multimedia and Blended Knowledge Internalization"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c015M01N25","online collaboration","Students reported that online collaboration platforms enhanced their learning experience.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP12","Multimedia and Blended Knowledge Internalization","c015M01N26","interactive content","Students reported that interactive content enhanced their learning experience.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c015M01N27","YouTube scaffolding demonstration","A participant said that using YouTube to show scaffolding improved understanding.","TP12","Multimedia and Blended Knowledge Internalization"
"TP14","Ambiguous Technology-enable Practice","c015M02N10","Case studies","Using real-world applications, interactive role-plays, industry cases, and technology-driven simulations","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c015M02N11","Industry visits","We have industry visits, the industry educators come, and we do case studies.","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c015M02N12","Role-plays","Using real-world applications, interactive role-plays, industry cases, and technology-driven simulations","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c015M02N13","Peer-assisted learning","These studies support adopting structured ABL models such as flipped classrooms, peer-assisted learning, and interactive discussions to enhance student engagement.","TP14","Ambiguous Technology-enable Practice"
"TP14","Ambiguous Technology-enable Practice","c015M02N14","Interactive discussions","These studies support adopting structured ABL models such as flipped classrooms, peer-assisted learning, and interactive discussions to enhance student engagement.","TP14","Ambiguous Technology-enable Practice"
"TP12","Multimedia and Blended Knowledge Internalization","c015M02N15","Flipped classroom","El Sadik and Al Abdulmonem (2021) further validate this approach by demonstrating how flipped classrooms significantly enhance higher-order cognitive outcomes.","TP12","Multimedia and Blended Knowledge Internalization"
"TP01","Model-based Knowledge Representation and Simulation","c016M01N16","Ultra Safety Design (USD) methodology","The implemented methodology links input data, 4D simulation, PtD risk management, and knowledge management.","TP01","Model-based Knowledge Representation and Simulation"
"TP01","Model-based Knowledge Representation and Simulation","c016M01N17","4D simulations","The Revit model was exported to Navisworks and synchronized with the schedule to simulate execution and identify hazards during design.","TP01","Model-based Knowledge Representation and Simulation"
"TP10","Database-supported Project Knowledge Archiving","c016M01N18","OHS management application based on the PtD initiative and processes","An Excel application was developed for hazard identification, initial risk management, mitigation, residual-risk management, RFI, lessons learned, and search.","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c016M01N19","Knowledge Management App","Phase 4 stores management information from previous phases and uses it for monitoring and control during project execution.","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c016M01N20","relational table (SQL) data server","A relational SQL data server was developed on Microsoft Azure and populated with data from the Phase 3 Excel application.","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c016M01N21","PowerApps application","An application was created in PowerApps to visualize earlier-phase information during construction for OHS monitoring and control.","TP10","Database-supported Project Knowledge Archiving"
"TP10","Database-supported Project Knowledge Archiving","c016M02N10","Microsoft Excel application (Phase 3)","an application was developed in Microsoft Excel oriented to OHS management based on the PtD initiative","TP10","Database-supported Project Knowledge Archiving"
