"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c103M01N27","Motivation and Self-efficacy Decay over Time","Limitation","E","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","Without routine continuous reinforcement sessions, operators' self-reported confidence and task motivation dropped significantly within three weeks post-training.","The natural fading of confidence metrics when long gaps occur between active system operations.","PAGE 8, Line 240","LI11","Socio-Organizational Resistance & Cultural Drift"
"c103M02N41","Insufficient training","Limitation","I","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","The 1-hour introduction was not enough for operators to confidently control the robot without assistance.","The initial training was inadequate in duration or depth.","Page 4, Methodology","LI02","Pedagogical Design & Instructional Shortcomings"
"c103M02N43","Drop in motivation","Limitation","I","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","Operators expressed frustration when the robot did not respond accurately, leading to a drop in their motivation.","Reduced willingness to use the robot.","Page 7, Results","LI11","Socio-Organizational Resistance & Cultural Drift"
"c103M02N46","Forgetting curve","Limitation","E","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","The performance drop observed two weeks after training confirms the influence of the standard forgetting curve.","Natural decay of learned knowledge, motivation, and confidence over time.","Page 9, Discussion","LI01","Individual Cognitive & Memory Decay"
"c103M02N47","Small sample size (n=14)","Limitation","E","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","A major limitation of this pilot study is the small sample size of only 14 operators.","Only 14 participants completed the training and evaluation.","Page 10, Limitations","LI07","Empirical Sample & Dataset Vulnerabilities"
"c103M02N48","Low number of questions (10)","Limitation","I","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","The knowledge test only had 10 questions, which might not capture the full spectrum of operational knowledge.","The knowledge questionnaire had only 10 items, limiting measurement depth.","Page 5, Measures","LI08","Research Design & Validation Flaws"
"c103M02N49","No assessment of applied competencies over time","Limitation","E","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","Long-term retention and field application of skills were not measured in this study.","Skills were not observed or tested in actual work settings after training.","Page 10, Limitations","LI08","Research Design & Validation Flaws"
"c103M02N50","Time-consuming preparation (>100 hours)","Limitation","E","Fostering robot-assisted training in construction: A socio-technical simulation-based learning approach","Preparing the simulation scenario required over 100 hours of development time by expert researchers.","Extensive development time required, feasible only due to PhD thesis support.","Page 4, Methodology","LI06","Time, Scheduling & Workload Commitments"
"c104M01N17","Lack of interactivity and personalization","Limitation","E","ChatGPT vs. human raters in evaluating medical students' communication skills in objective structured clinical examinations: a comparative study","Standardized linear checklists provide a rigid structure that completely fails to accommodate individual nuances in communication style or variable baseline literacy levels.","The structural rigidity of standard templates that cannot adapt to individual careers or literacy levels.","PAGE 2, Lines 51-52","LI02","Pedagogical Design & Instructional Shortcomings"
"c104M01N18","Inter-rater variability of human raters","Limitation","E","ChatGPT vs. human raters in evaluating medical students' communication skills in objective structured clinical examinations: a comparative study","Human examiners frequently introduce subjective bias and grading inconsistency, resulting in notable inter-rater variability during high-stakes clinical exams.","Subjective drift and inconsistency introduced when distinct professionals grade patients manually.","PAGE 2, Line 64","LI08","Research Design & Validation Flaws"
"c104M01N19","Potential misinterpretation of specialized terminology","Limitation","E","ChatGPT vs. human raters in evaluating medical students' communication skills in objective structured clinical examinations: a comparative study","Large language models are vulnerable to phonetic or semantic confusion, occasionally dropping or swapping highly specialized technical medical titles.","Phonetic confusion where algorithmic systems drop or swap technical drug titles.","PAGE 3, Line 95","LI13","Limitation(*)"
"c104M01N20","Algorithmic biases and prompt design dependencies","Limitation","E","ChatGPT vs. human raters in evaluating medical students' communication skills in objective structured clinical examinations: a comparative study","The grading output of the LLM exhibits a dangerous sensitivity to minor prompt syntax revisions and underlying data skews within its training set.","The sensitivity of modern LLMs to prompt revisions and hidden training dataset skews.","PAGE 4, Line 118","LI13","Limitation(*)"
"c104M02N29","Limited time for traditional education","Limitation","I","ChatGPT vs. human raters in evaluating medical students' communication skills in objective structured clinical examinations: a comparative study","The typical 20-30 minute traditional lecture cannot support the deep individualized feedback needed for complex skill development.","Duration of traditional education (20‑30 min) is fixed and may be insufficient for deep learning.","Page 1, Introduction","LI06","Time, Scheduling & Workload Commitments"
"c104M02N39","ChatGPT not fully objective evaluator","Limitation","E","ChatGPT vs. human raters in evaluating medical students' communication skills in objective structured clinical examinations: a comparative study","While ChatGPT showed high agreement, it cannot be considered a completely objective gold standard due to systematic lenient scoring biases.","LLM‑based scoring can be biased and is not a gold standard.","Page 6, Discussion","LI13","Limitation(*)"
"c105M01N09","Language barriers","Limitation","E","Implementation and evaluation of a massive open online course on physical management of knee osteoarthritis for physiotherapists","The primary corpus of high-quality clinical evidence remains restricted to English publications, introducing an immediate operational barrier for international learners.","The constraint created by high-quality scientific evidence being published primarily in English.","PAGE 2, Line 37","LI11","Socio-Organizational Resistance & Cultural Drift"
"c105M01N10","Absence of a completion certificate","Limitation","E","Implementation and evaluation of a massive open online course on physical management of knee osteoarthritis for physiotherapists","The free tier of the instructional platform deliberately omits formal administrative credentials, suppressing user validation metrics and tracking.","The lack of formal administrative or institutional acknowledgement for finishing the free tier.","PAGE 3, Line 81","LI02","Pedagogical Design & Instructional Shortcomings"
"c105M01N11","Limited timeframe (4 weeks)","Limitation","E","Implementation and evaluation of a massive open online course on physical management of knee osteoarthritis for physiotherapists","The software platform enforces a rigid 4-week access expiration deadline, conflicting severely with the erratic schedules of working field practitioners.","Rigid software platform access availability deadlines that create structural scheduling constraints.","PAGE 3, Line 94","LI06","Time, Scheduling & Workload Commitments"
"c105M01N12","Knowledge-to-practice gap","Limitation","E","Implementation and evaluation of a massive open online course on physical management of knee osteoarthritis for physiotherapists","Acquiring top-tier theoretical insights on a digital platform does not automatically resolve the behavioral friction and professional delays that hinder physical implementation.","The professional delay or behavioral friction preventing the translation of newly acquired skills into regular workplace routines.","PAGE 5, Line 149","LI11","Socio-Organizational Resistance & Cultural Drift"
"c105M02N30","Lack of formal recognition (no certificate)","Limitation","I","Implementation and evaluation of a massive open online course on physical management of knee osteoarthritis for physiotherapists","Participants noted that without a formal certificate, it is difficult to prove course completion to employers.","Practice shortcoming where no credential or proof of completion is provided","Page 5, Results","LI02","Pedagogical Design & Instructional Shortcomings"
"c105M02N33","Reduced confidence in traditional KOA management","Limitation","I","Implementation and evaluation of a massive open online course on physical management of knee osteoarthritis for physiotherapists","Physiotherapists reported low self-efficacy in managing KOA using traditional methods before the online course intervention.","Baseline deficiency in self-efficacy before completing the PEAK-PT course","Page 2, Introduction","LI11","Socio-Organizational Resistance & Cultural Drift"
"c106M01N21","Age-related Cognitive Impairments","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","Natural age-related drops in executive processing speeds and memory bandwidth significantly challenge older learners trying to synthesize novel clinical steps.","Natural neurocognitive changes slowing retention and concept processing","PAGE 2, Line 41","LI10","Human Physiological & Demographical Deterioration"
"c106M01N22","Fine Motor Skill Impairments","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","Chronic demographic pathologies like arthritis restrict joint flexibility, introducing serious manual errors when manipulating tiny virtual interfaces.","Physical limitations reducing manual alignment precision during tool operation","PAGE 2, Line 49","LI10","Human Physiological & Demographical Deterioration"
"c106M01N23","Low Familiarity with Digital Technologies","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","A massive baseline expertise gap exists among senior demographics regarding spatial digital tools, acting as a steep structural entry barrier to regular application use.","Baseline expertise gap acting as an entry barrier to regular application use","PAGE 3, Line 72","LI11","Socio-Organizational Resistance & Cultural Drift"
"c106M01N24","Time-sensitive Challenges","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","The system design forces swift tactical responses under time-pressured windows, which actively alienates and stresses older user demographics.","Design constraint forcing swift responses that alienates older demographics","PAGE 4, Line 115","LI06","Time, Scheduling & Workload Commitments"
"c106M01N25","Positive Bias in Questionnaire","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","Relying on self-reported feedback introduces severe compliance bias, as elderly participants frequently skew responses positively to please researchers.","Methodological flaw artificially skewing evaluation results positively","PAGE 6, Line 177","LI08","Research Design & Validation Flaws"
"c106M01N26","Convenience Sample","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","Selecting participants purely from localized community centers introduces a narrow convenience sample that threatens the external generalizability of statistical findings.","Target selection constraint restricting generalizability of findings","PAGE 6, Line 182","LI07","Empirical Sample & Dataset Vulnerabilities"
"c107M02N34","Scarce cadaver resources","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","The limited availability of cadaveric specimens severely restricts hands-on anatomical dissection opportunities for medical students.","Limited availability of cadavers for dissection.","Page 2, Introduction","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c107M02N35","Complex preservation and handling of cadavers","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","Cadaver preservation requires strict environmental controls, specialized chemicals, and substantial maintenance effort.","Difficulty in maintaining and using cadavers.","Page 2, Introduction","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c107M02N36","Opacity of lung parenchyma","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","The opaque nature of lung tissue naturally obscures the internal sublobar vessels and bronchi, preventing clear visual inspection during dissection.","Lung tissue blocks view of internal sublobar anatomy.","Page 2, Introduction","LI04","Hardware, Sensor & Infrastructure Constraints"
"c107M02N37","Lack of three-dimensionality in 2D images","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","Traditional textbooks and 2D screens cannot directly convey the complex 3D spatial relationships of anatomical structures.","2D media cannot convey 3D depth directly.","Page 2, Introduction","LI04","Hardware, Sensor & Infrastructure Constraints"
"c107M02N38","Need for mental reconstruction of 3D information from 2D screen","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","Students must exert significant cognitive effort to mentally reconstruct 3D spatial arrangements from flat 2D images.","Cognitive load to infer 3D from 2D display.","Page 2, Introduction","LI04","Hardware, Sensor & Infrastructure Constraints"
"c107M02N39","Lack of haptic feedback in 3DV","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","While 3D virtual models offer excellent visualization, they lack tactile feedback, preventing students from feeling tissue textures.","No tactile sensation when using digital model.","Page 7, Discussion","LI04","Hardware, Sensor & Infrastructure Constraints"
"c107M02N40","High cost of 3DP","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","The financial cost of 3D printing filaments, machinery, and maintenance remains too high for widespread individual student use.","Financial expense of producing the printed model.","Page 7, Discussion","LI05","Financial & Capital Deployment Constraints"
"c107M02N41","Production time of 3DP","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","Manufacturing a single high-fidelity 3D printed lung model requires dozens of hours of continuous machine fabrication time.","Time required to print the model.","Page 7, Discussion","LI04","Hardware, Sensor & Infrastructure Constraints"
"c107M02N42","Technical complexity of 3DP","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","The multi-step workflow of segmentation, mesh cleaning, and slicing introduces significant technical complexity for non-expert educators.","Difficulty of 3D reconstruction and printing workflow.","Page 7, Discussion","LI04","Hardware, Sensor & Infrastructure Constraints"
"c107M02N43","Lack of interactivity in 3DP model","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","Unlike virtual software, the physical 3D printed model cannot be customized, hidden, or made transparent dynamically during a lesson.","Cannot change view or hide structures in physical model.","Page 7, Discussion","LI02","Pedagogical Design & Instructional Shortcomings"
"c107M02N44","Convenience disadvantage of 3DP","Limitation","E","Anatomy education of sublobar lung anatomy using three-dimensional printed and virtual models","Physical models are bulky and less portable than mobile digital software applications, restricting remote study.","3DP model less portable and easy to use than digital.","Page 7, Discussion","LI04","Hardware, Sensor & Infrastructure Constraints"
"c108M01N11","Time constraints","Limitation","E","Online continuing professional development for low- and middle-income countries","Medical practitioners face severe schedule limitations, constantly struggling to balance heavy corporate healthcare shifts with personal family responsibilities.","The schedule limitations generated by balancing corporate working hours with family responsibilities.","PAGE 1, Lines 25-26","LI06","Time, Scheduling & Workload Commitments"
"c108M01N12","Financial burden","Limitation","E","Online continuing professional development for low- and middle-income countries","The high economic expenses and tuition fees associated with specialized certifications present severe financial barriers to continuous professional development.","The economic expenses and training costs that present barriers to continuous professional development.","PAGE 2, Line 47","LI05","Financial & Capital Deployment Constraints"
"c108M01N13","Decrease in human resources","Limitation","E","Online continuing professional development for low- and middle-income countries","The shrinking volume of available medical staff within regional units leaves remaining workers overloaded, resulting in high institutional friction for training execution.","The shrinking volume of available staff within clinical units, resulting in increased institutional friction for training execution.","PAGE 2, Line 53","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c108M01N14","High drop-out rates in standard MOOCs","Limitation","E","Online continuing professional development for low- and middle-income countries","Standard large-scale distance education platforms suffer from severe engagement drops, where registered users abandon a track before fulfilling graduation criteria.","The trend where registered platform users abandon a learning track before satisfying graduation criteria.","PAGE 3, Line 84","LI11","Socio-Organizational Resistance & Cultural Drift"
"c108M01N15","Absence of a control group","Limitation","E","Online continuing professional development for low- and middle-income countries","The scientific evaluation layout lacks an un-exposed parallel comparison baseline, making it methodologically impossible to isolate external learning variables.","A research design vulnerability where the lack of an un-exposed comparison baseline prevents isolating external variables.","PAGE 6, Line 162","LI08","Research Design & Validation Flaws"
"c108M01N16","Single-institution restriction","Limitation","E","Online continuing professional development for low- and middle-income countries","Locking sample boundaries to one localized clinical institution leaves the wider generalizability of the pedagogical model unverified.","A research boundaries flaw that locks sample inputs to one geographic setup, making wider industry inferences unverified.","PAGE 6, Line 169","LI07","Empirical Sample & Dataset Vulnerabilities"
"c108M02N34","Single hospital department","Limitation","I","Online continuing professional development for low- and middle-income countries","The evaluation was only conducted in a single respiratory ward, which may not represent general clinical settings.","Not mentioned","Page 6, Limitations","LI07","Empirical Sample & Dataset Vulnerabilities"
"c108M02N35","Limited generalizability","Limitation","E","Online continuing professional development for low- and middle-income countries","As the data was gathered from a single center, we must acknowledge the limited generalizability of our training conclusions.","Not mentioned","Page 6, Limitations","LI07","Empirical Sample & Dataset Vulnerabilities"
"c108M02N36","Single intervention (COPD only)","Limitation","I","Online continuing professional development for low- and middle-income countries","The training program focused exclusively on COPD management, leaving other chronic conditions unaddressed.","Not mentioned","Page 2, Methods","LI02","Pedagogical Design & Instructional Shortcomings"
"c108M02N37","No longitudinal follow-up","Limitation","E","Online continuing professional development for low- and middle-income countries","A primary weakness is that we conducted no longitudinal follow-up to test skill retention past the immediate post-test.","Not mentioned","Page 6, Limitations","LI08","Research Design & Validation Flaws"
"c108M02N38","Inability to attribute gains solely to intervention","Limitation","I","Online continuing professional development for low- and middle-income countries","Without a parallel control group, we cannot confidently attribute performance gains solely to the digital course modules.","Not mentioned","Page 6, Discussion","LI08","Research Design & Validation Flaws"
"c108M02N41","Workload","Limitation","I","Online continuing professional development for low- and middle-income countries","Nurses noted that overwhelming daily clinical shifts left them too exhausted to complete the evening web assignments.","Not mentioned","Page 4, Results","LI06","Time, Scheduling & Workload Commitments"
"c108M02N42","Turnover","Limitation","I","Online continuing professional development for low- and middle-income countries","High staff turnover in the department constantly disrupted the continuity of the specialized peer mentoring framework.","Not mentioned","Page 5, Discussion","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c109M01N10","Lack of first-hand perception of symptoms","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","Traditional linear screen lectures completely fail to reproduce realistic optical distortions, visual dropouts, or patient-perspective symptom fields.","The inability of traditional media to reproduce realistic ocular distortions or vision dropouts.","PAGE 2, Line 38","LI04","Hardware, Sensor & Infrastructure Constraints"
"c109M01N11","Declined cognitive ability","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","Declined cognitive ability as a result of aging might be the reason that older participants might find it harder to retain and process the new information.","Natural age-related drops in executive processing speeds and memory bandwidth.","Page 7, Line 222","LI10","Human Physiological & Demographical Deterioration"
"c109M01N12","Lack of a control group","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","First, our study lacked a control group. Despite the large effect size, uncertainties remain over whether the AR intervention is more effective.","Methodological restriction leaving comparison metrics relative to non-AR controls absent.","Page 8, Line 253-254","LI08","Research Design & Validation Flaws"
"c109M02N19","Low health literacy","Limitation","I","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","participants with a higher education level might have a higher health literacy","Not mentioned","Page 8, Discussion","LI11","Socio-Organizational Resistance & Cultural Drift"
"c109M02N21","Potential cyber-sickness","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","potential cyber-sickness","symptoms such as oculomotor disturbance, disorientation, and nausea","Page 7, Discussion","LI09","Ergonomic, Physical Strain & Safety Risks"
"c109M02N22","One-off intervention","Limitation","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","current study was a one-off intervention","Not mentioned","Page 9, Limitations","LI02","Pedagogical Design & Instructional Shortcomings"
