"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c206M02N21","Integration of technical and digitization expertise","Organizational Dependency","E","Analysis Of The Feasibility Of Immersive Virtualization In Technical Training","Maximization of learning occurs through the combination of technical knowledge and use of technological resources; knowledge in digitization and programming is required.","Not mentioned","p.4-5","OD07","Expert Participation Frameworks & Succession Structures"
"c207M01N16","Personal Protective Equipment Regulations","Organizational Dependency","E","Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory","When it comes to requirements for the technology, it is often stated that any technology should not get in the way of safety. Companies B, D and E emphasize that safety glasses are already worn, which in company D involves welding glasses.","Internal safety mandates dictating the absolute use of protective eyewear, welding masks, or gloves during task cycles.","PAGE 4, Lines 186-188","OD06","Institutional Governance, Standards Compliance & Ethics Clearances"
"c209M01N22","Absorptive capacity","Organizational Dependency","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","High absorptive capacity enables firms to filter and recombine unstructured social signals.","Internal cognitive capacity to identify, assimilate, and exploit outside value","Page 5","OD07","Expert Participation Frameworks & Succession Structures"
"c209M01N23","Digital maturity","Organizational Dependency","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","Digital maturity provides the technological and analytical infrastructure required.","Baseline organizational readiness and digital asset density within workflows","Page 2, Page 5","OD05","Operational Resource Allocation & Dedicated Timeline Provisions"
"c209M02N29","Confidentiality requirements","Organizational Dependency","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","High (protected via NDA or internal policies)","Internal governance condition for knowledge protection","Page 5, Table 2","OD06","Institutional Governance, Standards Compliance & Ethics Clearances"
"c209M02N30","IP protection protocols","Organizational Dependency","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","Internal disclosure guidelines defined restricted sharing zones","Formal organizational rules for IP protection","Page 15, Table 7","OD06","Institutional Governance, Standards Compliance & Ethics Clearances"
"c209M02N31","Governance mechanisms","Organizational Dependency","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","access controls, NDAs, and formal governance mechanisms","Organizational control systems","Page 12, Section 4.2.2","OD06","Institutional Governance, Standards Compliance & Ethics Clearances"
"c210M02N17","Labeled training data","Organizational Dependency","I","Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues","use entity and relationship tagging functions to manually label the uploaded quality issue files with custom entities and relationships as the training set for model training.","Prerequisite: manually annotated examples needed to train the deep learning models.","Page 5","OD05","Operational Resource Allocation & Dedicated Timeline Provisions"
"c211M01N11","Firms' preparedness toward information technologies","Organizational Dependency","E","Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies","Moreover, firms' preparedness toward information technologies, employee skills impact decision-making","Internal IT infrastructure readiness and maturity of the firm","PAGE 12","OD05","Operational Resource Allocation & Dedicated Timeline Provisions"
"c211M02N20","organizational readiness","Organizational Dependency","E","Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies","Organizational readiness and external environmental conditions play significant role","Internal preparedness to adopt new technologies and practices.","Page 12, lines 16-17","OD06","Institutional Governance, Standards Compliance & Ethics Clearances"
"c211M02N21","IT infrastructure","Organizational Dependency","E","Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies","IT infrastructure, employee skills impact decision-making","Hardware, software, and network resources.","Page 12, lines 17-18","OD05","Operational Resource Allocation & Dedicated Timeline Provisions"
