sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"KL04","Experienced Practitioner Upskilling Learners","c005M01N14","engineers","The 24 training participants included students and engineers, with experience ranging from zero to 36 years.","KL04","Experienced Practitioner Upskilling Learners"
"KL02","Structured Occupational Trainees","c005M02N16","Trainees","24 participants, including students and engineers, undertook the safety training using both the AR and VR technology followed by the hazard identification test.","KL02","Structured Occupational Trainees"
"KL02","Structured Occupational Trainees","c005M02N17","Younger trainees (students)","However, it was noticed that younger trainees were more comfortable with the VR experience, as it took them around 15 min on average to navigate the site and detect most of the hazards.","KL02","Structured Occupational Trainees"
"KL04","Experienced Practitioner Upskilling Learners","c005M02N18","Older trainees (engineers)","On the other hand, the older trainees took about 22 min on average to navigate the model and complete the training. They were also not comfortable/not used to using the Oculus touch (Joystick).","KL04","Experienced Practitioner Upskilling Learners"
"KL04","Experienced Practitioner Upskilling Learners","c006M02N19","Construction workers experiencing Smartsuit fitting","We visited actual work sites, allowed workers to experience the assistive suits, and lent them to those who showed interest.","KL04","Experienced Practitioner Upskilling Learners"
"KL03","Novice and Early-Career Workforce Learners","c006M02N20","Young workers needing technology transmission","To promote the securing of labour by older workers, the enlightenment of the concept of 'KEIROKA,' and the transmission of technology to younger people, we would like to continue this research.","KL03","Novice and Early-Career Workforce Learners"
"KL03","Novice and Early-Career Workforce Learners","c007M01N12","new workers","Foremen train and guide new workers.","KL03","Novice and Early-Career Workforce Learners"
"KL09","Project and Organizational Collective Learners","c007M01N13","project members","The conclusion describes knowledge utilisation and sharing among project members.","KL09","Project and Organizational Collective Learners"
"KL03","Novice and Early-Career Workforce Learners","c007M02N16","New-Generation Construction Engineers","new generation engineers have become more familiar with construction simulation software (e.g., Navisworks, Revit and SketchUp) and construction information modelling","KL03","Novice and Early-Career Workforce Learners"
"KL06","Operational Decision and Action Learners","c008M01N16","construction managers","The extracted knowledge helps construction managers understand accidents, make decisions, and formulate preventive measures.","KL06","Operational Decision and Action Learners"
"KL06","Operational Decision and Action Learners","c008M01N17","operators","The framework is stated to enable managers and operators to obtain a deeper understanding of accident context.","KL06","Operational Decision and Action Learners"
"KL05","Frontline Safety Knowledge Recipients","c008M02N09","Workers","protect workers from harm","KL05","Frontline Safety Knowledge Recipients"
"KL10","Knowledge Review and Validation Learners","c009M02N20","Bid preparation team","System-generated bid proposal is reviewed by the bid preparation team of experts","KL10","Knowledge Review and Validation Learners"
"KL10","Knowledge Review and Validation Learners","c009M02N21","Research team","Manual annotation of the RFPs by the research team","KL10","Knowledge Review and Validation Learners"
"KL01","Formal Higher-Education Learners","c010M01N41","students","Students participated in hands-on sensing-technology activities within the mixed reality learning environment as part of their Construction Technology course.","KL01","Formal Higher-Education Learners"
"KL02","Structured Occupational Trainees","c011M01N11","Trainees","A total of 78 trainees (59 males and 19 females) volunteered to take part in this experiment.","KL02","Structured Occupational Trainees"
"KL02","Structured Occupational Trainees","c011M01N12","Students","university students and non-construction workers with similar experience and knowledge levels of construction activities were selected as experimental trainees","KL02","Structured Occupational Trainees"
"KL02","Structured Occupational Trainees","c011M01N13","Non-construction workers","university students and non-construction workers with similar experience and knowledge levels of construction activities were selected as experimental trainees","KL02","Structured Occupational Trainees"
"KL04","Experienced Practitioner Upskilling Learners","c012M01N17","Mid-career engineers","Mentorship substantially enhanced mid-career engineers' experiential learning and professional development.","KL04","Experienced Practitioner Upskilling Learners"
"KL09","Project and Organizational Collective Learners","c012M01N18","Construction crews","Safety cues were converted into a checklist and drill script for recall and transfer across crews.","KL09","Project and Organizational Collective Learners"
"KL03","Novice and Early-Career Workforce Learners","c012M02N20","Younger Personnel","""Younger and less experienced personnel"" are targeted for knowledge transfer","KL03","Novice and Early-Career Workforce Learners"
"KL02","Structured Occupational Trainees","c012M02N21","Trainees","""Integration of narratives into organizational training, orientation programs, and professional development activities""","KL02","Structured Occupational Trainees"
"KL09","Project and Organizational Collective Learners","c014M01N18","team members","Training sessions and workshops keep all team members knowledgeable.","KL09","Project and Organizational Collective Learners"
"KL09","Project and Organizational Collective Learners","c014M02N23","Employees","Empowered the employees but also mitigated the resistance to change","KL09","Project and Organizational Collective Learners"
"KL09","Project and Organizational Collective Learners","c014M02N24","Stakeholders","AI facilitates the knowledge transfer among the stakeholders","KL09","Project and Organizational Collective Learners"
"KL01","Formal Higher-Education Learners","c015M01N14","MSc Construction Project Management students","The study involved the first two MSc CPM cohorts; 24 of 27 students completed the survey.","KL01","Formal Higher-Education Learners"
"KL01","Formal Higher-Education Learners","c015M02N02","Postgraduate CPM students","The first two cohorts of MSc. Construction Project Management students at the London campus were participants in the study after completing three or four modules","KL01","Formal Higher-Education Learners"
"KL06","Operational Decision and Action Learners","c017M02N12","Building Operators / Managers","The study's aim is to provide actionable insights for energy management, implying that the knowledge generated is to be absorbed by the managers of the building systems.","KL06","Operational Decision and Action Learners"
