sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"THR07","Mentoring","c105M01N20","Expert guidance","The non-expert repeatedly asked experts whether task steps were correct.","THR07","Mentoring"
"THR12","Codified-Material Learning","c105M02N21","Paper manual self-study","current instructions for the processes mentioned are available on paper and digitally","THR12","Codified-Material Learning"
"THR11","Instructor-Led Training and Briefings","c106M01N13","trainer-supported machinery setup training","During Scenario 2, the trainer explained machinery parts, processes, functionalities, and technical features.","THR11","Instructor-Led Training and Briefings"
"THR11","Instructor-Led Training and Briefings","c106M02N05","Traditional Training Approach","The confirmation group (G1) has been selected to simulate the training of the machinery setup using the traditional approaches already employed in the company.","THR11","Instructor-Led Training and Briefings"
"THR13","Experiential and On-the-Job Learning","c107M01N12","traditional learning method with 3D-printed components","The control group learned with a replica of the pneumatic system made from 3D-printed components and physically connected the components with hoses.","THR13","Experiential and On-the-Job Learning"
"THR11","Instructor-Led Training and Briefings","c107M01N13","instructor-supported teaching","The traditional method without teacher support was described as unsuitable for practical tasks, for which teaching support is usually provided by the instructor.","THR11","Instructor-Led Training and Briefings"
"THR12","Codified-Material Learning","c107M01N36","textbook-based teaching","The paper identifies textbooks as a current teaching method and describes current methods as often mostly theoretical.","THR12","Codified-Material Learning"
"THR13","Experiential and On-the-Job Learning","c107M01N38","training laboratories and learning systems","Training laboratories and learning systems are practical teaching options but are costly, space-intensive and dependent on compressed-air provision.","THR13","Experiential and On-the-Job Learning"
"THR11","Instructor-Led Training and Briefings","c107M01N39","special pneumatics training workshops","Special pneumatics training workshops are offered when companies or vocational schools lack training systems.","THR11","Instructor-Led Training and Briefings"
"THR12","Codified-Material Learning","c107M02N17","Textbook self-study","Current practice-oriented teaching methods in the field are based on textbooks","THR12","Codified-Material Learning"
"THR17","Ambiguous Traditional Human-central Practice","c107M02N18","2D simulation software","Current practice-oriented teaching methods in the field are based on... simulation software, which is predominantly two-dimensional","THR17","Ambiguous Traditional Human-central Practice"
"THR15","Manual Knowledge Documentation and Codification","c108M01N29","professional-activity analysis of company documents and processes","The first phase studies internal documents, generic knowledge, processes, and sometimes observation.","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c108M01N30","viticulture literature review for wine-industry vocabulary and risks","A literature review was conducted to understand wine-industry vocabulary and associated risks.","THR15","Manual Knowledge Documentation and Codification"
"THR05","Knowledge Harvesting Workshops","c108M01N32","collective expert interviews for resolving know-how ambiguity","Collective interviews may follow individual-interview analysis to resolve ambiguity and standardize knowledge.","THR05","Knowledge Harvesting Workshops"
"THR05","Knowledge Harvesting Workshops","c108M01N33","observation of viticulture work for tacit-knowledge elicitation","The viticulture experiment associated explicit knowledge with implicit knowledge acquired through observation.","THR05","Knowledge Harvesting Workshops"
"THR15","Manual Knowledge Documentation and Codification","c108M01N34","transcription and restitution of recorded industrial expert interviews","Recorded interview audio was reproduced as authentic, understandable, complete text for analysis.","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c108M01N35","categorical thematic analysis of industrial interview restitutions","Categorical thematic analysis identified, analyzed, and interpreted topic patterns in the interview texts.","THR15","Manual Knowledge Documentation and Codification"
"THR05","Knowledge Harvesting Workshops","c108M01N65","semi-structured interviews with twenty vine growers and five wine professionals","Twenty vine growers and five wine professionals were interviewed using six topic-specific grids.","THR05","Knowledge Harvesting Workshops"
"THR05","Knowledge Harvesting Workshops","c108M02N09","Semi-directive individual knowledge elicitation interviews","Our design method starts by conducting a set of individual interviews, allowing the acquisition of general information about the know-how practiced in an individual way.","THR05","Knowledge Harvesting Workshops"
"THR16","Human Expert Review and Validation","c108M02N10","Collective interviews for expert consensus building","Collective interviews may be then conducted in case of confusion or disagreement between experts. These will be performed after analyzing individual interviews and address specific themes to resolve ambiguity and standardize the knowledge collected.","THR16","Human Expert Review and Validation"
"THR05","Knowledge Harvesting Workshops","c108M02N11","Workplace observation for tacit skill capture","observational techniques can be used when verbal communication becomes insufficient for collecting tacit knowledge. Observation techniques can also be used for the verification and validation of collected knowledge.","THR05","Knowledge Harvesting Workshops"
"THR15","Manual Knowledge Documentation and Codification","c108M02N12","Corporate document and state-of-the-art analysis","Inspired by analytic elicitation techniques, this phase consists of studying the company's internal documents and, in some cases, conducting a state-of-the-art on the field in order to collect generic knowledge (regulations, standards, processes, etc.).","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c108M02N13","Semi-formal UML conceptual modeling practice","The goal of this phase is to transform the informal representation of know-how, expressed in natural language, into a coherent, structured and semi-formal model using mind maps and UML diagrams.","THR15","Manual Knowledge Documentation and Codification"
"THR16","Human Expert Review and Validation","c108M02N42","Anonymous expert knowledge restitution and review practice","The collected knowledge and the results of analysis are presented to the domain experts for validation before the formalization and digital transformation of this knowledge. For ethical reasons, the restitution is anonymous.","THR16","Human Expert Review and Validation"
"THR16","Human Expert Review and Validation","c108M02N43","Expert validation of synthesized semi-formal models","The collected knowledge and the results of analysis are presented to the domain experts for validation before the formalization and digital transformation of this knowledge.","THR16","Human Expert Review and Validation"
"THR15","Manual Knowledge Documentation and Codification","c108M02N44","Systematic interview audio-to-text transcription","The interview transcription is a process by which recorded audio of an interview is reproduced as a text document. It is the restitution of the experts' knowledge for analysis, and should be authentic, understandable, and complete.","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c108M02N45","Qualitative categorical thematic analysis of transcripts","To analyze restitution, categorical thematic analysis is used. It is a Human and Social Science technique used for describing and making conclusions about the characteristics of a communication.","THR15","Manual Knowledge Documentation and Codification"
"THR17","Ambiguous Traditional Human-central Practice","c109M01N07","workplace social interaction for tacit knowledge sharing","Tacit knowledge is acquired through social interaction and is shared informally through social interactions.","THR17","Ambiguous Traditional Human-central Practice"
"THR01","Job Shadowing","c109M01N09","workplace observation of manufacturing know-how","Observation is identified as a principal means through which tacit knowledge is acquired.","THR01","Job Shadowing"
"THR11","Instructor-Led Training and Briefings","c109M01N10","formal tacit-knowledge training","The paper states that tacit-knowledge sharing occurs formally through training.","THR11","Instructor-Led Training and Briefings"
"THR11","Instructor-Led Training and Briefings","c109M01N11","tacit-knowledge-sharing conferences","The paper states that tacit-knowledge sharing occurs formally through conferences.","THR11","Instructor-Led Training and Briefings"
"THR14","Collaborative Group Learning","c109M01N12","informal task-group knowledge sharing","The paper states that tacit-knowledge sharing occurs informally through task groups.","THR14","Collaborative Group Learning"
"THR17","Ambiguous Traditional Human-central Practice","c109M02N14","Mentoring/shadowing programs","""Methods like job shadowing, mentor programs, and observational learning also aid in knowledge transfer from tacit employees""","THR17","Ambiguous Traditional Human-central Practice"
"THR11","Instructor-Led Training and Briefings","c109M02N15","Training and conferences","""Tacit knowledge sharing occurs formally through training or conferences and informally through task groups and social interactions""","THR11","Instructor-Led Training and Briefings"
"THR01","Job Shadowing","c109M02N16","Observational learning","""Methods like job shadowing, mentor programs, and observational learning also aid in knowledge transfer""","THR01","Job Shadowing"
"THR14","Collaborative Group Learning","c109M02N17","Focus groups","""Canadian SMEs which are orientated more individualistically in their culture, may employ some of the more structured methods such as interviewing, focus groups or narrative storytelling in order to systematically capture tacit knowledge""","THR14","Collaborative Group Learning"
"THR08","Storytelling","c109M02N18","Narrative storytelling","""Canadian SMEs which are orientated more individualistically in their culture, may employ some of the more structured methods such as interviewing, focus groups or narrative storytelling in order to systematically capture tacit knowledge""","THR08","Storytelling"
"THR11","Instructor-Led Training and Briefings","c109M02N19","Training workshops","""Canadian workers are likely to value more structured knowledge resources, such as training workshops or centralized knowledge repositories""","THR11","Instructor-Led Training and Briefings"
"THR17","Ambiguous Traditional Human-central Practice","c109M02N20","Person-to-person contacts","""hybrid systems that integrate digital tools and person-to-person contacts can facilitate an effective transfer of tacit knowledge for innovation and organizational development""","THR17","Ambiguous Traditional Human-central Practice"
"THR10","Communities of Practice","c109M02N21","Interpersonal networks","""SMEs in the UAE can use interpersonal networks to promote informal knowledge sharing due to the focus on work groups as a result of the collectivist culture of the UAE""","THR10","Communities of Practice"
"THR12","Codified-Material Learning","c110M01N11","independent manual searching","Alumni often had to search manuals independently for troubleshooting information.","THR12","Codified-Material Learning"
"THR17","Ambiguous Traditional Human-central Practice","c110M01N13","consulting professors","Alumni resorted to consulting professors when manuals did not adequately address complex problems.","THR17","Ambiguous Traditional Human-central Practice"
"THR13","Experiential and On-the-Job Learning","c110M01N14","hands-on learning","Alumni emphasized that the chatbot should complement hands-on learning.","THR13","Experiential and On-the-Job Learning"
"THR16","Human Expert Review and Validation","c110M01N15","surveys of current students and alumni","Surveys of current students and alumni evaluated functionality, user experience, problem-solving, and knowledge retention.","THR16","Human Expert Review and Validation"
"THR12","Codified-Material Learning","c110M02N04","Manual Self-Study by Students","Alumni often had to search for information independently in manuals","THR12","Codified-Material Learning"
"THR17","Ambiguous Traditional Human-central Practice","c111M01N14","exchange with other innovative companies that use AI","This was the most frequently mentioned personal channel, occurring eleven times across five interview documents.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c111M01N15","exchange of experiences among colleagues (formal & informal setting)","Table 4 lists formal and informal exchange of experiences among colleagues.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c111M01N16","external consultants","Table 4 lists external consultants as a personal knowledge-acquisition channel.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c111M01N17","contacts with institutes at universities","Contacts with institutes at universities appear as a personal knowledge-acquisition channel.","THR17","Ambiguous Traditional Human-central Practice"
"THR13","Experiential and On-the-Job Learning","c111M01N18","visits to trade fairs","Table 4 lists visits to trade fairs among personal channels.","THR13","Experiential and On-the-Job Learning"
"THR11","Instructor-Led Training and Briefings","c111M01N19","training environment of consultants and providers of AI solutions","Table 4 identifies the training environment of consultants and AI-solution providers as an institutional channel.","THR11","Instructor-Led Training and Briefings"
"THR11","Instructor-Led Training and Briefings","c111M01N20","further education institutes","Table 4 lists further education institutes as an institutional channel.","THR11","Instructor-Led Training and Briefings"
"THR11","Instructor-Led Training and Briefings","c111M01N21","existing specialized training or extra-occupational studies","Table 4 lists existing specialized training or extra-occupational studies.","THR11","Instructor-Led Training and Briefings"
"THR17","Ambiguous Traditional Human-central Practice","c111M02N23","Exchange with other innovative companies","Exchange with other innovative companies that use AI","THR17","Ambiguous Traditional Human-central Practice"
"THR10","Communities of Practice","c111M02N26","Professional networks/special interest groups","interactions in professional networks or special interest groups","THR10","Communities of Practice"
"THR12","Codified-Material Learning","c113M01N12","paper-based document","The paper-based document served as the control learning interface and contained textual instructions and pictures for the wiring task.","THR12","Codified-Material Learning"
"THR12","Codified-Material Learning","c113M02N18","Paper-based wiring manual training","The paper-based document... contains all information about the electronic system and its components. It also consists of a step-by-step information in the form of textual instruction and pictures to complete a wiring task","THR12","Codified-Material Learning"
"THR11","Instructor-Led Training and Briefings","c113M02N19","In-class wiring training","traditional training such as in-class training and paper-based manual are not reliable means for teaching job tasks","THR11","Instructor-Led Training and Briefings"
"THR11","Instructor-Led Training and Briefings","c113M02N20","Conventional maintenance training","conventional training could lead to long hours of training, frustration, and overall decrease in worker productivity","THR11","Instructor-Led Training and Briefings"
"THR17","Ambiguous Traditional Human-central Practice","c114M01N09","interfirm communication and cooperation in digital innovation","Digital technology innovation requires cooperation and communication between enterprises and other organizations to facilitate knowledge and resource sharing.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c115M02N17","Traditional knowledge systems","Digital transformation ""reshape[s] green knowledge acquisition capabilities"" and ""transform[s] traditional knowledge system frameworks""","THR17","Ambiguous Traditional Human-central Practice"
"THR14","Collaborative Group Learning","c117M01N20","internal round-table idea discussions","After expert selection, subsequent interactions with submitters may occur through round-table discussions.","THR14","Collaborative Group Learning"
"THR14","Collaborative Group Learning","c117M01N21","internal product-idea knowledge-sharing workshops","After expert selection, subsequent interactions may occur through knowledge-sharing workshops.","THR14","Collaborative Group Learning"
"THR15","Manual Knowledge Documentation and Codification","c119M01N47","manual selection and semantic grouping of robot-recognition concepts","Researchers manually selected 34 concepts and defined five semantic classes.","THR15","Manual Knowledge Documentation and Codification"
"THR17","Ambiguous Traditional Human-central Practice","c120M02N14","Dynamic SDR Selection Mechanism (DSSC)","...the data-mining-based dynamic SDR selection mechanism to mine a DSSC...","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c120M02N15","Aggregation of Multiple SDRs with Weights","...an aggregation of multiple SDRs with appropriate weights can offer a better adaptation...","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c121M01N12","traditional circular-supply-chain trial-and-error methods","The paper compares GenAI-supported virtual simulation with traditional trial-and-error methods and states that organizations can iterate more quickly with GenAI.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c121M02N16","Traditional trial-and-error methods","It can substantially shorten the innovation cycle, allowing organizations to iterate on innovation more quickly than traditional trial-and-error methods.","THR17","Ambiguous Traditional Human-central Practice"
"THR12","Codified-Material Learning","c122M01N21","static document exchange","The paper contrasts immersive collaboration with knowledge collaboration confined to static document exchange.","THR12","Codified-Material Learning"
"THR17","Ambiguous Traditional Human-central Practice","c124M01N13","reactive mechanical maintenance","The paper contrasts digitally supported predictive and adaptive maintenance frameworks with reactive and preventive concepts.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c124M01N14","preventive mechanical maintenance","The paper contrasts digitally supported predictive and adaptive maintenance frameworks with reactive and preventive concepts.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c124M02N16","Reactive and Preventive Maintenance","Traditional maintenance approaches based on reactive responses and scheduled interventions rather than predictive intelligence","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c125M01N20","traditional teaching methods","Traditional teaching methods are reported to have limited effectiveness in developing individual manufacturing skills.","THR17","Ambiguous Traditional Human-central Practice"
"THR11","Instructor-Led Training and Briefings","c125M01N21","theoretical presentation","Participants thought the theoretical presentation should be shortened so hands-on activity time could be increased.","THR11","Instructor-Led Training and Briefings"
"THR12","Codified-Material Learning","c125M02N14","Self-study","some learning platforms based on e-learning and digital learning factories can be considered effective tools. However, the lack of face-to-face training and physical interaction within teams presents a clear deficiency when compared to physical learning factories","THR12","Codified-Material Learning"
"THR10","Communities of Practice","c126M01N13","blockchain professional association membership","Professional-association membership keeps the company updated on the latest applications and trends in BT.","THR10","Communities of Practice"
"THR11","Instructor-Led Training and Briefings","c126M01N14","blockchain workshops and conferences","Companies participate in BT-related workshops and conferences to gain implementation insights.","THR11","Instructor-Led Training and Briefings"
"THR12","Codified-Material Learning","c126M01N15","subscription to blockchain application literature","Companies subscribe to literature that helps them understand the latest BT applications.","THR12","Codified-Material Learning"
"THR17","Ambiguous Traditional Human-central Practice","c126M01N16","external acquisition of blockchain knowledge","Firms obtain BT-related knowledge from industry experts, consultants, academic institutions, and professional networks.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c126M01N17","internal integration of blockchain knowledge","Internal knowledge integration combines and synthesizes knowledge within the firm and ensures that the workforce gains knowledge and skills for BT.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c126M01N32","cross-departmental sharing of blockchain insights","Internal knowledge integration facilitates collaboration and communication among teams and departments, while employees with diverse BT expertise share their insights.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c126M02N01","External Knowledge Acquisition","External knowledge acquisition involves the process of sourcing information, skills, and technologies from outside the firm","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c126M02N02","Internal Knowledge Integration","Internal knowledge integration refers to the process of combining and synthesizing knowledge within the firm","THR17","Ambiguous Traditional Human-central Practice"
