sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"THR11","Instructor-Led Training and Briefings","c005M01N15","lecture-based traditional safety training","Traditional training is described as lecture-based and heavily reliant on slides, lecture notes, and multimedia.","THR11","Instructor-Led Training and Briefings"
"THR05","Knowledge Harvesting Workshops","c005M01N16","semi-structured interviews","Five semi-structured interviews were conducted with safety managers working on bridge-construction projects.","THR05","Knowledge Harvesting Workshops"
"THR17","Ambiguous Traditional Human-central Practice","c005M01N17","bridge-construction site visits","Five site visits covering five bridge types and varied conditions were used to gather hazard data.","THR17","Ambiguous Traditional Human-central Practice"
"THR16","Human Expert Review and Validation","c005M01N18","Delphi probability-impact analysis","Three experts assessed identified hazards by probability and impact to categorize and prioritize them.","THR16","Human Expert Review and Validation"
"THR05","Knowledge Harvesting Workshops","c005M02N20","Semi-structured interviews with safety managers","Interviews with safety managers who are currently working in bridge construction projects were conducted in Egypt. The type of interviews conducted was semi-structured; whereas, the purposive sampling technique was used where interviewees who play key roles in managing the safety of bridge construction were chosen.","THR05","Knowledge Harvesting Workshops"
"THR16","Human Expert Review and Validation","c005M02N22","Delphi technique for hazard prioritization","The prioritization was conducted using the Delphi technique with three experts who conducted a probability-impact analysis where the identified hazards were assessed based on their probability of happening and their impact on the safety of construction laborers and their impacts on the three constraints a project.","THR16","Human Expert Review and Validation"
"THR17","Ambiguous Traditional Human-central Practice","c005M02N23","Traditional paper-based hazard identification tests","The test consisted of photographs in which the trainees were asked to analyze the hazards in each photograph. Each photograph represented one of the scenarios that the learner would encounter during the VR and AR training.","THR17","Ambiguous Traditional Human-central Practice"
"THR11","Instructor-Led Training and Briefings","c005M02N24","Textbook and presentation-based learning","Existing safety training is conducted in the most traditional forms while using textbooks, lectures, and presentations in the construction industry; furthermore, they are mostly being conducted as mere compliance to safety regulations.","THR11","Instructor-Led Training and Briefings"
"THR13","Experiential and On-the-Job Learning","c006M01N12","study session on ""KEIROKA"" and Smartsuit fitting session","The first initiative was a study session on KEIROKA and a Smartsuit fitting session, including worksite fitting events.","THR13","Experiential and On-the-Job Learning"
"THR17","Ambiguous Traditional Human-central Practice","c006M01N13","physical strength measurement","Workers completed seven physical-strength measurement events at site offices.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c006M01N14","health questionnaire","Health questionnaires were administered to workers and collected personal, work, exercise, LBP, fatigue and endurance information.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c006M02N22","Questionnaire survey","The questionnaire collects personal information such as height, weight, age, physical gender, type of work, duration of work, working hours per week, main working posture (upright, downward, squatting, sitting), maximum weight to be handled, current LBP or LBP history, frequency of LBP in the last 6 months, how much exercise they do per week, and duration of exercise.","THR17","Ambiguous Traditional Human-central Practice"
"THR14","Collaborative Group Learning","c007M01N14","workforce meetings","Workforce meetings disseminate knowledge.","THR14","Collaborative Group Learning"
"THR17","Ambiguous Traditional Human-central Practice","c007M01N16","discussions","Discussions disseminate knowledge.","THR17","Ambiguous Traditional Human-central Practice"
"THR07","Mentoring","c007M01N17","staff mentoring","Disseminating knowledge through staff mentoring is KD2.","THR07","Mentoring"
"THR17","Ambiguous Traditional Human-central Practice","c007M01N18","training programmes","Training programmes promote KMP implementation.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c007M01N19","further education initiatives","Further education initiatives promote KMP implementation.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c007M01N20","two-way communication","Encouraging two-way communication is KD1.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c007M01N21","collaboration with customers, suppliers and subcontractors","Collaboration with customers, suppliers and subcontractors promotes KMP.","THR17","Ambiguous Traditional Human-central Practice"
"THR15","Manual Knowledge Documentation and Codification","c007M01N22","Storing knowledge in hard copies","Storing knowledge in hard copies is KS5.","THR15","Manual Knowledge Documentation and Codification"
"THR17","Ambiguous Traditional Human-central Practice","c007M01N32","reliance on informal KM practices heavily influenced by company owners","SMCCs rely on informal KM practices heavily influenced by company owners.","THR17","Ambiguous Traditional Human-central Practice"
"THR14","Collaborative Group Learning","c007M02N18","Workshops","workshops and discussions","THR14","Collaborative Group Learning"
"THR11","Instructor-Led Training and Briefings","c007M02N22","Seminars","job training and seminars","THR11","Instructor-Led Training and Briefings"
"THR13","Experiential and On-the-Job Learning","c007M02N23","On-the-Job Training","training and guiding new workers while maintaining control over construction processes","THR13","Experiential and On-the-Job Learning"
"THR17","Ambiguous Traditional Human-central Practice","c007M02N66","People-Based KMP Approach","people-based approach focuses on humans to manage their tacit knowledge","THR17","Ambiguous Traditional Human-central Practice"
"THR14","Collaborative Group Learning","c008M01N18","brainstorming","Brainstorming is listed as a traditional data-collection method for domain-knowledge acquisition.","THR14","Collaborative Group Learning"
"THR17","Ambiguous Traditional Human-central Practice","c008M01N19","questionnaire surveys","Questionnaire surveys are listed as a traditional data-collection method for domain-knowledge acquisition.","THR17","Ambiguous Traditional Human-central Practice"
"THR05","Knowledge Harvesting Workshops","c008M01N20","expert interviews","Expert interviews are listed as a traditional data-collection method for domain-knowledge acquisition.","THR05","Knowledge Harvesting Workshops"
"THR17","Ambiguous Traditional Human-central Practice","c008M01N21","literature research","Literature research is listed as a traditional method for domain-knowledge acquisition.","THR17","Ambiguous Traditional Human-central Practice"
"THR15","Manual Knowledge Documentation and Codification","c008M01N22","manual organization and classification","The paper describes manual organization of growing databases and manual text-classification work as time-consuming and inefficient.","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c008M02N11","Manual analysis of accident reports","manually analyzing unstructured or semistructured textual data stored in records is a daunting task","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c008M02N16","Rule-based language modeling","Rule-based language models require researchers to manually write knowledge expressions and call rules to develop algorithms","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c008M02N17","Domain dictionary loading","Traditional Chinese text segmentation algorithms mainly rely on loading domain dictionaries, matching the target string with the words in the established dictionary through specific strategies","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c009M01N20","Manual bid proposal preparation","The case firms' core preparation phase manually drafts technical and financial content and assembles supporting material.","THR15","Manual Knowledge Documentation and Codification"
"THR15","Manual Knowledge Documentation and Codification","c009M01N21","Manual cross-referencing with previous proposals","The traditional activity reviews prior bids to reuse effective content, maintain consistency, and support quality.","THR15","Manual Knowledge Documentation and Codification"
"THR16","Human Expert Review and Validation","c009M01N22","Internal expert review and finalization","Generated proposals undergo expert review and multiple iterations before a final draft is submitted.","THR16","Human Expert Review and Validation"
"THR09","After-Action Reviews","c009M01N23","Post-bid review","After submission, the case process conducts a review to gather feedback and assess lessons learned.","THR09","After-Action Reviews"
"THR17","Ambiguous Traditional Human-central Practice","c009M02N24","Document analysis","Document analysis of sample RFPs and submitted proposals triangulated interview findings","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c009M02N25","Cross-case comparison","A cross-case comparison identified similarities and differences in bid preparation practices","THR17","Ambiguous Traditional Human-central Practice"
"THR15","Manual Knowledge Documentation and Codification","c009M02N26","Manual annotation of RFPs","Ground truth labels for the requirements extraction module were generated through manual annotation of the RFPs by the research team","THR15","Manual Knowledge Documentation and Codification"
"THR16","Human Expert Review and Validation","c009M02N27","Expert review (blind evaluation)","The evaluation was conducted as a blind review: experts were not informed whether a given section had been produced manually or by the AI system","THR16","Human Expert Review and Validation"
"THR13","Experiential and On-the-Job Learning","c010M01N16","construction-site practical learning","The study identifies access to construction sites for practical learning as a challenge in educating the future workforce.","THR13","Experiential and On-the-Job Learning"
"THR17","Ambiguous Traditional Human-central Practice","c010M02N04","Questionnaires on learning preferences","The study employs a learning style questionnaire from the University of California, Merced.","THR17","Ambiguous Traditional Human-central Practice"
"THR12","Codified-Material Learning","c011M01N14","Instructional videos","VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.","THR12","Codified-Material Learning"
"THR11","Instructor-Led Training and Briefings","c011M01N15","Lectures","VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.","THR11","Instructor-Led Training and Briefings"
"THR12","Codified-Material Learning","c011M01N16","Safety manuals","VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.","THR12","Codified-Material Learning"
"THR12","Codified-Material Learning","c011M01N17","Textbook-based safety training","Han et al. (2022) developed a VR construction safety training platform and compared it with traditional textbook-based safety training.","THR12","Codified-Material Learning"
"THR12","Codified-Material Learning","c011M01N18","Leaflet teaching","Their study compared the training effectiveness of VR and leaflets. Their results showed that VR training was more effective than leaflet teaching","THR12","Codified-Material Learning"
"THR08","Storytelling","c012M01N24","Structured storytelling workshops","Structured workshops elicited personal experiences, incidents, solutions, and lessons from practitioners.","THR08","Storytelling"
"THR05","Knowledge Harvesting Workshops","c012M01N26","Dedicated interviews","Dedicated interviews were part of the consultancy's narrative-capture initiative.","THR05","Knowledge Harvesting Workshops"
"THR07","Mentoring","c012M01N27","Narrative-based mentorship meetings","Retiring engineers were paired with mid-career colleagues for personalized storytelling and mentorship meetings.","THR07","Mentoring"
"THR15","Manual Knowledge Documentation and Codification","c012M01N47","Traditional documentation methods","Project challenges were inadequately captured through traditional project documentation methods.","THR15","Manual Knowledge Documentation and Codification"
"THR05","Knowledge Harvesting Workshops","c012M01N48","Conventional structured interviews and surveys","Interviews and surveys could restrict natural expression and produce surface-level information without experiential depth.","THR05","Knowledge Harvesting Workshops"
"THR11","Instructor-Led Training and Briefings","c012M01N49","Toolbox talks","Captured narrative knowledge was reused through toolbox talks, and the Soil Saga heuristic was internalized through toolbox talks and a pre-excavation checklist.","THR11","Instructor-Led Training and Briefings"
"THR15","Manual Knowledge Documentation and Codification","c012M02N12","Video Documentation Practice","""Video documentation, although rich in visual context, presents challenges related to privacy concerns, ethical issues, the high cost of production, and significant barriers to efficient retrieval and reuse""","THR15","Manual Knowledge Documentation and Codification"
"THR13","Experiential and On-the-Job Learning","c012M02N22","On-the-Job Learning","""Traditional reliance on informal, on-the-job learning, mentoring, or apprenticeship programs""","THR13","Experiential and On-the-Job Learning"
"THR07","Mentoring","c012M02N23","Mentoring Program","""Mentoring and apprenticeship programs, though beneficial for direct knowledge transfer""","THR07","Mentoring"
"THR07","Mentoring","c012M02N24","Apprenticeship Program","""Apprenticeship programs"" as a traditional method","THR07","Mentoring"
"THR05","Knowledge Harvesting Workshops","c012M02N25","Face-to-Face Interview","""Interviews and surveys, while structured and replicable, often restrict individuals' natural expression""","THR05","Knowledge Harvesting Workshops"
"THR15","Manual Knowledge Documentation and Codification","c012M02N26","Written Reports","""Written reports, project reviews, and workshops, commonly used across construction organizations""","THR15","Manual Knowledge Documentation and Codification"
"THR09","After-Action Reviews","c012M02N27","Project Review Workshop","""Project reviews and workshops"" are traditional methods","THR09","After-Action Reviews"
"THR10","Communities of Practice","c012M02N28","Communities of Practice (CoPs)","""Communities of practice (CoPs), offer informal settings for peer-to-peer knowledge exchange""","THR10","Communities of Practice"
"THR09","After-Action Reviews","c012M02N29","After-Action Reviews (AAR)","""Short, time-boxed reflection soon after events/milestones; notes/action items; lessons logs""","THR09","After-Action Reviews"
"THR06","Critical Incident Technique","c012M02N30","Critical Incident Technique (CIT)","""Interviews about specific pivotal events; incident descriptions; causal mapping""","THR06","Critical Incident Technique"
"THR11","Instructor-Led Training and Briefings","c014M01N19","regular training sessions","Leadership-supported training sessions communicate best practices and new rules.","THR11","Instructor-Led Training and Briefings"
"THR14","Collaborative Group Learning","c014M01N20","workshops","Leadership-supported workshops communicate best practices and new rules.","THR14","Collaborative Group Learning"
"THR05","Knowledge Harvesting Workshops","c014M01N43","semi-structured interviews","The study conducts semi-structured interviews with six decision-influencing participants.","THR05","Knowledge Harvesting Workshops"
"THR17","Ambiguous Traditional Human-central Practice","c014M02N25","Manual data analysis","Lack of adaptive capability... some projects face delays and shutdowns","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c014M02N26","Traditional decision-making process","We are not asked for any opinion, we are told to perform any task","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c014M02N27","Unstructured knowledge sharing","Minimal stakeholder involvement... reduces knowledge sharing","THR17","Ambiguous Traditional Human-central Practice"
"THR11","Instructor-Led Training and Briefings","c015M01N15","traditional lecture-based learning","All surveyed students had previous exposure to conventional lecture-based education.","THR11","Instructor-Led Training and Briefings"
"THR17","Ambiguous Traditional Human-central Practice","c015M01N16","focused or block teaching","Students studied one module at a time in four weeks of classes followed by catch-up and assessment.","THR17","Ambiguous Traditional Human-central Practice"
"THR14","Collaborative Group Learning","c015M01N17","classroom group activities","Students valued group activities but also reported unequal participation.","THR14","Collaborative Group Learning"
"THR13","Experiential and On-the-Job Learning","c015M01N18","industry visits","The focus group emphasized industry visits as a means of enhancing learning outcomes.","THR13","Experiential and On-the-Job Learning"
"THR13","Experiential and On-the-Job Learning","c015M01N19","case studies","Case studies were identified as an ABL method supporting industry preparation.","THR13","Experiential and On-the-Job Learning"
"THR13","Experiential and On-the-Job Learning","c015M01N20","project-based learning","Students associated case studies and project-based learning with preparation for professional roles.","THR13","Experiential and On-the-Job Learning"
"THR14","Collaborative Group Learning","c015M01N21","student co-creation","Learners contributed to shaping course content and activities.","THR14","Collaborative Group Learning"
"THR13","Experiential and On-the-Job Learning","c015M01N22","authentic and experiential learning","The campus integrated authentic and experiential learning with ABL and technology.","THR13","Experiential and On-the-Job Learning"
"THR14","Collaborative Group Learning","c015M02N07","Group activities","Group work is challenging when some individuals do not contribute equally.","THR14","Collaborative Group Learning"
"THR17","Ambiguous Traditional Human-central Practice","c016M01N15","conventional hazard identification, risk assessment and accident prevention methods","The paper states that conventional methods are applied during design in developing countries because knowledge of BIM and new technologies or methodologies is limited.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c016M02N09","Conventional/traditional methods","only traditional methods for hazard identification, risk assessment and accident prevention are applied in the design phase","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c017M01N12","review of university lecture schedules","Tuesday was selected as representative based on a review of university lecture schedules.","THR17","Ambiguous Traditional Human-central Practice"
"THR17","Ambiguous Traditional Human-central Practice","c017M01N13","scheduling of heating periods carried out weekly based on weather forecasts","Heating periods are scheduled weekly based on weather forecasts.","THR17","Ambiguous Traditional Human-central Practice"
