sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"KH11","Educators, Trainers, and Mentors","c010M02N03","Construction educators","educators can create inclusive environments that foster deeper comprehension and maximize learning outcomes","KH11","Educators, Trainers, and Mentors"
"KH09","Public Authorities, Regulators, and Standard-Setting Bodies","c011M01N09","PRC regulatory authorities","the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide' (Regulation, 2019)","KH09","Public Authorities, Regulators, and Standard-Setting Bodies"
"KH10","Researchers, Analysts, and Knowledge Developers","c011M01N10","Safety experts who developed the guidelines","the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide'","KH10","Researchers, Analysts, and Knowledge Developers"
"KH05","Scientific, Engineering, and Technical Professionals","c012M01N11","Experienced geotechnical engineer","An experienced geotechnical engineer narrated the Soil Saga and his intuitive response to soil instability.","KH05","Scientific, Engineering, and Technical Professionals"
"KH07","Operational, Project, and Middle Managers","c012M01N12","Project manager","A project manager narrated subcontractor miscommunication and coordination challenges.","KH07","Operational, Project, and Middle Managers"
"KH07","Operational, Project, and Middle Managers","c012M01N13","Site supervisor","A site supervisor recounted a near-miss and the rapid response that prevented injury.","KH07","Operational, Project, and Middle Managers"
"KH05","Scientific, Engineering, and Technical Professionals","c012M01N14","Senior structural engineer","A senior structural engineer described responses to complex structural failures.","KH05","Scientific, Engineering, and Technical Professionals"
"KH05","Scientific, Engineering, and Technical Professionals","c012M01N15","Retiring project engineer","A retiring project engineer shared mistakes, root causes, corrective actions, and preventive strategies.","KH05","Scientific, Engineering, and Technical Professionals"
"KH05","Scientific, Engineering, and Technical Professionals","c012M01N16","Retiring engineers","Retiring engineers participated in workshops, interviews, and mentorship meetings to preserve career knowledge.","KH05","Scientific, Engineering, and Technical Professionals"
"KH02","Skilled Trades and Craft Practitioners","c012M02N16","Skilled Tradesperson","""Skilled tradespeople"" participated in the bridge project storytelling sessions","KH02","Skilled Trades and Craft Practitioners"
"KH07","Operational, Project, and Middle Managers","c014M01N11","project managers","Two project managers from CPEC energy projects participated in the pilot interviews.","KH07","Operational, Project, and Middle Managers"
"KH07","Operational, Project, and Middle Managers","c014M01N12","Project In-charge","A Project In-charge from a CPEC energy project participated in the pilot study.","KH07","Operational, Project, and Middle Managers"
"KH10","Researchers, Analysts, and Knowledge Developers","c014M01N13","Research Analyst","A Research Analyst from the Belt and Road Initiative Research Institute participated.","KH10","Researchers, Analysts, and Knowledge Developers"
"KH13","Commercial and Value-Chain Professionals","c014M01N14","Supply Chain Manager","A Supply Chain Manager from a CPEC energy project participated.","KH13","Commercial and Value-Chain Professionals"
"KH08","Executive and Strategic Leadership","c014M01N15","General Manager","A General Manager from a CPEC energy project participated.","KH08","Executive and Strategic Leadership"
"KH07","Operational, Project, and Middle Managers","c014M01N16","project leadership","Project leadership uses AI for monitoring and supports knowledge sharing and intervention.","KH07","Operational, Project, and Middle Managers"
"KH14","Organizational and Inter-organizational Collectives","c014M01N17","megaproject stakeholders","Collaborative platforms facilitate knowledge transfer and communication among stakeholders.","KH14","Organizational and Inter-organizational Collectives"
"KH07","Operational, Project, and Middle Managers","c014M02N15","Project Manager (Participant A)","Table 1: List of the Participants in the Pilot Study - Project Manager (Energy CPEC)","KH07","Operational, Project, and Middle Managers"
"KH07","Operational, Project, and Middle Managers","c014M02N16","Project In-charge (Participant B)","Table 1: List of the Participants in the Pilot Study - Project In-charge (Energy CPEC)","KH07","Operational, Project, and Middle Managers"
"KH10","Researchers, Analysts, and Knowledge Developers","c014M02N17","Research Analyst (Participant C)","Table 1: List of the Participants in the Pilot Study - Research Analyst (Belt & Road Initiative Research Institute)","KH10","Researchers, Analysts, and Knowledge Developers"
"KH13","Commercial and Value-Chain Professionals","c014M02N18","Supply Chain Manager (Participant D)","Table 1: List of the Participants in the Pilot Study - Supply Chain Manager (Energy CPEC)","KH13","Commercial and Value-Chain Professionals"
"KH08","Executive and Strategic Leadership","c014M02N20","General Manager (Participant F)","Table 1: List of the Participants in the Pilot Study - General Manager (Energy CPEC)","KH08","Executive and Strategic Leadership"
"KH08","Executive and Strategic Leadership","c014M02N21","Top management","Lack of top management support disturbs the allocation of required resources","KH08","Executive and Strategic Leadership"
"KH11","Educators, Trainers, and Mentors","c015M01N12","industry educators","Students reported that industry educators came to the course as part of industry-oriented activities.","KH11","Educators, Trainers, and Mentors"
"KH12","Peer Knowledge Contributors","c015M01N13","groupmates","A participant without a construction-management background said that they learned from groupmates.","KH12","Peer Knowledge Contributors"
"KH11","Educators, Trainers, and Mentors","c015M02N01","Tutors/educators","Six CPM students along with two tutors participated in a focus group discussion.","KH11","Educators, Trainers, and Mentors"
"KH06","Domain Experts and Expert Reviewers","c015M02N03","Industry practitioners","Future potential employers and industry professionals were consulted to assess whether students demonstrated improved industry readiness","KH06","Domain Experts and Expert Reviewers"
"KH15","Other (*) – Insufficient Evidence of a Knowledge-Holding Role","c015M02N04","Peers/group members","A person stated, 'Being in a group make some people do nothing and put much pressure on others. We decide member one must do something and member two must do something else. It is great for every person to be involved.'","KH15","Other (*) – Insufficient Evidence of a Knowledge-Holding Role"
"KH06","Domain Experts and Expert Reviewers","c015M02N05","Former students/domain experts","These experts included several tutors and former main campus students, whose insights provided valuable feedback on the model's relevance, coherence, and potential applicability.","KH06","Domain Experts and Expert Reviewers"
"KH16","Ambiguous Knowledge Holder(*)","c016M01N13","staff","Valuable safety information is lost as staff changes in companies.","KH16","Ambiguous Knowledge Holder(*)"
"KH04","Customers, Users, and Service Recipients","c017M01N02","teachers","Windows or doors may be opened by teachers or students.","KH04","Customers, Users, and Service Recipients"
"KH04","Customers, Users, and Service Recipients","c017M01N03","students","Windows or doors may be opened by teachers or students.","KH04","Customers, Users, and Service Recipients"
"KH04","Customers, Users, and Service Recipients","c017M02N10","Occupants / Users","The paper notes that human factors like the opening of windows and doors by teachers or students are a main cause of temperature-occupancy discrepancies.","KH04","Customers, Users, and Service Recipients"
"KH10","Researchers, Analysts, and Knowledge Developers","c017M02N11","Researchers / Authors","The authors are credited with the conceptualization, methodology, data curation, and writing of the paper, indicating they hold the analytical knowledge derived from the study.","KH10","Researchers, Analysts, and Knowledge Developers"
