sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"EK03","Codified Procedural Knowledge","c002M01N03","fall protections that can be employed for managing those risks","The training demonstrated fall protections that could be employed to manage the presented fall risks.","EK03","Codified Procedural Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N04","IMMS questionnaire","The standard IMMS questionnaire contained 36 questions associated with the ARCS model and supplied the initial sub-criteria pool.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N05","Attention","Attention was one of four main evaluation criteria and received the greatest normalized priority weight.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N06","Relevance","Relevance was one of four main criteria and was nearly as important as Attention.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N07","Confidence","Confidence was one of the four main criteria used to analyze knowledge acquisition.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N08","Satisfaction","Satisfaction was one of the four main criteria used to analyze knowledge acquisition.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N09","Engagement","Engagement was retained as an Attention sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N10","User Interface","User Interface was retained as an Attention sub-criterion; VR received the highest weight for it.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N11","Stimulation of Curiosity","Stimulation of Curiosity was retained as an Attention sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N12","Variety of Content","Variety of Content was retained as an Attention sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N13","Clarity of Presentation","Clarity of Presentation was retained as an Attention sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N14","Knowledge","Knowledge was retained as a Relevance sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N15","Visual Content","Visual Content was retained as a Relevance sub-criterion and ranked second globally.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N16","Updated Content","Updated Content was retained as a Relevance sub-criterion; conventional presentation ranked highest for it.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N17","Practicality","Practicality was retained as a Relevance sub-criterion and ranked highest globally.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N18","Ease of Understanding","Ease of Understanding was retained and was the most critical Confidence sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N20","Conciseness","Conciseness was retained as a Confidence sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N21","Repetition","Repetition was retained as a Confidence sub-criterion but received a low global ranking.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N22","Completion of Activity","Completion of Activity was retained as a Satisfaction sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N23","Providing Feedback","Providing Feedback was retained as a Satisfaction sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M01N24","Enjoyment","Enjoyment was retained as a Satisfaction sub-criterion.","EK06","Codified Evaluative Knowledge"
"EK02","Codified Descriptive Knowledge","c002M01N41","interactive construction models and animations","Two construction models and animations demonstrated hazards, protective devices, and their expected operation.","EK02","Codified Descriptive Knowledge"
"EK06","Codified Evaluative Knowledge","c002M02N02","ARCS-based motivational evaluation framework","The attention-relevance-confidence-satisfaction (ARCS) model is a robust evaluation technique employed for evaluating the motivational outcome of a training session","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c002M02N03","Instructional Materials Motivation Survey (IMMS)","The ARCS model has been used by several studies that evaluate the criteria under investigation using the Instructional Materials Motivation Survey (IMMS) technique","EK06","Codified Evaluative Knowledge"
"EK07","Codified Outcome Knowledge","c002M02N04","IT2F-Delphi expert significance thresholds","Weights of the sub-criteria are presented in Figure 4, along with the threshold value of 0.4847","EK07","Codified Outcome Knowledge"
"EK07","Codified Outcome Knowledge","c002M02N05","IT2F-AHP aggregated pairwise comparison matrix","The aggregate pairwise comparison matrix for criteria is presented in Table 5","EK07","Codified Outcome Knowledge"
"EK03","Codified Procedural Knowledge","c002M02N06","Housing fall risk and protection training module","The training was developed on three distinct visualization platforms—traditional safety training presentation, VR-based safety training, and AR-based safety training","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c003M01N03","Real monitored data","The Building Energy Model was validated through comparison with real monitored data.","EK02","Codified Descriptive Knowledge"
"EK05","Codified Predictive Knowledge","c003M01N04","Building Energy Model","A corresponding Building Energy Model was created in DesignBuilder and validated against monitored data.","EK05","Codified Predictive Knowledge"
"EK02","Codified Descriptive Knowledge","c003M01N05","12 users’ interaction scenarios","Twelve scenarios combined air-conditioning status and set point, window position, and blind position.","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c003M01N06","Energy simulation outputs","EnergyPlus simulations determined electrical consumption and indoor air temperature for each interaction combination.","EK07","Codified Outcome Knowledge"
"EK07","Codified Outcome Knowledge","c003M01N07","Cost values for each scenario","Post-processing converted required consumption into cost values using the electricity price set by ARERA.","EK07","Codified Outcome Knowledge"
"EK03","Codified Procedural Knowledge","c003M01N08","Resulting tips","Tips were generated from the energy simulations for presentation in the training environment.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c003M02N01","Energy-saving tips","Table I presents the results of energy simulations of the 12 scenarios useful to create the ""tips"" and the graphical indicators.","EK03","Codified Procedural Knowledge"
"EK07","Codified Outcome Knowledge","c003M02N26","Graphical indicators","The graphic indicators used (""thermometer"" and ""piggy bank"") were a useful complement to the suggestions.","EK07","Codified Outcome Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c004M01N01","excavation safety knowledge","The comparative study measured participants’ safety knowledge of excavation hazards before, immediately after, and four weeks after training.","EK09","Ambiguous Explicit Knowledge(*)"
"EK01","Codified Normative Knowledge","c004M01N02","OSHA Trenching and Excavation Safety","The VR training objectives were developed from this guideline, and VR safety information was obtained from OSHA and WorkSafe excavation safety guidelines.","EK01","Codified Normative Knowledge"
"EK01","Codified Normative Knowledge","c004M01N03","WorkSafe Excavation Safety","The VR training objectives were developed from this guideline, and VR safety information was obtained from OSHA and WorkSafe excavation safety guidelines.","EK01","Codified Normative Knowledge"
"EK02","Codified Descriptive Knowledge","c004M01N04","absence of a safety officer","The absence of a safety officer was selected as one of seven critical hazards and training objectives.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c004M01N05","absence of soil protection","The absence of soil protection was selected as one of seven critical hazards and training objectives.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c004M01N06","objects or loads near excavation edges","Objects or loads near excavation edges were selected as one of seven critical hazards and training objectives.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c004M01N07","absence of safe access and egress","The absence of safe access and egress was selected as one of seven critical hazards and training objectives.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c004M01N08","workers or mobile plants close to dangerous utilities and objects","Workers or mobile plants close to dangerous utilities and objects were selected as one of seven critical hazards and training objectives.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c004M01N09","absence of safety barriers and signage","The absence of safety barriers and signage was selected as one of seven critical hazards and training objectives.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c004M01N10","workers working in an unsafe excavation zone","Workers working in an unsafe excavation zone was selected as one of seven critical hazards and training objectives.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c004M02N02","Printed Excavation Health and Safety Manual","A control group received training via a traditional training method, in this case an excavation health and safety manual","EK03","Codified Procedural Knowledge"
"EK07","Codified Outcome Knowledge","c005M01N01","identified and prioritized bridge-construction hazards","Hazards collected through interviews and site visits were organized, categorized, and prioritized for inclusion in the AR and VR models.","EK07","Codified Outcome Knowledge"
"EK05","Codified Predictive Knowledge","c005M01N02","associated risks and consequences","The AR model exposed trainees to hazard types and their associated risks and consequences.","EK05","Codified Predictive Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c005M01N04","theoretical and managerial safety aspects","The AR part of the implemented training was primarily concerned with theoretical and managerial aspects.","EK09","Ambiguous Explicit Knowledge(*)"
"EK09","Ambiguous Explicit Knowledge(*)","c005M01N05","hazard sheet","Each AR hazard was hosted on a separate image on a physical paper identified as the hazard sheet.","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c005M02N01","OSHA major hazard categories","The comparison was based on a hazard identification index (HII) that was found to be significantly higher in students who attended the VR training as compared to the ones who attended the PARS training. Both training forms incorporated OSHA's major hazards such as falling from a height, electrocution, and being caught in between.","EK02","Codified Descriptive Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c005M02N03","Theoretical safety training content","This part of the training was primarily concerned with theoretical and managerial aspects. Not all safety information and topics need to be modeled in a fully immersive and interactive environment such as theoretical and managerial safety aspects.","EK09","Ambiguous Explicit Knowledge(*)"
"EK06","Codified Evaluative Knowledge","c005M02N04","Probability-impact analysis criteria","The prioritization was conducted using the Delphi technique with three experts who conducted a probability-impact analysis where the identified hazards were assessed based on their probability of happening and their impact on the safety of construction laborers and their impacts on the three constraints a project.","EK06","Codified Evaluative Knowledge"
"EK07","Codified Outcome Knowledge","c006M01N04","physical strength measurements","Physical strength measurements were administered to construction workers, using seven test events.","EK07","Codified Outcome Knowledge"
"EK02","Codified Descriptive Knowledge","c006M01N05","health questionnaire results","Health questionnaires collected personal, work, exercise, LBP, fatigue and endurance information.","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c006M01N06","physical performance assessment index","An evaluation equation was developed from age and the seven physical-strength items to form a physical performance assessment index.","EK07","Codified Outcome Knowledge"
"EK02","Codified Descriptive Knowledge","c006M01N07","workload data","The study used the device, video and worksite attendance to collect workload data and measured workload data for 64 workers.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c006M01N08","recorded video footage of the work situation","The researchers recorded video footage of the work situation using a wearable camera.","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c006M01N09","estimated lumbar load","Lumbar load was estimated by combining wearable-sensor posture information with hand weight obtained from captured video.","EK07","Codified Outcome Knowledge"
"EK03","Codified Procedural Knowledge","c006M01N10","lumbar load estimation algorithm","Section 4 explains the algorithm used in the wearable-sensor workload measurement method.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c006M02N03","Questionnaire data","The questionnaire collects personal information such as height, weight, age, physical gender, type of work, duration of work, working hours per week, main working posture (upright, downward, squatting, sitting), maximum weight to be handled, current LBP or LBP history, frequency of LBP in the last 6 months, how much exercise they do per week, and duration of exercise.","EK02","Codified Descriptive Knowledge"
"EK06","Codified Evaluative Knowledge","c006M02N05","OWAS method","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c006M02N06","RULA method","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c006M02N07","REBA method","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c006M02N08","HOHSRAM method","Evaluation charts such as the OWAS method (Kivi, P.etal.1991), RULA (McAtamney, L., etal. 1993), REBA (Hignett, S. et al, 2000) and HOHSRAM (Mohandes, S. R.et. al,2021) have been utilized.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c006M02N43","Seven physical strength test items","The physical strength measurements included seven events: two-step, seated stepping, functional reach, one-leg standing with eyes closed, grip strength, foot grip strength and plank (Fig. 3).","EK06","Codified Evaluative Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c007M01N05","designs","Designs are identified as explicit knowledge managed by IT-based KM.","EK09","Ambiguous Explicit Knowledge(*)"
"EK09","Ambiguous Explicit Knowledge(*)","c007M01N07","project documents","Project documents are identified as explicit knowledge managed by IT-based KM.","EK09","Ambiguous Explicit Knowledge(*)"
"EK09","Ambiguous Explicit Knowledge(*)","c007M02N02","SMCC Explicit Knowledge Assets","The IT-based approach focuses on systems to manage explicit knowledge (e.g., designs, cost estimation and project documents)","EK09","Ambiguous Explicit Knowledge(*)"
"EK08","Codified Experiential Knowledge","c008M01N01","construction accident text reports","The study obtained 1,483 text reports of construction safety production accidents and used them as the model corpus.","EK08","Codified Experiential Knowledge"
"EK08","Codified Experiential Knowledge","c008M01N02","accident process descriptions","The study focused on the accident-process-description module to identify precursory factors before accidents.","EK08","Codified Experiential Knowledge"
"EK02","Codified Descriptive Knowledge","c008M01N03","accident type labels","The corpus contained five categories: fall, collapse, electric shock, object strike, and mechanical injury.","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c008M01N04","extracted key words and phrases","The study extracted feature factors and recurring combinations such as temporary support during construction, soil stability issues, and material fatigue.","EK07","Codified Outcome Knowledge"
"EK08","Codified Experiential Knowledge","c008M02N01","Accident narrative reports","text accident reports in unstructured or semistructured form","EK08","Codified Experiential Knowledge"
"EK02","Codified Descriptive Knowledge","c008M02N03","Domain-specific dictionaries","Traditional Chinese text segmentation algorithms mainly rely on loading domain dictionaries","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c008M02N05","Manually encoded rules","Rule-based language models require researchers to manually write knowledge expressions and call rules to develop algorithms","EK03","Codified Procedural Knowledge"
"EK04","Codified Explanatory Knowledge","c008M02N25","GloVe method description","GloVe uses logarithmic bilinear regression for training to reflect the overall co-occurrence relationship between words","EK04","Codified Explanatory Knowledge"
"EK01","Codified Normative Knowledge","c009M01N01","Request for Proposals","RFPs were collected, analyzed, uploaded to the system, and used as the source of client requirements.","EK01","Codified Normative Knowledge"
"EK01","Codified Normative Knowledge","c009M01N02","RFP requirements","GPT-4o extracted predefined requirements from uploaded RFPs and displayed them for decision-making.","EK01","Codified Normative Knowledge"
"EK02","Codified Descriptive Knowledge","c009M01N03","Historical bid proposals","The implemented knowledge base contained 13 historical bid documents spanning multiple project types.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c009M01N04","Historical methodology sections","Methodology sections from the three highest-ranking historical proposals were extracted as contextual samples.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c009M01N05","AI-generated methodology draft","GPT-4o generated a downloadable methodology draft from retrieved proposals and extracted requirements.","EK03","Codified Procedural Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c009M01N06","Final bid proposal","After expert review and multiple iterations, the final proposal was submitted and archived for future reference.","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c009M01N07","Project sheets","Project sheets document relevant past projects, including descriptions, timelines, clients, and outcomes.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c009M01N08","Standard and reference documents","Bid preparation includes gathering certifications, licences, client references, and other compliance evidence.","EK02","Codified Descriptive Knowledge"
"EK08","Codified Experiential Knowledge","c009M01N09","Post-bid feedback and lessons learned","The post-bid review gathers feedback, assesses lessons learned, and supports improvement of future submissions.","EK08","Codified Experiential Knowledge"
"EK01","Codified Normative Knowledge","c009M02N02","RFPs (Request for Proposals)","Historical bid documents and RFPs were collected and prepared for inclusion in the knowledge base","EK01","Codified Normative Knowledge"
"EK03","Codified Procedural Knowledge","c009M02N04","Method statements","Method Statement Writing: Detailed explanation of project execution approach, timelines, resources, risk management, and quality control","EK03","Codified Procedural Knowledge"
"EK07","Codified Outcome Knowledge","c009M02N05","Bid pricing data","Bid pricing – Calculating project costs, ensuring competitiveness and alignment with client requirements","EK07","Codified Outcome Knowledge"
"EK01","Codified Normative Knowledge","c009M02N07","Requirements summary","Content review and requirements summary preparation – Extracting and summarizing client requirements from RFP/ITB documents","EK01","Codified Normative Knowledge"
"EK06","Codified Evaluative Knowledge","c009M02N08","Manual annotations (gold standard labels)","Ground truth labels for the requirements extraction module were generated through manual annotation of the RFPs by the research team","EK06","Codified Evaluative Knowledge"
"EK02","Codified Descriptive Knowledge","c010M01N11","learning preferences survey responses","The learning-preferences survey contained 24 questions whose responses were scored as often, sometimes, or seldom.","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c010M01N12","learning preferences classification","Participants were categorized according to their respective learning preferences after survey analysis.","EK07","Codified Outcome Knowledge"
"EK02","Codified Descriptive Knowledge","c010M01N13","eye-tracking data","The study used HoloLens 2 eye-tracking data to predict students' learning preferences.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c010M01N14","fixations","Fixations were extracted to analyze where participants focused their attention while using HoloLens 2.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c010M01N15","head origin coordinates","Head origin X, Y, and Z coordinates were used to describe participants' positions at fixation.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c010M02N21","Sensing technologies knowledge","learning sensing technologies in construction education","EK02","Codified Descriptive Knowledge"
"EK01","Codified Normative Knowledge","c011M01N01","Confined Space Safety Working Guide","the required equipment is determined and constructed according to the relevant regulations in PRC's 'Confined Space Safety Working Guide'","EK01","Codified Normative Knowledge"
"EK01","Codified Normative Knowledge","c011M01N02","Equipment Selection Rules","Table 1 shows the gas properties and required protective equipment for four confined space scenarios","EK01","Codified Normative Knowledge"
"EK06","Codified Evaluative Knowledge","c011M01N03","Declarative knowledge assessment questionnaire","A questionnaire was designed to collect the information at each stage of the experiment. The pre-test questionnaire... measured the trainees' knowledge of equipment choices before entering the confined space.","EK06","Codified Evaluative Knowledge"
"EK01","Codified Normative Knowledge","c011M01N04","Gas properties and required equipment data","Table 1. Confined space scenarios and required equipment. GasPropertiesRequired equipmentH2SExplosive, toxic and corrosiveSafety helmet, safety belt, protective clothing, Respirators, explosion-proof phones","EK01","Codified Normative Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c012M01N19","Traditional project documentation","Bridge-project challenges were documented but inadequately captured for later transfer.","EK09","Ambiguous Explicit Knowledge(*)"
"EK08","Codified Experiential Knowledge","c012M01N20","Tagged narrative artefacts","Stories were transformed into tagged, queryable artefacts for integration and reuse.","EK08","Codified Experiential Knowledge"
"EK03","Codified Procedural Knowledge","c012M01N21","Pre-excavation checklist","The narrated Soil Saga heuristic was internalized through a pre-excavation checklist.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c012M01N22","Handover playbook","Captured handover norms informed a playbook embedded in the KMS.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c012M01N23","Micro-checklist and drill script","Safety cues and decision triggers were converted into a micro-checklist and drill script.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c012M02N08","Manuals and SOPs","""Manuals, regulations, and standard operating procedures"" are traditional explicit knowledge tools","EK03","Codified Procedural Knowledge"
"EK08","Codified Experiential Knowledge","c012M02N09","Structured databases","""Structured databases"" and ""structured documents, project repositories"" used for explicit knowledge","EK08","Codified Experiential Knowledge"
"EK08","Codified Experiential Knowledge","c012M02N10","AAR notes","""After-action reviews (AAR)"" produce ""notes/action items; lessons logs""","EK08","Codified Experiential Knowledge"
"EK08","Codified Experiential Knowledge","c012M02N11","CIT descriptions","""Critical incident technique (CIT)"" produces ""incident descriptions; causal mapping""","EK08","Codified Experiential Knowledge"
"EK08","Codified Experiential Knowledge","c014M01N02","lessons from past practices","Collaborative platforms enable organizations to draw lessons from past practices.","EK08","Codified Experiential Knowledge"
"EK02","Codified Descriptive Knowledge","c014M01N03","project news","Some projects have a portal where all project news is shared.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c014M01N04","best practices","Training sessions and workshops keep participants informed about best practices.","EK03","Codified Procedural Knowledge"
"EK01","Codified Normative Knowledge","c014M01N05","new rules","Training sessions and workshops keep participants informed about new rules.","EK01","Codified Normative Knowledge"
"EK02","Codified Descriptive Knowledge","c014M01N06","project data","AI tools analyze large amounts of data, while Net Zero Cloud reads data to generate reports.","EK02","Codified Descriptive Knowledge"
"EK05","Codified Predictive Knowledge","c014M01N07","predictive insights","AI-driven tools analyze data to predict trends and outcomes and support advance planning.","EK05","Codified Predictive Knowledge"
"EK05","Codified Predictive Knowledge","c014M01N08","potential-risk insights","Analysis of vast datasets enables organizations to identify potential risks before escalation.","EK05","Codified Predictive Knowledge"
"EK02","Codified Descriptive Knowledge","c014M01N09","carbon-footprint and emissions data","AI tools track carbon footprints and emissions through real-time monitoring.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c014M02N01","Real-time data analytics","AI-driven tools can significantly improve the data analysis in real time","EK02","Codified Descriptive Knowledge"
"EK05","Codified Predictive Knowledge","c014M02N03","Supply chain risk knowledge","AI can change how we run supply chains... With predictive analytics, we can make backup plans ahead of time","EK05","Codified Predictive Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c014M02N05","Decision-making insights","AI-driven tools can improve decision-making by analyzing vast amounts of data","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c014M02N06","Stakeholder communication knowledge","Some of the projects have a portal where all the news is shared, hence the knowledge sharing is better","EK02","Codified Descriptive Knowledge"
"EK08","Codified Experiential Knowledge","c014M02N07","Operational knowledge from past practices","Collaborative platforms... enable organizations to draw lessons from past practices","EK08","Codified Experiential Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c014M02N08","AI-generated reports","The AI tool reads the data and generates the reports","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c016M01N02","information on incidents","Valuable information on incidents is described as being lost as staff changes in companies.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c016M01N03","information on accidents","Valuable information on accidents is described as being lost as staff changes in companies.","EK02","Codified Descriptive Knowledge"
"EK08","Codified Experiential Knowledge","c016M01N04","lessons learned","The database retains and shares lessons learned; the Phase 3 application also contains a Lessons Learned tool.","EK08","Codified Experiential Knowledge"
"EK03","Codified Procedural Knowledge","c016M01N05","best practices","The centralized database is stated to retain and share knowledge including best practices.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c016M01N06","activity-based hazards","Hazards were identified from the Phase 2 simulations and served as input data for the IPERC tool.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c016M01N07","hazard characteristics and properties","The IPERC tool was used to determine the characteristics and properties of each hazard.","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c016M01N08","initial risk factor","An initial risk factor was assigned using exposure, probability, and severity indexes.","EK07","Codified Outcome Knowledge"
"EK03","Codified Procedural Knowledge","c016M01N09","mitigation controls","Controls were selected according to hazard type to reduce the risk factor.","EK03","Codified Procedural Knowledge"
"EK07","Codified Outcome Knowledge","c016M01N10","residual risk factor","A lower post-control risk factor was obtained and compared with the initial factor using the RR tool.","EK07","Codified Outcome Knowledge"
"EK01","Codified Normative Knowledge","c016M01N11","Peruvian Law N° 29783 indexes","Exposure, probability, and severity indexes granted by Peruvian Law N° 29783 were used to assign the initial risk factor.","EK01","Codified Normative Knowledge"
"EK06","Codified Evaluative Knowledge","c016M01N12","Peruvian OHS standard G-050 key performance indicators","The PowerApps application was used while monitoring indicators including frequency, severity, and accidentability indexes.","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c016M02N01","IPERC tool spreadsheet","From the simulations performed in Phase 2, activity-based hazards were identified and served as input data for the IPERC tool","EK06","Codified Evaluative Knowledge"
