sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"LI07","Financial and Capital Constraints","c107M01N34","cost-intensive training laboratories and learning systems","Training laboratories and learning systems are cost-intensive and therefore unavailable in some training companies and vocational schools.","LI07","Financial and Capital Constraints"
"LI07","Financial and Capital Constraints","c107M01N35","time-consuming and expensive special workshops","Special pneumatics workshops are offered where systems are unavailable, but these courses are time-consuming and expensive.","LI07","Financial and Capital Constraints"
"LI06","Hardware, Sensor and Technical Infrastructure Constraints","c107M02N41","Space requirements of pneumatic systems","such systems take up a lot of space","LI06","Hardware, Sensor and Technical Infrastructure Constraints"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c107M02N44","2D software not representing reality","The simulation software is predominantly two-dimensional (2D) and does not represent reality, since pneumatic components are usually only indicated or represented by circuit symbols","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c107M02N45","Lack of teacher support","The traditional learning method without teacher support does not seem to be optimal for practical tasks","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI14","Empirical Sample and Generalizability Limitations","c107M02N47","Participant variance in prior knowledge","The high standard deviation of the knowledge test results can be attributed to the different prior knowledge of the participants","LI14","Empirical Sample and Generalizability Limitations"
"LI13","Research Design, Measurement and Validation Flaws","c107M02N48","Control group using 3D prints not real system","The control group used 3D printed components for the exercises, which could affect the validity of the results","LI13","Research Design, Measurement and Validation Flaws"
"LI09","Organizational Culture, Leadership and Adoption Barriers","c108M01N49","industrial experts' reticence during elicitation sessions","Experts may resist participation or behave differently because of the analyst's presence.","LI09","Organizational Culture, Leadership and Adoption Barriers"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M01N50","inability to verbalize implicit industrial know-how directly","Some implicit knowledge cannot be verbalized directly and is difficult to access and communicate.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M01N52","distortion between expert know-how and analyst transcription","Analyst misunderstanding can create a gap between expert knowledge and transcribed knowledge.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M01N53","terminology heterogeneity and disagreement among industrial experts","Experts may disagree or use imprecise expressions that create inconsistency and semantic ambiguity.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c108M01N54","time, cost, and complexity of industrial knowledge elicitation","Knowledge elicitation was described as time-consuming, expensive, and complex.","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M01N55","ad hoc industrial elicitation without a predefined process","Existing elicitation techniques are often performed ad hoc without a predefined process.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI09","Organizational Culture, Leadership and Adoption Barriers","c108M01N56","consensus difficulty among geographically decentralized ontology participants","Geographically decentralized participants with different expertise make progressive asynchronous consensus difficult.","LI09","Organizational Culture, Leadership and Adoption Barriers"
"LI05","Software, Algorithmic, Data Quality and Interoperability Barriers","c108M01N57","UML model's lack of machine-understandable semantics and reasoning","UML allows only semi-formal representation and does not implement reasoning associated with know-how.","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"LI09","Organizational Culture, Leadership and Adoption Barriers","c108M02N30","Expert reticence","Reicence of the expert. The knowledge acquisition process puts the expert in different conditions than they are used to. Therefore, they may be reticent to participate in this process, or act differently, disturbed by the presence of the analyst.","LI09","Organizational Culture, Leadership and Adoption Barriers"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M02N31","Difficulty verbalizing implicit knowledge","Explicitiation of implicit knowledge. Some knowledge are not directly verbalizable by experts and are difficult to access and communicate.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI09","Organizational Culture, Leadership and Adoption Barriers","c108M02N32","Expert disagreements","Several experts in the same domain participate in the elicitation process. It is then possible to have situations where experts do not agree.","LI09","Organizational Culture, Leadership and Adoption Barriers"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M02N33","Semantic heterogeneity","The expert may also lack precision in expressing their knowledge or make mistakes, which can lead to inconsistencies or semantic ambiguities.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M02N34","Expert knowledge distortion","The analyst is often unfamiliar with the expert's domain. A gap can then arise between the expert's knowledge and that transcribed knowledge due to a misunderstanding of the expert's statements.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c108M02N35","Analyst unfamiliarity with domain","The analyst is often unfamiliar with the expert's domain. A gap can then arise between the expert's knowledge and that transcribed knowledge due to a misunderstanding of the expert's statements.","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI07","Financial and Capital Constraints","c108M02N37","Cost and complexity of elicitation techniques","most knowledge elicitation techniques are expensive, complex, and face general reticence, particularly in industry.","LI07","Financial and Capital Constraints"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M02N38","No standardized methods","there are no clear methodologies for the application of these techniques, which are often performed in an ad-hoc way without a predefined process.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M02N40","Data access control issues","controlling data access","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c108M02N41","Error detection/correction issues","detecting and correcting errors","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c109M01N20","knowledge embedded in individuals’ minds","The paper states that much valuable knowledge remains elusive because it is embedded in the minds of individuals.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c109M01N21","difficulty expressing or replicating tacit knowledge","Tacit knowledge rooted in experience, skills, and expertise is described as challenging to express or replicate.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c109M01N22","difficulty formalizing, recognizing, accessing, and communicating tacit knowledge","Because tacit knowledge is inherent in action, situated in practical experience, and influenced by individual judgment, the paper says it is difficult to formalize, recognize, access, and communicate.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI09","Organizational Culture, Leadership and Adoption Barriers","c109M02N45","Knowledge hoarding","""Addressing obstacles such as knowledge hoarding and communication lapses can only be achieved by the creation of a culture of knowledge-sharing""","LI09","Organizational Culture, Leadership and Adoption Barriers"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c109M02N46","Communication lapses","""Addressing obstacles such as knowledge hoarding and communication lapses""","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c109M02N47","Complexity of tacit knowledge","""SMEs encounter difficulties in this process due to the lack of resources and the complexity of tacit knowledge that is built on personal experiences and contextual situations""","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI15","Ambiguous Limitation(*)","c109M02N49","Resource constraints","""SMEs operating in the industry experience peculiar challenges common to their line of business, including limited resources, skill shortages, and regulatory pressures""","LI15","Ambiguous Limitation(*)"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c109M02N50","Skill shortages","""SMEs operating in the industry experience peculiar challenges common to their line of business, including limited resources, skill shortages, and regulatory pressures""","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c110M01N27","time spent searching for information","Direct links to manual sections were provided to optimize the time spent searching for information.","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c110M01N29","language barriers","The discussion states that bilingual support eliminated language barriers to technical resources.","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI15","Ambiguous Limitation(*)","c110M01N30","concerns about overreliance on AI","The conclusion acknowledges concerns about overreliance on AI and characterizes the chatbot as complementary.","LI15","Ambiguous Limitation(*)"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c110M01N31","moderate contribution to learning","Students noted that the chatbot moderately contributed to their learning by simplifying access to critical information.","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI05","Software, Algorithmic, Data Quality and Interoperability Barriers","c110M01N32","false positives","A classification threshold of 0.7 was configured to minimize false positives and ensure high precision when matching user intents with responses.","LI05","Software, Algorithmic, Data Quality and Interoperability Barriers"
"LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings","c110M02N05","Insufficiency of Manuals for Complex Problems","Manuals were insufficient for troubleshooting complex problems","LI04","Instructional Design, Delivery, Assessment and Transfer Shortcomings"
"LI03","Human Physiological, Cognitive-Capacity and Demographic Constraints","c111M01N35","heterogeneity of the controller function","Investment controllers and production controllers may have different requirements for AI technology and applications.","LI03","Human Physiological, Cognitive-Capacity and Demographic Constraints"
"LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security","c111M01N36","widely dispersed knowledge-acquisition approaches","Interview answers about knowledge acquisition were comprehensive and widely dispersed, with many approaches to preparation, content, and channels.","LI10","Knowledge Continuity, Documentation, Governance, Privacy and Security"
"LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints","c111M01N37","lack of specialist knowledge among employees","Employees often lack the skills or understanding required to implement and use AI technologies effectively.","LI08","Time, Staffing, Expertise, Scheduling and Workload Constraints"
