"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c003M01N01","Preventing Falls in Housing Construction-Code of Practice","Explicit Knowledge","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Training content was based on an Australian industrial standard-Preventing Falls in Housing Construction-Code of Practice","An enforceable industrial code of practice developed by Work Safe Australia aimed at preventing falls in the construction industry","PAGE 7, PAGE 14","EK01","Regulatory Standards & Guidelines"
"c003M02N02","Safety training content (fall risks and protections)","Explicit Knowledge","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","The safety training aimed to educate the trainees on the different fall risks in housing construction by demonstrating different fall risks and fall protections.","Not mentioned","Section 3.4, page 14","EK04","Operational Procedures & Records"
"c004M01N07","Historical bid documents","Explicit Knowledge","E","A generative AI model for automating construction bid preparation","A dedicated domain-specific database was created, containing 13 historical bid documents","Not mentioned","PAGE 7, Source 221","EK04","Operational Procedures & Records"
"c004M01N08","Requests for Proposals (RFPs)","Explicit Knowledge","E","A generative AI model for automating construction bid preparation","Data were collected through semi-structured interviews with bid personnel and analysis of historical proposals and Requests for Proposals.","A client request detailing project scope, rules, and evaluation conditions","PAGE 2, Source 32","EK04","Operational Procedures & Records"
"c004M01N09","Predefined requirements","Explicit Knowledge","E","A generative AI model for automating construction bid preparation","GPT-4o LLM is used in extracting predefined requirements from the uploaded RFP","Not mentioned","PAGE 11, Source 389","EK04","Operational Procedures & Records"
"c004M02N02","RFPs","Explicit Knowledge","E","A generative AI model for automating construction bid preparation","RFPs are uploaded, and key requirements are extracted. Used as input queries for semantic retrieval.","Not mentioned","Pages 5, 7, 11","EK04","Operational Procedures & Records"
"c004M02N03","methodology sections","Explicit Knowledge","E","A generative AI model for automating construction bid preparation","The methodology section of proposals was selected as proof-of-concept. Top K methodology sections are used as contextual samples for few-shot prompting.","Not mentioned","Pages 5, 11","EK04","Operational Procedures & Records"
"c005M01N05","evaluation charts (OWAS method, RULA, REBA, HOHSRAM)","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Therefore, creating a safe environment is important, and evaluation charts such as the OWAS method, RULA, REBA and HOHSRAM have been utilized.","Codified, non-digital paper scales used to visually categorize occupational posture risks.","Page 1, Chapter 1","EK03","Analytical Methods, Algorithms & Metrics"
"c005M01N06","physical performance assessment index evaluation equation","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","An evaluation equation (1) for physical performance was developed from eight items adding age to the seven items of physical strength test.","A mathematical scoring metric combining age with seven distinct physical strength exercises to score individual capacity out of 200 points.","Page 3, Chapter 3","EK03","Analytical Methods, Algorithms & Metrics"
"c005M01N07","lumbar load estimation algorithm","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","First, the lumbar load estimation algorithm based on the posture change of the wearable sensor used in this research is explained.","A two-dimensional musculoskeletal dynamics model equation used to calculate combined torque forces.","Page 3, Chapter 4","EK03","Analytical Methods, Algorithms & Metrics"
"c005M02N01","Physical strength test scores","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","Physical strength measurements included seven events: two-step, seated stepping, functional reach, one-leg standing with eyes closed, grip strength, foot grip strength and plank","Numerical results from seven physical tests measuring different physical capacities (flexibility, balance, strength, endurance).","Page 2, Section 1.2; Page 3, Section 3","EK03","Analytical Methods, Algorithms & Metrics"
"c005M02N02","Questionnaire responses (LBP history, work posture, etc.)","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The questionnaire collects personal information such as height, weight, age, physical gender, type of work, duration of work, working hours per week, main working posture (upright, downward, squatting, sitting), maximum weight to be handled, current LBP or LBP history, frequency of LBP in the last 6 months, how much exercise they do per week, and duration of exercise.","Structured data collected via web application covering demographics, work conditions, LBP history, and self-rated scales.","Page 3, Section 3","EK03","Analytical Methods, Algorithms & Metrics"
"c005M02N03","Lumbar load values (F_hour, W_hour)","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","The lumbar load F_l is the combined force of two compression forces... estimated load per hour Ŵ_hour = F_hour[N] / (height[cm] × weight[kg])","Quantitative metrics of spinal compression force per working hour, normalized by height and weight.","Page 3-4, Section 4; Page 5, Section 5.3","EK03","Analytical Methods, Algorithms & Metrics"
"c005M02N04","Physical performance assessment index (E-hat)","Explicit Knowledge","E","Fundamental Knowledge Acquisition by Using Wearable Sensor for “KEIROKA” of Construction Industry","An evaluation equation (1) for physical performance was developed from eight items adding age to the seven items of physical strength test. A physical performance assessment index was constructed by setting a coefficient with a perfect score of 200 points for each item experimentally.","Composite score derived from seven physical test scores, normalized to a 200-point scale.","Page 3, Section 3, Equation (1)","EK03","Analytical Methods, Algorithms & Metrics"
"c006M01N01","2D drawings in DWG format","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","All the 2D drawings in DWG format of the 9-story building were collected.","Not mentioned","Page 2, Phase 1: Input Data","EK02","Technical Models & Project Documentation"
"c006M01N02","List of activities in Excel","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","the list of activities was made in Excel","Not mentioned","Page 2, Phase 1: Input Data","EK02","Technical Models & Project Documentation"
"c006M01N03","Schedule in Microsoft Project","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","scheduling activities in the Microsoft Project tool","Not mentioned","Page 2, Phase 1: Input Data","EK02","Technical Models & Project Documentation"
"c006M01N04","3D modeling of architecture, structure and sanitary facilities","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","a 3D modeling of architecture, structure and sanitary facilities was developed","Not mentioned","Page 2, Phase 1: Input Data","EK02","Technical Models & Project Documentation"
"c006M01N09","IPERC","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","This spreadsheet has tools such as IPERC (Hazard Identification, Risk Evaluation and Controls)","Hazard Identification, Risk Evaluation and Controls spreadsheet grid","Page 3, Phase 3","EK04","Operational Procedures & Records"
"c006M01N10","Residual Risk Management (RR)","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Residual Risk Management (RR), Requests for Information on Previously Taken Controls (RFI), Lessons Learned (LA)","A tool to compare pre and post control risk factors","Page 3, Phase 3","EK04","Operational Procedures & Records"
"c006M01N11","Requests for Information (RFI)","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Requests for Information on Previously Taken Controls (RFI)","Not mentioned","Page 3, Phase 3","EK04","Operational Procedures & Records"
"c006M01N12","Lessons Learned (LA)","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","Lessons Learned (LA) and a search engine that allows filtering elements","Not mentioned","Page 3, Phase 3","EK04","Operational Procedures & Records"
"c006M01N13","Peruvian Law N° 29783","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","indexes granted by the Peruvian Law N° 29783 on Occupational Safety and Health Management","National legal standard for evaluating occupational probability and severity","Page 3, Phase 3","EK01","Regulatory Standards & Guidelines"
"c006M02N19","Hazard identification and risk evaluation (IPERC) data","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""This spreadsheet has tools such as IPERC (Hazard Identification, Risk Evaluation and Controls)""; the tool generates data on hazards, properties, risk factors","Not mentioned","Section 3.3, Page 3","EK04","Operational Procedures & Records"
"c006M02N20","Lessons learned records","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""Lessons Learned (LA)"" tool within the Excel application","Not mentioned","Section 3.3, Page 3","EK04","Operational Procedures & Records"
"c006M02N21","Residual risk management data","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""Residual Risk Management (RR)"" tool","Not mentioned","Section 3.3, Page 3","EK04","Operational Procedures & Records"
"c006M02N22","RFI data (Requests for Information on Previously Taken Controls)","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""Requests for Information on Previously Taken Controls (RFI)""","Not mentioned","Section 3.3, Page 3","EK04","Operational Procedures & Records"
"c006M02N23","OHS performance indexes (IFm, IGm, IFa, IGa, IA)","Explicit Knowledge","E","Integration of 4D BIM, PtD and databases to improve OHS and knowledge management in construction","""key performance indicators (KPI) of the Peruvian OHS standard G-050 such as Monthly Frequency Index (IFm), Monthly Severity Index (IGm), Accumulated Frequency Index (IFa), Accumulated Severity Index (IGa), Accidentability Index (IA)""","Not mentioned","Section 3.4, Page 4","EK03","Analytical Methods, Algorithms & Metrics"
"c007M01N01","Theoretical manufacturing steps","Explicit Knowledge","E","Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study","The process's 16 steps were printed on cards that had to be put back into the right order.","A codified sequence of steps defining the automated preparation timeline.","Page 2","EK02","Technical Models & Project Documentation"
"c007M01N02","Criteria for using the robot","Explicit Knowledge","E","Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study","For Knowing the criteria for using the robot, teams guessed whether certain compounds could be used with the robot.","Rules governing compound compatibility with the automation system.","Page 1","EK04","Operational Procedures & Records"
"c007M01N03","Real-life production errors handling","Explicit Knowledge","E","Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study","incorporating six problematic, real-life situations. Each problem was presented with four potential answers","Codified standard responses to actual operational machine faults.","Page 2","EK04","Operational Procedures & Records"
"c007M02N01","16 steps of robot process","Explicit Knowledge","E","Effectiveness Of Virtual Reality In Construction Quality Training: Comparative Study","""the process's 16 steps were printed on cards that had to be put back into the right order.""","Not mentioned","Page 2","EK02","Technical Models & Project Documentation"
