"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c202M01N20","Cognitive overload due to extraneous elements","Limitation","E","A Case Study On Augmented Reality Guided Maintenance Training System For Air Compressing Unit","Displaying complex data labels and animations simultaneously triggers severe cognitive load, distracting operators from actual tool use.","Mental exhaustion from filtering unnecessary background inputs.","Page 2","LI11","Socio-Organizational Resistance & Cultural Drift"
"c202M01N21","Jittery visualization of holes on board","Limitation","E","A Case Study On Augmented Reality Guided Maintenance Training System For Air Compressing Unit","Environmental lighting glare caused the AR tracker to lose focus, creating a jittery visualization of alignment holes.","Tracking instability disrupting virtual pin alignments.","Page 4","LI04","Hardware, Sensor & Infrastructure Constraints"
"c202M01N23","Slight delays in animation after button click","Limitation","E","A Case Study On Augmented Reality Guided Maintenance Training System For Air Compressing Unit","A subtle delay of 450ms was observed before step animations rendered, causing users to repeatedly click the button.","System interaction latency slowing operational workflow steps.","Page 5","LI13","Limitation(*)"
"c202M01N24","Repeated use of shuffled questions potential bias","Limitation","E","A Case Study On Augmented Reality Guided Maintenance Training System For Air Compressing Unit","Re-using identical question pools across pre- and post-tests introduces a high risk of memory bias among trainees.","Testing habituation risks masking authentic degradation trends.","Page 6","LI08","Research Design & Validation Flaws"
"c202M02N18","Lack of spatial visualization","Limitation","E","A Case Study On Augmented Reality Guided Maintenance Training System For Air Compressing Unit","Traditional flat diagrams cannot accurately project structural depth, making complex structural alignment tasks hard to learn.","Inability to perceive 3D placement from 2D static diagrams.","Page 2, lines 11-13","LI04","Hardware, Sensor & Infrastructure Constraints"
"c202M02N20","Jittery visualization","Limitation","E","A Case Study On Augmented Reality Guided Maintenance Training System For Air Compressing Unit","The virtual annotations trembled when the user moved their head quickly, causing spatial tracking errors.","Unstable AR overlay causing misalignment.","Page 4, lines 14-15","LI04","Hardware, Sensor & Infrastructure Constraints"
"c202M02N21","Inability to detect assembly errors","Limitation","E","A Case Study On Augmented Reality Guided Maintenance Training System For Air Compressing Unit","The application guides steps linearly but does not actively evaluate whether the operator placed a physical component incorrectly.","No real-time feedback or error checking in the MAR system.","Page 5, lines 8-10","LI04","Hardware, Sensor & Infrastructure Constraints"
"c203M02N14","Lack of direct DT‑CE link","Limitation","E","Unlocking the potential of digital technologies for a circular economy: A systematic review and socio-technical framework","Digital technologies do not directly yield circular economy capabilities without being mediated by robust organizational information processes.","Digital technologies alone do not directly build circular economy capabilities.","Page 10, lines 4-6","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c203M02N15","Interorganisational boundaries","Limitation","E","Unlocking the potential of digital technologies for a circular economy: A systematic review and socio-technical framework","Proprietary data architectures and firm-level trust boundaries present severe bottlenecks to transparent material supply chain tracking.","Structural barriers between different firms that hinder knowledge transfer.","Page 12, lines 18-21","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c203M02N16","Information dissemination non‑mediation","Limitation","E","Unlocking the potential of digital technologies for a circular economy: A systematic review and socio-technical framework","Statistical structural equation modeling proved that merely distributing raw information within units does not translate to circular capabilities.","Internal information sharing does not mediate the DT‑CE capability relationship.","Page 11, line 3","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c204M01N20","Incentive Misalignments","Limitation","E","A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance","Strategic alliance members frequently hoard critical proprietary process parameters due to severe internal structural profit allocation disputes.","Structural disconnects between organizational efforts and financial rewards.","Page 4, Line 112","LI11","Socio-Organizational Resistance & Cultural Drift"
"c204M01N21","Hierarchical Biases","Limitation","E","A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance","Core network aggregators utilize structural dominance to capture excessive alliance revenue, leaving smaller technology vendors uncompensated.","Disproportionate bargaining advantages captured by large network actors irrespective of knowledge inputs.","Page 5, Line 143","LI11","Socio-Organizational Resistance & Cultural Drift"
"c204M01N22","Computational Overhead","Limitation","E","A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance","The implementation of the proposed scheduling and coordination mechanisms entails energy consumption and computational overhead.","The procedural CPU/system costs linked to running iterative optimization loops.","Page 14, Source 668","LI13","Limitation(*)"
"c204M01N23","Operational Redundancy","Limitation","E","A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance","The lack of multi-tier visibility across supply chain tiers causes overlapping technology trials and parallel independent bug fixes.","The systematic loss of efficiency stemming from overlapping knowledge domains and duplicate actions.","Page 15, Source 712","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c205M02N37","Incomplete Data","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Missing attributes within standard construction failure logs restrict the downstream accuracy of programmatic semantic graph ingestion engines.","Missing or partial information in the quality management context.","Page 3, lines 5-6","LI03","Software, Algorithmic & Data Interoperability Barriers"
"c205M02N38","Missing Measurement Parameters","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Many quality inspect logs omit key spatial measurements and load parameters, rendering structural failure records analytically blind.","Absence of required quantitative measurements.","Page 3, line 14","LI03","Software, Algorithmic & Data Interoperability Barriers"
"c205M02N39","Incomplete Historical Records","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Legacy quality tracking sheets from 2018 to 2021 suffer from massive text gaps, missing descriptions, and unarchived repair follow-ups.","Gaps in past documentation or logs.","Page 4, line 22","LI03","Software, Algorithmic & Data Interoperability Barriers"
"c205M02N40","Data Blank","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","The presence of data blanks within official site non-conformance spreadsheets breaks the logical dependency chain during parsing steps.","Empty or missing data fields.","Page 4, line 28","LI03","Software, Algorithmic & Data Interoperability Barriers"
"c205M02N41","Information Blind Area","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Subcontractor handovers represent an information blind area where quality inspection actions escape formal enterprise tracking systems.","Zone where information is absent, impairing analysis.","Page 5, line 11","LI03","Software, Algorithmic & Data Interoperability Barriers"
"c205M02N42","Gap between User Expression and Standard Terms","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Field operators query knowledge graphs using colloquial slang, causing search failures due to strict vocabulary indexing boundaries.","Semantic mismatch between natural language queries and formal terminology.","Page 8, lines 17-19","LI03","Software, Algorithmic & Data Interoperability Barriers"
"c205M02N43","Traditional Methods Difficult to Meet Demand","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Manual categorization of unstructured text problem descriptions cannot process the thousands of quality issues generated monthly across sites.","Insufficiency of legacy approaches.","Page 1, lines 20-22","LI02","Pedagogical Design & Instructional Shortcomings"
"c206M01N15","Dispersion and distraction (cell phone use and conversations)","Limitation","E","Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly","Trainees in traditional group classroom lectures frequently lose focus due to side chat or mobile application alerts, interrupting skill acquisition.","External attention sinks that break knowledge absorption patterns","Page 1","LI02","Pedagogical Design & Instructional Shortcomings"
"c206M01N16","Risk of training accidents (level drop)","Limitation","E","Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly","Conducting crane assembly rigging coaching on active jobsites poses catastrophic risks from dropped loads or sudden high-altitude balance failures.","Physical threat vectors present when conducting safety preparation in live drop areas","Page 1","LI09","Ergonomic, Physical Strain & Safety Risks"
"c206M01N17","Sensation of vertigo","Limitation","E","Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly","Low-refresh HMD rendering rates disconnect visual tracking from inner-ear fluid balance, causing acute nausea and spatial disorientation.","Vestibular disruption and physiological disorientation caused by real-time rendering lag","Page 4","LI09","Ergonomic, Physical Strain & Safety Risks"
"c206M01N18","Low knowledge retention","Limitation","E","Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly","Standard safety lecture metrics show that over 65% of regulatory information fade from memory within 14 days without high-immersion scenario drill reinforcement.","The operational dropoff where individuals fail to recall safety protocols post-lecture","Page 6","LI01","Individual Cognitive & Memory Decay"
"c207M01N20","Underestimation of Expertise","Limitation","E","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","Experienced technicians execute assembly loops unconsciously, leading them to leave out vital steps when defining the official workflow map.","The cognitive bias where domain experts fail to consciously report the foundational components of their personal routines.","PAGE 1, Lines 24-25","LI11","Socio-Organizational Resistance & Cultural Drift"
"c207M01N22","Task Disruption Errors","Limitation","E","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","When operators are interrupted mid-task to check text sheets, they struggle to locate their exact step number upon returning, increasing defects.","The operational failure rate caused by workers struggling to identify their exact step location after an interruption.","PAGE 2, Lines 42-43","LI11","Socio-Organizational Resistance & Cultural Drift"
"c207M01N23","Lack of Automated Performance Feedback","Limitation","E","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","The wearable smart glasses system projects visual directions statically but cannot systematically verify if a screw was torqued to target limits.","The technical absence of real-time validation software to confirm to an operator if a step was executed correctly.","PAGE 2, Line 49","LI04","Hardware, Sensor & Infrastructure Constraints"
"c207M01N24","Heavy Computer Unit Discomfort","Limitation","E","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","The front-heavy weight distribution of industrial HMD systems creates noticeable neck fatigue and muscle strain during multi-hour factory floor use.","Headset weight imbalances that strain workers during extended operational assembly shifts.","PAGE 3, Line 95","LI09","Ergonomic, Physical Strain & Safety Risks"
"c207M01N25","Small Text Size","Limitation","E","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","Using tiny pixel-font dimensions on optical see-through waveguides forces operators to squint, inducing rapid eye strain and blurring.","An interface design flaw that undermines legibility when displaying digital text instructions on transparent displays.","PAGE 3, Line 99","LI04","Hardware, Sensor & Infrastructure Constraints"
"c207M01N26","Static Spot Projection Constraint","Limitation","E","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","The spatial user-interface layout docks textual alerts to fixed spatial coordinates, forcing workers to repeatedly turn away from their active field.","The software architecture bottleneck that forces an operator to turn away from their work surface to review instructions.","PAGE 4, Line 118","LI02","Pedagogical Design & Instructional Shortcomings"
"c207M02N19","Cognitive load (working memory limits)","Limitation","E","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","Operators experience high cognitive friction when juggling multi-step assembly logic within their limited active working memory slots.","'working memory has a limited capacity'","Page 2, lines 14-15","LI11","Socio-Organizational Resistance & Cultural Drift"
"c207M02N20","Difficulty interpreting 2D drawings","Limitation","I","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","Trainees frequently struggle to map flat blueprint vectors onto complex physical spatial components accurately.","Not mentioned","Page 2, Introduction","LI04","Hardware, Sensor & Infrastructure Constraints"
"c207M02N21","AR glasses uncomfortable (heavy)","Limitation","I","An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses","Long-term use of head-mounted smart eyewear causes significant localized physical strain due to current manufacturing weight limitations.","Not mentioned","Page 7, Discussion","LI09","Ergonomic, Physical Strain & Safety Risks"
"c208M01N20","Monolithic view of knowledge / rigidity","Limitation","E","Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites","Traditional structural relational databases force fluid, context-dependent site entities into rigid tabular rows, filtering out key nuances.","An intrinsic constraint of traditional formal symbolic maps that completely filters out nuances or contextual shades","PAGE 1, Lines 22-23","LI02","Pedagogical Design & Instructional Shortcomings"
"c208M01N21","Centralized knowledge base query degradation","Limitation","E","Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites","As the volume of multi-tier graph relational edges scales into millions, centralized endpoint SPARQL lookup times degrade exponentially.","A severe performance drop and access bottleneck encountered as the volume of global conceptual links increases","PAGE 2, Line 48","LI13","Limitation(*)"
"c208M01N22","Limited robot hardware capacity","Limitation","E","Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites","Deploying heavy transformer-based embedding parsing directly onto embedded robotic controllers causes rapid memory exhaustion and processing stalls.","A physical processor constraint that limits processing intense machine learning structures locally on edge systems","PAGE 2, Line 51","LI04","Hardware, Sensor & Infrastructure Constraints"
"c208M01N23","Inaccurate or low-quality onboard sensors","Limitation","E","Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites","Low-cost RGB-D cameras generate significant point cloud noise under outdoor construction sunlight, distorting semantic obstacle mapping.","Hardware constraints producing corrupted or noisy data frames during perception-based knowledge gathering tasks","PAGE 3, Line 95","LI04","Hardware, Sensor & Infrastructure Constraints"
"c208M02N14","Fixed size and flatness of traditional SOM","Limitation","E","Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites","Classical Self-Organizing Maps utilize a static structural grid topology, preventing the network from adapting to dynamic knowledge domains.","Inability of classical SOM to grow dynamically or organise data hierarchically.","Page 1, Introduction","LI02","Pedagogical Design & Instructional Shortcomings"
"c208M02N15","Hardware constraints of humanoid robots","Limitation","E","Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites","Embedded mobile edge platforms possess severe computing, RAM, and thermal thresholds that conflict with deep spatial graph traversals.","Limited computational power, memory, and sensor quality on robots like Pepper.","Page 2, Methodology","LI04","Hardware, Sensor & Infrastructure Constraints"
"c208M02N16","Manual data collection requirement","Limitation","E","Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites","Training the custom convolutional classification head requires thousands of high-contrast site object images to be captured and annotated manually.","Need for human effort to acquire and curate training images.","Page 4, System Overview","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c209M01N25","Risk of intellectual property leakage","Limitation","E","Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances","Publishing unpatented design shortcuts or optimization formulas on open alliance feeds creates immediate risk of industrial theft by competitors.","The specific danger of corporate secrets or concepts being cloned by rivals","PAGE 1, Lines 27-28","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c209M01N26","Unstructured external data data-validity concerns","Limitation","E","Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances","A large percentage of knowledge artifacts posted on corporate social threads contain unverified advice and outdated rule-of-thumb heuristics.","The flaw of public platform text being muddy, unverified, or hard to validate","PAGE 3, Line 84","LI02","Pedagogical Design & Instructional Shortcomings"
"c209M02N33","Confidentiality risks","Limitation","E","Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances","Sharing sensitive structural blueprints or site incident logs over collaborative channels introduces high corporate liability risks.","Risk of knowledge leakage on public platforms","Page 5, Results","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c209M02N35","Data quality concerns","Limitation","E","Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances","User-generated wiki threads often display poor organization, unformatted syntax, and factual skews that mislead junior engineers.","Issues with external data reliability","Page 5, Results","LI02","Pedagogical Design & Instructional Shortcomings"
"c209M02N36","Ad hoc usage","Limitation","I","Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances","Without structural workflow integration, professional platform use degenerates into informal, ad-hoc interactions that escape tracking.","Informal unstructured engagement","Page 4, Methodology","LI02","Pedagogical Design & Instructional Shortcomings"
"c210M01N16","Low efficiency in analyzing and disposing of quality issues","Limitation","I","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Traditional text queries return thousands of unorganized historical rows, requiring engineers to spend days tracking down related defects.","Not mentioned","Page 1, Introduction","LI02","Pedagogical Design & Instructional Shortcomings"
"c210M01N17","Inconvenient information retrieval","Limitation","I","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Siloed cross-departmental documentation databases force operators to manually run multiple individual system search lookups.","Not mentioned","Page 2, Introduction","LI02","Pedagogical Design & Instructional Shortcomings"
"c210M01N19","Repeatedly sort out and extract knowledge","Limitation","I","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","Because historical repair files lack structured tags, engineering teams must repeatedly review and extract core concepts manually.","Not mentioned","Page 2, System Goals","LI02","Pedagogical Design & Instructional Shortcomings"
"c210M02N20","Insufficient knowledge sharing","Limitation","E","Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems","The current organizational architecture allows valuable project quality solutions to remain locked inside regional division folders.","Shortcoming: lack of effective dissemination of quality problem knowledge.","Page 1","LI02","Pedagogical Design & Instructional Shortcomings"
"c211M01N15","Data governance challenges","Limitation","E","Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies","Deploying multi-tenant digital twins within metaverse spaces introduces critical administrative risks surrounding shared data security and access oversight.","Shortcomings related to data control, standard security, and oversight in shared spaces","PAGE 15","LI12","Institutional Amnesia & Governance Vulnerabilities"
"c211M01N16","Lack of knowledge","Limitation","E","Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies","The major roadblock hindering the industrial adoption of circular lifecycle models remains a systemic absence of multi-disciplinary technical knowledge.","Absence of expertise or experience that creates a roadblock to successful execution","PAGE 4","LI11","Socio-Organizational Resistance & Cultural Drift"
"c211M02N24","lack of knowledge/experience/skills","Limitation","E","Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies","A profound deficiency in operational skills and expert background directly hampers the practical execution of smart supply chain workflows.","Deficiency in necessary competencies.","Page 4, lines 13-15","LI11","Socio-Organizational Resistance & Cultural Drift"
"c211M02N27","response bias","Limitation","E","Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies","Relying on descriptive questionnaires introduces subjective distortion, as participants align answers with perceived social desirability.","Systematic error from participants giving socially desirable answers.","Page 16, lines 7-9","LI08","Research Design & Validation Flaws"
