sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"TK13","AmbiguousTacit Knowledge(*)","c003M02N05","Knowledge of thermal comfort","The recommendations provided in the training experience are useful for increase my knowledge of thermal comfort.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c003M02N06","Knowledge of energy consumption in summer","The recommendations provided in the training experience are useful for increase my knowledge of energy consumption in summer.","TK13","AmbiguousTacit Knowledge(*)"
"TK10","Shared Professional Norms and Standards of Judgment","c004M01N11","practical performance in dealing with excavation hazards","Participants orally identified, evaluated, and responded to hazards; their practical performance increased significantly after VR training.","TK10","Shared Professional Norms and Standards of Judgment"
"TK13","AmbiguousTacit Knowledge(*)","c004M01N12","self-efficacy about excavation health and safety","Self-efficacy measured participants’ belief in their capability to follow rules and handle hazardous excavation events.","TK13","AmbiguousTacit Knowledge(*)"
"TK08","Immediate Embodied Response to Changing Conditions","c004M02N05","Hands-on Excavation Hazard Mitigation Skills","Participants' practical performance was assessed in VR before and immediately after the training","TK08","Immediate Embodied Response to Changing Conditions"
"TK06","Trained Sensory and Perceptual Recognition","c004M02N06","On-site Excavation Hazard Recognition Capability","Participants were instructed to walk to the predefined positions around the site and orally identify...each hazard","TK06","Trained Sensory and Perceptual Recognition"
"TK10","Shared Professional Norms and Standards of Judgment","c004M02N09","Excavation Emergency Response Action Knowledge","3 stands for being able to identify, evaluate and respond","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c005M01N06","experienced bridge-construction hazard knowledge","Safety managers with 14-to-20-plus years of experience were interviewed about hazards encountered in bridge construction.","TK10","Shared Professional Norms and Standards of Judgment"
"TK06","Trained Sensory and Perceptual Recognition","c005M01N07","safety awareness","The authors concluded that increased knowledge acquisition increased trainees’ hazard awareness.","TK06","Trained Sensory and Perceptual Recognition"
"TK06","Trained Sensory and Perceptual Recognition","c005M01N08","hazard identification skills","Post-training results showed significant improvement in trainees’ ability to identify hazards missed before training.","TK06","Trained Sensory and Perceptual Recognition"
"TK10","Shared Professional Norms and Standards of Judgment","c005M01N09","hazard assessment skills","Trainees showed improved assessment of risk severity, likelihood, and potential impact during VR and after training.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c005M01N10","risk mitigation skills","The discussion states that VR reinforced the how element and elevated trainees’ hazard assessment and risk-mitigation skills.","TK10","Shared Professional Norms and Standards of Judgment"
"TK06","Trained Sensory and Perceptual Recognition","c005M02N09","Real-time hazard recognition ability","The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks. As the trainees approach one of the hazardous locations, the right Oculus joystick (Oculus Touch) begins to vibrate, revealing the hazard.","TK06","Trained Sensory and Perceptual Recognition"
"TK10","Shared Professional Norms and Standards of Judgment","c005M02N10","Risk mitigation knowledge","The left-hand canvas was used to guide and direct the trainees toward ways to mitigate/prevent the potential consequences of the encountered hazards.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c005M02N11","Situational awareness in bridge construction","The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks in terms of their severity (likelihood of occurrence and potential impact on workers, time, cost, and quality).","TK10","Shared Professional Norms and Standards of Judgment"
"TK13","AmbiguousTacit Knowledge(*)","c006M01N01","physical abilities and skills of each worker","The abstract states that one necessary finding is to know the physical abilities and skills of each worker.","TK13","AmbiguousTacit Knowledge(*)"
"TK07","Embodied Posture, Balance, and Spatial Control","c006M01N02","working posture","The questionnaire records main working posture, while sensor posture information and video of the working posture are used in workload estimation.","TK07","Embodied Posture, Balance, and Spatial Control"
"TK13","AmbiguousTacit Knowledge(*)","c006M01N03","work status","Researchers attended each worker's job site and recorded their work status on video.","TK13","AmbiguousTacit Knowledge(*)"
"TK07","Embodied Posture, Balance, and Spatial Control","c006M02N09","Safe work routines","Workers may not be aware of their weakening core and are more prone to developing low back pain (LBP) syndromes from overexertion at work. The proper use of Smartsuit can reduce burden and fatigue.","TK07","Embodied Posture, Balance, and Spatial Control"
"TK06","Trained Sensory and Perceptual Recognition","c006M02N10","Real-time hazard identification performance","Creating a safe environment is important... Based on this result, the development of assistive technology suitable for work is required.","TK06","Trained Sensory and Perceptual Recognition"
"TK07","Embodied Posture, Balance, and Spatial Control","c006M02N13","Work posture adaptation skills","Zhao et al. are promoting Musculoskeletal Disorders (MSDs) prevention by estimating abnormal postures of workers using video and machine learning. It is important to measure the posture in this way.","TK07","Embodied Posture, Balance, and Spatial Control"
"TK13","AmbiguousTacit Knowledge(*)","c007M01N01","expertise of senior staff in construction specialties","SMCCs draw upon the expertise of senior staff in construction specialties.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c007M01N02","expertise they have accumulated and applied to company projects","Foremen possess expertise accumulated and applied to company projects.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c007M01N03","previous project’s experiences","Acquiring knowledge from previous project’s experiences is KA6.","TK13","AmbiguousTacit Knowledge(*)"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c007M02N03","Lessons Learned","Storing lesson learned into the database (KS6)","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK10","Shared Professional Norms and Standards of Judgment","c007M02N04","Safety Knowledge","KM in the safety of construction projects relies merely on supervisors' motivation and workers' self-regulation","TK10","Shared Professional Norms and Standards of Judgment"
"TK13","AmbiguousTacit Knowledge(*)","c007M02N64","Senior Staff Expertise","drawing upon the expertise of senior staff in construction specialties","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c007M02N65","Foremen Expertise","the expertise they have accumulated and applied to company projects","TK13","AmbiguousTacit Knowledge(*)"
"TK12","Organizational Culture and Unwritten Working Practices","c007M02N68","Owner Tacit Knowledge","informal KM practices heavily influenced by company owners","TK12","Organizational Culture and Unwritten Working Practices"
"TK10","Shared Professional Norms and Standards of Judgment","c008M01N05","expert opinions","The paper states that production safety management traditionally relied on expert opinions.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c008M01N06","management personnel experience","The paper states that production safety management traditionally relied on management personnel experience.","TK10","Shared Professional Norms and Standards of Judgment"
"TK06","Trained Sensory and Perceptual Recognition","c008M01N07","accident precursors","The framework extracts precursor information from narrative descriptions and uses it for classification and prevention knowledge.","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c008M01N08","correlations between accident types","The authors identify correlations between accident types as tacit knowledge discoverable through deep learning.","TK13","AmbiguousTacit Knowledge(*)"
"TK10","Shared Professional Norms and Standards of Judgment","c008M01N09","importance of risk factors","The authors identify the importance of risk factors as tacit knowledge discoverable from construction safety texts.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c008M01N10","potential safety hazards in specific scenarios","The authors identify potential safety hazards in specific scenarios as tacit knowledge discoverable from construction safety texts.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c008M01N11","importance of temporary support during construction","The phrase temporary support during construction may reveal tacit safety knowledge about the importance of such support.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c008M01N12","potential risks of soil stability issues","The phrase soil stability issues may reveal tacit safety knowledge about associated potential risks.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c008M01N13","impact of material fatigue on the safety of building structures","The phrase material fatigue may reveal tacit safety knowledge about its effect on building-structure safety.","TK10","Shared Professional Norms and Standards of Judgment"
"TK09","Shared Professional Language and Contextual Meaning","c009M01N10","Bid preparation expertise","The paper emphasizes specialized staff experience and human expertise in interpreting project specifications and client expectations.","TK09","Shared Professional Language and Contextual Meaning"
"TK10","Shared Professional Norms and Standards of Judgment","c009M01N11","Context-aware judgment of nuanced project risks","Method statements require context-aware judgment and understanding of nuanced project risks.","TK10","Shared Professional Norms and Standards of Judgment"
"TK04","Unrecognized or Unarticulated Personal Know-how","c009M01N12","Bid Manager intuition","The Beta firm was described as relying on the Bid Manager's intuition.","TK04","Unrecognized or Unarticulated Personal Know-how"
"TK10","Shared Professional Norms and Standards of Judgment","c009M02N10","Context-aware judgment","Context-aware judgment and understanding of nuanced project risks","TK10","Shared Professional Norms and Standards of Judgment"
"TK09","Shared Professional Language and Contextual Meaning","c009M02N11","Professional expertise","Professional expertise in interpreting complex project specifications","TK09","Shared Professional Language and Contextual Meaning"
"TK12","Organizational Culture and Unwritten Working Practices","c009M02N13","Organizational knowledge","Knowledge loss, particularly in firms with high staff turnover","TK12","Organizational Culture and Unwritten Working Practices"
"TK13","AmbiguousTacit Knowledge(*)","c010M01N01","Visual learning preference","The questionnaire and Table I identify students categorized with a Visual preference.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M01N02","Auditory learning preference","The questionnaire and Table I identify students categorized with an Auditory preference.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M01N03","Kinesthetic learning preference","The questionnaire and Table I identify students categorized with a Kinesthetic preference.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M01N04","Read/Write learning preference","The questionnaire and Table I identify students categorized with a Read/Write preference.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M01N05","Visual + Kinesthetic learning preference","Table I reports two students with the combined Visual + Kinesthetic preference.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M01N08","visual attention","Eye-tracking data measure where and how students allocate visual attention during learning tasks.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M01N09","interaction patterns within the AR learning environment","The eye-tracking inputs can reveal users' cognition, including visual attention and interaction patterns within the AR learning environment.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M02N01","Learning preferences","The study presents models that can detect students' learning preferences.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M02N22","Visual learners","Visual Learners learn things using real-time visual tools such as graphs, charts, diagrams, and symbols","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M02N23","Auditory learners","Auditory Learners prefer to understand through listening such as lectures, discussions, and tapes","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M02N24","Read/Write learners","Read/write learners prefer information displayed in written form, such as lists and text","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c010M02N25","Kinesthetic learners","The Tactile/Kinesthetic learners engage best with real-time experiences such as hands-on projects","TK13","AmbiguousTacit Knowledge(*)"
"TK10","Shared Professional Norms and Standards of Judgment","c011M01N05","Knowledge of correct equipment selection","Trainees are supposed to choose corresponding items for the gas detected in the confined space, using their prior knowledge. This represents the internalized ability to select correct equipment.","TK10","Shared Professional Norms and Standards of Judgment"
"TK10","Shared Professional Norms and Standards of Judgment","c011M01N06","Safe behavioral response to confined space hazards","Trainees need to choose the right equipment to protect themselves before entering space. Correct equipment selection represents safe behavioral response.","TK10","Shared Professional Norms and Standards of Judgment"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c011M01N07","Hazard identification skills","trainees attempt to solve challenging problems before receiving explicit instruction... In the process, trainees often fail to succeed in the initial task itself, which will enhance the retention of knowledge gained.","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c011M01N08","Emergency response intuition","experiencing disasters can benefit disaster preparedness and responses. PF theory advocates for the importance of experiencing failure during the exploratory learning phase.","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK04","Unrecognized or Unarticulated Personal Know-how","c012M01N01","Intuitive geotechnical problem-solving","The experienced geotechnical engineer explained an intuitive response to soil instability based on knowledge from previous projects.","TK04","Unrecognized or Unarticulated Personal Know-how"
"TK06","Trained Sensory and Perceptual Recognition","c012M01N02","Reading excavation face responses","The Soil Saga externalized tacit heuristics such as reading excavation-face responses.","TK06","Trained Sensory and Perceptual Recognition"
"TK10","Shared Professional Norms and Standards of Judgment","c012M01N03","Adaptive risk-mitigation practices","Analysis of the Soil Saga identified adaptive strategies and risk-mitigation practices.","TK10","Shared Professional Norms and Standards of Judgment"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c012M01N04","Stakeholder coordination know-how","The Coordination Conundrum conveyed tacit insights about stakeholder management, proactive communication, and trust-building.","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c012M01N05","Handover micro-routines","Stories exposed who contacts whom and when escalation is acceptable during handovers.","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK10","Shared Professional Norms and Standards of Judgment","c012M01N06","Real-time risk assessment","The Safety Savior account highlighted real-time risk assessment during a near-miss.","TK10","Shared Professional Norms and Standards of Judgment"
"TK08","Immediate Embodied Response to Changing Conditions","c012M01N07","Intuitive safety practices","The site supervisor described quick decisions and intuitive safety practices that prevented injury.","TK08","Immediate Embodied Response to Changing Conditions"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c012M01N08","Innovative structural problem-solving","A senior structural engineer narrated innovative solutions and adaptive practices used during structural failures.","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c012M01N09","Decision-making under uncertain conditions","A retiring project engineer's failure stories revealed critical decision-making under uncertainty.","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK12","Organizational Culture and Unwritten Working Practices","c012M01N10","Organizational cultural knowledge","Engineers' stories conveyed values, traditions, teamwork, identity, and interpersonal dynamics.","TK12","Organizational Culture and Unwritten Working Practices"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c012M02N02","Coordination norms and communication patterns","""A project manager narrated challenges arising from subcontractor miscommunication... This narrative emphasized tacit insights into effective stakeholder management, proactive communication strategies, and the essential role of trust-building in facilitating smooth interdisciplinary collaboration""","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c012M02N05","Lessons from project failures","""A retiring project engineer shared candid stories about challenging projects, highlighting detailed accounts of mistakes, their root causes, corrective actions, and preventive strategies. His reflective narratives provided candid insights into risk management practices and critical decision-making under uncertain conditions""","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c014M02N09","Lessons learned from past practices","Collaborative platforms... enable organizations to draw lessons from past practices","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK06","Trained Sensory and Perceptual Recognition","c014M02N10","Real-time hazard identification","Real-time monitoring... can prevent minor issues from developing into significant disruptions","TK06","Trained Sensory and Perceptual Recognition"
"TK13","AmbiguousTacit Knowledge(*)","c014M02N11","Problem-solving skills","The integration of AI in the knowledge management initiatives offers crucial opportunities to enhance the success and the resilience","TK13","AmbiguousTacit Knowledge(*)"
"TK10","Shared Professional Norms and Standards of Judgment","c014M02N12","Leadership intuition for resource allocation","Strong leadership assists in utilizing the resources, sustainably, and allocates them in the training and development","TK10","Shared Professional Norms and Standards of Judgment"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c014M02N13","Participative decision-making skills","Participative leaders play a crucial role in aligning the stakeholders and ensuring the effective usage of communication channels","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK10","Shared Professional Norms and Standards of Judgment","c014M02N14","Proactive planning capability","Participative leadership... ensures proactive planning to deal with disruptions and enhance resilience","TK10","Shared Professional Norms and Standards of Judgment"
"TK13","AmbiguousTacit Knowledge(*)","c015M01N05","critical thinking skills","Participants stated that ABL promoted critical thinking more than traditional teaching.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c015M01N06","problem-solving skills","Participants reported improved problem-solving through researching and solving problems presented in class.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c015M01N07","practical competencies","The study assessed whether students demonstrated improved industry readiness and practical competencies.","TK13","AmbiguousTacit Knowledge(*)"
"TK13","AmbiguousTacit Knowledge(*)","c015M01N08","deeper understanding of complex concepts","Students preferred ABL partly because it improved their understanding of complex concepts.","TK13","AmbiguousTacit Knowledge(*)"
"TK05","Practised Motor and Tool-Operation Skill","c015M01N09","digital fluency","The conclusion states that the approach fostered practical knowledge application and digital fluency.","TK05","Practised Motor and Tool-Operation Skill"
"TK02","Knowledge Conveyed Through Examples or Demonstration","c015M01N10","industry knowledge","A student reported learning what the industry requires through visits, educators, and case studies.","TK02","Knowledge Conveyed Through Examples or Demonstration"
"TK13","AmbiguousTacit Knowledge(*)","c015M02N39","Leadership skills","These foster critical thinking and problem-solving skills, ensuring that students not only grasp theoretical concepts but also gain the necessary competencies for future employability and professional success.","TK13","AmbiguousTacit Knowledge(*)"
"TK11","Informal Coordination, Communication, and Escalation Know-how","c015M02N42","Collaboration skills","I learn from my groupmates.","TK11","Informal Coordination, Communication, and Escalation Know-how"
"TK12","Organizational Culture and Unwritten Working Practices","c016M01N01","OHS knowledge","The paper states that lack of retention of OHS knowledge and lessons learned obstructs continuous improvement and that valuable information is lost as staff changes.","TK12","Organizational Culture and Unwritten Working Practices"
"TK06","Trained Sensory and Perceptual Recognition","c016M02N06","Hazard identification performance","identify the hazards of the case study from the design stage","TK06","Trained Sensory and Perceptual Recognition"
"TK10","Shared Professional Norms and Standards of Judgment","c016M02N07","OHS management expertise","The team of professionals in charge of health and safety management on the project","TK10","Shared Professional Norms and Standards of Judgment"
"TK13","AmbiguousTacit Knowledge(*)","c017M01N01","user behaviour and its interaction with the environment","The paper identifies IoT feedback as user behaviour and interaction with the environment.","TK13","AmbiguousTacit Knowledge(*)"
"TK04","Unrecognized or Unarticulated Personal Know-how","c017M02N08","Judgment on Opening Windows/Doors","The paper identifies unpredictable human behavior, such as opening windows or doors, as a key factor causing temperature-occupancy discrepancies and non-pattern behaviors.","TK04","Unrecognized or Unarticulated Personal Know-how"
"TK10","Shared Professional Norms and Standards of Judgment","c017M02N29","Improved Heating Control Strategy (Derived from IoT Data)","The paper suggests that the IoT-derived insights, such as thermal patterns and savings potential, should lead to more informed and dynamic heating management. This represents the new tacit know-how for building operators.","TK10","Shared Professional Norms and Standards of Judgment"
