"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c103M01N18","Learning Designer Online Software","Digital Technology","E","Game-based learning as training to use a chemotherapy preparation robot","Learning Designer®'s free online software was used to help build the training program.","Web tool utilized to optimize learning outcome blocks, timing distributions, and resources.","Page 2","TE07","Mobile, Social and Communication Technologies"
"c103M01N19","Framindmap Software","Digital Technology","E","Game-based learning as training to use a chemotherapy preparation robot","a mind map representing the training program's goals and the process for using the robot was created on Framindmap®.","Visual application showing hierarchical connections among process definitions.","Page 2","TE07","Mobile, Social and Communication Technologies"
"c103M02N31","DailyMotion video","Digital Technology","E","Game-based learning as training to use a chemotherapy preparation robot","Participants watched a video about the robot, at least 1 week before the training program. (Link: Hôpitaux Universitaires de Genève. Préparations automatisées de chimiothérapies, https://www.dailymotion.com/video/x2ys7u8)","Video hosting platform used to deliver the robot demonstration video.","Page 2, 'preparatory work' and reference 9","TE07","Mobile, Social and Communication Technologies"
"c103M02N32","Online survey (ICT usage)","Digital Technology","E","Game-based learning as training to use a chemotherapy preparation robot","A 2-minute survey (Appendix 3) was created to learn about operators' usage of technologies.","Digital questionnaire to classify operators into ICT user types.","Page 3, 'Creation of the teams'","TE07","Mobile, Social and Communication Technologies"
"c104M01N11","Voice cloning technology","Digital Technology","E","Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial","Voice cloning technology uses deep learning algorithms to synthesize natural-sounding speech from limited voice samples.","Algorithms that reconstruct vocal similarities from brief digital audio recordings.","Page 2","TE01","Artificial Intelligence and Computational Intelligence"
"c104M01N12","Resemble.ai","Digital Technology","E","Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial","Resemble.ai voice cloning technology was used to generate the voice model.","Commercial deep learning speech synthesis engine deployed to export personalized audio profiles.","Page 4","TE01","Artificial Intelligence and Computational Intelligence"
"c104M01N13","ChatGPT-4","Digital Technology","E","Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial","The compliance rate was assessed using ChatGPT-4 as an automated evaluation tool to quantify semantic similarity.","Large language model interface deployed to handle natural language understanding and scoring tasks.","Page 1, Page 5","TE01","Artificial Intelligence and Computational Intelligence"
"c104M02N16","iFlytek automatic speech recognition","Digital Technology","E","Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial","Phase 1 (verbatim-matching workflow) used iFlytek automatic speech recognition (Mandarin medical context; no manual correction).","Speech‑to‑text engine used in the validation phase to transcribe patient recitations.","Page 4, Independent Tool Validation Study","TE01","Artificial Intelligence and Computational Intelligence"
"c104M02N17","Headphones/speakers","Digital Technology","E","Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial","Patients listened to the voice-cloned education content through headphones or speakers under the guidance of research assistants.","Audio output devices for delivering voice‑cloned education.","Page 4, Intervention Measures","TE02","Human–Computer Interaction and Immersive Technologies"
"c105M01N08","FutureLearn platform","Digital Technology","E","Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course","Currently, the training is offered for free or at a cost at the Future Learn platform.","The commercial external cloud-based hosting architecture and software engine delivering the course.","PAGE 2","TE07","Mobile, Social and Communication Technologies"
"c105M02N20","Video conferencing","Digital Technology","E","Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course","Individual semi-structured interviews were conducted via video conference (Google Meets)","Software enabling real-time remote visual communication","Page 3","TE07","Mobile, Social and Communication Technologies"
"c105M02N21","Asynchronous learning platform","Digital Technology","E","Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course","The PEAK programme is an online course with asynchronous learning aiming to train physical therapists","System allowing self-paced, non-real-time learning","Page 2","TE07","Mobile, Social and Communication Technologies"
"c105M02N22","Infographics","Digital Technology","E","Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course","The reports were positive regarding the videos, infographics, texts, and exercise platform","Visual learning tools presenting information through graphics and images","Page 5","TE02","Human–Computer Interaction and Immersive Technologies"
"c105M02N23","Videos","Digital Technology","E","Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course","A technical team specialising in Brazilian Portuguese orthographically revised the material and dubbed the videos","Multimedia content for delivering educational information","Page 2","TE02","Human–Computer Interaction and Immersive Technologies"
"c105M02N24","Exercise platform","Digital Technology","E","Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course","The reports were positive regarding the videos, infographics, texts, and exercise platform","Interactive digital tool for prescribing and demonstrating exercises","Page 5","TE07","Mobile, Social and Communication Technologies"
"c106M01N17","Digital Games","Digital Technology","E","Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing","digital games can foster new opportunities to encourage active and healthy ageing","Interactive software programs utilizing rules and reward structures","PAGE 1, Line 12","TE02","Human–Computer Interaction and Immersive Technologies"
"c106M01N18","Mouse","Digital Technology","E","Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing","encouraging the use of ICT through the computer and its peripherals (i.e., mouse...)","Handheld hardware tracking peripheral used for navigation","PAGE 4, Line 130","TE02","Human–Computer Interaction and Immersive Technologies"
"c106M01N19","Keyboard","Digital Technology","E","Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing","encouraging the use of ICT through the computer and its peripherals (i.e.,...keyboard)","Manual interface tool containing structured character entry keys","PAGE 4, Line 130","TE02","Human–Computer Interaction and Immersive Technologies"
"c107M02N22","3D visualization (3DV) software/model","Digital Technology","E","From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection","The 3DV model, which included bronchi, pulmonary arteries, pulmonary veins, tumors, lung lobes, and segments, was reconstructed from CT scan images.","Software and digital model for 3D visualization of anatomy.","Page 3, 3D reconstruction and model 3D printing","TE02","Human–Computer Interaction and Immersive Technologies"
"c107M02N23","3D printing (3DP) technology","Digital Technology","E","From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection","3D printing (3DP), also known as additive manufacturing, is a technique that creates 3D objects by layering materials.","Additive manufacturing technology.","Page 2, Introduction","TE03","Cyber-Physical Systems, IoT, and Smart Environments"
"c107M02N24","Mimics 23.0 software","Digital Technology","E","From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection","Lung CT scan images were imported into Mimics 23.0 software (Materialise, Belgium) in DICOM format for initial 3D reconstruction.","Medical image processing software for 3D reconstruction.","Page 3, 3D reconstruction and model 3D printing","TE02","Human–Computer Interaction and Immersive Technologies"
"c107M02N25","3-matic 15.0 software","Digital Technology","E","From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection","...followed by post-processing using 3-matic 15.0 software (Materialise, Belgium).","3D modeling and post-processing software.","Page 3, 3D reconstruction and model 3D printing","TE02","Human–Computer Interaction and Immersive Technologies"
"c107M02N26","Voxel Dance Additive 3.0 software","Digital Technology","E","From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection","The generated STL file ... was then imported into Voxel Dance Additive 3.0 preprocessing software (Voxel Dance, China) for model inspection and repair.","Preprocessing software for 3D print preparation.","Page 3, 3D reconstruction and model 3D printing","TE02","Human–Computer Interaction and Immersive Technologies"
"c107M02N27","J501Pro 3D printer","Digital Technology","E","From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection","...data was sent to a J501Pro 3D printer (Zhuhai Sailner 3D Technology, China) to produce the transparent, hollow 3DP model.","Specific 3D printer used to fabricate the model.","Page 3, 3D reconstruction and model 3D printing","TE03","Cyber-Physical Systems, IoT, and Smart Environments"
"c108M01N08","Gamification features","Digital Technology","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","The course completion rate was 93.45%, reflecting significant engagement attributed to gamification and clinically relevant content.","The application of competitive game design elements, point scores, or rule-based interactive feedback within learning paths.","Page 1, Results","TE08","Rule-Based, Decision and Expert Systems"
"c108M02N22","m-learning","Digital Technology","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","m‑learning has emerged as a new opportunity to promote nurses' access to digital education","m‑learning is the management and provision of education and training content in electronic format for health care professionals","Page 2, Background","TE07","Mobile, Social and Communication Technologies"
"c108M02N24","Gamification","Digital Technology","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","Significant engagement attributed to gamification and clinically relevant content","Not mentioned","Page 1, Abstract","TE08","Rule-Based, Decision and Expert Systems"
"c108M02N26","Mobile devices","Digital Technology","I","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","Mobile devices, such as smartphones and mobile internet networks","Not mentioned","Page 2, Background","TE07","Mobile, Social and Communication Technologies"
"c109M01N08","Optical see-through (OST) display technology","Digital Technology","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","The OST display technology allows users to see through the virtual images and maintain their vision of the real environment.","An imaging architecture overlaying digital assets onto natural sight paths.","Page 2, Line 68-69","TE02","Human–Computer Interaction and Immersive Technologies"
"c109M01N09","Head-mounted display (HMD)","Digital Technology","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","A head-mounted display (HMD) is adopted, with each smartphone mounted on a commercially available AR headset.","Wearable physical headset chassis holding the display engine.","Page 3, Line 99","TE02","Human–Computer Interaction and Immersive Technologies"
"c109M02N08","AR mobile application","Digital Technology","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","AR mobile application","adopts the optical see-through (OST) display technology","Page 2, Materials","TE02","Human–Computer Interaction and Immersive Technologies"
"c109M02N11","Smartphone","Digital Technology","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","smartphones","Not mentioned","Page 3, Materials","TE07","Mobile, Social and Communication Technologies"
"c109M02N12","Remote-control function","Digital Technology","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","remote-control function of the application","allows the simultaneous control of multiple smartphones on one device","Page 3, Materials","TE07","Mobile, Social and Communication Technologies"
"c109M02N13","AR headset","Digital Technology","E","The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease","commercially available AR headset","Not mentioned","Page 3, Materials","TE02","Human–Computer Interaction and Immersive Technologies"
