sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"EK07","Codified Outcome Knowledge","c103M01N23","normalized confusion matrix","The matrix reports class-level DRLDCC-ELM recognition outcomes.","EK07","Codified Outcome Knowledge"
"EK03","Codified Procedural Knowledge","c103M02N07","Mel filter bank features","Mel filter bank (MelFB) features were extracted by applying triangular windows ranging from 5Hz to 4kHz to the FFT amplitudes.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c103M02N08","Zero-crossing rate (ZCR)","The zero-crossing rate (ZCR) was evaluated for each analysis window.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c103M02N09","Receptive field","The receptive field of the S stacked layers of multilayer ELMs is RF(S,W) = 1 + sum_{s=1}^{S} n_s.","EK02","Codified Descriptive Knowledge"
"EK06","Codified Evaluative Knowledge","c103M02N10","F1 score metric","We evaluated the recognition results obtained from the test dataset using macro-averaged F1 scores.","EK06","Codified Evaluative Knowledge"
"EK04","Codified Explanatory Knowledge","c103M02N24","Air-conducted sounds","Air-conducted sounds can also be utilized as a modality for handwork recognition because such sounds can propagate via diffraction.","EK04","Codified Explanatory Knowledge"
"EK06","Codified Evaluative Knowledge","c104M01N01","IoT subject knowledge","The pre-test, immediate post-test, and delayed post-test contained ten multiple-choice items closely related to IoT.","EK06","Codified Evaluative Knowledge"
"EK03","Codified Procedural Knowledge","c104M01N02","written assembly instructions","The paper-based guidelines contained written assembly instructions; the MAR condition also displayed instructions alongside virtual component models.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c104M01N03","images of the IoT components","The paper-based guidelines contained images of the IoT components in addition to written assembly instructions.","EK02","Codified Descriptive Knowledge"
"EK06","Codified Evaluative Knowledge","c104M02N01","Knowledge test scores","The knowledge test consists of 10 multiple-choice questions worth a total of 10 points.","EK06","Codified Evaluative Knowledge"
"EK07","Codified Outcome Knowledge","c104M02N02","Task completion time","Task completion time (min:sec) refers to the time required for participants to complete a given task.","EK07","Codified Outcome Knowledge"
"EK07","Codified Outcome Knowledge","c104M02N03","Error rate","Error rate refers to false placements during assembly.","EK07","Codified Outcome Knowledge"
"EK06","Codified Evaluative Knowledge","c104M02N04","PUEU questionnaire results","A questionnaire was adopted to solicit feedback on PUEU (Perceived Usefulness and Ease of Use).","EK06","Codified Evaluative Knowledge"
"EK06","Codified Evaluative Knowledge","c104M02N05","NASA-TLX results","NASA-TLX denotes participants' workload experience involving mental, physical, and temporal demands.","EK06","Codified Evaluative Knowledge"
"EK03","Codified Procedural Knowledge","c104M02N06","Paper manual instructions","The paper group utilized a book manual as an assistance tool. It contains written assembly instructions and images.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c104M02N07","Assembly steps (MAR)","The MAR application visualizes IoT circuit assembly steps and provides 3D models.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c105M01N06","Current paper and digital work instructions","Instructions were available on paper and digitally at all six companies.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c105M01N07","Printed construction drawings","Companies C, D, E, and F often used physical or printed drawings showing 3D reality in 2D.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c105M01N08","Company A CAD model","Company A supplied its existing 3D CAD model for integration into Unity.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c105M01N09","First-person video instructions","The capture prototype recorded video while the expert explained the task step by step.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c105M01N10","Automatic transcription","Python and whisper_timestamped generated a timestamped transcription from the recorded video.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c105M01N11","Written step-by-step instructions","The transcription and new-step indications were used to create new written instructions.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c105M01N12","AR step-by-step descriptions and visualizations","The AR setup presented step descriptions, 3D elements, arrows, and component animations.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c105M01N13","Existing suitable digital work instructions","The pilot required existing work instructions available in a suitable digital form.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c105M02N06","Paper instructions","current instructions for the processes mentioned are available on paper and digitally","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c106M01N01","machinery setup sequence","The setup information was organized into 15 sequential steps covering 30 different component types.","EK03","Codified Procedural Knowledge"
"EK05","Codified Predictive Knowledge","c106M01N03","potential assembly errors","Visual metrics and instructions supported prevention and recognition of potential errors or forgetfulness.","EK05","Codified Predictive Knowledge"
"EK03","Codified Procedural Knowledge","c106M01N04","digital instructions from the PDF form","G1 viewed PDF-form instructions containing 3D representations, pictures, step numbers, color guidance, and short text.","EK03","Codified Procedural Knowledge"
"EK01","Codified Normative Knowledge","c106M01N05","previously agreed correction protocol","The trainer could intervene for serious errors or fatal forgetfulness according to an agreed protocol.","EK01","Codified Normative Knowledge"
"EK01","Codified Normative Knowledge","c107M01N01","learning objectives defined in the framework curricula","The framework curricula specify learning objectives including identifying components and functional sequences and planning, installing and commissioning pneumatic systems.","EK01","Codified Normative Knowledge"
"EK03","Codified Procedural Knowledge","c107M01N02","circuit diagram","The user must set up a pneumatic control system using a circuit diagram displayed before each level.","EK03","Codified Procedural Knowledge"
"EK01","Codified Normative Knowledge","c107M01N03","functional description","The user must set up the pneumatic control system using a circuit diagram and a functional description.","EK01","Codified Normative Knowledge"
"EK02","Codified Descriptive Knowledge","c107M01N04","pneumatics fundamentals","The pre- and post-exercise knowledge test was based on the fundamentals of pneumatics in the textbook Steuerungstechnik Metall.","EK02","Codified Descriptive Knowledge"
"EK04","Codified Explanatory Knowledge","c107M01N05","functions and structure of pneumatic components","The visualization aids were designed to help users learn the functions and structure of pneumatic components.","EK04","Codified Explanatory Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c108M01N09","luxury-packaging company's internal documents","Professional-activity analysis studies the company's internal documents.","EK09","Ambiguous Explicit Knowledge(*)"
"EK01","Codified Normative Knowledge","c108M01N10","legislative knowledge used in viticulture decision-making","Legislative aspects were strongly present and had to be considered in viticulture decision-making.","EK01","Codified Normative Knowledge"
"EK01","Codified Normative Knowledge","c108M01N11","industrial domain standards collected during professional-activity analysis","Standards were listed among the generic knowledge collected during professional-activity analysis.","EK01","Codified Normative Knowledge"
"EK06","Codified Evaluative Knowledge","c108M01N13","semi-directive interview guide for luxury-packaging know-how","Interview guides were prepared from the needs identified during professional-activity analysis.","EK06","Codified Evaluative Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N14","transcribed luxury-packaging employee interviews","The knowledge collected in the manufacturing interviews was transcribed and analyzed.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c108M01N15","conditional know-how rules extracted from interview corpora","Logical rules associated with conditional statements were extracted directly from the interview corpus.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N16","viticulture mind maps of the vine and wine life cycle","The viticulture knowledge was structured as mind maps and UML diagrams.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N17","luxury-packaging UML model of departments, terminology, and usages","The manufacturing project produced a UML model to structure departments and unify terminology and usages.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N18","formal ontology of luxury-packaging company know-how","The manufacturing UML model was used to build a formal ontology based on company know-how.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N19","formal ontology of vine and wine life-cycle knowledge","The viticulture semi-formal models were followed by ontological formalization.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N20","vine life-cycle sensor feedback data","The Wine Cloud traceability platform was based on expert knowledge and sensor feedback data.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N58","wine-industry vocabulary and associated risks","The viticulture literature review gathered knowledge of wine-industry vocabulary and associated risks.","EK02","Codified Descriptive Knowledge"
"EK06","Codified Evaluative Knowledge","c108M01N62","six viticulture semi-structured interview grids","Six grids covered the vine cycle, diseases, pests, climatic risks, physiological risks, and winemaking.","EK06","Codified Evaluative Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N63","transcribed vine-grower and wine-professional interviews","The knowledge collected from vine growers and wine professionals underwent restitution and analysis before modeling.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M01N64","viticulture UML diagrams of vine and wine knowledge","The viticulture knowledge was structured and semi-formally modeled as UML diagrams.","EK02","Codified Descriptive Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c108M02N01","Explicit Knowledge","Some knowledge are not directly verbalizable by experts and are difficult to access and communicate. Generic knowledge relates to a specific domain and are obvious to domain experts. They are necessary in reasoning process, can be made explicit, but are rarely expressed.","EK09","Ambiguous Explicit Knowledge(*)"
"EK03","Codified Procedural Knowledge","c108M02N47","Logic rules","The analysis phase also allows the identification of logical rules related to know-how that can be integrated into the formal model. These rules are directly extracted from the interview corpus and are related to conditional statements such as: ""If... then"", ""When..."", ""It must..."", ""The rule ..."", etc.","EK03","Codified Procedural Knowledge"
"EK01","Codified Normative Knowledge","c108M02N49","Standards","collect generic knowledge (regulations, standards, processes, etc.)","EK01","Codified Normative Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c108M02N50","Internal documents","studying the company's internal documents","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c108M02N51","State-of-the-art documents","conducting a state-of-the-art on the field","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M02N58","Technical glossary","build, from heterogeneous sources of information... the data dictionary, the technical glossary","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c108M02N63","Domain ontologies","all or part of existing ontologies available in databases such as LOV (Linked Open Vocabularies) are integrated.","EK02","Codified Descriptive Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c109M02N05","Green Structural Capital (GSC)","""Green structural capital (GSC) includes several aspects like as administrative processes, obligations, knowledge systems, values, workplace culture, reputation, inventions, copyrights, trademarks, etc., that are associated with ecological sustainability or innovation""","EK09","Ambiguous Explicit Knowledge(*)"
"EK09","Ambiguous Explicit Knowledge(*)","c110M01N01","25 technical documents and manuals in English and Spanish","Twenty-five technical documents and manuals in English and Spanish were used as the chatbot's foundational database.","EK09","Ambiguous Explicit Knowledge(*)"
"EK03","Codified Procedural Knowledge","c110M01N02","relevant manual sections","The chatbot provides instant access and direct links to relevant sections of equipment manuals.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c110M01N03","chatbot conversation history","The history of students' conversations with the chatbot was examined to analyze interaction requests.","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c110M01N04","main topics (keywords) students inquire about","The word-cloud analysis identified the main topics or keywords about which students inquired.","EK07","Codified Outcome Knowledge"
"EK03","Codified Procedural Knowledge","c110M02N01","Technical Manuals","The chatbot generates direct links to the specific section of the manuals","EK03","Codified Procedural Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c111M01N03","AI-specific knowledge","The study examined how information should be prepared so controllers could quickly and efficiently acquire AI-specific knowledge.","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c111M01N04","basic knowledge and areas of application","Table 5 identifies webinars for basic knowledge and areas of application.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c111M01N05","practical examples/instructions to do it yourself","Table 5 identifies practical examples and do-it-yourself instructions as the most frequent form of information processing.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c111M01N06","overview of possible tools for the use of AI technologies","Table 5 identifies an overview of possible tools for using AI technologies.","EK02","Codified Descriptive Knowledge"
"EK08","Codified Experiential Knowledge","c111M01N08","documented blogs with current topics (field reports)","Table 5 lists documented blogs containing current topics and field reports among the presented contents.","EK08","Codified Experiential Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N06","Descriptive analytics for economic key figures","Descriptive analytics for economic key figures (monthly reporting, variance analyses, etc.)","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N08","Process automation for document flows","Process automation for document flows (e.g. recording and posting incoming invoices)","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N09","ERP system order workflows","Workflow for processing orders (e.g. checking, carrying out the steps for completing and finalizing orders in the ERP system)","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N10","Inventory valuation and stocktaking","Inventory valuation and stocktaking","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N11","VAT liability determination","Determination of VAT liability","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N12","Procurement management","Procurement management and purchasing","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N13","Company valuation for M&A","Company valuation for mergers & acquisitions","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N14","Adaptive pricing","Adaptive pricing","EK03","Codified Procedural Knowledge"
"EK05","Codified Predictive Knowledge","c111M02N15","Recommender system for customer recommendations","Recommender system for customer recommendations in sales controlling","EK05","Codified Predictive Knowledge"
"EK03","Codified Procedural Knowledge","c111M02N16","Data interpretation support","Support for data interpretation","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c113M01N01","information about the electronic system and its components","The paper-based document contains all information about the electronic system and its components.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c113M01N02","step-by-step information","The paper-based document contains textual instructions and pictures arranged as step-by-step information for completing the wiring task.","EK03","Codified Procedural Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c113M01N03","general knowledge given during the experiment","The questionnaire included component-identification questions and questions about general knowledge given during the experiment.","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c113M01N21","predefined target resource database","Vuforia compared natural characteristics extracted from the camera image against a predefined target resource database.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c113M02N01","Declarative knowledge","In the field of cognitive science, the ACT-R (Adaptive Control of Thought-Rational) theory distinguishes knowledge into declarative and procedural knowledge","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c113M02N02","Procedural knowledge","In the field of cognitive science, the ACT-R (Adaptive Control of Thought-Rational) theory distinguishes knowledge into declarative and procedural knowledge","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c113M02N03","Step-by-step assembly instructions","The paper-based document... consists of a step-by-step information in the form of textual instruction and pictures to complete a wiring task","EK03","Codified Procedural Knowledge"
"EK04","Codified Explanatory Knowledge","c113M02N05","System behavior information","providing such information can increase user awareness of the system, which can help users in combining newly perceived information","EK04","Codified Explanatory Knowledge"
"EK02","Codified Descriptive Knowledge","c113M02N06","Electronic system component identification","The test consisted of questions about the identification of different components they would use during the task","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c113M02N07","Wiring procedures","To complete this task successfully, the participant must have the right understanding of the electronic system to identify the correct connection to the power source","EK03","Codified Procedural Knowledge"
"EK09","Ambiguous Explicit Knowledge(*)","c114M01N01","external digital technology knowledge acquired through network embedding","Enterprises need to acquire more external digital technology knowledge through network embedding to support internal innovation and competitive advantage.","EK09","Ambiguous Explicit Knowledge(*)"
"EK09","Ambiguous Explicit Knowledge(*)","c114M01N02","technological knowledge resources in digital technology innovation networks","Centrally positioned firms can access and control relevant technological knowledge resources in the digital technology innovation network.","EK09","Ambiguous Explicit Knowledge(*)"
"EK09","Ambiguous Explicit Knowledge(*)","c114M02N02","Heterogeneous Technical Knowledge","firms with the advantage of centrality can quickly and efficiently reach extensive and rich knowledge and technologies and analyze, absorb, and transform them","EK09","Ambiguous Explicit Knowledge(*)"
"EK09","Ambiguous Explicit Knowledge(*)","c115M01N02","environmental protection business knowledge acquired by manufacturing firms","The green knowledge acquisition scale asks whether the company acquires business knowledge related to environmental protection.","EK09","Ambiguous Explicit Knowledge(*)"
"EK02","Codified Descriptive Knowledge","c115M01N03","knowledge of environmental effects of manufacturing products, materials and services","The scale measures company acquisition of knowledge about the environmental effects of products, materials and services.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c115M01N05","environmental management manuals and techniques knowledge","The scale measures company acquisition of knowledge about environmental management manuals and techniques.","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c115M01N06","environmental efficiency knowledge acquired by manufacturing firms","The scale measures company acquisition of knowledge about environmental efficiency.","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c115M02N05","Digital strategy","""Digital tactics as the means by which firms strategically employ digital resources to generate unique value, representing the extension of businesses that combine digitalization into their tactical planning""","EK03","Codified Procedural Knowledge"
"EK06","Codified Evaluative Knowledge","c115M02N12","Sustainable corporate performance metrics","""The triple-bottom-line concept (i.e., economic, social, and the environment) underlines that it is crucial to integrate digital transformation""","EK06","Codified Evaluative Knowledge"
"EK02","Codified Descriptive Knowledge","c117M01N05","early user signals","External platforms surface early user signals that can inform structured internal concept development.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c117M01N06","user-generated inputs","Engagement analytics show that user-generated inputs primarily concern refinements and usability improvements.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c117M01N07","product concepts","Internal platform submissions include product concepts, and contributors sometimes provide complete new concepts.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c117M01N09","packaging suggestions","Ideas submitted to internal platforms include packaging suggestions.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c117M01N10","shortlisted ideas","Cross-functional contributors co-develop and validate 10-15 shortlisted ideas.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c117M02N01","Consumer insights","External platforms are primarily used to surface early user signals and refine market understanding","EK02","Codified Descriptive Knowledge"
"EK07","Codified Outcome Knowledge","c117M02N04","Engagement metrics","Secondary data includes engagement metrics (reviews, voting, comments, likes, queries)","EK07","Codified Outcome Knowledge"
"EK02","Codified Descriptive Knowledge","c119M01N01","robot semantic knowledge","Semantic knowledge is represented in the robot knowledge base and contributes the top-down side of acquisition.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c119M01N02","robot sensor-derived perceptual knowledge","Perceptual knowledge originates in the surrounding environment and includes information retrieved from sensors.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c119M01N03","robot object-image visual features","Images were processed to extract global and convolutional-network activation features.","EK02","Codified Descriptive Knowledge"
"EK05","Codified Predictive Knowledge","c119M01N05","robot object-classification synset predictions","The combination algorithm receives predicted-synset lists and probabilities from the top-down and bottom-up approaches.","EK05","Codified Predictive Knowledge"
"EK02","Codified Descriptive Knowledge","c119M01N49","robot-recognition semantic-domain labels","The concepts were organized into Animals, Food, Vehicles, Dishes, and Other semantic classes.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c119M02N02","WordNet lexical-semantic synsets for concept representation","WordNet is a dictionary containing lexical-semantic connections between abstract concepts","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c119M02N03","General Knowledge Base (GKB) ontological structure","The knowledge base is called general since it has been implemented starting from a high-level ontological model acting as overarching ontology, in turn defined following the structure of WordNet","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c119M02N04","Local Knowledge Base (LKB) for robot-specific concept instantiation","Each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base, but it is free to evolve on its own by adding new unknown concepts","EK02","Codified Descriptive Knowledge"
"EK03","Codified Procedural Knowledge","c119M02N05","GHSOM horizontal growth threshold parameter (τ1)","The first parameter, τ₁, is used in the stopping criterion for the growth of a single map in the architecture","EK03","Codified Procedural Knowledge"
"EK06","Codified Evaluative Knowledge","c119M02N07","Wu-Palmer semantic similarity distance metric","The Wu-Palmer similarity is a measure already normalized in the range [0, 1]","EK06","Codified Evaluative Knowledge"
"EK05","Codified Predictive Knowledge","c119M02N27","Fused ranked classification output list with probabilities","The combination merges the two lists together and computes the final score for all the considered synsets, taking into account the weights","EK05","Codified Predictive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M01N01","historical job-shop production and scheduling data","Historical data accumulated during manufacturing-system operation contain information reflecting useful scheduling knowledge.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M01N02","job-shop production orders","Orders are included in the historical data used for offline scheduling learning.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M01N03","job processing routes and process data","Processes are included in the historical data used for offline scheduling learning, and each job has a specified processing route.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M01N04","optimal job-shop scheduling schemes","An optimal scheduling scheme reflects the appropriate processing sequence of operations and can restore the entire production-system scheduling process.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M01N05","SPRM training samples derived from optimal scheduling schemes","Training samples are acquired from optimal scheduling schemes and used for SPRM feature selection and machine learning.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M01N06","dynamic job-shop production system state features","Production-system-state features capture dynamic changes in the production system and support prediction of the appropriate scheduling strategy.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M01N07","operation priority-value difference features calculated using multiple SDRs","Six difference features are calculated from the priority-value differences of two operations under six dispatching rules.","EK02","Codified Descriptive Knowledge"
"EK05","Codified Predictive Knowledge","c120M01N08","appropriate pairwise processing-priority relation between job-shop operations","The binary SPRM output records which of two operations has the appropriate processing priority.","EK05","Codified Predictive Knowledge"
"EK03","Codified Procedural Knowledge","c120M01N09","single dispatching rules for dynamic job-shop scheduling","Six classical single dispatching rules are used to calculate operation-priority values and difference features.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c120M01N10","shortest processing time dispatching rule (SPT)","SPT is one of the six dispatching rules used to calculate operation-priority differences.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c120M01N12","earliest job due date dispatching rule (EDD)","EDD is one of the six dispatching rules used to calculate operation-priority differences.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c120M01N13","shortest slack time dispatching rule (SL)","SL is one of the six dispatching rules used to calculate operation-priority differences.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c120M01N14","shortest critical ratio dispatching rule (CR)","CR is one of the six dispatching rules used to calculate operation-priority differences.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c120M01N15","first-in-first-out dispatching rule (FIFO)","FIFO is one of the six dispatching rules used to calculate operation-priority differences.","EK03","Codified Procedural Knowledge"
"EK03","Codified Procedural Knowledge","c120M02N01","Single Dispatching Rules (SDRs)","...no single dispatching rule (SDR) can consistently obtain better scheduling results than other rules...","EK03","Codified Procedural Knowledge"
"EK02","Codified Descriptive Knowledge","c120M02N03","Difference Features","...the differences (vij1 - vij1, vij2 - vij2, ..., vijl - vijl) exhibit l features...","EK02","Codified Descriptive Knowledge"
"EK05","Codified Predictive Knowledge","c120M02N05","SPRM","...this paper constructs a scheduling priority relation model (SPRM) to fit the above mapping relationship...","EK05","Codified Predictive Knowledge"
"EK02","Codified Descriptive Knowledge","c120M02N07","Training Samples","...a large number of training samples can be acquired.","EK02","Codified Descriptive Knowledge"
"EK06","Codified Evaluative Knowledge","c120M02N08","Classification Accuracy","...the classification accuracy of the SPRM...","EK06","Codified Evaluative Knowledge"
"EK02","Codified Descriptive Knowledge","c120M02N09","Historical Data","...a large amount of historical data has been accumulated...","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c121M01N01","historical circular-product generation data","GenAI encodes historical product data and extracts transferable knowledge from historical product generations.","EK02","Codified Descriptive Knowledge"
"EK02","Codified Descriptive Knowledge","c121M01N02","transferable circular-product design principles","Encoding historical product data helps identify transferable design principles.","EK02","Codified Descriptive Knowledge"
