"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c002M01N23","Excessive commercialization / loss of cultural context","Limitation","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","excessive commercial operation would decrease the number of EEG positive signals by 40%.","Shortcoming from overdevelopment reducing historical authenticity.","Page 3, Section 2.3.1","LI01","Human, Cognitive & Knowledge Retention Limitations"
"c002M01N24","Lack of multi-sensory haptic and olfactory feedback","Limitation","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","visitors are unable to feel shockwaves or scorched earth smells at Bombing site.","Absence of physical simulator pieces limiting full cognitive immersion.","Page 3, Section 2.4.3","LI02","Technical, System & Data Limitations"
"c002M02N01","3D point cloud model","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","millimeter-level point cloud modeling","3D representation of building geometry from laser scanning","Section 2.1.1","EX02","Institutional Registries & Technical Blueprints"
"c002M02N02","Historical knowledge retention rate 58%","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","improves historical knowledge retention rate by 58%","Percentage improvement in visitor recall of historical facts","Abstract, Section 1.2.2","EX02","Institutional Registries & Technical Blueprints"
"c002M02N03","LOD400 modeling precision","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","LOD400 modeling precision is adopted for projects in the central urban districts","Level of Detail 400 – millimeter-scale modeling with full ornamentation","Section 2.4.1","EX02","Institutional Registries & Technical Blueprints"
"c002M02N04","Digital Protection of Intangible Cultural Heritage (2023) standard","Organizational Dependency","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","under the standard of Digital Protection of Intangible Cultural Heritage (2023)","Chinese standard WH/T 99.1-2023 to WH/T 99.11-2023 for ICH digital preservation","Section 1.2.2, Reference [3]","OD06","Institutional Governance, Standards Compliance & Ethics Clearances"
"c002M02N05","GIS spatial distribution map","Explicit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","the scattered 3D models are aggregated into spatial distribution maps","Map showing building density, age distribution, and heritage conservation planning data","Section 2.1.2","EX02","Institutional Registries & Technical Blueprints"
"c002M02N06","Traditional wooden construction craftsmanship","Tacit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","craftsmanship process such as wooden construction ... are recorded in sequence","Uncodified skill of building wooden structures in traditional dwellings","Section 2.1.3","TA01","Somatic Tacit Knowledge"
"c002M02N07","Rammed earth technology skills","Tacit Knowledge","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","craftsmanship process such as ... rammed earth technology are recorded in sequence","Uncodified skill of constructing rammed earth walls","Section 2.1.3","TA01","Somatic Tacit Knowledge"
"c002M02N08","Wartime life experiential knowledge","Tacit Knowledge","I","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","most cases only use static pictures ... instead of scenically reproduce the noise of a group refuge and kerosene lamp lighting","Tacit knowledge of lived wartime experiences (sounds, smells, lighting)","Section 2.4.2","TA02","Cognitive Tacit Knowledge"
"c002M02N10","Indigenous people of Shanchengxiang","Knowledge Holder","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","return rate of indigenous people is generally below 30%","Local residents who hold ICH skills and traditional knowledge","Section 4.1.3","KH01","Field Practitioners & Site Operators"
"c002M02N12","Static photographic exhibition","Traditional Human-central Practice","I","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","most cases only use static pictures to show Bombing site","Display of still images without interactive or sensory elements","Section 2.4.2","TR08","Storytelling"
"c002M02N13","3D laser scanning data acquisition","Technology-enable Practice","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","3D laser scanning ... realizes millimeter-level point cloud modeling","Digital practice of capturing building geometry using laser scanner","Section 2.1.1","TP02","Real-time Cloud Orchestration & Integration"
"c002M02N14","Digital twin platform (Unity3D)","Technology-enable Practice","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","digital twin system realizes the real-time monitoring of visitors and AR virtual tour","Unity3D-based platform for real-time monitoring, AR/VR experiences","Section 2.2.1","TP01","Immersive Safety Simulation & Training"
"c002M02N15","Dynamic narrative system","Technology-enable Practice","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","dynamic narrative system reconstructs historical scene such as bombing scene with temporal-space information","System that triggers historical events via timelines to improve knowledge retention","Section 1.2.2","TP02","Real-time Cloud Orchestration & Integration"
"c002M02N18","FARO Focus S350 laser scanner","Digital Technology","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","FARO Focus S350 realizes millimeter-level point cloud modeling","Specific hardware model for 3D laser scanning","Section 2.1.1","TE05","Imaging, Sensing, and Perception Technologies"
"c002M02N20","Tobii Pro eye tracker","Digital Technology","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Tobii Pro eye tracker ... quantify the distribution of visitor's attention","Hardware for measuring eye gaze and attention patterns","Section 2.3.1","TE05","Imaging, Sensing, and Perception Technologies"
"c002M02N21","Emotiv EEG device","Digital Technology","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Emotiv EEG device, the emotion of visitors in VR scenario are quantified","Hardware for measuring electroencephalogram signals","Section 2.3.1","TE05","Imaging, Sensing, and Perception Technologies"
"c002M02N22","Technical Standards for Historical Building Digitization (2021)","Organizational Dependency","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021) [2]","Chinese standard JGJ/T 489-2021 for historical building digitalization","Section 1.2.1, Reference [2]","OD06","Institutional Governance, Standards Compliance & Ethics Clearances"
"c002M02N24","Urban-rural digital divide (data interoperability <30%)","Limitation","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","data interoperability rate is below 30%","Inability to exchange or reuse digital data across rural systems","Section 2.4.1","LI02","Technical, System & Data Limitations"
"c002M02N25","Fragmented user experience (2.7 sec wait, 5% haptic devices)","Limitation","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","visitors need to wait for an average of 2.7 seconds ... only 5% of venues provide haptic devices","Long loading times and lack of tactile feedback devices","Section 2.4.3","LI02","Technical, System & Data Limitations"
"c002M02N26","Living heritage transmission crisis (indigenous return rate <30%)","Limitation","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption","Low repatriation of indigenous people leading to loss of ICH skills","Section 4.1.3","LI01","Human, Cognitive & Knowledge Retention Limitations"
"c002M02N27","Multimodal interaction testing (eye tracking + EEG)","Technology-enable Practice","I","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","Tobii Pro eye tracker and Emotiv EEG device, the distribution of visitor's attention and the emotion of visitors in VR scenario are quantified","Practice of using eye tracking and EEG to evaluate visitor cognition and emotion","Section 2.3.1","TP02","Real-time Cloud Orchestration & Integration"
"c002M02N28","Graded protection framework","Technology-enable Practice","E","Digital Preservation of Chongqing Red Culture and Tourism Resource Development in Bayu Traditional Dwellings","graded protection framework is proposed based on Technical Standards for Historical Building Digitization (2021)","Framework linking LOD levels to protection intensity","Section 1.2.1, Section 3.1, Table 4","TP02","Real-time Cloud Orchestration & Integration"
"c003M01N01","Preventing Falls in Housing Construction - Code of Practice","Explicit Knowledge","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Training content was based on an Australian industrial standard-Preventing Falls in Housing Construction-Code of Practice","Not mentioned","PAGE 7","EX01","Regulatory Codes & Safety Standards"
"c003M01N02","Construction hazard recognition ability","Tacit Knowledge","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","measurable improvements in hazard identification and risk assessment among construction workers and heavy machinery operators using immersive technologies","Not mentioned","PAGE 2","TA04","Adaptive Tacit Knowledge"
"c003M01N03","Construction safety experts","Knowledge Holder","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","A group of experts were engaged to understand the most effective learning criteria and the impact of XR visualizations","Not mentioned","PAGE 1","KH02","Corporate Managers & Domain Experts"
"c003M01N04","Final-year undergraduate or graduate engineering students","Knowledge Holder","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Following this, a cohort of engineering students were subjected to construction safety training in traditional, augmented reality (AR) and virtual reality (VR) environments. All of the students were final-year undergraduate or graduate students","Not mentioned","PAGE 1, PAGE 16","KH01","Field Practitioners & Site Operators"
"c003M01N05","Traditional classroom training session","Traditional Human-central Practice","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Current safety training sessions are delivered using traditional classroom lectures, textbook learning, and on-site safety briefings. These training methods are very broad in their approach and lack engagement","Not mentioned","PAGE 1","TR04","Knowledge Cafés"
"c003M01N06","Virtual reality safety training system","Technology-enable Practice","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","The training was developed on three distinct visualization platforms-traditional safety training presentation, VR-based safety training, and AR-based safety training. A Samsung Odyssey VR headset was used to demonstrate the VR-based safety training","Not mentioned","PAGE 14, PAGE 17","TP01","Immersive Safety Simulation & Training"
"c003M01N08","Virtual reality head-mounted display","Digital Technology","E","Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-AHP Multi-Attribute Analysis in a Type-2 Fuzzy Environment","Samsung Odyssey VR headset was used for VR training","Not mentioned","PAGE 16","TE02","Human–Computer Interaction and Immersive Technologies"
