src_node_id,dst_node_id,relation_type,evidence_label,case_title
s001M01KL05,h001M01KL05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01KL06,h001M01KL06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01KL07,h001M01KL07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01KL08,h001M01KL08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01KL09,h001M01KL09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01KL10,h001M01KL10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI01,h001M01LI01,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI02,h001M01LI02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI03,h001M01LI03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI04,h001M01LI04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI05,h001M01LI05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI06,h001M01LI06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI07,h001M01LI07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI08,h001M01LI08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI09,h001M01LI09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI10,h001M01LI10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI11,h001M01LI11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI12,h001M01LI12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI13,h001M01LI13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI14,h001M01LI14,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01LI15,h001M01LI15,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD01,h001M01OD01,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD02,h001M01OD02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD03,h001M01OD03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD04,h001M01OD04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD05,h001M01OD05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD06,h001M01OD06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD07,h001M01OD07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01OD08,h001M01OD08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE01,h001M01TE01,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE02,h001M01TE02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE03,h001M01TE03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE04,h001M01TE04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE05,h001M01TE05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE07,h001M01TE07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE08,h001M01TE08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TE09,h001M01TE09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR05,h001M01THR05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR06,h001M01THR06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR07,h001M01THR07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR08,h001M01THR08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR09,h001M01THR09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR10,h001M01THR10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR11,h001M01THR11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR12,h001M01THR12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR13,h001M01THR13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR14,h001M01THR14,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR15,h001M01THR15,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR16,h001M01THR16,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01THR17,h001M01THR17,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK02,h001M01TK02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK04,h001M01TK04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK05,h001M01TK05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK06,h001M01TK06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK07,h001M01TK07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK08,h001M01TK08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK09,h001M01TK09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK10,h001M01TK10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK11,h001M01TK11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK12,h001M01TK12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TK13,h001M01TK13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP01,h001M01TP01,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP02,h001M01TP02,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP03,h001M01TP03,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP04,h001M01TP04,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP05,h001M01TP05,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP06,h001M01TP06,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP07,h001M01TP07,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP08,h001M01TP08,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP09,h001M01TP09,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP10,h001M01TP10,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP11,h001M01TP11,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP12,h001M01TP12,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP13,h001M01TP13,is_an_instance_of,G,HOO1:Hard Aggregation
s001M01TP14,h001M01TP14,is_an_instance_of,G,HOO1:Hard Aggregation
