uuid,combined_text,C_kr_flag,C_kr_evidence,A_kr_flag,A_kr_evidence,B_kr_flag,B_kr_evidence
df769b7f-3b4f-4be6-80e7-0e4c31e4cb30,"Title：An Ontology-Based Approach For The Co-Development And Optimization Of Aircraft Cabin Design And Assembly Architectures Abstract：The aircraft cabin is a highly dynamic environment due to its customizable nature, its short life cycle, its numerous interfaces to aircraft systems, and the continuous integration of new technologies. This impacts the common influence of cabin design and assembly which is highlighted by current industry requirements and applications, such as the need for modularization, system integration and accessibility during installation, or reconfiguration for customized cabin designs and adaptable assembly resources. Therefore, the co-development of cabin designs and assembly planning must be enabled so that both can be assessed and optimized simultaneously. Current methods for the integration of design and assembly focus on abstract business and cost-oriented assessments or consider integration stages where detailed data, such as CAD, CAE, or CAM, already exist. However, there is still a lack of approaches at the conceptual stage that support the technical co-development and optimization of design and assembly. Moreover, there is a need for an automated interpretation of dependencies and interactions between the cabin design and the assembly planning to support the generation of architectural choices for trade-off analyses. This work aims to provide a methodology that integrates conceptual architecture and knowledge models from cabin design and assembly planning to address current research needs. For this purpose, concepts of Model-based Systems Engineering (MBSE) are leveraged, and reusable modeling elements are defined. These depict abstract artifacts of the cabin products and assembly system. The concepts of the two lifecycle stages are semantically mapped and integrated into a consistent Knowledge-Graph (KG). The KG underlies a pre-defined ontology model that links and constrains design and assembly concepts. A specific focus is set on the interfaces between the parts, considering these elements as an intersection point between the product architecture, the emerging assembly processes, as well as the required capabilities and skills of the assembly resources. Furthermore, a generic approach to inferring and translating integrated information from the KG into an architectural design space is developed. This allows for the computation of architecture optimization based on cabin Product-Process-Resources (PPR) variants. It makes it possible to simultaneously plan the assembly processes, allocate the tasks to the resources and enable product architecture trade-offs. This approach supports technical decision-making at an early developmental stage and ensures that traceable, abstract architecture foundlings are available for subsequent detailed analyses. © 2024, International Council of the Aeronautical Sciences. All rights reserved.",Yes,"The abstract discusses integrating conceptual architecture and knowledge models from cabin design and assembly planning into a consistent Knowledge-Graph (KG) to support co-development and optimization, which involves capturing and retaining knowledge from design and assembly domains.",No,None identified,No,The abstract discusses the co-development and optimization of aircraft cabin design and assembly architectures but does not explicitly mention capturing or retaining knowledge from individuals or organizations.
653cf740-6689-4836-ae90-bd2273e1f856,"Title：A Novel Based Design Of Ai Kind Of Models For Gami-Fication In Enhanced Learning Type Of Environment Abstract：Modern education has given much focus to the combination of gamification and artificial intelligence (AI), and they promise to do things differently in enhancing student motivation and improving their retention in learning, mainly at the basic levels of education. This research paper presents synergy that exists in gamification with AI technologies to utilize maximum potential for the learning outcome of students, particularly making them overcome engagement and knowledge retention challenges. The paper commences with the definition of the theoretical underpinnings of both gamification and AI in education, each of which is to find a place for the role in fostering motivation and offering learning experiences suitable for learners. Gamification in education is applied to introduce rewards, competition, and monitoring progress - all achieved through design principles in application. Most interestingly, it is the integration of game-like features such as points, badges, and leaderboards; or even the whole game platform itself that integrates into the learning content, forming a gamified learning environment with high intrinsic motivation for gaining achievement and sustaining the interest value for a longer period. AI adaptive learning systems, on the other hand, conditionally manipulate both the instructional content and the pacing with due regard to the cognitive abilities and learning preferences of the students, hence lowering the levels of boredom or frustration attached to approaches that are one-size-fits-all. © 2024 IEEE.",No,"The abstract discusses enhancing student motivation and knowledge retention through gamification and AI, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations. It focuses on improving learning outcomes, not on knowledge capture or retention processes.",No,None identified,Yes,"This research paper presents synergy that exists in gamification with AI technologies to utilize maximum potential for the learning outcome of students, particularly making them overcome engagement and knowledge retention challenges."
aec84294-29e1-44f0-8cb9-84b650f9b452,"Title：Concept Of Early Prediction And Identification Of Truck Vehicle Failures Supported By In-Vehicle Telematics Platform Based On Abnormality Detection Algorithm Abstract：As automotive technology advances in the realm of digitization, vehicles are becoming smarter and, at the same time, more vulnerable to various threats. This paper focuses on techniques for detecting faults to mitigate the risk of freight transportation. Our observations show that vehicle uptime varies significantly even under similar operating conditions. This variation stems from differences in the wear and tear of moving and stationary parts, the characteristics of transported loads, driving styles, the quality of maintenance, etc. These factors are particularly crucial for abnormal vehicles designed to carry AILs (Abnormal Indivisible Loads). Such vehicles are especially prone to surprising threats, requiring efficient techniques for monitoring separate vehicle components and providing drivers with vital information about their operational status. The presented article proposes an original concept of an integrated three-level monitoring system based on the AOP (All-in-One Platform) principle, using the DBSCAN (Density-Based Spatial Clustering of Applications with Noise) algorithm, which is a tool oriented to distinguish points from three categories: basic, boundary, and external. This is a solution not yet found in the literature. It is based on assessments of LOFs (Local Outlier Factors) and to detect anomalies in the measured values of operational parameters. The purpose of our study was to determine whether providing truck drivers with current information from an active threat warning system could help reduce unplanned downtimes. © 2024 by the authors.",No,"The abstract focuses on fault detection and monitoring of truck vehicles to reduce unplanned downtimes, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This paper focuses on techniques for detecting faults to mitigate the risk of freight transportation. The presented article proposes an original concept of an integrated three-level monitoring system based on the AOP (All-in-One Platform) principle, using the DBSCAN (Density-Based Spatial Clustering of Applications with Noise) algorithm, which is a tool oriented to distinguish points from three categories: basic, boundary, and external. The purpose of our study was to determine whether providing truck drivers with current information from an active threat warning system could help reduce unplanned downtimes."
d8a1b14c-1353-4258-aaa3-7917e9f8cf18,"Title：Evaluating The Effectiveness Of Game-Based Learning For Long-Term Knowledge Retention Abstract：This longitudinal study investigated the efficacy of game-based learning in enhancing the retention of safety knowledge, specifically within the domain of construction safety. The research focused on assessing participants’ retention of safety knowledge 1year after game-based training, revealing a resilient performance despite a perceived decline in preparedness. Analysis of the data indicated no statistically significant variance in participants’ performance in hazard identification tests conducted 1year after the initial assessment following game-based training. The study also explored the relationship between perceived preparation, actual performance, and the temporal gap between evaluations, highlighting the necessity for a comprehensive understanding of these dynamics in educational settings. The implications of this research extend beyond construction safety, underscoring the transformative potential of game-based learning in cultivating enduring safety awareness across various industries. By harnessing innovative educational technologies, organizations can enhance workplace safety protocols and mitigate occupational hazards. © 2024 Human Factors and Ergonomics Society.",No,"The abstract focuses on evaluating the effectiveness of game-based learning for long-term knowledge retention, but does not discuss capturing or retaining knowledge from individuals or organizations.",Yes,"This longitudinal study investigated the efficacy of game-based learning in enhancing the retention of safety knowledge, specifically within the domain of construction safety. The research focused on assessing participants’ retention of safety knowledge 1 year after game-based training, revealing a resilient performance despite a perceived decline in preparedness.",No,"This longitudinal study investigated the efficacy of game-based learning in enhancing the retention of safety knowledge, specifically within the domain of construction safety. The research focused on assessing participants’ retention of safety knowledge 1 year after game-based training."
e0863eb4-059b-4dde-aaae-9a68e7731365,"Title：A Study On The Current State And Improvement Strategies Of Teaching Methods For Teachers At Chongqing Business Vocational College Abstract：Purpose: This paper explores the current state of teaching methodologies at Chongqing Business Vocational College, focusing on six critical areas: teachers' instructional design, teaching practices, knowledge acquisition through practical experience, classroom atmosphere, instructional resources and technology, and assessment methods. Methods: A mixed-methods approach was adopted, combining both quantitative and qualitative research techniques. For the quantitative aspect, descriptive analysis and t-tests were primarily employed. Cluster sampling was used to survey all 57 full-time teachers in the Artificial Intelligence department, alongside a questionnaire survey of 60 students, selected via stratified sampling. Results: The findings indicate that the lowest levels of satisfaction among both faculty and students were reported for the teaching environment atmosphere (M=3.97), followed by teaching tools (M=4.01), and teaching assessment methods (M=4.11). Qualitative findings, derived from focus interviews with various instructional administrators, suggest that the primary concern lies in the design of teaching and learning processes. Recommendations: The study suggests that the institution should continue to improve its teaching and learning infrastructure, creating an environment conducive to both teaching and learning. Additionally, comprehensive teacher training should be implemented to equip educators with the necessary skills to adapt to the evolving educational landscape, adopt innovative teaching methods, and address the diverse needs of students, thereby enhancing the overall quality of education. Conclusion: The study recommends a student-centred approach to teaching and advocates for the appropriate integration of information technologies, such as big data and artificial intelligence (AI), to facilitate teaching management and personalized learning. © 2024 Ani Publishing Ltd. All rights reserved.",No,"The abstract explores teaching methodologies and student satisfaction, not capturing or retaining knowledge from individuals or organizations.",Yes,"Purpose: This paper explores the current state of teaching methodologies at Chongqing Business Vocational College, focusing on six critical areas: teachers' instructional design, teaching practices, knowledge acquisition through practical experience, classroom atmosphere, instructional resources and technology, and assessment methods. Methods: A mixed-methods approach was adopted, combining both quantitative and qualitative research techniques. For the quantitative aspect, descriptive analysis and t-tests were primarily employed. Cluster sampling was used to survey all 57 full-time teachers in the Artificial Intelligence department, alongside a questionnaire survey of 60 students, selected via stratified sampling.",No,"This paper explores the current state of teaching methodologies at Chongqing Business Vocational College, focusing on six critical areas: teachers' instructional design, teaching practices, knowledge acquisition through practical experience, classroom atmosphere, instructional resources and technology, and assessment methods."
5db9f73e-f81b-444c-9ff4-f351dfefab87,"Title：The Role Of Interactive Methods In Preparing Preschool Children For Studying At The New Ukrainian School Abstract：Early childhood education plays a pivotal role in shaping an individual's personality and serves as a preparatory stage for primary education. The curiosity sparked during this phase of life influences one's lifelong learning journey, character formation, worldview, adoption of universal values and acquisition of important life skills. This study aims to explore the significance of interactive teaching methods in preparing preschoolers for school while harnessing the advantages offered by digital infrastructure to enhance learning outcomes. A diagnostic evaluation conducted as part of an educational experiment revealed that students who were exposed to interactive teaching techniques demonstrated superior readiness levels compared to their peers. The use of digital tools such as virtual and augmented reality, educational applications and games positively impacted knowledge acquisition, skill development and overall cognitive abilities among the learners. Future research can focus on developing teacher training programs geared towards implementing interactive teaching methodologies using modern software platforms and digital tools in early childhood education settings. © 2024 Published by KURA Education & Publish-ing.",No,"The abstract focuses on interactive teaching methods and digital tools for preparing preschoolers for school, not on capturing or retaining knowledge from individuals or organizations.",Yes,"This study aims to explore the significance of interactive teaching methods in preparing preschoolers for school while harnessing the advantages offered by digital infrastructure to enhance learning outcomes. A diagnostic evaluation conducted as part of an educational experiment revealed that students who were exposed to interactive teaching techniques demonstrated superior readiness levels compared to their peers. The use of digital tools such as virtual and augmented reality, educational applications and games positively impacted knowledge acquisition, skill development and overall cognitive abilities among the learners.",No,This study aims to explore the significance of interactive teaching methods in preparing preschoolers for school while harnessing the advantages offered by digital infrastructure to enhance learning outcomes.
b1cff403-b7d0-4fed-9aa9-b3a8df90fa05,"Title：Strategic Directions For Digital Innovation: The Role Of Developers' Social Interaction Within Open Source Software Platforms Abstract：Firms invest in digital innovation to strategically allocate IT resources and enhance business performance. Information diffusion is crucial in facilitating knowledge acquisition and innovation. Developers engage in open-source software(OSS) communities, enabling knowledge diffusion across firms. Despite extensive research on digital innovation's strategic direction, often grounded in the Upper Echelons Theory emphasizing top-level managers' influence, the impact of social interactions among developers remains understudied. Drawing upon the heterogeneous diffusion model, we propose that the social connections among developers impact the knowledge diffusion among their firms. We construct two networks based on social connections among Blockchain developers on GitHub and Blockchain-related technology patent citation data from USPTO. This empirical study enriches social network analysis literature by addressing the challenges in predicting the ties of firms' network using an individual social network. It offers practical suggestions for firms to maintain strategic agility by being alert to peer firms' innovation directions. © 2024 30th Americas Conference on Information Systems, AMCIS 2024. All rights reserved.",No,"The abstract discusses knowledge diffusion and information diffusion among firms via social networks, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,the lack of knowledge retention and lessons learned hinders continuous improvement in safety.
f4184b18-d95e-42db-881e-ee3242b3652a,"Title：Innovative Approach: Leveraging Design Thinking For Enhancing Knowledge Sharing In Knowledge Intensive Firms Abstract：Purpose: This research delves into the intricate challenges of knowledge management (KM) within technical departments of knowledge-intensive firms (KIFs), with a specific focus on preserving critical knowledge amidst employee turnover. Recognizing the four main components of KM—people, process, content/IT, and strategy—and emphasizing the paramount importance of individuals in KM alongside the human-centric approach of design thinking (DT), the study aims to enhance KM processes, particularly knowledge sharing (KS), utilizing DT to fortify organizational success. Methodology: This study utilizes mixed method action research, which includes in-depth interviews and observations, immersion and questionnaire to collect employee insights. Thematic analysis is utilized to identify key challenges. Employing the DT framework, the research progresses through problem definition, ideation, prototyping, testing, and iterative refinement stages, following the structured steps of DT. Findings: Thematic analysis identifies persistent KM challenges, encompassing individual, organizational, and technology barriers. These challenges are effectively addressed through innovative solutions developed with DT principles, leading to tangible enhancements in KM processes. Iterative cycles of prototyping and testing further refine these solutions, particularly in facilitating KS among employees. Originality: This research demonstrates the efficacy of DT in addressing KM challenges within KIFs. Through prioritizing human-centric problem-solving, DT's iterative and learning-oriented nature boosts organizational efficiency and stimulates innovation. The direct engagement of end-users in solution design further highlights the cost-effectiveness of this approach, ultimately enhancing KM outcomes. Contribution: The study presents solutions tailored to the unique challenges of KM, transferable not only within the technical department but also across KIFs. Given the prevalence of unsuccessful KM implementations, the human-centric ethos of DT emerges as a pragmatic and economical approach for diagnosing and mitigating KM obstacles. Nonetheless, the study highlights the adaptability of DT in addressing specific KM issues, offering a pathway for other departments to tackle their KM challenges effectively. © 2024 Academic Conferences Limited. All rights reserved.",Yes,"The abstract explicitly states the research focuses on 'preserving critical knowledge amidst employee turnover' and aims to 'enhance KM processes, particularly knowledge sharing'.",Yes,"This research delves into the intricate challenges of knowledge management (KM) within technical departments of knowledge-intensive firms (KIFs), with a specific focus on preserving critical knowledge amidst employee turnover; The study aims to enhance KM processes, particularly knowledge sharing (KS), utilizing DT to fortify organizational success; Thematic analysis identifies persistent KM challenges, encompassing individual, organizational, and technology barriers; These challenges are effectively addressed through innovative solutions developed with DT principles, leading to tangible enhancements in KM processes",Yes,"This research delves into the intricate challenges of knowledge management (KM) within technical departments of knowledge-intensive firms (KIFs), with a specific focus on preserving critical knowledge amidst employee turnover."
e16fb108-5cef-4ce7-b3b3-75e7e8e7db53,"Title：Modeling Educational Strategies In Augmented Reality Learning Using Fuzzy Weights Abstract：This paper shows the development and application of a fuzzy weight model methodology for the optimization of educational environments in augmented reality. A technology-based learning process in an augmented reality learning environment, notoriously able to improve spatial abilities and increase user engagement with the material learned as well as knowledge retention, has revolutionary potential in education. However, its effectiveness varies greatly. In this, we collaborated with 13 experts in augmented reality and education to deeply evaluate the following six key in-depth strategies: interactive feedback, gamified leaderboards, challenges, personalized learning path, AR-based simulations, and badges. Thus, strategies were rated upon the impact on the learners' outcome, and the ratings were agreed upon as a fuzzy set, because it is a subjective matter of evaluation. Normalization was done to get a balanced measurement that gave weights on which strategies are to be given higher priority. Such a model has been developed and implemented in a case study of AR-based spatial ability training application, focusing on AR-based simulations supplemented with interactive feedback. Pre- and post-tests among 30 respondents have shown significant improvements in the experimental group using the AR application over the control group using traditional means of spatial ability training. The results strongly support the potential of the model for later implementation in AR educational applications that focus on individual specifics and effective learning. © 2024 IEEE.",No,"The abstract discusses optimizing educational strategies in augmented reality learning using fuzzy weights, focusing on improving learning outcomes and user engagement, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"In this, we collaborated with 13 experts in augmented reality and education to deeply evaluate the following six key in-depth strategies: interactive feedback, gamified leaderboards, challenges, personalized learning path, AR-based simulations, and badges. Thus, strategies were rated upon the impact on the learners' outcome, and the ratings were agreed upon as a fuzzy set, because it is a subjective matter of evaluation."
8d3165d6-2adb-41c6-a80c-ccd3a45459cf,"Title：Validation Of The Intu-Vr-Vention Program For Enhancing Medical Training Through Virtual Reality (Vr) Storyboard Integration For Intubation Abstract：This study introduces a new approach to enhance intubation medical training by developing an immersive Virtual Reality (VR) storyboard. Focused on practicality, our research aims to enhance medical education by leveraging the impact of VR technology. The hypothesized benefits include heightened trainee engagement, improved procedural knowledge retention, and enhanced critical decision-making skills. The VR storyboard comprises ten scenes, each representing a key step in the intubation procedure, aligning with recent developments and incorporating real-life complexities. Developed collaboratively with board-certified physicians, medical students, and software programmers, our methodology integrates practice-based guidelines and fosters interdisciplinary collaboration. The scenes, spanning from patient interaction to handover to the surgical team, create an authentic yet simulated learning environment. Preliminary results from comprehensive focus group assessments, combining quantitative metrics and qualitative insights, demonstrate positive impacts on trainee engagement, procedural knowledge retention, and critical decision-making skills. In summary, this systematic and transformative approach to intubation training offers a tailored learning experience. The VR storyboard method holds promise for reshaping medical training beyond intubation education, marking a significant advancement in immersive educational technology. © 2024 by ASME.",No,"The abstract discusses enhancing medical training through a VR storyboard for intubation, focusing on improving trainee engagement and procedural knowledge retention. However, it does not explicitly discuss capturing or retaining knowledge from individuals or organizations; it is about learning and training, not knowledge retention from experts.",No,None identified,Yes,"Developed collaboratively with board-certified physicians, medical students, and software programmers, our methodology integrates practice-based guidelines and fosters interdisciplinary collaboration."
49c5f149-312d-4b9e-8f4d-a81f5e0065a2,"Title：Towards Distributed Learning To Support Situational Awareness For Robotic Team Augmented Humanitarian Disaster Response Abstract：The use of robots to assist first responders in disaster response has seen increasing adoption as underlying technologies mature. They are inherently adept at real-time knowledge acquisition and are able to perform a myriad of pre-stabilization tasks within hazardous environments in lieu of jeopardizing human lives. Heterogeneous robots operating in teams can collaborate to facilitate first responders' decision making by providing situational awareness (what is happening and when). However, the cognitive load placed on the human must be carefully managed; too much information and the human becomes overwhelmed, too little, and the human becomes over-reliant on the autonomy and hence complacent. Both lead to poor outcomes, with the potential loss of lives. Our work in progress's approach to this shared autonomy problem is to apply distributed machine learning to identify behaviors of interest from temporal changes to LiDar or video images. The overarching goal is a conceptual framework where a heterogeneous team of robots (aerial, ground robots equipped with different sensing, and computational capabilities) may rapidly learn the pertinent aspects of an unfamiliar dynamic terrain, and accordingly, improve the decision making and projection capabilities of human first responders. Essentially, robots working together to collect and disseminate actionable knowledge in the expedited manner to save human lives. © 2024 IEEE.",Yes,"The abstract explicitly discusses 'real-time knowledge acquisition' by robots and 'collect and disseminate actionable knowledge' to improve decision making of human first responders, indicating capturing and retaining knowledge from the environment and sharing it.",No,None identified,No,"The abstract does not discuss preserving, capturing, retaining, transferring, or preventing loss of knowledge from individuals, group, and organization environment."
0d33ac7b-f741-46dd-9890-ee674d33e07c,"Title：A Large-Scale Feasibility And Ethnography Study Of Screen-Based Ar And 3D Visualization Tools For Anatomy Education: Exploring Gender Perspectives In Learning Experience Abstract：Anatomy education is an indispensable part of medical training, but traditional methods face challenges like limited resources for dissection in large classes and difficulties understanding 2D anatomy in textbooks. Advanced technologies, such as 3D visualization and augmented reality (AR), are transforming anatomy learning. This paper presents two in-house solutions that use handheld tablets or screen-based AR to visualize 3D anatomy models with informative labels and in-situ visualizations of the muscle anatomy. To assess these tools, a user study of muscle anatomy education involved 236 premedical students in dyadic teams, with results showing that the tablet-based 3D visualization and screen-based AR tools led to significantly higher learning experience scores than traditional textbook. While knowledge retention didn't differ significantly, ethnographic and gender analysis showed that male students generally reported more positive learning experiences than female students. This study discusses the implications for anatomy and medical education, highlighting the potential of these innovative learning tools considering gender and team dynamics in body painting anatomy learning interventions. © 2024 IEEE.",No,"The abstract focuses on evaluating learning experience and knowledge retention from anatomy education tools, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",Yes,"To assess these tools, a user study of muscle anatomy education involved 236 premedical students in dyadic teams, with results showing that the tablet-based 3D visualization and screen-based AR tools led to significantly higher learning experience scores than traditional textbook. While knowledge retention didn't differ significantly, ethnographic and gender analysis showed that male students generally reported more positive learning experiences than female students.",No,"The paper presents two in-house solutions that use handheld tablets or screen-based AR to visualize 3D anatomy models with informative labels and in-situ visualizations of the muscle anatomy, but does not clearly discuss capturing or retaining knowledge from individuals or organizations."
8fac058c-88b8-407b-a562-cb63d6721e54,"Title：Use And Design Of Virtual Reality–Supported Learning Scenarios In The Vocational Qualification Of Nursing Professionals: Scoping Review Abstract：Background: Numerous reviews advocate using virtual reality (VR) in educational contexts. This medium allows learners to test experiences in realistic environments. Virtually supported scenarios offer a safe and motivating way to explore, practice, and consolidate nursing skills in rare and critical nursing tasks. This is also cited as one of the reasons why VR can significantly increase the knowledge acquisition of nursing students. Nevertheless, studies are limited in their significance owing to the chosen design. Despite great interest, this results in a low level of confidence in VR as a curricular teaching method for nursing education. Therefore, defining concrete design and didactic-methodological parameters that support teachers in the use and implementation of VR is more relevant. Objective: This scoping review aims to provide an overview of significant design aspects for VR scenario conception and its transfer to generalist nursing education to generate value for the development of teaching scenarios and their sustainable implementation in teaching. Methods: A comprehensive literature search was performed using the MEDLINE (via PubMed) and CINAHL databases, and the PRISMA-ScR (Preferred Reporting Items for Systematic Reviews and Meta-Analyses Extension for Scoping Reviews) checklist was applied. The search was conducted from May to July 2022, using a specific search principle corresponding to the focus and the growing study corpus. A previously defined “population, concept, and context” scheme was employed as the basis for the double-blind review of all relevant international German and English publications released up to May 1, 2022. Results: In accordance with the predefined selection procedure, 22 publications were identified. The identified aspects aided in the development of design, didactic, and research recommendations. The intuitive operation of realistically designed VR scenarios, which are standardized, reliable, and modifiable, as well as clear instructions and specific multimodal feedback functions were described positively. The same applied to the linear structure of the sequences with graduated demands and high image quality for increased immersion with low sensory overload. Changes in perspectives, multiuser options, dialogs, and recording functions can contribute to an interactive care practice. On the research side, it is advisable to define VR terminologies. In addition to considering larger samples, varying settings, and financial issues, it is recommended to conduct long-term studies on knowledge acquisition or improved patient outcomes. Conclusions: VR scenarios offer high potential in the context of nursing education if teachers and learners develop them co-creatively according to design features and implement them by means of a well-conceived concept. VR enables trainees to develop practical skills continuously in a standardized way. In addition, its deployment supports the sensitization of trainees to digital nursing technologies and the expansion of their digital skills in a practical setting. Furthermore, it allows sustainability issues to be addressed. © 2024 JMIR Publications Inc.. All rights reserved.",No,"The abstract discusses VR scenarios for nursing education and knowledge acquisition, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",Yes,"Virtually supported scenarios offer a safe and motivating way to explore, practice, and consolidate nursing skills in rare and critical nursing tasks. This is also cited as one of the reasons why VR can significantly increase the knowledge acquisition of nursing students.",No,"The scoping review aims to provide an overview of significant design aspects for VR scenario conception and its transfer to generalist nursing education, but does not clearly discuss capturing or retaining knowledge from individuals or organizations."
934a6c99-2fac-4d72-aff8-9819274bcd79,"Title：A Novel Approach To Explainable Ai: Leveraging Ripple Down Rules Algorithm For Knowledge-Based Explanations Abstract：The rapid advancement of AI technologies has led to their widespread application across various fields, raising critical social awareness regarding the need for trustworthy AI decisions. Ensuring AI transparency is essential for building trust, as it requires the system to explain its decision-making processes. This paper introduces a novel approach to developing an explainable AI (XAI) system using the Ripple Down Rules (RDR) knowledge acquisition technique. Our proposed method involves creating an imitation model with RDR using a proxy approach to an existing machine learning model. Information extracted from the imitation model's knowledge base is then processed into concise explanations. Findings indicate that the RDR-generated model closely mirrors the machine learning model it imitates, providing valid explanations as confirmed by expert validation. This study concludes that the RDR technique can effectively imitate classification machine learning models on structured tabular datasets and generate reliable explanations for their decisions.  © 2024 IEEE.",No,"The abstract discusses developing an explainable AI system using RDR to imitate machine learning models and generate explanations, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",Yes,"Ensuring AI transparency is essential for building trust, as it requires the system to explain its decision-making processes. This paper introduces a novel approach to developing an explainable AI (XAI) system using the Ripple Down Rules (RDR) knowledge acquisition technique. Our proposed method involves creating an imitation model with RDR using a proxy approach to an existing machine learning model. Information extracted from the imitation model's knowledge base is then processed into concise explanations.",No,"The paper introduces a novel approach to developing an explainable AI (XAI) system using the Ripple Down Rules (RDR) knowledge acquisition technique, but does not clearly discuss capturing or retaining knowledge from individuals or organizations."
07d7a6fd-aa81-4d78-878c-1b6652459425,"Title：Puaa: Personal University Ai Assistant Using Retrieval Augmented Generation Abstract：A significant improvement in knowledge acquisition has been made by introducing Large Language Models (LLMs) like Chat-GPT and Bard, which provide a more efficient way to acquire information than the labor-intensive procedure of going through various online checkpoints. This new tendency in LLMs makes the widely used rule-based chatbots that colleges use look antiquated and inadequate. To better serve the needs of students looking for information about their universities, this research project suggests incorporating LLM technology into university websites. Our research introduces Personal University AI Assistant (PUAA) with methodology leveraging the RetrievalAugmented Generation (RAG) framework, utilizing the power of the LangChain in combination with cutting-edge LLMs like Mistral-7B, which is made available by the Hugging Face as an open-source option, and Chat GPT 3.5 as the most optimal solution for the problem of fast knowledge acquisition. PUAA improves the students' experience of accessing university knowledge by providing instant, accurate information while reducing the workload of administrative staff and allowing them to focus on more complex inquiries and tasks. PUAA aims to promote the adoption of artificial intelligence (AI) in educational institutions, demonstrating the viability and benefits of advanced AI tools in enhancing the academic experience and information accessibility for students and staff. © 2024 IEEE.",No,"The abstract discusses using LLMs and RAG for knowledge acquisition by students, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",Yes,"PUAA improves the students' experience of accessing university knowledge by providing instant, accurate information while reducing the workload of administrative staff and allowing them to focus on more complex inquiries and tasks. PUAA aims to promote the adoption of artificial intelligence (AI) in educational institutions, demonstrating the viability and benefits of advanced AI tools in enhancing the academic experience and information accessibility for students and staff.",No,"The research introduces Personal University AI Assistant (PUAA) with methodology leveraging the RetrievalAugmented Generation (RAG) framework, but does not clearly discuss capturing or retaining knowledge from individuals or organizations."
3559a9d7-5e5a-4c3d-93f7-930a801bb861,"Title：Comparison Of Performance In Assisted And Automatic Berthing Maneuvers With The Research Vessel Deneb Abstract：The paper studies the results of assisted and automatic berthing maneuvers conducted with the German research vessel DENEB in the port of Rostock. The strategy of successive maneuver automation is applied, integrating the know-how of experienced nautical officers into a model-based assistance system that provides both a maneuver plan and online motion prediction. The also model-based, multi-variable controller approach uses the resulting trajectory including the actuator settings for forward control. During automatic berthing, different phases are distinguished, such as in-port-transit and dynamic positioning. The results of the performed berthing maneuvers in two assistance modes and in automatic mode are compared quantitatively in terms of control performance and energy consumption relatively to the plan. From this comparison, it is deduced how assistance and successive automation in shipping should be designed and which requirements must be taken into account.  © 2024 IEEE.",Yes,"The abstract explicitly states 'integrating the know-how of experienced nautical officers into a model-based assistance system', which describes capturing knowledge from individuals.",No,None identified,No,"The paper studies the results of assisted and automatic berthing maneuvers conducted with the German research vessel DENEB, but does not clearly discuss capturing or retaining knowledge from individuals or organizations."
882cf878-bc89-4592-9f0d-67952ebdf266,"Title：Exploring Miao Culture: The Differential Effect Of Traditional 2D And Immersive 360° Documentary Formats On Viewer Learning Abstract：This study explores the comparative effects of traditional 2D and immersive 360° documentary formats on educational outcomes and knowledge retention broadly on ethnic minority culture, represented by the Miao culture, one of the most representative in the country. As digital platforms dominate cultural education, understanding how advancements in storytelling, particularly immersive media, impact learning is crucial. Using visual materials capturing Miao villages, folk dances, and crafts as a case study, the study produced documentaries in both formats. Eighty-four participants engaged with these documentaries, providing data on knowledge retention and viewer engagement. Participants viewing the 360° format reported higher self-assessed content recall compared to those viewing 2D documentaries. However, this perceived enhancement did not align with actual performance in quizzes, indicating a significant difference between perceived and actual knowledge retention. Findings suggest that while 360° documentaries may enhance viewer engagement in cultural contexts, they do not necessarily improve memory retention over traditional 2D formats. The findings challenge prevailing assumptions about the educational advantage of immersive 360° technology and emphasise the importance of a critical re-evaluation of these technological innovations in the context of digital heritage education. © 2024 The Authors",No,"The abstract compares 2D and 360° documentary formats for educational outcomes and knowledge retention, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",Yes,"Participants viewing the 360° format reported higher self-assessed content recall compared to those viewing 2D documentaries. However, this perceived enhancement did not align with actual performance in quizzes, indicating a significant difference between perceived and actual knowledge retention.",No,"The study explores the comparative effects of traditional 2D and immersive 360° documentary formats on educational outcomes and knowledge retention, but does not clearly discuss capturing or retaining knowledge from individuals or organizations."
