uuid,combined_text,C_kr_flag,C_kr_evidence,A_kr_flag,A_kr_evidence,B_kr_flag,B_kr_evidence
aac76a34-cb38-4447-9aa3-cd9d44fe1dd7,"Title：Redefining Work In The Supply Chain: Combining Digital Technologies And Knowledge Sharing For A Smart Working Environment Abstract：Supply chains are undergoing rapid digital transformation, yet little is known about how digital technologies reshape workers' activities and the role of knowledge sharing in this process. A human-centered perspective is essential to align process improvements with worker outcomes. This study investigates how digital technologies support core supply chain management (SCM) activities, how knowledge-sharing practices influence them, and how their interaction affects supply chain performance and worker outcomes. We surveyed 370 companies and applied regression models to examine the relationships between digital technology adoption, knowledge sharing, SCM activities, and performance outcomes. To contextualize the survey findings, we conducted a post-hoc qualitative longitudinal case study of a supply chain digitalization project involving the focal company and six key partners—three suppliers and three customers. Results show that digital technologies enable smart working environments, enhancing SCM processes and outcomes. However, knowledge sharing interacts negatively with digital technologies in supporting workers’ SCM activities: explicit knowledge sharing becomes less critical with front-end smart working technologies, while tacit knowledge sharing is less necessary with extensive use of base digital technologies. Front-end technologies influence worker outcomes indirectly through their effects on SCM activities, whereas base technologies have both direct and mediated effects on worker outcomes and supply chain performance. The qualitative findings reveal the distinct digital capabilities implemented and their impact on workers. These findings challenge the assumption that knowledge sharing always complements digital tools, suggesting that digitalization can reduce reliance on external knowledge and offer managerial insights for designing human-centered smart work environments. © 2025 Elsevier B.V.",No,"The abstract discusses knowledge sharing and its interaction with digital technologies, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations. It focuses on how knowledge sharing influences supply chain activities and worker outcomes, not on preservation or retention mechanisms.",No,"The study investigates how digital technologies support core supply chain management (SCM) activities, how knowledge-sharing practices influence them, and how their interaction affects supply chain performance and worker outcomes.",Yes,"This study investigates how digital technologies support core supply chain management (SCM) activities, how knowledge-sharing practices influence them, and how their interaction affects supply chain performance and worker outcomes."
f7204db1-bdc9-4b5d-9c23-1c38041a0f2b,"Title：Enhancing Supply Chain Innovation Via Generative Ai: Mediating Effects Of Knowledge Sharing And Supply Chain Learning Abstract：As generative AI applications in supply chain management become increasingly thorough, systematic studies on how it could promote enterprise innovation are yet to come to light. This paper takes 298 manufacturing enterprises in Zhejiang Province as samples, uses questionnaire surveys and PLS-SEM methods to investigate how generative AI exerts its influence on supply chain innovation, and tests the role of knowledge sharing and supply chain learning as a mediator. Research has found that generative AI capabilities can significantly enhance knowledge sharing and supply chain learning levels. Knowledge sharing not only promotes supply chain learning but also has a direct driving effect on supply chain innovation, playing a key mediating role between generative AI capabilities and innovation. In contrast, the hypothesised mediation of supply chain learning did not receive statistical support. This indicates that the impact of generative AI on supply chain innovation does not depend on supply chain learning. The results reveal the transmission path of generative AI in supply chain innovation, emphasising the core position of knowledge sharing in the process of transforming technological capabilities into innovative results. This paper provides new empirical evidence to understand AI-driven innovation and provides reference practice to promote digital transformation and collaborative innovation among manufacturing enterprises. © 2026 World Scientific Publishing Co.",No,"The abstract discusses how generative AI capabilities enhance knowledge sharing and supply chain learning, and how knowledge sharing mediates the impact on supply chain innovation. It does not explicitly discuss capturing or retaining knowledge from individuals or organizations; the focus is on sharing and learning processes.",Yes,"Research has found that generative AI capabilities can significantly enhance knowledge sharing and supply chain learning levels. Knowledge sharing not only promotes supply chain learning but also has a direct driving effect on supply chain innovation, playing a key mediating role between generative AI capabilities and innovation.",Yes,"This paper takes 298 manufacturing enterprises in Zhejiang Province as samples, uses questionnaire surveys and PLS-SEM methods to investigate how generative AI exerts its influence on supply chain innovation, and tests the role of knowledge sharing and supply chain learning as a mediator."
64715c00-69f2-449f-8c49-3f3f379814c8,"Title：Beyond Instrumental Use: A Tam-Based Study Of Al-Assistedlanguage Learning Among Chinese University Students Abstract：With the rapid advancement of artificial intelligence (AI), particularly in natural language processing and adaptive learning technologies, AI tools are becoming increasingly prominent in foreign language education. However, their pedagogical effectiveness and impact on learning outcomes remain underexamined. Anchored in the Technology Acceptance Model (TAM), this study surveyed 365 Chinese university students to assess their adoption, usage patterns, and perceptions of AI in language learning. The findings reveal that: (1) students primarily use AI for structured tasks such as writing assistance and grammar training, with less emphasis on speaking and listening applications; (2) perceived usefulness, reflected in improved learning efficiency and language knowledge acquisition, aligns closely with students' cognitive and behavioral engagement; and (3) perceived ease of use and teacher guidance jointly shape learning effectiveness, underscoring the critical role of pedagogy in leveraging AI tools. Based on these insights, the study proposes a three-dimensional framework that emphasizes the development of multimodal functionalities to foster intercultural competence, redefines the teacher's role as a strategic facilitator, and advocates for intelligent, learner-centered ecosystems. These recommendations contribute to advancing the integration of AI in foreign language education and provide practical guidance for its pedagogical optimization. © 2026, Redfame Publishing Inc.. All rights reserved.",No,"The abstract discusses AI tools for language learning and their pedagogical effectiveness, but does not discuss capturing or retaining knowledge from individuals or organizations. It focuses on learning outcomes and technology acceptance.",No,None identified,Yes,"This study surveyed 365 Chinese university students to assess their adoption, usage patterns, and perceptions of AI in language learning."
ba492cc8-cbe8-4d64-a640-7dd1850355e9,"Title：Knowledge Types Of Pre- And In-Service Chemistry Teachers–A Self-Regulated Learning Perspective Abstract：This research explores the types of teachers’ knowledge and their preparation for self-regulated learning and teaching (SRL&T), focusing on pedagogical-content-knowledge (PCK), technological-pedagogical-knowledge (TPK), and assessment knowledge (AK). It examines how pre- and in-service chemistry teachers develop SRL&T, a new knowledge type essential for promoting students’ self-regulation. The study involved analysing the SRL-oriented digital assignments of 34 teachers to assess their knowledge levels at various stages of their careers. Pre-service teachers developed assignments primarily in pairs, while in-service teachers worked individually. Two key questions guided the investigation: (1) How do pre- and in-service teachers demonstrate PCK, TPK, AK, and SRL&T knowledge? (2) What differences, if any, exist between pre- and in-service teachers in these knowledge types? The analysis of the teachers’ assignments, using a rubric to assess PCK, TPK, AK, and SRL&T, revealed high levels of PCK across both groups, with significant differences in AK based on teaching experience. The study offers theoretical insights into teachers’ professional development by examining their knowledge acquisition. Additionally, it introduces the SRL&T component to the teachers’ knowledge type rubric, providing a methodological contribution with broad applications in educational contexts. © 2026 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",No,"The abstract explores teachers' knowledge types and their preparation for self-regulated learning and teaching, focusing on assessment of knowledge levels, not on capturing or retaining knowledge from individuals or organizations.",No,"This research explores the types of teachers’ knowledge and their preparation for self-regulated learning and teaching (SRL&T), focusing on pedagogical-content-knowledge (PCK), technological-pedagogical-knowledge (TPK), and assessment knowledge (AK).",Yes,The study involved analysing the SRL-oriented digital assignments of 34 teachers to assess their knowledge levels at various stages of their careers.
4be87464-49fa-4731-ab29-0f93e4286802,"Title：Academic Advising Chatbot Powered With Ai Agent Abstract：Academic advising plays a crucial role in fostering student success. However, challenges such as limited advisor availability can hinder effective support. Generative AI, particularly AI-powered chatbots, offers the potential to enhance student advising in higher education by providing personalized guidance. These technologies help college students find the information and resources needed to create degree plans aligned with their academic goals. This research introduces ARGObot, an intelligent advising system that facilitates student navigation of university policies through automated interpretation of the student handbook as its primary knowledge base. ARGObot enhances accessibility to critical academic policies and procedures, supporting incoming students' success through personalized guidance. Our system integrates a multifunctional agent enhanced by a Large Language Model (LLM). The architecture employs multiple external tools to enhance its capabilities: a Retrieval-Augmented Generation (RAG) system accesses verified university sources; email integration facilitates Human-in-the-Loop (HITL) interaction; and a web search function expands the system's knowledge base beyond predefined constraints. This approach enables the system to provide contextually relevant and verified responses to various student queries. This architecture evolved from our initial implementation based on Gemini 1 Pro, which revealed significant limitations due to its lack of agent-based functionality, resulting in hallucination issues and irrelevant responses. Subsequent evaluation demonstrated that our enhanced version, integrating GPT-4 with the text-embedding-ada-002 model, achieved superior performance across all metrics. This paper also presents a comparative analysis of both implementations, highlighting the architectural improvements and their impact on system performance. © 2025 Copyright held by the owner/author(s). Publication rights licensed to ACM.",No,"The abstract describes an academic advising chatbot that provides personalized guidance and accesses university policies, but does not discuss capturing or retaining knowledge from individuals or organizations.",No,"ARGObot, an intelligent advising system that facilitates student navigation of university policies through automated interpretation of the student handbook as its primary knowledge base. ARGObot enhances accessibility to critical academic policies and procedures, supporting incoming students' success through personalized guidance.",Yes,"This research introduces ARGObot, an intelligent advising system that facilitates student navigation of university policies through automated interpretation of the student handbook as its primary knowledge base. ARGObot enhances accessibility to critical academic policies and procedures, supporting incoming students' success through personalized guidance."
2a2e41fa-7d41-4a4b-a243-2a5c44db1a0e,"Title：Exploring The Impact Of Virtual Reality On Gen Z Students In Preserving The Cultural Heritage Of Karapan Sapi Abstract：This study explores the use of virtual reality (VR) technology to maintain and revitalize the traditional cultural practice of Karapan Sapi, the bull racing tradition of Madura, Indonesia. Innovative strategies are needed to engage younger generations in cultural heritage, as globalization and technological progress increasingly distance them from their cultural roots. While VR has been applied in education and tourism, its role in preserving ethnosport traditions like Karapan Sapi remains underexplored. VR has distinctive prospects for crafting immersive and interactive experiences that augment user engagement and bolster cultural conservation. Eighty-five Gen Z participants (aged 20-24) were recruited, with exclusions applied for individuals familiar with the tradition and those with vertigo or migraines. Data were collected through pre- and postexperience knowledge tests, an unannounced two-week follow-up test, and 20 question surveys that covers engagement, immersion, learning interest, cultural preservation, and technology’s role. Structural Equation Modeling (SEM-PLS) was employed to validate the relationships among constructs. The results revealed substantial knowledge gains, with average scores rising from 20.35% (pre-test) to 78.70% (post-test) and stabilizing at 69% in follow-up, demonstrating effective knowledge retention. Survey responses showed high internal consistency (e.g., Engagement α = 0.923; Cultural Preservation α = 0.920), confirming reliability. The SEM-PLS analysis indicated strong path coefficients, particularly between immersion and learning interest (β = 0.742) and engagement and cultural preservation (β = 0.969), highlighting VR’s ability to stimulate curiosity and foster heritage appreciation. This study highlights the potential of virtual reality (VR) as a useful instrument for preserving cultural heritage. It also provides a fresh way to interact with the digital generation and encourage the continued applicability of ancient traditions in the contemporary environment. Copyright (c) 2026 The Authors. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.",Yes,"The abstract discusses using VR to 'maintain and revitalize the traditional cultural practice of Karapan Sapi' and 'preserving cultural heritage', which implies capturing and retaining cultural knowledge.",No,None identified,No,"The abstract discusses the use of VR technology to preserve cultural heritage and engage younger generations but does not explicitly discuss preserving, capturing, retaining, transferring, or preventing loss of knowledge from individuals or organizations."
0cdc9830-ca1d-4342-a83c-cd340ff52684,"Title：Performance Or Governance? Serious Game And Workshop As A Tool For Fostering Awareness Of Responsible Ai Abstract：The increasing prominence of AI ethics and governance has led to an increase of principles and guidelines. Consequently, AI developers and users require not only technical expertise but also a robust understanding of responsible AI and its governance. To effectively promote AI governance, it is crucial to facilitate knowledge acquisition and motivate stakeholders. Serious games have proven valuable tools for fostering an understanding of complex social issues. This study presents the design and implementation of a card game and accompanying workshop aimed at cultivating awareness of responsible AI. Within the game, participants assume the roles of members of a company’s AI strategy team, tasked with balancing AI performance goals with ethical considerations while responding to dynamic events and managing resources. Our experimental results demonstrate the effectiveness of the workshop in raising awareness of responsible AI through active engagement with the card game. © 2025 Copyright held by the owner/author(s).",Yes,"The abstract discusses using a serious game and workshop to 'cultivating awareness of responsible AI' and 'facilitate knowledge acquisition', which implies capturing and retaining knowledge about AI governance.",No,None identified,No,"The abstract discusses the design and implementation of a card game and workshop to raise awareness of responsible AI but does not explicitly discuss preserving, capturing, retaining, transferring, or preventing loss of knowledge from individuals or organizations."
b9ce2ded-d9f3-499b-8bde-08b87bcdff83,"Title：Empirical Study On Boundary-Spanning Search And Organizational Agility: Based On Spss Data Analysis Technology And Amos Structural Equation Model Abstract：Organizational agility has garnered significant attention from both academics and practice as a crucial element for firms to improve and sustain their market competitiveness. Nevertheless, current research does not investigate the formation mechanism of organizational agility from the standpoint of knowledge sources. This study integrates dynamic capability theory and knowledge management theory to develop a model wherein knowledge sharing functions as a mediating variable, investigating the influence of boundary-spanning search on organizational agility. Using SPSS data analysis techniques and the AMOS structural equation model to conduct hypothesis testing on survey questionnaires from 297 enterprises in China, the following conclusions were drawn: The breadth and depth of boundary-spanning search positively influence organizational agility; they also enhance knowledge sharing. Furthermore, the breadth and depth of boundary-spanning search positively affect organizational agility, partially mediated by knowledge sharing; through the combination of models and cloud computing technology, it promotes the construction of bridges between academic research and business practice, and allows deep causal insights to be more directly transformed into measurable and operational competitive advantages of enterprises. The research findings elucidate the impact of boundary-spanning search on organizational agility and furnish theoretical guidelines for managers to surmount knowledge and resource constraints, adapt swiftly to environmental fluctuations, and capitalize on opportunities. At the same time, this paper combines the AMOS model with cloud computing technology, which essentially transforms the validative statistical model into digital processing, innovating the paradigm of data science and computing technology driving business.  © 2025 Copyright held by the owner/author(s).",No,The abstract investigates the influence of boundary-spanning search on organizational agility with knowledge sharing as a mediating variable. It does not explicitly discuss capturing or retaining knowledge from individuals or organizations.,Yes,"The study integrates dynamic capability theory and knowledge management theory to develop a model wherein knowledge sharing functions as a mediating variable, investigating the influence of boundary-spanning search on organizational agility.",No,"This study integrates dynamic capability theory and knowledge management theory to develop a model wherein knowledge sharing functions as a mediating variable, investigating the influence of boundary-spanning search on organizational agility."
6fe7ab82-c772-48c5-810c-6128ac867ea9,"Title：Digital Technologies And Chinese Digital Firms’ Green Innovation Abstract：Purpose: The purpose of this study is to advance the understanding of digitalization–sustainability relationships in the digital age. Specifically, this study aims to test the link between Chinese digital firms’ adoption of digital technologies and green innovation. This study highlights the peculiarities of digital firms related to green innovation and how the adoption of digital technologies contributes to the sustainable development agenda. Design/methodology/approach: This study empirically examines the impact of digital technologies on green innovation outcomes in publicly listed digital firms in China from 2010 to 2020. Using panel data from the China Stock Market and Accounting Research Database (CSMAR) and the Chinese Research Data Services Platform, the authors estimate regression models and find support for the hypotheses. Findings: The authors find that the digitalization level of firms has a positive impact on corporate green innovation. In addition, this relationship is positively moderated by the level of internationalization in the firms. Moreover, the results of this study past the robustness and endogeneity checks. Originality/value: This study provides novel insights into the green innovation of digital firms by analyzing the knowledge management capabilities of digital firms as well as the impact of the level of internationalization on knowledge acquisition and management (i.e. boundary conditions). Specifically, the findings of this study provide a new context to encourage study on green innovation. Moreover, this study enriches the literature on corporate digitalization and the factors influencing corporate green innovation. © 2025, Emerald Publishing Limited.",No,"The abstract examines the impact of digital technologies on green innovation in Chinese digital firms, mentioning knowledge management capabilities but not explicitly discussing capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"The study aims to test the link between Chinese digital firms’ adoption of digital technologies and green innovation, highlighting the peculiarities of digital firms related to green innovation and how the adoption of digital technologies contributes to the sustainable development agenda."
beb5346e-c4b0-40d8-828e-5886f7711f2a,"Title：Developing Future Specialists' Competencies Through A Digital Reflective Learning Model At The University Abstract：The study examines the development of a reflexive ICT-based system aimed at improving the professional education of bachelor students in the natural sciences, with a focus on strengthening methodological training and digital competence. Modern higher education faces growing demands for innovation, technological readiness, and quality improvement in health sciences, which requires students to work confidently with digital tools, analyze their own learning processes, and make independent pedagogical and professional decisions. The proposed reflexive system is based on principles of self-regulation, reflective analysis, and active student engagement within an integrated information and educational environment. It includes electronic learning resources, blended learning, AR and VR tools, project work, and systematic development of reflective skills. A three-year experiment with bachelor students showed that the implementation of this system improved methodological competence, knowledge retention, digital literacy, motivation for professional activity, and the ability to organize and regulate learning. The results confirm that a reflexive ICT-supported approach increases the quality of training in fields where digital competencies and laboratory readiness are essential, including chemistry, biomedical sciences, and health sciences. By strengthening reflective thinking and the effective use of digital technologies, the system prepares students for current educational standards and supports the transition to flexible, competence-oriented models of professional education. © 2025 Journal of Advanced Pharmacy Education & Research.",No,"The abstract discusses a reflexive ICT-based system for developing competencies in bachelor students, focusing on methodological training and digital competence. It does not discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"The study examines the development of a reflexive ICT-based system aimed at improving the professional education of bachelor students in the natural sciences, with a focus on strengthening methodological training and digital competence."
e651f9c1-1b8a-4fbb-9011-17fc6385e417,"Title：The Effect Of Knowledge Management Capabilities On Organisation Performance: An Empirical Study On Ethiopian Manufacturing Firms Abstract：The study aims to investigate the effect of knowledge management capabilities on organisational performance among manufacturing firms in Ethiopia. The study adopted a quantitative research approach. The primary data was collected using structured questionnaires from 247 manufacturing firms operating in Addis Ababa and the Oromia regions surrounding Addis Ababa via a cross-sectional survey. The study employed multistage sampling techniques to select respondents' firms. Quantitative data analysis was conducted through regression analysis with the assistance of Statistical Package for Social Science (SPSS version 23). The study‘s findings revealed that information technology, structure, culture, leadership, knowledge application, and knowledge protection have significant effects on the manufacturing firm performance. However, knowledge acquisition and knowledge conversion have no significant effect on the manufacturing firm's performance. This study adds to the current literature in the field of knowledge management by producing new empirical insights that show the effect of knowledge management capabilities on organisation performance from the perspectives of developing countries. © 2025 Adonis and Abbey Publishers Ltd. All rights reserved.",Yes,"The abstract explicitly investigates the effect of knowledge management capabilities on organisational performance, including knowledge acquisition, knowledge application, and knowledge protection, which involve capturing and retaining knowledge.",Yes,"The study aims to investigate the effect of knowledge management capabilities on organisational performance among manufacturing firms in Ethiopia. The study's findings revealed that information technology, structure, culture, leadership, knowledge application, and knowledge protection have significant effects on the manufacturing firm performance.",Yes,The study aims to investigate the effect of knowledge management capabilities on organisational performance among manufacturing firms in Ethiopia.
3bd821b5-c005-469d-ab9e-eaefcd1dbc46,"Title：A Hybrid Approach To Raising Digital Literacy Among Adolescents In Ksa Using A Mobile Application Abstract：As digital technologies and the Internet evolve, digital issues are becoming more prevalent and are a serious concern due to their increased level of integration in our daily lives. Many users lack the necessary digital literacy to protect themselves and their communities from such issues. Background research reveals that adolescents in Saudi Arabia are particularly vulnerable to these issues, also supported by the studies pre-test for students (15.8%). This highlights a gap regarding preventative measures that researchers aim to fill. This study investigates the effectiveness of integrating a dedicated mobile application focused on raising awareness regarding digital issues such as cyberbullying within a hybrid teaching framework amongst primary and middle school students in Saudi Arabia. The application’s features, including but not limited to pre-tests, post-tests, lecture material, and progress monitoring, along with its ease of use, are designed to efficiently achieve digital issue learning outcomes. To assess this hybrid approach toward raising awareness of digital issues, this study gathers 30 participants and splits them into three groups: group one (hybrid), group two (traditional), and group three (online only). The results, which were analysed via one-way analysis of variance (ANOVA) and Tukey’s honest significant difference (HSD) post-hoc test, demonstrate a significant advantage in the increased level of awareness of students from the first group. This indicates that our mobile application in hybrid settings is significantly more effective in enhancing knowledge retention amongst students and raising their level of awareness of digital issues. © 2025 by the authors of this article.",No,"The abstract discusses raising digital literacy among adolescents using a mobile application within a hybrid teaching framework. It focuses on awareness and knowledge retention in students, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,This study investigates the effectiveness of integrating a dedicated mobile application focused on raising awareness regarding digital issues such as cyberbullying within a hybrid teaching framework amongst primary and middle school students in Saudi Arabia.
5cab746b-d71e-435f-9ae6-5d87a4e38413,"Title：Observing A Robot Peer’S Failures Facilitates Students’ Classroom Learning Abstract：According to productive failure (PF) theory, experiencing failure during problem-solving can enhance students’ knowledge acquisition in subsequent instruction. However, challenging students with problems beyond their current capabilities may strain their skills, prior knowledge, and emotional well-being. To address this, we designed a social robot–assisted teaching activity in which students observed a robot’s unsuccessful problem-solving attempts, offering a PF-like preparatory effect without requiring direct failure. We conducted two classroom-based studies in a middle school setting to evaluate the method’s effectiveness. In study 1 (N = 135), we compared three instructional methods—observing robot failure (RF), individual problem-solving failure, and direct instruction—in an eighth-grade mathematics lesson. Students in the RF condition showed the greatest gains in conceptual understanding and reported lower social pressure, although no significant differences were found in procedural knowledge or knowledge transfer. Follow-up study 2 (N = 110) further validated the method’s effectiveness in supporting knowledge acquisition after a 2-week robot-involved adaptation phase, when the novelty effect had largely subsided. Students confirmed their perception of the robot as a peer, and they offered positive evaluations of its intelligence and neutral views of its anthropomorphism. Our findings suggest that observing the robot’s failure has a comparable, or even greater, effect on knowledge acquisition than experiencing failure firsthand. These results underscore the value of social robots as peers in science, technology, engineering, and mathematics education and highlight the potential of integrating robotics with evidence-based teaching strategies to enhance learning outcomes. © 2025 The Authors, some rights reserved;.",No,"The abstract discusses using a social robot to facilitate learning by having students observe the robot's failures. It focuses on knowledge acquisition in students, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"According to productive failure (PF) theory, experiencing failure during problem-solving can enhance students’ knowledge acquisition in subsequent instruction. However, challenging students with problems beyond their current capabilities may strain their skills, prior knowledge, and emotional well-being. To address this, we designed a social robot–assisted teaching activity in which students observed a robot’s unsuccessful problem-solving attempts, offering a PF-like preparatory effect without requiring direct failure."
42f819a6-cacc-4b4d-a57c-3058b79098d6,"Title：Seismic Intelligence Tool: An Extensive Multipurpose Software For Seismic Signal Analysis Abstract：Over the past five years, the Istituto Nazionale di Geofisica e Vulcanologia (INGV) has started a technological transformation of its real-time seismic monitoring capabilities. This comprehensive restructuring initiative represents a pivotal moment in the Institute's commitment to advancing seismic research and enhancing public safety. At the heart of this transformation lies the development and deployment of the integrated system known as Caravel. Caravel stands as a testament to INGV's dedication to cutting-edge seismic monitoring technology and its mission to provide timely and accurate seismic information to researchers, emergency responders, and the general public. It represents a leap forward in real-time seismic monitoring, integrating state-of-the-art technologies and methodologies to detect, analyze, and disseminate seismic data with unprecedented efficiency and precision. This development reflects INGV's commitment to staying at the forefront of seismic research and hazard mitigation. This integrated system not only improves the accuracy of earthquake detection but also enhances our ability to rapidly assess the potential impact of seismic events, enabling more informed decision-making during emergency situations. Seismic Intelligence Tool (SIT) emerges as a software fork from one of Caravel's components previously known as PickFX. The reason behind this fork is to share with the scientific community a robust, multi-platform and freely accessible data analysis tool that adheres to current standards for representing seismic data while removing all INGV specific customizations from PickFX. The decision to fork the original software and release SIT underscores a commitment to democratizing access to advanced seismic analysis tools. By offering this resource at no cost, the scientific community gains access to a platform that is fully compatible with contemporary seismic data representation standards and that can become very powerful with time and cooperation. This endeavor not only promotes open access to critical seismic research tools but also facilitates collaboration and knowledge sharing among researchers, ultimately contributing to advancements in our understanding of seismic activity and its implications. © 2025 The Author",Yes,"The abstract explicitly states that the Seismic Intelligence Tool (SIT) 'facilitates collaboration and knowledge sharing among researchers', indicating a focus on retaining and sharing knowledge.",No,None identified,No,The abstract discusses the development of a seismic intelligence tool for seismic signal analysis but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.
d8a3e62b-03bf-4160-b7f1-df1ec3d08bce,"Title：Adaptive Multi-Agent System For Dynamic Missing Value Imputation In Time Series Abstract：This study introduces a novel adaptive multi-agent system (MAS) for dynamic missing value imputation in time series data, essential for accurate forecasting. The MAS employs a hybrid approach, intelligently selecting and combining techniques like regression, interpolation, and rule-based methods based on missing data patterns. Its extensible architecture allows seamless integration of new imputation methods. The system adapts dynamically, using regression for large gaps and statistical methods for smaller ones, with concurrent, restartable agents enhancing efficiency. A knowledge-capture mechanism enables continuous learning by storing imputed data and context for future use. The MAS was extensively evaluated on a real-world human mobility dataset with over 100 million records from Hiroshima, Japan, serving as a preprocessing step in an AutoML platform for time series forecasting. Tests on vehicle movement data and Airline passenger data demonstrated its effectiveness, with low evaluation metrics confirming its accuracy and efficiency. The proposed MAS offers a robust, scalable solution for missing value imputation in diverse time series applications. © The Author(s), under exclusive licence to The Japanese Society for Artificial Intelligence and Springer Nature Japan KK, part of Springer Nature 2025.",Yes,"The abstract explicitly states that the multi-agent system (MAS) has a 'knowledge-capture mechanism enables continuous learning by storing imputed data and context for future use', indicating a focus on capturing and retaining knowledge.",No,None identified,No,The abstract discusses an adaptive multi-agent system for dynamic missing value imputation in time series data but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.
11c40e06-b958-464c-a635-5f39e1b910c4,"Title：Emotional Challenges And Skill Retention In Basic Life Support Training Among Nonphysician Hospital Employees: A Mixed-Method Study Abstract：Background: In-hospital cardiac arrests present significant challenges for healthcare facilities. Basic life support (BLS) training for nonphysician employees is crucial to strengthening the in-hospital chain of survival, yet this high-stakes, infrequently used skill has received limited research attention. Objectives: This study evaluated the learning effectiveness and learner experiences during a renewal of the institutional BLS course for nonphysician employees. Methods: A 2-year prospective, comparative, mixed-methods study was conducted at a tertiary medical center in Taiwan. Participants included nurses, nonclinical healthcare providers, administrative staff, and research assistants. The renewed course incorporated flipped learning, team-based practice, technology-enhanced learning, and real-time feedback. Follow-up assessments at 3 months included written and skills tests, and participants also completed one-on-one interviews. Quantitative results were analyzed statistically, and qualitative data were thematically analyzed. Results: From April 2021 to July 2023, 68 BLS courses trained 2052 participants. Follow-up results showed a significant decline in knowledge and skills, but the renewed course improved retention in specific skills, including pulse check (p = 0.03), chest compression location (p = 0.04), and rechecking pulse after compressions (p = 0.004). Interview themes highlighted factors facilitating learning, such as interactive methods and real-time feedback, and revealed prevalent emotions including worry, nervousness, and hesitation. Conclusions: Integrating evidence-based teaching strategies can enhance skills’ retention in BLS training for nonphysician hospital staff. Given the emotional stress reported, future courses should address both technical competencies and emotional preparedness to improve confidence and performance in real emergencies. © 2026 The Author(s). Hong Kong Journal of Emergency Medicine published by John Wiley & Sons Australia, Ltd on behalf of Hong Kong College of Emergency Medicine Limited.",No,"The abstract discusses skill retention in BLS training, focusing on learning effectiveness and learner experiences, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations. It evaluates training outcomes and emotional challenges, not knowledge retention from a knowledge management perspective.",Yes,"This study evaluated the learning effectiveness and learner experiences during a renewal of the institutional BLS course for nonphysician employees. Follow-up assessments at 3 months included written and skills tests, and participants also completed one-on-one interviews.",Yes,This study evaluated the learning effectiveness and learner experiences during a renewal of the institutional BLS course for nonphysician employees. Integrating evidence-based teaching strategies can enhance skills’ retention in BLS training for nonphysician hospital staff.
3cefd0c0-0eb3-42b5-85c8-ee24e3f0c9db,"Title：Sviadf: Small Vessel Identification And Anomaly Detection Based On Wide-Area Remote Sensing Imagery And Ais Data Fusion Abstract：Small target ship detection and anomaly analysis play a pivotal role in ocean remote sensing technologies, offering critical capabilities for maritime surveillance, enhancing maritime safety, and improving traffic management. However, existing methodologies in the field of detection are predominantly based on deep learning models with complex network architectures, which may fail to accurately detect smaller targets. In the classification domain, most studies focus on synthetic aperture radar (SAR) images combined with Automatic Identification System (AIS) data, but these approaches have significant limitations: first, they often overlook further analysis of anomalies arising from mismatched data; second, there is a lack of research on small target ship classification using wide-area optical remote sensing imagery. In this paper, we develop SVIADF, a multi-source information fusion framework for small vessel identification and anomaly detection. The framework consists of two main steps: detection and classification. To address challenges in the detection domain, we introduce the YOLOv8x-CA-CFAR framework. In this approach, YOLOv8x is first utilized to detect suspicious objects and generate image patches, which are then subjected to secondary analysis using CA-CFAR. Experimental results demonstrate that this method achieves improvements in Recall and F1-score by 2.9% and 1.13%, respectively, compared to using YOLOv8x alone. By integrating structural and pixel-based approaches, this method effectively mitigates the limitations of traditional deep learning techniques in small target detection, providing more practical and reliable support for real-time maritime monitoring and situational assessment. In the classification domain, this study addresses two critical challenges. First, it investigates and resolves anomalies arising from mismatched data. Second, it introduces an unsupervised domain adaptation model, Multi-CDT, for heterogeneous multi-source data. This model effectively transfers knowledge from SAR–AIS data to optical remote sensing imagery, thereby enabling the development of a small target ship classification model tailored for optical imagery. Experimental results reveal that, compared to the CDTrans method, Multi-CDT not only retains a broader range of classification categories but also improves target domain accuracy by 0.32%. The model extracts more discriminative and robust features, making it well suited for complex and dynamic real-world scenarios. This study offers a novel perspective for future research on domain adaptation and its application in maritime scenarios. © 2025 by the authors.",No,"The abstract discusses a multi-source information fusion framework for small vessel identification and anomaly detection using remote sensing imagery and AIS data. It focuses on detection and classification methods, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"Small target ship detection and anomaly analysis play a pivotal role in ocean remote sensing technologies, offering critical capabilities for maritime surveillance, enhancing maritime safety, and improving traffic management. In this paper, we develop SVIADF, a multi-source information fusion framework for small vessel identification and anomaly detection."
